date,totalLiquidityUSD,readable_date,protocol
1670457600,58657379.48593,2022-12-08 00:00:00,alchemix
1670544000,59501832.10713,2022-12-09 00:00:00,alchemix
1670630400,59190396.93116,2022-12-10 00:00:00,alchemix
1670716800,59445821.83448,2022-12-11 00:00:00,alchemix
1670803200,59209201.65721,2022-12-12 00:00:00,alchemix
1670889600,59449060.83562,2022-12-13 00:00:00,alchemix
1670976000,60550231.21429,2022-12-14 00:00:00,alchemix
1671062400,60123057.96409,2022-12-15 00:00:00,alchemix
1671148800,59425761.42065,2022-12-16 00:00:00,alchemix
1671235200,57464555.67681,2022-12-17 00:00:00,alchemix
1671321600,57687202.15538,2022-12-18 00:00:00,alchemix
1671408000,57770842.32417,2022-12-19 00:00:00,alchemix
1671494400,57401849.6986,2022-12-20 00:00:00,alchemix
1671580800,58100081.7341,2022-12-21 00:00:00,alchemix
1671667200,58364997.25977,2022-12-22 00:00:00,alchemix
1671753600,58351951.02041,2022-12-23 00:00:00,alchemix
1671840000,58026268.69347,2022-12-24 00:00:00,alchemix
1671926400,58260550.97424,2022-12-25 00:00:00,alchemix
1672012800,58151184.38661,2022-12-26 00:00:00,alchemix
1672099200,58059900.66057,2022-12-27 00:00:00,alchemix
1672185600,57574122.57108,2022-12-28 00:00:00,alchemix
1672272000,57284708.32272,2022-12-29 00:00:00,alchemix
1672358400,57398880.75238,2022-12-30 00:00:00,alchemix
1672444800,57473626.68152,2022-12-31 00:00:00,alchemix
1672531200,57142571.41229,2023-01-01 00:00:00,alchemix
1672617600,57116436.6827,2023-01-02 00:00:00,alchemix
1672704000,57485123.21006,2023-01-03 00:00:00,alchemix
1672790400,57439472.69015,2023-01-04 00:00:00,alchemix
1672876800,58223526.72648,2023-01-05 00:00:00,alchemix
1672963200,58249256.90585,2023-01-06 00:00:00,alchemix
1673049600,58493275.9955,2023-01-07 00:00:00,alchemix
1673136000,58328807.29738,2023-01-08 00:00:00,alchemix
