date,git_repo,git_user,event_type,amount
2025-08-13 00:00:00,filecoin-project/filsnap,hugomrdias,COMMIT_CODE,8
2025-08-13 00:00:00,chainsafe/forest,lesnyrumcajs,COMMIT_CODE,1
2025-08-13 00:00:00,hugomrdias/filecoin,hugomrdias,ISSUE_COMMENT,1
2025-08-13 00:00:00,ipfs/boxo,gammazero,COMMIT_CODE,4
2025-08-13 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,7
2025-08-13 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_COMMENT,1
2025-08-13 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-13 00:00:00,libp2p/py-libp2p,bomanaps,PULL_REQUEST_MERGED,1
2025-08-13 00:00:00,chainsafe/forest,sudo-shashank,ISSUE_CLOSED,1
2025-08-13 00:00:00,hugomrdias/filecoin,hugomrdias,PULL_REQUEST_MERGED,3
2025-08-13 00:00:00,blockscout/blockscout,vbaranov,ISSUE_COMMENT,1
2025-08-13 00:00:00,lighthouse-web3/lighthouse-package,ravish1729,RELEASE_PUBLISHED,1
2025-08-13 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,4
2025-08-13 00:00:00,opensource-observer/oso,ccerv1,ISSUE_OPENED,1
2025-08-13 00:00:00,blockscout/blockscout,sl1depengwyn,PULL_REQUEST_OPENED,1
2025-08-13 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,1
2025-08-13 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,1
2025-08-13 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_OPENED,1
2025-08-13 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,3
2025-08-13 00:00:00,ipfs/ipfs-desktop,sgtpooki,ISSUE_COMMENT,1
2025-08-13 00:00:00,libp2p/go-libp2p,shoriwe,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-13 00:00:00,libp2p/py-libp2p,fatumayattani,FORKED,1
2025-08-13 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_OPENED,1
2025-08-13 00:00:00,libp2p/py-libp2p,sukhman-sukh,ISSUE_COMMENT,2
2025-08-13 00:00:00,opensource-observer/oso,copilot,PULL_REQUEST_REVIEW_COMMENT,5
2025-08-13 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_OPENED,2
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,kulikthebird,ISSUE_COMMENT,3
2025-08-14 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,opensource-observer/oso,copilot,PULL_REQUEST_REVIEW_COMMENT,3
2025-08-14 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,kulikthebird,PULL_REQUEST_REVIEW_COMMENT,7
2025-08-14 00:00:00,libp2p/py-libp2p,unniznd,ISSUE_COMMENT,2
2025-08-14 00:00:00,libp2p/py-libp2p,dhuseby,ISSUE_COMMENT,1
2025-08-14 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_REVIEW_COMMENT,4
2025-08-14 00:00:00,opensource-observer/oso,ravenac95,ISSUE_OPENED,2
2025-08-14 00:00:00,chainsafe/forest,alexeykrasnoperov,ISSUE_OPENED,2
2025-08-14 00:00:00,filecoin-project/curio,rjan90,ISSUE_COMMENT,1
2025-08-14 00:00:00,drips-network/app,mhgbrown,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,drips-network/app,mhgbrown,COMMIT_CODE,20
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,filecoin-project/curio,kubuxu,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,blockscout/blockscout,sl1depengwyn,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,drips-network/app,mhgbrown,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,drips-network/app,mhgbrown,ISSUE_CLOSED,1
2025-08-14 00:00:00,opensource-observer/oso,copilot,PULL_REQUEST_REVIEW_COMMENT,3
2025-08-14 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,ipfs/boxo,lidel,ISSUE_CLOSED,2
2025-08-14 00:00:00,chainsafe/forest,akaladarshi,ISSUE_CLOSED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,chainsafe/forest,akaladarshi,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,4
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,ISSUE_COMMENT,1
2025-08-14 00:00:00,chainsafe/forest,akaladarshi,ISSUE_OPENED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,COMMIT_CODE,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,libp2p/go-libp2p,arnauddeploiement,STARRED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,ISSUE_CLOSED,1
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,2
2025-08-14 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-14 00:00:00,chainsafe/forest,alexeykrasnoperov,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,chainsafe/forest,sudo-shashank,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,chainsafe/forest,alexeykrasnoperov,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,chainsafe/forest,alexeykrasnoperov,COMMIT_CODE,1
2025-08-14 00:00:00,blockscout/blockscout,fedor-ivn,ISSUE_OPENED,1
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_CLOSED,2
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,ISSUE_CLOSED,1
2025-08-14 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,filecoin-project/venus,bitcoinpro9246,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,ipfs/boxo,lidel,COMMIT_CODE,1
2025-08-14 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,4
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_REVIEW_COMMENT,9
2025-08-14 00:00:00,libp2p/go-libp2p,amitsuthar69,STARRED,1
2025-08-14 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-14 00:00:00,libp2p/py-libp2p,lla-dane,ISSUE_COMMENT,1
2025-08-14 00:00:00,libp2p/py-libp2p,lla-dane,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,filecoin-project/fips,ipfsforcezuofu,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,ipfs/boxo,lidel,ISSUE_COMMENT,4
2025-08-14 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,1
2025-08-14 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_CLOSED,1
2025-08-14 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,32
2025-08-14 00:00:00,filecoin-project/filsnap,hugomrdias,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,opensource-observer/oso,ravenac95,ISSUE_CLOSED,2
2025-08-14 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,blockscout/blockscout,nikitosing,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,RELEASE_PUBLISHED,1
2025-08-14 00:00:00,filecoin-project/fips,jennijuju,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,filecoin-project/fips,jennijuju,COMMIT_CODE,1
2025-08-14 00:00:00,blockscout/blockscout,nikitosing,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,libp2p/libp2p,darenasc,STARRED,1
2025-08-14 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,blockscout/blockscout,vbaranov,ISSUE_OPENED,1
2025-08-14 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_REVIEW_COMMENT,6
2025-08-14 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,1
2025-08-14 00:00:00,4everland/dashboard-website,haifun,COMMIT_CODE,2
2025-08-14 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_MERGED,2
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,ISSUE_COMMENT,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,COMMIT_CODE,1
2025-08-14 00:00:00,filecoin-project/curio,magik6k,ISSUE_OPENED,2
2025-08-14 00:00:00,4everland/dashboard-website,haifun,PULL_REQUEST_MERGED,2
2025-08-14 00:00:00,opensource-observer/oso,jabolol,ISSUE_COMMENT,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_MERGED,1
2025-08-14 00:00:00,4everland/dashboard-website,haifun,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,blockscout/blockscout,qwerty5uiop,ISSUE_COMMENT,1
2025-08-14 00:00:00,chainsafe/forest,elmattic,ISSUE_CLOSED,1
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,COMMIT_CODE,1
2025-08-14 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,ipfs/boxo,gammazero,COMMIT_CODE,2
2025-08-14 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,ISSUE_REOPENED,1
2025-08-14 00:00:00,4everland/dashboard-website,haifun,PULL_REQUEST_CLOSED,2
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,2
2025-08-14 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_OPENED,1
2025-08-14 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-14 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-14 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_CLOSED,1
2025-08-14 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_CLOSED,2
2025-08-14 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_OPENED,3
2025-08-14 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,blockscout/blockscout,fedor-ivn,PULL_REQUEST_REVIEW_COMMENT,4
2025-08-15 00:00:00,opensource-observer/oso,icarog,ISSUE_OPENED,2
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,COMMIT_CODE,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,kulikthebird,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,libp2p/py-libp2p,fatumayattani,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-15 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,isi8787,COMMIT_CODE,1
2025-08-15 00:00:00,filecoin-project/fips,rvagg,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,blockscout/blockscout,copilot,ISSUE_COMMENT,1
2025-08-15 00:00:00,blockscout/blockscout,insider89,ISSUE_OPENED,1
2025-08-15 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,12
2025-08-15 00:00:00,opensource-observer/oso,icarog,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,libp2p/py-libp2p,lla-dane,ISSUE_COMMENT,1
2025-08-15 00:00:00,blockscout/blockscout,wearedood,ISSUE_COMMENT,1
2025-08-15 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,sdavidson1177,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,ipfs/ipfs-desktop,gitduk,STARRED,1
2025-08-15 00:00:00,filecoin-project/fips,biglep,ISSUE_COMMENT,1
2025-08-15 00:00:00,blockscout/blockscout,k1rill-fedoseev,ISSUE_COMMENT,1
2025-08-15 00:00:00,ipfs/boxo,gammazero,COMMIT_CODE,12
2025-08-15 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_CLOSED,3
2025-08-15 00:00:00,libp2p/libp2p,jixiangup,FORKED,1
2025-08-15 00:00:00,ipfs/boxo,gammazero,ISSUE_COMMENT,1
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,filecoin-project/fips,biglep,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,1
2025-08-15 00:00:00,drips-network/app,efstajas,COMMIT_CODE,1
2025-08-15 00:00:00,ipfs/boxo,gammazero,ISSUE_CLOSED,4
2025-08-15 00:00:00,blockscout/blockscout,vbaranov,ISSUE_OPENED,1
2025-08-15 00:00:00,libp2p/go-libp2p,cedarctic,FORKED,2
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_MERGED,2
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,1
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,COMMIT_CODE,2
2025-08-15 00:00:00,filecoin-project/fips,biglep,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,blockscout/blockscout,vbaranov,ISSUE_COMMENT,1
2025-08-15 00:00:00,rpcpool/yellowstone-faithful,yzylab,ISSUE_COMMENT,1
2025-08-15 00:00:00,libp2p/go-libp2p,marcopolo,COMMIT_CODE,1
2025-08-15 00:00:00,opensource-observer/oso,ryscheng,PULL_REQUEST_CLOSED,3
2025-08-15 00:00:00,probe-lab/website,dannyob,ISSUE_OPENED,1
2025-08-15 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_OPENED,2
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,rpcpool/yellowstone-faithful,jlippuner,ISSUE_OPENED,1
2025-08-15 00:00:00,blockscout/blockscout,qwerty5uiop,ISSUE_COMMENT,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,raress96,PULL_REQUEST_MERGED,1
2025-08-15 00:00:00,blockscout/blockscout,varasev,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,ipfs/ipfs-desktop,sahu-01,FORKED,1
2025-08-15 00:00:00,rpcpool/yellowstone-faithful,yzylab,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,ipfs/boxo,gammazero,PULL_REQUEST_MERGED,3
2025-08-15 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,opensource-observer/oso,jabolol,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,opensource-observer/oso,jabolol,COMMIT_CODE,1
2025-08-15 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,1
2025-08-15 00:00:00,ipfs/boxo,lidel,PULL_REQUEST_CLOSED,1
2025-08-15 00:00:00,libp2p/py-libp2p,pacrob,ISSUE_COMMENT,1
2025-08-15 00:00:00,libp2p/py-libp2p,unniznd,PULL_REQUEST_OPENED,1
2025-08-15 00:00:00,blockscout/blockscout,copilot,ISSUE_COMMENT,1
2025-08-15 00:00:00,libp2p/py-libp2p,pacrob,PULL_REQUEST_CLOSED,1
2025-08-16 00:00:00,blockscout/blockscout,ekawibisono,ISSUE_COMMENT,2
2025-08-16 00:00:00,libp2p/go-libp2p,brendong,STARRED,1
2025-08-16 00:00:00,drand/drand,alienx5499,FORKED,1
2025-08-16 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,1
2025-08-16 00:00:00,libp2p/go-libp2p,asmit27rai,FORKED,1
2025-08-16 00:00:00,blockscout/blockscout,vlad1300,FORKED,1
2025-08-16 00:00:00,libp2p/py-libp2p,sumanjeet0012,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,blockscout/blockscout,copilot,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,opensource-observer/oso,copilot,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-16 00:00:00,libp2p/py-libp2p,acul71,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-16 00:00:00,blockscout/blockscout,mrofisr,STARRED,1
2025-08-16 00:00:00,libp2p/py-libp2p,antrikshgwal,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,blockscout/blockscout,copilot,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,opensource-observer/oso,copilot,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-16 00:00:00,libp2p/py-libp2p,dhuseby,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-16 00:00:00,libp2p/go-libp2p,luyingjie,STARRED,1
2025-08-16 00:00:00,libp2p/py-libp2p,ankur12-1610,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,filecoin-project/curio,reiers,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,10
2025-08-16 00:00:00,libp2p/libp2p,xronin01,STARRED,1
2025-08-16 00:00:00,ipfs/ipfs-desktop,alikhere,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,libp2p/go-libp2p,lidel,PULL_REQUEST_OPENED,1
2025-08-16 00:00:00,chainsafe/forest,vyorkin,STARRED,1
2025-08-16 00:00:00,ipfs/ipfs-desktop,alikhere,ISSUE_OPENED,1
2025-08-16 00:00:00,ipfs/ipfs-desktop,alikhere,ISSUE_COMMENT,1
2025-08-16 00:00:00,filecoin-project/venus,yinwenyu6,FORKED,1
2025-08-17 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_MERGED,2
2025-08-17 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,2
2025-08-17 00:00:00,blockscout/blockscout,mki23132,STARRED,1
2025-08-17 00:00:00,filecoin-project/curio,magik6k,PULL_REQUEST_OPENED,1
2025-08-17 00:00:00,drand/drand,yhoungdev,ISSUE_COMMENT,1
2025-08-17 00:00:00,libp2p/py-libp2p,seetadev,COMMIT_CODE,4
2025-08-17 00:00:00,libp2p/go-libp2p,anuj2110,STARRED,1
2025-08-17 00:00:00,libp2p/py-libp2p,lla-dane,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-17 00:00:00,filecoin-project/curio,beck-8,ISSUE_COMMENT,1
2025-08-17 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,12
2025-08-17 00:00:00,libp2p/go-libp2p,danz17,STARRED,1
2025-08-17 00:00:00,opensource-observer/oso,ravenac95,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-17 00:00:00,libp2p/py-libp2p,fatumayattani,ISSUE_COMMENT,1
2025-08-17 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,5
2025-08-17 00:00:00,libp2p/py-libp2p,seetadev,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-17 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,1
2025-08-17 00:00:00,opensource-observer/oso,ccerv1,PULL_REQUEST_CLOSED,2
2025-08-17 00:00:00,axelarnetwork/axelar-contract-deployments,kulikthebird,PULL_REQUEST_REVIEW_COMMENT,11
2025-08-17 00:00:00,opensource-observer/oso,ccerv1,ISSUE_CLOSED,2
2025-08-17 00:00:00,libp2p/go-libp2p,asmit27rai,ISSUE_COMMENT,1
2025-08-17 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,1
2025-08-17 00:00:00,opensource-observer/oso,ccerv1,COMMIT_CODE,2
2025-08-17 00:00:00,rpcpool/yellowstone-faithful,dtlehrer,STARRED,1
2025-08-17 00:00:00,libp2p/py-libp2p,lla-dane,ISSUE_COMMENT,2
2025-08-17 00:00:00,libp2p/py-libp2p,aldorax,ISSUE_COMMENT,1
2025-08-17 00:00:00,ipfs/helia,k1llacr0c,STARRED,1
2025-08-18 00:00:00,filecoin-project/curio,rjan90,ISSUE_COMMENT,1
2025-08-18 00:00:00,chainsafe/forest,elmattic,ISSUE_COMMENT,1
2025-08-18 00:00:00,drand/drand,cluelessuk,ISSUE_COMMENT,1
2025-08-18 00:00:00,libp2p/go-libp2p,sukunrt,PULL_REQUEST_CLOSED,1
2025-08-18 00:00:00,chainsafe/forest,elmattic,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-18 00:00:00,filecoin-project/curio,magik6k,COMMIT_CODE,1
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_OPENED,1
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,kulikthebird,PULL_REQUEST_REVIEW_COMMENT,3
2025-08-18 00:00:00,fidlabs/rkh-frontend,martapiekarska,PULL_REQUEST_MERGED,1
2025-08-18 00:00:00,fidlabs/rkh-frontend,martapiekarska,PULL_REQUEST_CLOSED,1
2025-08-18 00:00:00,fidlabs/rkh-frontend,martapiekarska,COMMIT_CODE,4
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,ahramy,PULL_REQUEST_OPENED,1
2025-08-18 00:00:00,libp2p/py-libp2p,seetadev,ISSUE_COMMENT,4
2025-08-18 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_MERGED,1
2025-08-18 00:00:00,opensource-observer/oso,icarog,ISSUE_CLOSED,2
2025-08-18 00:00:00,filecoin-project/curio,magik6k,PULL_REQUEST_OPENED,1
2025-08-18 00:00:00,chainsafe/forest,lesnyrumcajs,ISSUE_CLOSED,1
2025-08-18 00:00:00,chainsafe/forest,lesnyrumcajs,PULL_REQUEST_CLOSED,1
2025-08-18 00:00:00,opensource-observer/oso,jabolol,ISSUE_CLOSED,1
2025-08-18 00:00:00,probe-lab/website,probelab-cmi,COMMIT_CODE,18
2025-08-18 00:00:00,blockscout/blockscout,ohari5336,ISSUE_CLOSED,1
2025-08-18 00:00:00,filecoin-project/venus,simlecode,PULL_REQUEST_CLOSED,2
2025-08-18 00:00:00,blockscout/blockscout,ohari5336,ISSUE_OPENED,1
2025-08-18 00:00:00,filecoin-project/venus,eclouder,STARRED,1
2025-08-18 00:00:00,libp2p/py-libp2p,acul71,PULL_REQUEST_REVIEW_COMMENT,2
2025-08-18 00:00:00,ipfs/ipfs-desktop,shangyialone,STARRED,1
2025-08-18 00:00:00,blockscout/blockscout,vbaranov,ISSUE_COMMENT,1
2025-08-18 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_CLOSED,3
2025-08-18 00:00:00,filecoin-project/fips,biglep,COMMIT_CODE,1
2025-08-18 00:00:00,libp2p/py-libp2p,varun-r-mallya,PULL_REQUEST_OPENED,2
2025-08-18 00:00:00,blockscout/blockscout,vbaranov,ISSUE_CLOSED,1
2025-08-18 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_OPENED,2
2025-08-18 00:00:00,opensource-observer/oso,ryscheng,ISSUE_COMMENT,1
2025-08-18 00:00:00,opensource-observer/oso,ryscheng,ISSUE_OPENED,2
2025-08-18 00:00:00,libp2p/go-libp2p,frandier,STARRED,1
2025-08-18 00:00:00,opensource-observer/oso,jabolol,ISSUE_OPENED,1
2025-08-18 00:00:00,blockscout/blockscout,vbaranov,PULL_REQUEST_REVIEW_COMMENT,7
2025-08-18 00:00:00,opensource-observer/oso,ravenac95,ISSUE_OPENED,1
2025-08-18 00:00:00,opensource-observer/oso,ravenac95,ISSUE_COMMENT,2
2025-08-18 00:00:00,filecoin-project/venus,yinwenyu6,PULL_REQUEST_MERGED,1
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_MERGED,1
2025-08-18 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_OPENED,1
2025-08-18 00:00:00,blockscout/blockscout,sl1depengwyn,ISSUE_OPENED,1
2025-08-18 00:00:00,filecoin-project/curio,kubuxu,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-18 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_MERGED,2
2025-08-18 00:00:00,blockscout/blockscout,qwerty5uiop,PULL_REQUEST_REVIEW_COMMENT,1
2025-08-18 00:00:00,celtd/mechafil-jax,luca-nik,ISSUE_COMMENT,1
2025-08-18 00:00:00,probe-lab/website,dennis-tra,COMMIT_CODE,1
2025-08-18 00:00:00,ipfs/helia,andresfritscheogando,STARRED,1
2025-08-18 00:00:00,chainsafe/forest,sushink70,FORKED,1
2025-08-18 00:00:00,chainsafe/forest,hanabi1224,ISSUE_COMMENT,1
2025-08-18 00:00:00,probe-lab/website,dennis-tra,ISSUE_COMMENT,2
2025-08-18 00:00:00,filecoin-project/venus,simlecode,COMMIT_CODE,2
2025-08-18 00:00:00,filecoin-project/fips,biglep,ISSUE_COMMENT,1
2025-08-18 00:00:00,libp2p/py-libp2p,acul71,ISSUE_COMMENT,4
2025-08-18 00:00:00,libp2p/go-libp2p,thebeachmaster,STARRED,1
2025-08-18 00:00:00,blockscout/blockscout,vbaranov,COMMIT_CODE,2
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,PULL_REQUEST_CLOSED,1
2025-08-18 00:00:00,axelarnetwork/axelar-contract-deployments,attissngo,COMMIT_CODE,1
2025-08-18 00:00:00,filecoin-project/curio,magik6k,PULL_REQUEST_CLOSED,1
2025-08-18 00:00:00,chainsafe/forest,hanabi1224,PULL_REQUEST_MERGED,2
2025-08-18 00:00:00,gainforest/ecocertain,satyam-mishra-pce,COMMIT_CODE,2
