uuid,name,recipient,project_type,category,address,chain,contract_type,transactions_90D,transactions_180D,active_addresses_90D,active_addresses_180D,farcaster_users_90D,farcaster_users_180D,daily_active_addresses_90D,daily_active_addresses_180D,block_explorer
292ce6aa-bdf1-4c0c-b58d-f6cab1d8aa31,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xca889f40aae37fff165bccf69aef1e82b5c511b9,Optimism,trace_contract,7813.0,7813.0,349.0,349.0,34.0,34.0,12.0,6.0,https://optimistic.etherscan.io/address/0xca889f40aae37fff165bccf69aef1e82b5c511b9
4dbeb15f-e0c9-49df-8977-69442ce91adf,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xa3a53899ee8f9f6e963437c5b3f805fec538bf84,Optimism,token_contract,265.0,265.0,83.0,83.0,11.0,11.0,2.0,1.0,https://optimistic.etherscan.io/address/0xa3a53899ee8f9f6e963437c5b3f805fec538bf84
503dca65-d176-4b51-a533-375df03b3659,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xa962f2974a846b30366251f4634384c1e42aef16,Optimism,trace_contract,609.0,609.0,95.0,95.0,9.0,9.0,1.0,0.0,https://optimistic.etherscan.io/address/0xa962f2974a846b30366251f4634384c1e42aef16
5cc0c484-1346-4daa-b0f9-1f6da9630973,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x9fc345a20541bf8773988515c5950ed69af01847,Optimism,token_contract,373.0,373.0,167.0,167.0,26.0,26.0,4.0,2.0,https://optimistic.etherscan.io/address/0x9fc345a20541bf8773988515c5950ed69af01847
658b26d5-b981-46b5-9e3d-e31f3a9931c2,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xe9005b078701e2a0948d2eac43010d35870ad9d2,Base,trace_contract,438284.0,947301.0,6102.0,9132.0,429.0,670.0,164.0,147.0,https://basescan.org/address/0xe9005b078701e2a0948d2eac43010d35870ad9d2
73b78ec1-1947-48b8-9692-ed9b08558c27,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x628ff693426583d9a7fb391e54366292f509d457,Base,token_contract,311911.0,857097.0,64528.0,144976.0,2799.0,7383.0,1314.0,1538.0,https://basescan.org/address/0x628ff693426583d9a7fb391e54366292f509d457
81325e14-6362-46d0-a43b-3719e2f75cf7,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xf9524bfa18c19c3e605fbfe8dfd05c6e967574aa,Optimism,trace_contract,5462.0,5462.0,171.0,171.0,18.0,18.0,6.0,3.0,https://optimistic.etherscan.io/address/0xf9524bfa18c19c3e605fbfe8dfd05c6e967574aa
8ca75fc4-7798-420e-b154-1df4b4037683,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x866b838b97ee43f2c818b3cb5cc77a0dc22003fc,Optimism,token_contract,75.0,75.0,24.0,24.0,3.0,3.0,0.0,0.0,https://optimistic.etherscan.io/address/0x866b838b97ee43f2c818b3cb5cc77a0dc22003fc
90db12ec-ba0c-4d85-a2d0-4c207ddc2092,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xe9005b078701e2a0948d2eac43010d35870ad9d2,Base,trace_contract,438284.0,947301.0,6102.0,9132.0,429.0,670.0,164.0,147.0,https://basescan.org/address/0xe9005b078701e2a0948d2eac43010d35870ad9d2
950f76e4-a1b5-43c7-be99-a4f528df35a8,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xb4104c02bbf4e9be85aaa41a62974e4e28d59a33,Optimism,token_contract,604.0,604.0,128.0,128.0,10.0,10.0,3.0,1.0,https://optimistic.etherscan.io/address/0xb4104c02bbf4e9be85aaa41a62974e4e28d59a33
988ca7ca-5a18-442d-8e3e-7adf4d2ba180,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x4c2e35e3ec4a0c82849637bc04a4609dbe53d321,Optimism,token_contract,169.0,169.0,68.0,68.0,6.0,6.0,1.0,0.0,https://optimistic.etherscan.io/address/0x4c2e35e3ec4a0c82849637bc04a4609dbe53d321
9d61e595-3a9b-4f0e-bd8f-26032f0cafcb,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xc4ab8c031717d7ecccd653be898e0f92410e11dc,Optimism,dapp_contract,240.0,240.0,116.0,116.0,10.0,10.0,2.0,1.0,https://optimistic.etherscan.io/address/0xc4ab8c031717d7ecccd653be898e0f92410e11dc
ab050afe-be92-45c3-820a-ae025d5d1a7f,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xcb1dacd30638ae38f2b94ea64f066045b7d45f44,Base,token_contract,4486.0,8729.0,2300.0,3884.0,190.0,219.0,48.0,47.0,https://basescan.org/address/0xcb1dacd30638ae38f2b94ea64f066045b7d45f44
af6c9bee-bd63-4b76-aafb-3fbad419bb6f,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x70778cfcfc475c7ea0f24cc625baf6eae475d0c9,Base,dapp_contract,92713.0,279604.0,53585.0,138193.0,2476.0,7079.0,861.0,1124.0,https://basescan.org/address/0x70778cfcfc475c7ea0f24cc625baf6eae475d0c9
cc61ab0d-2bd3-412b-8340-e85ac7184667,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xedc817a28e8b93b03976fbd4a3ddbc9f7d176c22,Base,token_contract,57705.0,91714.0,15283.0,24191.0,2985.0,3715.0,314.0,264.0,https://basescan.org/address/0xedc817a28e8b93b03976fbd4a3ddbc9f7d176c22
de87f1e1-6b26-484e-8289-74bc2126137f,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x6e6ca598a06e609c913551b729a228b023f06fdb,Optimism,token_contract,288.0,288.0,79.0,79.0,6.0,6.0,2.0,1.0,https://optimistic.etherscan.io/address/0x6e6ca598a06e609c913551b729a228b023f06fdb
e0a2e6ae-d4f7-4dfc-97ba-e68593163fec,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x73902f619ceb9b31fd8efecf435cbdf89e369ba6,Base,token_contract,16503.0,20268.0,3296.0,3843.0,593.0,645.0,127.0,78.0,https://basescan.org/address/0x73902f619ceb9b31fd8efecf435cbdf89e369ba6
ebad931b-5b90-408d-93aa-174ba1f0a460,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xfbb21d0380bee3312b33c4353c8936a0f13ef26c,Base,trace_contract,857632.0,1856458.0,26071.0,54815.0,921.0,2138.0,438.0,460.0,https://basescan.org/address/0xfbb21d0380bee3312b33c4353c8936a0f13ef26c
f1fa7bc2-07fe-41cd-a756-d50921a56052,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x8e08617b0d66359d73aa11e11017834c29155525,Optimism,token_contract,475.0,475.0,146.0,146.0,23.0,23.0,3.0,1.0,https://optimistic.etherscan.io/address/0x8e08617b0d66359d73aa11e11017834c29155525
f27da97e-f969-4ce2-b1c2-5b9adc7e8a5f,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xb682c840b5f4fc58b20769e691a6fa1305a501a2,Base,unknown,,,,,,,,,https://basescan.org/address/0xb682c840b5f4fc58b20769e691a6fa1305a501a2
fbc32b1d-0388-4b75-967d-18c53892534e,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x627fe393bc6edda28e99ae648fd6ff362514304b,Base,token_contract,8019.0,15316.0,3313.0,5358.0,202.0,254.0,75.0,71.0,https://basescan.org/address/0x627fe393bc6edda28e99ae648fd6ff362514304b
fc68d66e-7157-45b0-acf2-d81611d5630c,Moonwell,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0x95c84f369bd0251ca903052600a3c96838d78ba1,Optimism,token_contract,19.0,19.0,15.0,15.0,2.0,2.0,0.0,0.0,https://optimistic.etherscan.io/address/0x95c84f369bd0251ca903052600a3c96838d78ba1
189b3d91-0518-4999-90a4-a78fb3ca8b71,Morpho ,0xEe565CC94e9AD1552Ad10f106f7D27c007f8b4CC,App,Lending,0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb,Base,trace_contract,353999.0,354053.0,7667.0,7670.0,639.0,640.0,161.0,81.0,https://basescan.org/address/0xbbbbbbbbbb9cc5e90e3b3af64bdaf62c37eeffcb
ad694136-109e-4227-a214-1329f099aff0,Moshicam,0x4Dd958cA0455BFb231770cD06898894b4c974671,App,Other Media NFTs,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,Base,dapp_contract,12926.0,12926.0,2.0,2.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8
2625454f-6714-4b8f-bdda-31b886e25702,motoDEX,0x963D564CA6377Ee5581eE6204A13184bb887bfc8,App,Gaming,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,Kroma,pending_kroma,1530.0,7533.0,1146.0,4525.0,377.0,1293.0,14.0,31.0,https://kromascan.com/address/0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e
8dcfac3e-f424-4589-9f63-ac08d3783d0a,motoDEX,0x963D564CA6377Ee5581eE6204A13184bb887bfc8,App,Gaming,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,Base,dapp_contract,272.0,293.0,139.0,155.0,4.0,12.0,1.0,0.0,https://basescan.org/address/0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e
09db96df-c12d-40ed-8573-48fd12f417f3,Multichain.Storage,0xE6D4f21aF1483ffe091e0541f23717bCeB509680,App,Other Category,0x9b10a384a8508fd9eced992815340f8e00f55e6a,SwanChain,pending_swanchain,,,,,,,,,https://mainnet-explorer.swanchain.io/address/0x9b10a384a8508fd9eced992815340f8e00f55e6a
45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Namespace - ENS Subname Sorcery,0x035eBd096AFa6b98372494C7f08f3402324117D3,App,Frames,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,Base,dapp_contract,1683.0,1683.0,143.0,143.0,125.0,125.0,1.0,0.0,https://basescan.org/address/0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985
b487b366-6a76-4860-8842-1c419d32fe81,NERZO,0x1d2a50Ab3252413a63008cb7d7524db4ea99103a,App,Art NFTs,0x3c34a3659be90b6517f5cbc365dd84922e11a151,Mint,pending_mint,,,,,,,,,https://explorer.mintchain.io/address/0x3c34a3659be90b6517f5cbc365dd84922e11a151
9b4e49fb-b436-41eb-8cf2-d66f53bab05a,NFTarot,0x1b9706227704F49e412ABC9da7Dd7D35aFa60c22,App,Other Media NFTs,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,Base,dapp_contract,2150.0,2150.0,1540.0,1540.0,709.0,709.0,18.0,9.0,https://basescan.org/address/0x67d7e7bcc964de5bef0951eb818e3a9a136312b5
9a780215-3aaf-402a-aa0e-ad33af6c9efb,NFTFeed,0xd1c29F8d87b6b881dF4CD0F7C02F59ED1692f02E,Other Application,Art NFTs,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,Optimism,dapp_contract,1093.0,2771.0,664.0,1238.0,341.0,536.0,9.0,11.0,https://optimistic.etherscan.io/address/0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd
9cf6c84e-ef1e-40c7-91eb-2070876ad8eb,NFTFeed,0xd1c29F8d87b6b881dF4CD0F7C02F59ED1692f02E,App,Art NFTs,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,Kroma,pending_kroma,,,,,,,,,https://kromascan.com/address/0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd
785e4a36-2b93-4879-9f61-de92145313b7,NFT HOOK,0x0b99C69c2D7A71fb372ACf2756E315A18E5150B1,Other Application,Art NFTs,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,Zora,dapp_contract,4800.0,43202.0,3887.0,31182.0,297.0,1506.0,50.0,214.0,https://zora.thesuperscan.io/address/0x53cb0b849491590cab2cc44af8c20e68e21fc36d
3700be15-3fac-4e04-a813-ce0388d6bbe8,NFTs2Me,0xb918f149e75250Ea48838FfE6D3b20402fc4750a,Other Application,Art NFTs,0x167e944678b2caa966e7010ad9de08f3f1eab29a,Base,factory_contract,,,,,,,,,https://basescan.org/address/0x167e944678b2caa966e7010ad9de08f3f1eab29a
d4661317-9967-4a9a-bda9-f6a19b2ca498,Nouns Boy,0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,App,Art NFTs,0xb8a2be3d9baf934d89c81eb63dc9aec0d2110875,Base,unknown,,,,,,,,,https://basescan.org/address/0xb8a2be3d9baf934d89c81eb63dc9aec0d2110875
7ec52321-6065-4cbf-b763-dec8b0ad5290,nounspace,0x06AE622bF2029Db79Bdebd38F723f1f33f95F6C5,App,Community & Curation,0x48c6740bcf807d6c47c864faeea15ed4da3910ab,Base,unknown,,,,,,,,,https://basescan.org/address/0x48c6740bcf807d6c47c864faeea15ed4da3910ab
0c682377-2b21-414c-8ae2-51a2aec4fc10,NPC Labs,0x1e23166194aB72B70Faf90aA20Adab36607B4c78,App,Art NFTs,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,Base,trace_contract,747.0,747.0,92.0,92.0,9.0,9.0,1.0,0.0,https://basescan.org/address/0xe3074dac808848cbbf2e221834b0b3fd6a356b36
a1f7553b-18c4-4768-9194-f9e19f1de784,OmniHub,0xeD59D863310d387455B5077de2D08055d7E39C61,App,Other Media NFTs,0xd473b08745288ef9b412a339accfacce5cebdd90,Mint,pending_mint,19509.0,19509.0,17733.0,17733.0,4523.0,4523.0,206.0,103.0,https://explorer.mintchain.io/address/0xd473b08745288ef9b412a339accfacce5cebdd90
34035eff-5a57-4d55-9a4d-a065b399babb,Omni X,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0xd12999440402d30f69e282d45081999412013844,Optimism,dapp_contract,144.0,29172.0,126.0,17554.0,32.0,430.0,1.0,140.0,https://optimistic.etherscan.io/address/0xd12999440402d30f69e282d45081999412013844
7f4c65a6-d3c1-4c34-bf64-65db0b60348a,Omni X,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x061a883e8c2feffb4f3ea42046abd4be88e1333f,Base,dapp_contract,400.0,8569.0,268.0,5502.0,58.0,453.0,3.0,38.0,https://basescan.org/address/0x061a883e8c2feffb4f3ea42046abd4be88e1333f
9867fb53-d3a6-46de-be0e-c4b6b21a0fa0,Omni X,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe,Base,dapp_contract,9.0,2547.0,8.0,1329.0,5.0,243.0,0.0,8.0,https://basescan.org/address/0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe
ccbb4b92-d95b-4de5-a252-b52d0a5fa90a,Omni X,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe,Zora,dapp_contract,4.0,1080.0,4.0,605.0,3.0,203.0,0.0,3.0,https://zora.thesuperscan.io/address/0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe
67209e62-be17-43ad-9259-b8cd4a8ae1b2,Onchain Affiliates,0x68E08371d1D0311b7c81961c431D71F71a94dd1a,App,Frames,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,Base,dapp_contract,334.0,334.0,329.0,329.0,316.0,316.0,3.0,1.0,https://basescan.org/address/0xceb5f8c24e1ac27d116dc7d6789b20e981a36866
c2c5a003-7424-41af-8ad5-6873be413eaf,Onchain Blobs - Randomly generated onchain blobs minted via a Farcaster frame,0x777c47498b42dbe449fB4cB810871A46cD777777,Other Application,Frames,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,Base,dapp_contract,49.0,4210.0,46.0,2915.0,34.0,2037.0,0.0,18.0,https://basescan.org/address/0xd1fcb4bdbde69f04540d2c52a81ae33abea46400
1018d789-bf64-4cd6-90dc-9785a9d0d6bb,onchain gaias,0x99999990D598B918799f38163204Bbc30611B6b6,Other Application,Other Category,0x5f6687b70f7a6029dd37480592da84d465d8cbb7,Base,dapp_contract,1.0,27889.0,1.0,484.0,1.0,439.0,0.0,4.0,https://basescan.org/address/0x5f6687b70f7a6029dd37480592da84d465d8cbb7
1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Onchain Mecha,0x5f97Cf9DD2cb7b53C47f6b1c26Ab4Bd143325d45,App,Other Media NFTs,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,Base,trace_contract,44.0,44.0,2.0,2.0,1.0,1.0,0.0,0.0,https://basescan.org/address/0xf9bacd83ee9bbc0819897382c3dac57b270b720c
52edcb9e-1859-4e5a-b123-abefca4bd69c,OpenALCHI,0xe7ccFBaF5375da67F6609aDa8023B4033e3cA0d0,App,Gaming,0x7814df368d1bae3ed7b666bbb3e2129b58510702,Mint,pending_mint,42.0,42.0,7.0,7.0,2.0,2.0,0.0,0.0,https://explorer.mintchain.io/address/0x7814df368d1bae3ed7b666bbb3e2129b58510702
eb6218ee-8de5-4348-8d79-30117601812a,OpenCover,0xA71c76409dE10E24ed4fad16c839941CD6D0Cf8F,App,Other Category,0x8101f97d399e110067ff785b783d61545b5f18d2,Base,unknown,,,,,,,,,https://basescan.org/address/0x8101f97d399e110067ff785b783d61545b5f18d2
4d7a1967-86d1-4818-820f-5b2695243cbc,Opti.Domains,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,App,Identity,0xb02edc247246acd78294c62f403b3e64d5917031,Optimism,dapp_contract,1.0,2078.0,1.0,1910.0,1.0,363.0,0.0,10.0,https://optimistic.etherscan.io/address/0xb02edc247246acd78294c62f403b3e64d5917031
17d8f473-a44a-40c9-ad70-41d479db86e3,Optimism Fractal Respect Game,0xf1B8c360317bf1249F976ab82c78aE50365822ec,App,Gaming,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,Optimism,dapp_contract,82.0,206.0,17.0,31.0,11.0,14.0,0.0,0.0,https://optimistic.etherscan.io/address/0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc
18efb6c8-d437-4a4d-a521-6552edf4ee74,Orderly Network,0xc5C10592e6eE2e5aEdd464b3601700c9FB78Ad2F,App,DEX,0x816f722424b49cf1275cc86da9840fbd5a6167e9,Orderly,pending_orderly,,,,,,,,,https://explorer.orderly.network/address/0x816f722424b49cf1275cc86da9840fbd5a6167e9
3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,Overtime Markets,0x1e4c7ff127B2321eD05c43AF5E1015dFd8885F30,App,Betting & Prediction Markets,0xfb4e4811c7a811e098a556bd79b64c20b479e431,Optimism,dapp_contract,207521.0,207593.0,2974.0,2975.0,1670.0,1670.0,130.0,65.0,https://optimistic.etherscan.io/address/0xfb4e4811c7a811e098a556bd79b64c20b479e431
0c54a252-8896-4feb-a1a4-0935bf9d2e8d,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0x3f0f0e6411f859da1a1bbf8bd6217ca93820bb98,Lisk,pending_lisk,,,,,,,,,https://blockscout.lisk.com/address/0x3f0f0e6411f859da1a1bbf8bd6217ca93820bb98
13b449e9-24cc-4ee8-839a-fd84fd002ed4,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,Zora,dapp_contract,860.0,952.0,758.0,833.0,241.0,265.0,8.0,4.0,https://zora.thesuperscan.io/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
6c2180d4-5a2c-452e-8136-3a3474877815,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,Kroma,pending_kroma,639.0,914.0,478.0,608.0,182.0,220.0,6.0,4.0,https://kromascan.com/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
9f3e6766-c51b-45c6-846c-34dc5857f1da,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,Base,dapp_contract,17352.0,18342.0,12014.0,12654.0,4046.0,4280.0,155.0,82.0,https://basescan.org/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
9f9e8469-5d39-45a0-976c-f5fcd083e4f2,Owlto Finance,0x0000000000000000000000000000000000000000,Other Application,Bridges,0x26637c9fdbd5ecdd76a9e21db7ea533e1b0713b6,Base,dapp_contract,670551.0,846559.0,47864.0,65344.0,11114.0,14372.0,6933.0,4412.0,https://basescan.org/address/0x26637c9fdbd5ecdd76a9e21db7ea533e1b0713b6
a73e00af-cb02-49dd-a018-44e7993e0cb4,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,Mint,pending_mint,7493.0,7506.0,6120.0,6131.0,2193.0,2196.0,77.0,38.0,https://explorer.mintchain.io/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
b3ef6751-295e-4acf-8d46-c756fd7cd9fc,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,Mode,dapp_contract,864.0,1968.0,552.0,893.0,224.0,319.0,6.0,5.0,https://explorer.mode.network/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
d8e904ce-e845-4ea5-9765-f866acbff492,Owlto Finance,0x0000000000000000000000000000000000000000,Other Application,Bridges,0x26637c9fdbd5ecdd76a9e21db7ea533e1b0713b6,Base,dapp_contract,670551.0,846559.0,47864.0,65344.0,11114.0,14372.0,6933.0,4412.0,https://basescan.org/address/0x26637c9fdbd5ecdd76a9e21db7ea533e1b0713b6
ea860fc5-1a57-4712-a4ab-7c8d15ccef79,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0xc626845bf4e6a5802ef774da0b3dfc6707f015f7,SwanChain,pending_swanchain,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,https://mainnet-explorer.swanchain.io/address/0xc626845bf4e6a5802ef774da0b3dfc6707f015f7
f0a5ff91-b4e9-46a6-807f-d84b3ce7b7b1,Owlto Finance,0x0000000000000000000000000000000000000000,App,Bridges,0x0e83ded9f80e1c92549615d96842f5cb64a08762,Optimism,dapp_contract,7179.0,7509.0,5358.0,5574.0,1664.0,1722.0,66.0,34.0,https://optimistic.etherscan.io/address/0x0e83ded9f80e1c92549615d96842f5cb64a08762
9bf08440-e460-47a9-ad4d-147186967721,Pairwise,0x3EF1b0db4D10d2e3cE06699C0BD4EF0aAf897614,App,Community & Curation,0xd00b6da2278ce5c8ca18065ccecad3417e77893e,Optimism,factory_contract,824.0,824.0,414.0,414.0,1.0,1.0,5.0,2.0,https://optimistic.etherscan.io/address/0xd00b6da2278ce5c8ca18065ccecad3417e77893e
89c36fb6-a079-4b6d-901b-dac01e304291,ParaSwap,0x205b989c9b8944fC96d526083928D0Fb070D1E57,App,DEX,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,Base,trace_contract,2023773.0,3097930.0,48775.0,92763.0,6996.0,14138.0,1839.0,1668.0,https://basescan.org/address/0x59c7c832e96d2568bea6db468c1aadcbbda08a52
4d3333d7-8b36-44e6-b69d-79cef9768c7a,Party.app + Party Protocol,0xEdDeb6f119cbFE24741a6333Dc69BffFCBD1dCA1,App,Community & Curation,0x68e9fc0e4d7af69ba64dd6827bfce5cd230b8f3d,Base,factory_contract,13028.0,53533.0,6827.0,23579.0,1119.0,6940.0,90.0,192.0,https://basescan.org/address/0x68e9fc0e4d7af69ba64dd6827bfce5cd230b8f3d
211197d4-6273-40cd-aae1-3638143438cb,Payflow,0x5b7a11ba3f66Bd2365B5f489B72DbB46d528Da7a,App,Payments,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,Base,invalid_contract,,,,,,,,,https://basescan.org/address/0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67
f01e091a-ca3a-4ae0-8eb1-6302188e9278,Peapods Finance,0x0000000000000000000000000000000000000000,App,Other Category,0x02f92800f57bcd74066f5709f1daa1a4302df875,Base,token_contract,49577.0,58152.0,2187.0,3199.0,356.0,603.0,74.0,48.0,https://basescan.org/address/0x02f92800f57bcd74066f5709f1daa1a4302df875
1cda49ae-4a15-4437-a24e-260f4d43cbaa,Pin Save,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,App,Meme Community,0x40f320cd3cd616e59599568c4ea011e2ee49a175,Optimism,dapp_contract,,,,,,,,,https://optimistic.etherscan.io/address/0x40f320cd3cd616e59599568c4ea011e2ee49a175
55ea809f-3a8b-4ccf-abbf-4e25374dd239,Pixotchi,0x44e156CBb4506cee55A96b45D10A77806E012469,App,Gaming,0x546d239032b24eceee0cb05c92fc39090846adc7,Base,token_contract,138627.0,188240.0,10898.0,14307.0,2188.0,2435.0,203.0,156.0,https://basescan.org/address/0x546d239032b24eceee0cb05c92fc39090846adc7
62507fe2-e3c4-4293-ab99-56ccb7b58f9f,Planet Lukukul,0x0000000000000000000000000000000000000000,App,Art NFTs,0xd0fc88f29c456e44256ba013de787cecce06077f,Zora,unknown,,,,,,,,,https://zora.thesuperscan.io/address/0xd0fc88f29c456e44256ba013de787cecce06077f
5df30ae5-bda9-4799-998f-a82e794396d9,PokPok Protocol,0x6CeBc0bBc501d73Fe71D9fe3063fA22d1B17f3f4,App,Gaming,0x1c142d5449b581a49616ac879631913b43e579e2,Base,dapp_contract,4512.0,4512.0,61.0,61.0,19.0,19.0,3.0,1.0,https://basescan.org/address/0x1c142d5449b581a49616ac879631913b43e579e2
95b21f64-232d-4507-bc70-d7424f7b700f,Polynomial Trade,0xC1d7d33c5E91C768116466a33a222B8e7606D971,App,DEX,0xb43c0899eccf98bc7a0f3e2c2a211d6fc4f9b3fe,Polynomial,pending_polynomial,,,,,,,,,https://polynomialscan.io/address/0xb43c0899eccf98bc7a0f3e2c2a211d6fc4f9b3fe
dcbaaa8b-e7da-48a1-a5fc-8ee55f4e7650,Polynomial Trade,0x8136Efbaf75D7b13F033573666f393d65Da35953,App,DEX,0xe2c5658cc5c448b48141168f3e475df8f65a1e3e,Polynomial,pending_polynomial,1155.0,1155.0,2.0,2.0,1.0,1.0,0.0,0.0,https://polynomialscan.io/address/0xe2c5658cc5c448b48141168f3e475df8f65a1e3e
e9aa7925-c471-4c63-961a-c35abfe20159,PoolTogether,0x9F36A6bB398118bdCD5B1bC3343D8FEB6d7d02B9,App,Other Category,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,Optimism,trace_contract,22057.0,25614.0,623.0,651.0,76.0,83.0,84.0,50.0,https://optimistic.etherscan.io/address/0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55
97a50e6a-18df-4572-bcb5-235b63f7e256,Privy,0x89213f11E4A356d450Ab89A876F4c1cb5B8996DA,App,Community & Curation,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,Base,trace_contract,83.0,124.0,31.0,63.0,7.0,14.0,0.0,0.0,https://basescan.org/address/0xf2a919977c6de88dd8ed90feaadfcc5d65d66038
44cceb66-8501-40b7-b977-b9aecf4d4b3b,PSILOCYBIN,0x6A08A2b9C30174506bF4922d0C580995136c762D,App,Art NFTs,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,Zora,dapp_contract,305.0,305.0,273.0,273.0,124.0,124.0,3.0,1.0,https://zora.thesuperscan.io/address/0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7
