,uuid,recipient,project_type,category,address,chain
380,87a0d54f-e629-4871-b3c1-1127f9fca3e3,0x61F3452194de23C765560415894f0249560eCbdD,Creator,Art NFTs,0x61f3452194de23c765560415894f0249560ecbdd,Zora
381,1aa8d24c-7b1f-40df-9ed2-160969fa0a45,0x9ED5c1B24478f5069fEbd8359A3869F971C365c3,Creator,Other Media NFTs,0x9ed5c1b24478f5069febd8359a3869f971c365c3,Base
382,1aa8d24c-7b1f-40df-9ed2-160969fa0a45,0x9ED5c1B24478f5069fEbd8359A3869F971C365c3,Creator,Other Media NFTs,0x9ed5c1b24478f5069febd8359a3869f971c365c3,Optimism
383,1aa8d24c-7b1f-40df-9ed2-160969fa0a45,0x9ED5c1B24478f5069fEbd8359A3869F971C365c3,Creator,Other Media NFTs,0x9ed5c1b24478f5069febd8359a3869f971c365c3,Zora
384,53cf1ce5-1be1-44a5-bcad-a6e7b2cc104f,0xCEEd9585854F12F81A0103861b83b995A64AD915,Creator,Art NFTs,0x96be08fd17922c525cb6c66f872d1e44f0d07f16,Base
385,53cf1ce5-1be1-44a5-bcad-a6e7b2cc104f,0xCEEd9585854F12F81A0103861b83b995A64AD915,Creator,Art NFTs,0x96be08fd17922c525cb6c66f872d1e44f0d07f16,Optimism
386,53cf1ce5-1be1-44a5-bcad-a6e7b2cc104f,0xCEEd9585854F12F81A0103861b83b995A64AD915,Creator,Art NFTs,0x96be08fd17922c525cb6c66f872d1e44f0d07f16,Zora
387,0fe3fe67-668c-4be7-b28b-2ec3f26f5f54,0x3424cd7D170949636C300e62674a3DFB7706Fc35,Creator,Art NFTs,0x3424cd7d170949636c300e62674a3dfb7706fc35,Base
388,0fe3fe67-668c-4be7-b28b-2ec3f26f5f54,0x3424cd7D170949636C300e62674a3DFB7706Fc35,Creator,Art NFTs,0x3424cd7d170949636c300e62674a3dfb7706fc35,Optimism
389,0fe3fe67-668c-4be7-b28b-2ec3f26f5f54,0x3424cd7D170949636C300e62674a3DFB7706Fc35,Creator,Art NFTs,0x3424cd7d170949636c300e62674a3dfb7706fc35,Zora
390,17641522-af31-40d1-afad-2a5796cf6819,0xE1067Cb2DEAe4253ea7E1056071a14fd712e299d,Creator,Art NFTs,0xe1067cb2deae4253ea7e1056071a14fd712e299d,Base
391,17641522-af31-40d1-afad-2a5796cf6819,0xE1067Cb2DEAe4253ea7E1056071a14fd712e299d,Creator,Art NFTs,0xe1067cb2deae4253ea7e1056071a14fd712e299d,Optimism
392,17641522-af31-40d1-afad-2a5796cf6819,0xE1067Cb2DEAe4253ea7E1056071a14fd712e299d,Creator,Art NFTs,0xe1067cb2deae4253ea7e1056071a14fd712e299d,Zora
393,26bddf6d-5284-4c44-b308-696a8c3e86e6,0x12364E7C6f50927AC0242E764Fd44de5bfe29384,Creator,Other Media NFTs,0xeec1209277b18f49d842c4768638a316a0862a2a,Base
394,26bddf6d-5284-4c44-b308-696a8c3e86e6,0x12364E7C6f50927AC0242E764Fd44de5bfe29384,Creator,Other Media NFTs,0xeec1209277b18f49d842c4768638a316a0862a2a,Optimism
395,26bddf6d-5284-4c44-b308-696a8c3e86e6,0x12364E7C6f50927AC0242E764Fd44de5bfe29384,Creator,Other Media NFTs,0xeec1209277b18f49d842c4768638a316a0862a2a,Zora
396,1923ac9c-2db4-428a-899b-64a370e99488,0x8dAb636453Ab583c433d585D22760Be69d2AcC10,Creator,Frames,0x8dab636453ab583c433d585d22760be69d2acc10,Base
397,1923ac9c-2db4-428a-899b-64a370e99488,0x8dAb636453Ab583c433d585D22760Be69d2AcC10,Creator,Frames,0x8dab636453ab583c433d585d22760be69d2acc10,Optimism
398,1923ac9c-2db4-428a-899b-64a370e99488,0x8dAb636453Ab583c433d585D22760Be69d2AcC10,Creator,Frames,0x8dab636453ab583c433d585d22760be69d2acc10,Zora
399,29e90d29-e3a4-4ea9-86cd-5c41fdffd1b8,0x58cb89c8BBAB3fF6B025fC140979caE5Da7a53Dd,Creator,Art NFTs,0x58cb89c8bbab3ff6b025fc140979cae5da7a53dd,Base
400,29e90d29-e3a4-4ea9-86cd-5c41fdffd1b8,0x58cb89c8BBAB3fF6B025fC140979caE5Da7a53Dd,Creator,Art NFTs,0x58cb89c8bbab3ff6b025fc140979cae5da7a53dd,Optimism
401,29e90d29-e3a4-4ea9-86cd-5c41fdffd1b8,0x58cb89c8BBAB3fF6B025fC140979caE5Da7a53Dd,Creator,Art NFTs,0x58cb89c8bbab3ff6b025fc140979cae5da7a53dd,Zora
402,0ed7207e-d7e6-45da-9437-c08d299df01a,0x7ab125904AF75823858BdC7259A08B581999C0AE,Creator,Art NFTs,0x7ab125904af75823858bdc7259a08b581999c0ae,Base
403,0ed7207e-d7e6-45da-9437-c08d299df01a,0x7ab125904AF75823858BdC7259A08B581999C0AE,Creator,Art NFTs,0x7ab125904af75823858bdc7259a08b581999c0ae,Optimism
404,0ed7207e-d7e6-45da-9437-c08d299df01a,0x7ab125904AF75823858BdC7259A08B581999C0AE,Creator,Art NFTs,0x7ab125904af75823858bdc7259a08b581999c0ae,Zora
405,4935954b-fb4d-49dc-9557-9620dc160b40,0xD5b472FfAF39476F83B8975667169AB6F9216dCD,Creator,Frames,0xd5b472ffaf39476f83b8975667169ab6f9216dcd,Base
406,4935954b-fb4d-49dc-9557-9620dc160b40,0xD5b472FfAF39476F83B8975667169AB6F9216dCD,Creator,Frames,0xd5b472ffaf39476f83b8975667169ab6f9216dcd,Optimism
407,4935954b-fb4d-49dc-9557-9620dc160b40,0xD5b472FfAF39476F83B8975667169AB6F9216dCD,Creator,Frames,0xd5b472ffaf39476f83b8975667169ab6f9216dcd,Zora
408,d2d41f83-e5bd-4d02-a62e-f5c0f548d001,0x3DC4cBD970dC31E8D21aF027901A59cfE0751b71,Creator,Art NFTs,0x3dc4cbd970dc31e8d21af027901a59cfe0751b71,Base
409,d2d41f83-e5bd-4d02-a62e-f5c0f548d001,0x3DC4cBD970dC31E8D21aF027901A59cfE0751b71,Creator,Art NFTs,0x3dc4cbd970dc31e8d21af027901a59cfe0751b71,Optimism
410,d2d41f83-e5bd-4d02-a62e-f5c0f548d001,0x3DC4cBD970dC31E8D21aF027901A59cfE0751b71,Creator,Art NFTs,0x3dc4cbd970dc31e8d21af027901a59cfe0751b71,Zora
411,82343a62-1c9f-47a3-8505-2e98dc13b08c,0x720d3A3AA7c6BeC98Be27a64b9F4F42eb79BaDc4,Creator,Art NFTs,0x720d3a3aa7c6bec98be27a64b9f4f42eb79badc4,Base
412,82343a62-1c9f-47a3-8505-2e98dc13b08c,0x720d3A3AA7c6BeC98Be27a64b9F4F42eb79BaDc4,Creator,Art NFTs,0x720d3a3aa7c6bec98be27a64b9f4f42eb79badc4,Optimism
413,82343a62-1c9f-47a3-8505-2e98dc13b08c,0x720d3A3AA7c6BeC98Be27a64b9F4F42eb79BaDc4,Creator,Art NFTs,0x720d3a3aa7c6bec98be27a64b9f4f42eb79badc4,Zora
414,d2874772-d2a0-4d3b-a170-b1fd0c88b170,0x80E0A81556C887d360d19051758599857100E527,Creator,Art NFTs,0x80e0a81556c887d360d19051758599857100e527,Base
415,d2874772-d2a0-4d3b-a170-b1fd0c88b170,0x80E0A81556C887d360d19051758599857100E527,Creator,Art NFTs,0x80e0a81556c887d360d19051758599857100e527,Optimism
416,d2874772-d2a0-4d3b-a170-b1fd0c88b170,0x80E0A81556C887d360d19051758599857100E527,Creator,Art NFTs,0x80e0a81556c887d360d19051758599857100e527,Zora
417,22f36d32-5b61-420c-a058-f3c5681c976b,0x7bEED30332656CA4220CB2ce8E4508fb18013E8d,Creator,Art NFTs,0x7beed30332656ca4220cb2ce8e4508fb18013e8d,Base
418,22f36d32-5b61-420c-a058-f3c5681c976b,0x7bEED30332656CA4220CB2ce8E4508fb18013E8d,Creator,Art NFTs,0x7beed30332656ca4220cb2ce8e4508fb18013e8d,Optimism
419,22f36d32-5b61-420c-a058-f3c5681c976b,0x7bEED30332656CA4220CB2ce8E4508fb18013E8d,Creator,Art NFTs,0x7beed30332656ca4220cb2ce8e4508fb18013e8d,Zora
420,723a7273-2ad4-45b0-a6ff-060171999562,0x6579c3D18EAAba59aD175564F3CD1820d5726056,Creator,Art NFTs,0x223dac7a844e1667276b0e276548159d5d02a426,Base
421,723a7273-2ad4-45b0-a6ff-060171999562,0x6579c3D18EAAba59aD175564F3CD1820d5726056,Creator,Art NFTs,0x223dac7a844e1667276b0e276548159d5d02a426,Optimism
422,723a7273-2ad4-45b0-a6ff-060171999562,0x6579c3D18EAAba59aD175564F3CD1820d5726056,Creator,Art NFTs,0x223dac7a844e1667276b0e276548159d5d02a426,Zora
423,7fcb7ecc-d96a-4380-bb32-0fc8bdea0753,0x91137bF8d5e95CE028235f38DBD7274A50d0f258,Creator,Art NFTs,0x1216083be36842278fb3cf9c3f56b7792ecc359b,Base
424,7fcb7ecc-d96a-4380-bb32-0fc8bdea0753,0x91137bF8d5e95CE028235f38DBD7274A50d0f258,Creator,Art NFTs,0x1216083be36842278fb3cf9c3f56b7792ecc359b,Optimism
425,7fcb7ecc-d96a-4380-bb32-0fc8bdea0753,0x91137bF8d5e95CE028235f38DBD7274A50d0f258,Creator,Art NFTs,0x1216083be36842278fb3cf9c3f56b7792ecc359b,Zora
426,7e1c6536-2402-4cd5-a96d-793b716956e4,0x5f21B25B5c642BC56859901C1e6EDFD5fA3c1689,Creator,Art NFTs,0xe5640b09eaad75a49782de1a50ecee1a0f803f8c,Base
427,7e1c6536-2402-4cd5-a96d-793b716956e4,0x5f21B25B5c642BC56859901C1e6EDFD5fA3c1689,Creator,Art NFTs,0xe5640b09eaad75a49782de1a50ecee1a0f803f8c,Optimism
428,7e1c6536-2402-4cd5-a96d-793b716956e4,0x5f21B25B5c642BC56859901C1e6EDFD5fA3c1689,Creator,Art NFTs,0xe5640b09eaad75a49782de1a50ecee1a0f803f8c,Zora
429,fb71e176-06ec-49b3-a8e2-6232d2ac266b,0x2daEe3f924d64f2894ef4785d88dA51B5a0591eb,Creator,Art NFTs,0x4e78001c54aafe97589c0c22e4eb244f57c11c91,Base
430,fb71e176-06ec-49b3-a8e2-6232d2ac266b,0x2daEe3f924d64f2894ef4785d88dA51B5a0591eb,Creator,Art NFTs,0x4e78001c54aafe97589c0c22e4eb244f57c11c91,Optimism
431,fb71e176-06ec-49b3-a8e2-6232d2ac266b,0x2daEe3f924d64f2894ef4785d88dA51B5a0591eb,Creator,Art NFTs,0x4e78001c54aafe97589c0c22e4eb244f57c11c91,Zora
432,3ab640b7-5900-47cd-819e-da35da97756b,0x3CE1c91E33a0777a32C9b615908f3D9B8821aa07,Creator,Art NFTs,0x3ce1c91e33a0777a32c9b615908f3d9b8821aa07,Base
433,3ab640b7-5900-47cd-819e-da35da97756b,0x3CE1c91E33a0777a32C9b615908f3D9B8821aa07,Creator,Art NFTs,0x3ce1c91e33a0777a32c9b615908f3d9b8821aa07,Optimism
434,3ab640b7-5900-47cd-819e-da35da97756b,0x3CE1c91E33a0777a32C9b615908f3D9B8821aa07,Creator,Art NFTs,0x3ce1c91e33a0777a32c9b615908f3d9b8821aa07,Zora
435,0e367a16-ec11-40d7-97c5-f872858a9321,0x1F3fa1A72acc23bB2269a89b4A1363EE72a9D4bf,Creator,Art NFTs,0x1f3fa1a72acc23bb2269a89b4a1363ee72a9d4bf,Base
436,0e367a16-ec11-40d7-97c5-f872858a9321,0x1F3fa1A72acc23bB2269a89b4A1363EE72a9D4bf,Creator,Art NFTs,0x1f3fa1a72acc23bb2269a89b4a1363ee72a9d4bf,Optimism
437,0e367a16-ec11-40d7-97c5-f872858a9321,0x1F3fa1A72acc23bB2269a89b4A1363EE72a9D4bf,Creator,Art NFTs,0x1f3fa1a72acc23bb2269a89b4a1363ee72a9d4bf,Zora
438,598871ba-3b43-4ec2-ace3-93bb7792cf5c,0x2640914F852A6eFd4b3D72135df923EB7c5a1d31,Creator,Art NFTs,0x7e19dd04bbdfb26b088768d241279319777bcf96,Base
439,598871ba-3b43-4ec2-ace3-93bb7792cf5c,0x2640914F852A6eFd4b3D72135df923EB7c5a1d31,Creator,Art NFTs,0x7e19dd04bbdfb26b088768d241279319777bcf96,Optimism
440,598871ba-3b43-4ec2-ace3-93bb7792cf5c,0x2640914F852A6eFd4b3D72135df923EB7c5a1d31,Creator,Art NFTs,0x7e19dd04bbdfb26b088768d241279319777bcf96,Zora
441,9d27ecb6-3372-4077-9868-9025d1680f22,0xa77CE92A601D504a6D64af843EB5a3994616969c,Creator,Art NFTs,0xa77ce92a601d504a6d64af843eb5a3994616969c,Base
442,9d27ecb6-3372-4077-9868-9025d1680f22,0xa77CE92A601D504a6D64af843EB5a3994616969c,Creator,Art NFTs,0xa77ce92a601d504a6d64af843eb5a3994616969c,Optimism
443,9d27ecb6-3372-4077-9868-9025d1680f22,0xa77CE92A601D504a6D64af843EB5a3994616969c,Creator,Art NFTs,0xa77ce92a601d504a6d64af843eb5a3994616969c,Zora
444,e0e128b2-2e80-435d-ba41-2c0d650c7e7d,0x7F60244433Af55b0f030f05a798A48Efc01b18b1,Creator,Art NFTs,0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,Base
445,e0e128b2-2e80-435d-ba41-2c0d650c7e7d,0x7F60244433Af55b0f030f05a798A48Efc01b18b1,Creator,Art NFTs,0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,Optimism
446,e0e128b2-2e80-435d-ba41-2c0d650c7e7d,0x7F60244433Af55b0f030f05a798A48Efc01b18b1,Creator,Art NFTs,0x05a7eb929209f5c1f2f08dd087b64bb1beba99fe,Zora
447,fdd7ad21-05cf-4d1f-8437-43539d4971df,0x185cDF961d21CB90d9ae75d5018e16B2e8Fc25F2,Creator,Channels,0x185cdf961d21cb90d9ae75d5018e16b2e8fc25f2,Base
448,fdd7ad21-05cf-4d1f-8437-43539d4971df,0x185cDF961d21CB90d9ae75d5018e16B2e8Fc25F2,Creator,Channels,0x185cdf961d21cb90d9ae75d5018e16b2e8fc25f2,Optimism
449,fdd7ad21-05cf-4d1f-8437-43539d4971df,0x185cDF961d21CB90d9ae75d5018e16B2e8Fc25F2,Creator,Channels,0x185cdf961d21cb90d9ae75d5018e16b2e8fc25f2,Zora
450,94284a0f-2985-44cb-af02-2b7d859d6dcf,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Creator,Art NFTs,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Base
451,94284a0f-2985-44cb-af02-2b7d859d6dcf,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Creator,Art NFTs,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Optimism
452,94284a0f-2985-44cb-af02-2b7d859d6dcf,0x6e78b133945b3c1862E7C61a7c984E2c06350388,Creator,Art NFTs,0x6e78b133945b3c1862e7c61a7c984e2c06350388,Zora
453,82cfca7e-7d28-41cd-b431-b29ee5f41e90,0xA9ce363e7Efa49C12038cA361616139fF477857c,Creator,Art NFTs,0xa9ce363e7efa49c12038ca361616139ff477857c,Base
454,82cfca7e-7d28-41cd-b431-b29ee5f41e90,0xA9ce363e7Efa49C12038cA361616139fF477857c,Creator,Art NFTs,0xa9ce363e7efa49c12038ca361616139ff477857c,Optimism
455,82cfca7e-7d28-41cd-b431-b29ee5f41e90,0xA9ce363e7Efa49C12038cA361616139fF477857c,Creator,Art NFTs,0xa9ce363e7efa49c12038ca361616139ff477857c,Zora
456,2a2cc6a4-06cc-4c9d-9011-a292bd14263d,0x9c825f0f21597bE24dE23B3E8BaD6B6A4BA23579,Creator,Art NFTs,0x9c825f0f21597be24de23b3e8bad6b6a4ba23579,Base
457,2a2cc6a4-06cc-4c9d-9011-a292bd14263d,0x9c825f0f21597bE24dE23B3E8BaD6B6A4BA23579,Creator,Art NFTs,0x9c825f0f21597be24de23b3e8bad6b6a4ba23579,Optimism
458,2a2cc6a4-06cc-4c9d-9011-a292bd14263d,0x9c825f0f21597bE24dE23B3E8BaD6B6A4BA23579,Creator,Art NFTs,0x9c825f0f21597be24de23b3e8bad6b6a4ba23579,Zora
459,68d90c85-87fb-4eb0-907a-156f4f310525,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,Creator,Other Media NFTs,0x6e786fcfcb98da9df87ab0b7a2d64067c90daba9,Base
460,68d90c85-87fb-4eb0-907a-156f4f310525,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,Creator,Other Media NFTs,0x6e786fcfcb98da9df87ab0b7a2d64067c90daba9,Optimism
461,68d90c85-87fb-4eb0-907a-156f4f310525,0x3A2a72fF37afE42B2c2747366Be5eCDacb211d8a,Creator,Other Media NFTs,0x6e786fcfcb98da9df87ab0b7a2d64067c90daba9,Zora
462,6878840a-eb1b-41be-bf7e-7fb742a68386,0x1A3e2847d38CB68BB407a7E6A73A918A58fDcf3a,Creator,Art NFTs,0xbe3a9a8a55a8f069c2f57ddae34246563f036bad,Base
463,6878840a-eb1b-41be-bf7e-7fb742a68386,0x1A3e2847d38CB68BB407a7E6A73A918A58fDcf3a,Creator,Art NFTs,0xbe3a9a8a55a8f069c2f57ddae34246563f036bad,Optimism
464,6878840a-eb1b-41be-bf7e-7fb742a68386,0x1A3e2847d38CB68BB407a7E6A73A918A58fDcf3a,Creator,Art NFTs,0xbe3a9a8a55a8f069c2f57ddae34246563f036bad,Zora
465,07626d4c-1ff5-4d2a-8497-3b017ccff86a,0x985f83b7F62474CE7919Ded79E71Aa0fcb3b34c0,Creator,Art NFTs,0x5e18e1fe3e046670c59012769ea386be649001fb,Base
466,07626d4c-1ff5-4d2a-8497-3b017ccff86a,0x985f83b7F62474CE7919Ded79E71Aa0fcb3b34c0,Creator,Art NFTs,0x5e18e1fe3e046670c59012769ea386be649001fb,Optimism
467,07626d4c-1ff5-4d2a-8497-3b017ccff86a,0x985f83b7F62474CE7919Ded79E71Aa0fcb3b34c0,Creator,Art NFTs,0x5e18e1fe3e046670c59012769ea386be649001fb,Zora
468,51320cd6-35b3-4264-96a5-f3f162b2d9cd,0x5133135153964675f9fd2eD6D234572129af3a87,Creator,Art NFTs,0x983633d883e60f8b7636618c48407bc7e1fb439e,Base
469,51320cd6-35b3-4264-96a5-f3f162b2d9cd,0x5133135153964675f9fd2eD6D234572129af3a87,Creator,Art NFTs,0x983633d883e60f8b7636618c48407bc7e1fb439e,Optimism
470,51320cd6-35b3-4264-96a5-f3f162b2d9cd,0x5133135153964675f9fd2eD6D234572129af3a87,Creator,Art NFTs,0x983633d883e60f8b7636618c48407bc7e1fb439e,Zora
471,ca99ce43-9cad-43ff-bccf-ed26f80bc857,0x2961b02DcE896D5A63B57997A1ae124736dE2cF1,Creator,Art NFTs,0x2961b02dce896d5a63b57997a1ae124736de2cf1,Base
472,ca99ce43-9cad-43ff-bccf-ed26f80bc857,0x2961b02DcE896D5A63B57997A1ae124736dE2cF1,Creator,Art NFTs,0x2961b02dce896d5a63b57997a1ae124736de2cf1,Optimism
473,ca99ce43-9cad-43ff-bccf-ed26f80bc857,0x2961b02DcE896D5A63B57997A1ae124736dE2cF1,Creator,Art NFTs,0x2961b02dce896d5a63b57997a1ae124736de2cf1,Zora
474,a5c86799-7937-412d-a246-d19b13accfa1,0xE1e5dcbBc95aabE80E2f9c65C7A2cEF85daF61C4,Creator,Art NFTs,0xe1e5dcbbc95aabe80e2f9c65c7a2cef85daf61c4,Base
475,a5c86799-7937-412d-a246-d19b13accfa1,0xE1e5dcbBc95aabE80E2f9c65C7A2cEF85daF61C4,Creator,Art NFTs,0xe1e5dcbbc95aabe80e2f9c65c7a2cef85daf61c4,Optimism
476,a5c86799-7937-412d-a246-d19b13accfa1,0xE1e5dcbBc95aabE80E2f9c65C7A2cEF85daF61C4,Creator,Art NFTs,0xe1e5dcbbc95aabe80e2f9c65c7a2cef85daf61c4,Zora
477,310d6d30-e6aa-4e05-bea4-a8ff2d0be6cc,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Base
478,310d6d30-e6aa-4e05-bea4-a8ff2d0be6cc,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Optimism
479,310d6d30-e6aa-4e05-bea4-a8ff2d0be6cc,0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,Creator,Art NFTs,0xa2fb6967a323cef8b481e88b39539fbc22d61e09,Zora
480,39b5b3c4-d327-436f-871c-8823a01d9f91,0xD5DF3f5022572F461459fc62dbbFAA54191Fc551,Creator,Art NFTs,0xd5df3f5022572f461459fc62dbbfaa54191fc551,Base
481,39b5b3c4-d327-436f-871c-8823a01d9f91,0xD5DF3f5022572F461459fc62dbbFAA54191Fc551,Creator,Art NFTs,0xd5df3f5022572f461459fc62dbbfaa54191fc551,Optimism
482,39b5b3c4-d327-436f-871c-8823a01d9f91,0xD5DF3f5022572F461459fc62dbbFAA54191Fc551,Creator,Art NFTs,0xd5df3f5022572f461459fc62dbbfaa54191fc551,Zora
483,e189c115-af83-490a-a016-d40562c0cad9,0x7792927EC34A9C46B47d1d9E883132124Ce9BCa3,Other Application,Art NFTs,0x1263c01155d73c35c48c32dcab98db8e58563d86,Base
484,e189c115-af83-490a-a016-d40562c0cad9,0x7792927EC34A9C46B47d1d9E883132124Ce9BCa3,Other Application,Art NFTs,0x1263c01155d73c35c48c32dcab98db8e58563d86,Optimism
485,e189c115-af83-490a-a016-d40562c0cad9,0x7792927EC34A9C46B47d1d9E883132124Ce9BCa3,Other Application,Art NFTs,0x1263c01155d73c35c48c32dcab98db8e58563d86,Zora
486,c26092fc-04f3-44b5-8742-7bb702b61844,0xbe539c14b877c4Ec3D76Dd3374D9507AAF6F4a3E,Creator,Other Media NFTs,0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,Base
487,c26092fc-04f3-44b5-8742-7bb702b61844,0xbe539c14b877c4Ec3D76Dd3374D9507AAF6F4a3E,Creator,Other Media NFTs,0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,Optimism
488,c26092fc-04f3-44b5-8742-7bb702b61844,0xbe539c14b877c4Ec3D76Dd3374D9507AAF6F4a3E,Creator,Other Media NFTs,0xbe539c14b877c4ec3d76dd3374d9507aaf6f4a3e,Zora
489,5056f4bd-d0d2-4bbb-9919-835347e79ba6,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Base
490,5056f4bd-d0d2-4bbb-9919-835347e79ba6,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Optimism
491,5056f4bd-d0d2-4bbb-9919-835347e79ba6,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Zora
492,c4796f46-871e-430c-bf5e-2aaf26a58550,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Base
493,c4796f46-871e-430c-bf5e-2aaf26a58550,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Optimism
494,c4796f46-871e-430c-bf5e-2aaf26a58550,0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,Creator,Other Media NFTs,0x56c09caf7a77d5d254dae3438bb843a1ffd06aa2,Zora
495,76b4982d-cdd8-47e8-acfd-59efabb97d06,0x1471966abfe75cF87Fdad8B76D657EAB8400f0B0,Creator,Art NFTs,0x1471966abfe75cf87fdad8b76d657eab8400f0b0,Base
496,76b4982d-cdd8-47e8-acfd-59efabb97d06,0x1471966abfe75cF87Fdad8B76D657EAB8400f0B0,Creator,Art NFTs,0x1471966abfe75cf87fdad8b76d657eab8400f0b0,Optimism
497,76b4982d-cdd8-47e8-acfd-59efabb97d06,0x1471966abfe75cF87Fdad8B76D657EAB8400f0B0,Creator,Art NFTs,0x1471966abfe75cf87fdad8b76d657eab8400f0b0,Zora
498,3603de9a-1435-4646-9a5a-21b47cda6886,0xCA543E72E8b2e01fCb82931A0c973DED33BeBb4D,Creator,Art NFTs,0xca543e72e8b2e01fcb82931a0c973ded33bebb4d,Base
499,3603de9a-1435-4646-9a5a-21b47cda6886,0xCA543E72E8b2e01fCb82931A0c973DED33BeBb4D,Creator,Art NFTs,0xca543e72e8b2e01fcb82931a0c973ded33bebb4d,Optimism
500,3603de9a-1435-4646-9a5a-21b47cda6886,0xCA543E72E8b2e01fCb82931A0c973DED33BeBb4D,Creator,Art NFTs,0xca543e72e8b2e01fcb82931a0c973ded33bebb4d,Zora
501,0303cb97-3ba5-4d4c-8e55-bc58fc9cb7da,0x2f742272e0d4B9737c5598678CDc59C5Be252d39,Creator,Art NFTs,0x2f742272e0d4b9737c5598678cdc59c5be252d39,Base
502,0303cb97-3ba5-4d4c-8e55-bc58fc9cb7da,0x2f742272e0d4B9737c5598678CDc59C5Be252d39,Creator,Art NFTs,0x2f742272e0d4b9737c5598678cdc59c5be252d39,Optimism
503,0303cb97-3ba5-4d4c-8e55-bc58fc9cb7da,0x2f742272e0d4B9737c5598678CDc59C5Be252d39,Creator,Art NFTs,0x2f742272e0d4b9737c5598678cdc59c5be252d39,Zora
504,08b659c8-c11b-4bdc-aaa2-4c343d2724b4,0x91b52e9833dc4C681b5419F3E96093e85BBE8F91,Creator,Art NFTs,0x91b52e9833dc4c681b5419f3e96093e85bbe8f91,Base
505,08b659c8-c11b-4bdc-aaa2-4c343d2724b4,0x91b52e9833dc4C681b5419F3E96093e85BBE8F91,Creator,Art NFTs,0x91b52e9833dc4c681b5419f3e96093e85bbe8f91,Optimism
506,08b659c8-c11b-4bdc-aaa2-4c343d2724b4,0x91b52e9833dc4C681b5419F3E96093e85BBE8F91,Creator,Art NFTs,0x91b52e9833dc4c681b5419f3e96093e85bbe8f91,Zora
507,b80bb1d0-9656-4cba-8963-1ebb4e53462b,0xc578958DD1880cF00BFfbb7Feb9c28cbbbcaD3bF,Creator,Other Media NFTs,0x5c2aeb0f2b70e3896d5cde7ed02e78961e53fa2c,Base
508,b80bb1d0-9656-4cba-8963-1ebb4e53462b,0xc578958DD1880cF00BFfbb7Feb9c28cbbbcaD3bF,Creator,Other Media NFTs,0x5c2aeb0f2b70e3896d5cde7ed02e78961e53fa2c,Optimism
509,b80bb1d0-9656-4cba-8963-1ebb4e53462b,0xc578958DD1880cF00BFfbb7Feb9c28cbbbcaD3bF,Creator,Other Media NFTs,0x5c2aeb0f2b70e3896d5cde7ed02e78961e53fa2c,Zora
510,0212cfcf-3814-48d7-8adc-9594b3e88b7e,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Base
511,0212cfcf-3814-48d7-8adc-9594b3e88b7e,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Optimism
512,0212cfcf-3814-48d7-8adc-9594b3e88b7e,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Zora
513,0c7d4589-1d6c-4fc3-9d18-4c7c3b913086,0x575c8A992EC082f3650432dE77c1CbBCCf568200,Creator,Art NFTs,0x400d184b2821641b35f57e049a9a6af7fa8a0d35,Base
