uuid,recipient,project_type,category,address,chain,contract_type
bf0f3f7d-e39c-43eb-a546-a0d383a1cae5,0x288262DcdF3e2f3dbcb2DcFbF9DCC0D9AdC50f8a,App,Betting & Prediction Markets,0x1674035ddbfa10efd75762a3f102883f6390cdfa,Base,factory_contract
223128bf-802d-40f8-9c33-25f88a114c7e,0x7aA49f55A538586764b65a0C4C7e1D8C6243C027,App,DEX,0xec6c44e704eb1932ec5fe1e4aba58db6fee71460,Base,trace_contract
f3a42626-c33e-40c6-bea0-fbfc53aa402a,0xC925bD0E839E8e22A7DDEbe7f4C21b187deeC358,App,Identity,0xb477a9bd2547ad61f4ac22113172dd909e5b2331,Base,trace_contract
b1b4f593-14a5-4eb0-8b08-f08aea75137d,0x372082138ea420eBe56078D73F0359D686A7E981,App,Frames,0x4200000000000000000000000000000000000021,Base,invalid_contract
7c4ccb00-8e0d-4b6f-8f95-befe7d702d10,0xCFFbda2841Ef95DF3e977982eCc55429B8D82eB5,App,Art NFTs,0x2fbdb8d7c9e4d6ab341541361895ce8a2611717c,Base,dapp_contract
430a1b78-4731-4576-a59d-1340e59a48e9,0x5183E0203858aa3E3bc3A7D9cb41875a4c0A6216,Other Application,Channels,0x59c553a871df9424a269c18458e99438f542f85a,Base,trace_contract
4f7025f1-4a4d-4d8d-9d94-514779ac382f,0x66525057AC951a0DB5C9fa7fAC6E056D6b8997E2,App,Payments,0x90e1c94ca5e161acb420e59d8be5041db931c9dd,Base,unknown
94685eed-3fee-462f-b141-862a016f363f,0xb1b9FFF08F3827875F91ddE929036a65f2A5d27d,App,DEX,0x90e1c94ca5e161acb420e59d8be5041db931c9dd,Base,unknown
4c2bd46d-c518-4798-84f8-27b0bdca3c73,0x1e4c7ff127B2321eD05c43AF5E1015dFd8885F30,App,DEX,0x170a5714112daeff20e798b6e92e25b86ea603c1,Optimism,trace_contract
286e9c11-c4b2-4693-a6c3-5b606364ebad,0x0000000000000000000000000000000000000000,App,Identity,0xd2c2d1ac51ba7d1ec74da90b07b0fc3fb55294ec,Base,dapp_contract
c998e244-23fe-4172-b850-dd2c1e264529,0x0000000000000000000000000000000000000000,App,Other Media Marketplace,0x428aef7fb31e4e86162d62d4530a4dd7232d953d,Base,dapp_contract
ca0f8386-dd66-4486-8a50-060e2beb29aa,0x839d36595175E1F678110d52D8265a2FEa9607bA,App,DEX,0x4a1ee35f7a41b72c65ac429ec92c1221be78404c,Optimism,dapp_contract
e9644a11-f9dd-4efd-b4dc-0d197047512d,0xd271e65Ff057cE4aDE07c52Da78d54b391AD4dcD,App,Gaming,0x868517f2542381fb116d77fce094d31ed966fe71,Base,trace_contract
869cb124-1c70-477c-936d-449a9bccd567,0xc42c77b6B2A2B220b9502F357bBf51334Db3C93f,App,Airdrop,0xc42c77b6b2a2b220b9502f357bbf51334db3c93f,Base,trace_contract
11c708c3-7202-47ef-83eb-93128333efea,0x5c54560B6da16dCEdFAeF1d9118c547ED2F373eC,App,DEX,0xe10ed1e5354eed0f7c9d2e16250ba8996c12db7a,Base,dapp_contract
b0de8ea4-0efe-4cd0-95be-d3fd697b8986,0x5c54560B6da16dCEdFAeF1d9118c547ED2F373eC,App,DEX,0x3988513793bce39f0167064a9f7fc3617faf35ab,Optimism,dapp_contract
97eea1a7-803f-4ef0-942a-eb9bb99446d8,0x3bEc6a181d6Ef7239F699DAf2fAa5FE3A5f01Edf,Other Application,Art NFTs,0xfc0d8e8b077da481f5309825a88604188c2fbd7f,Base,trace_contract
c798394d-fb13-4db6-b2a6-11dba0abae2f,0xcDe21819d2bd07A44DE9365523FC870a31f755f1,App,Bridges,0xf9982e648ee8f9e3e9039b0071ba939c3bc19652,Optimism,unknown
ac82dcda-5f32-48b2-9117-b2e348ff6c35,0xF660c9E24A79aE74215A2e2300113CE79094c9C6,App,DEX,0x37418c1ee8145121c628b8f19d6dae1e435f359b,Base,unknown
0441d637-54e1-4e6b-bce3-4c7b6dc50c47,0x0000000000000000000000000000000000000000,App,Lending,0x0fd11b5ed5b82ef454bee2516d1b23d1b07b6c46,Optimism,token_contract
ceac6653-ea1d-43b8-9e02-8329e5ee2a90,0x3363b291a21cC692A5e07C9C63E3DF45F135EFcd,App,Payments,0x00000000000052068951aed201da868e29db48ac,Base,factory_contract
b607f3fb-dd0e-4a9e-b56e-191f8f28fa01,0xc687f7c9BDfF8d40cF4f789FA105f7dCF0771d6a,App,DEX,0x9560e827af36c94d2ac33a39bce1fe78631088db,Optimism,token_contract
6104ece1-68f7-40a9-aeef-723f33e440ce,0x37A6156e4a6E8B60b2415AF040546cF5e91699bd,App,Staking,0x32934ad7b1121defc631080b58599a0eaab89878,Optimism,dapp_contract
d8a86cb4-15a9-46b8-a746-9319c9104951,0xC96bC5441A1212BF268c4116430ea241102898b5,Other Application,Gaming,0x50725af160260a316b2673c71c8c21469f6732c0,Base,dapp_contract
1c0ae0df-9238-497d-8fa0-ad05f381cf34,0xf3B06b503652a5E075D423F97056DFde0C4b066F,App,Frames,0x52b7fdb72db7b1279919ec1cf69d3f5cb51d1243,Base,dapp_contract
4133afe8-311a-417d-b4fa-ea520cfad5df,0xa0Cf2260CA43252A3620e80A5CFE40968f042634,Other Application,Gaming,0xbb56a9359df63014b3347585565d6f80ac6305fd,Base,dapp_contract
19349c4c-28d9-4ee0-9596-f5b0a8210a49,0x6bAFF8A3449cc2E196F4b873f49e03E09345B1E1,Other Application,Other Category,0x83e2403a8b94af988b4f4ae9869577783b8cd216,Optimism,dapp_contract
d4a2d1b2-ae53-4e4a-a860-8fcbffb48351,0x8dA48e5846c06B558970ACd42EDc7Da8799481E4,App,Identity,0x8448860bff06fb2f942270402a4a846b864abd92,Base,dapp_contract
d1571cc0-0d88-455b-be2e-91447ddac859,0x84EEb7dB3f93feb5A8A98F56Dabb970A6797c187,App,Other Category,0x4200000000000000000000000000000000000021,Base,invalid_contract
b27c62f4-d5f7-4b9a-8769-468b5fa4c792,0x26a65cA76E1Bd0E3962DF3795fd160782Db24fc4,App,DEX,0x4c4af8dbc524681930a27b2f1af5bcc8062e6fb7,Optimism,trace_contract
87826993-859c-4365-92f2-39e2032e52ea,0xB819Fd6050D6225785D4D688971b3bF4ACB45252,App,Community & Curation,0x84583e7d2d92d87d5b3bac850ab4bad37ae568e8,Cyber,pending_cyber
49ee3492-1af1-41e2-8ef2-f5f388470d46,0x9b7816f3eb2d35A24edD9BB4F33f05E9a2332494,App,DEX,0x9b7816f3eb2d35a24edd9bb4f33f05e9a2332494,Base,trace_contract
