transaction_date,transaction_cnt,active_users,total_transferred,unique_users,retained_percent,daa_to_maa_ratio,total_transferred_in_tokens,cum_transferred
2024-08-16,106.0,59.0,5.261372902969757e+17,22.0,0.4067796610169492,0.07,526.1372902969757,1.0144765849908367e+20
2024-08-17,73.0,51.0,2.6016154396256456e+18,10.0,0.37254901960784315,0.06,2601.6154396256456,1.0404927393870932e+20
2024-08-18,94.0,62.0,1.1272579546515066e+17,7.0,0.3064516129032258,0.07,112.72579546515065,1.0416199973417447e+20
2024-08-19,122.0,64.0,4.764201035481978e+18,17.0,0.4375,0.08,4764.201035481978,1.0892620076965644e+20
2024-08-20,109.0,72.0,7.653123448795831e+18,16.0,0.375,0.09,7653.123448795831,1.1657932421845226e+20
2024-08-21,101.0,68.0,5.0358510657805165e+17,16.0,0.4411764705882353,0.08,503.58510657805164,1.1708290932503031e+20
2024-08-22,170.0,103.0,6.002045496189867e+18,41.0,0.3106796116504854,0.12,6002.045496189867,1.2308495482122017e+20
2024-08-23,114.0,74.0,2.224838501494795e+17,12.0,0.43243243243243246,0.09,222.48385014947948,1.2330743867136965e+20
2024-08-24,103.0,61.0,3.723345956333514e+16,13.0,0.5081967213114754,0.07,37.23345956333514,1.2334467213093298e+20
2024-08-25,128.0,71.0,2.1429197016042685e+17,21.0,0.4647887323943662,0.08,214.29197016042684,1.2355896410109341e+20
2024-08-26,146.0,80.0,1.1513248040712842e+18,24.0,0.3,0.09,1151.3248040712842,1.2471028890516469e+20
2024-08-27,225.0,143.0,4.551147015017873e+18,75.0,0.1888111888111888,0.17,4551.147015017873,1.2926143592018256e+20
2024-08-28,259.0,147.0,1.0203352758101197e+19,73.0,0.22448979591836735,0.17,10203.352758101197,1.3946478867828376e+20
2024-09-02,2447.0,1519.0,6.868062026380106e+18,1457.0,0.030283080974325215,0.24,6868.062026380106,1.4633285070466386e+20
2024-09-03,2393.0,1533.0,2.732565904193465e+18,1449.0,0.029354207436399216,0.24,2732.565904193465,1.4906541660885733e+20
2024-09-04,310.0,205.0,6.08230111950215e+18,102.0,0.25853658536585367,0.03,6082.30111950215,1.5514771772835948e+20
2024-09-05,150.0,108.0,2.1958260230263068e+18,45.0,0.37962962962962965,0.02,2195.8260230263068,1.5734354375138578e+20
2024-09-06,143.0,98.0,2.295757744290076e+19,34.0,0.3673469387755102,0.02,22957.577442900758,1.8030112119428655e+20
2024-09-07,118.0,83.0,2.1684687258453043e+17,15.0,0.43373493975903615,0.01,216.84687258453044,1.8051796806687107e+20
2024-09-08,102.0,69.0,1.0516589602870773e+17,16.0,0.36231884057971014,0.01,105.16589602870773,1.806231339628998e+20
2024-09-09,123.0,82.0,1.2412042867132854e+18,22.0,0.36585365853658536,0.01,1241.2042867132855,1.8186433824961308e+20
2024-09-10,164.0,109.0,4.285303767886844e+18,40.0,0.3394495412844037,0.02,4285.303767886844,1.8614964201749994e+20
2024-09-11,147.0,97.0,1.1845559198826782e+17,41.0,0.3711340206185567,0.02,118.45559198826783,1.862680976094882e+20
2024-09-12,123.0,84.0,8.938665993501704e+16,33.0,0.36904761904761907,0.01,89.38665993501704,1.8635748426942323e+20
2024-09-13,155.0,90.0,2.0850565683002432e+18,23.0,0.32222222222222224,0.01,2085.0565683002433,1.8844254083772347e+20
2024-09-14,99.0,66.0,1.2964071994648338e+18,11.0,0.48484848484848486,0.01,1296.4071994648339,1.8973894803718832e+20
2024-09-15,110.0,78.0,1.2574532242604682e+18,17.0,0.3333333333333333,0.01,1257.4532242604682,1.909964012614488e+20
2024-09-16,118.0,85.0,4.203573123550553e+17,14.0,0.4588235294117647,0.01,420.3573123550553,1.9141675857380383e+20
2024-09-17,118.0,80.0,3.13450905348325e+17,13.0,0.4375,0.01,313.45090534832497,1.9173020947915214e+20
2024-09-18,96.0,74.0,3.1340274527495004e+18,14.0,0.5,0.01,3134.0274527495003,1.9486423693190165e+20
2024-09-19,105.0,79.0,7.275403688572086e+17,13.0,0.4810126582278481,0.01,727.5403688572086,1.9559177730075886e+20
2024-09-20,154.0,101.0,1.5187410117381626e+17,22.0,0.39603960396039606,0.02,151.87410117381626,1.9574365140193267e+20
2024-09-21,135.0,98.0,9.718216999265878e+18,20.0,0.46938775510204084,0.02,9718.216999265878,2.0546186840119856e+20
2024-09-22,149.0,102.0,2.301195266387768e+17,27.0,0.35294117647058826,0.02,230.1195266387768,2.0569198792783734e+20
