fid,interaction_id,interactions
460287,300485,284
526763,526510,284
770214,397411,284
324808,248473,284
403142,391379,284
368422,1048,284
475598,542598,284
403142,380606,284
391444,429539,284
511965,391379,284
512133,472896,284
508158,343997,284
371853,391379,284
542585,433756,283
304465,406334,283
355066,396144,283
408309,412043,283
509516,388302,283
2904,602,283
288204,397392,283
535232,685171,282
536654,332469,282
403142,501219,282
612196,535243,282
460287,368056,282
553423,291515,282
471160,3642,282
481404,535036,282
324808,269084,282
600030,421335,282
502923,326677,282
406881,356635,282
519322,487457,282
368422,350139,282
504046,403619,281
509229,483595,281
297057,342551,281
378055,315983,281
647182,308284,281
192631,350698,281
416401,498134,281
487457,519322,281
460287,496785,281
373379,372614,281
502276,357554,281
429539,419871,280
618834,526510,280
347793,396142,280
343942,267775,280
516245,553423,280
378422,417451,280
456804,456595,280
429539,406815,280
460287,378416,280
275519,539,280
434487,433756,280
460287,14253,279
492032,418881,279
418296,407704,279
360623,283144,279
511131,638859,279
355066,367640,279
605834,501087,279
635893,501087,279
357554,426221,279
339515,511914,279
311223,430244,279
371853,511924,279
460287,544105,279
355066,392276,279
460287,501095,279
371853,511950,279
460287,386450,278
322937,317980,278
460287,502568,278
283144,270138,278
368422,12168,278
431522,376576,278
449341,388302,278
375831,14537,278
460287,404330,278
500205,563445,278
460287,385793,278
537664,15141,278
11124,781098,278
373071,293382,277
250874,407756,277
410435,488914,277
538087,607936,277
198538,190218,277
247883,500500,277
621578,306729,277
765705,15141,277
309639,482024,277
490963,368976,277
308318,259597,276
460287,423518,276
484041,320215,276
504131,249237,276
403142,358602,276
407756,250874,276
360623,332316,276
307726,286771,276
429539,439396,276
535036,514764,276
502333,322937,276
429539,406493,276
636183,489156,276
460287,446821,276
511965,358602,276
395131,501794,276
500619,484256,275
400074,500861,275
256931,6596,275
501052,357393,275
635879,638859,275
368422,211832,275
635826,638859,275
324808,260903,275
417059,443863,275
512939,294499,275
460287,537946,275
560695,733123,275
638859,440766,275
493739,323070,275
460287,440498,274
202097,611291,274
460843,563445,274
488914,443909,274
371853,358602,274
315721,291942,274
307726,448920,274
368422,1657,274
347793,396133,274
288013,432062,274
635879,501087,274
448613,501701,274
481769,429796,274
403619,266782,274
460287,252936,273
440524,403020,273
385436,334811,273
355066,396133,273
552706,599177,273
533973,15141,273
515078,612743,273
393374,511102,273
460287,500619,273
406921,396133,273
431233,200375,273
429796,481769,273
404848,498400,272
649043,501087,272
372614,370988,272
460287,380660,272
612367,563445,272
266782,403020,272
618834,520185,272
534280,484444,272
612367,553423,272
635910,501087,272
816651,516359,272
460287,471324,272
528182,288204,272
345484,522588,272
460287,399892,272
389990,381797,272
600229,553423,272
527622,563445,272
512741,429539,272
404645,360196,272
439370,4482,272
460287,454563,271
326040,285998,271
468455,9353,271
789636,537227,271
354760,443245,271
534280,281836,271
612367,608941,271
460287,420145,271
417451,439169,271
460287,689634,270
419579,293382,270
460843,612743,270
401441,432062,270
504046,459311,270
608941,612367,270
500238,506657,270
357226,512133,270
445359,421661,270
401327,381797,270
372614,371023,270
782545,15141,270
396659,489156,270
483365,266782,270
244479,237884,270
268608,234616,270
484256,500619,270
474644,14351,269
355066,396293,269
324808,326067,269
385424,381797,269
288013,439396,269
460287,7418,269
460287,245958,269
403020,307834,269
789606,508762,269
522327,522485,269
371853,467616,269
606589,644583,269
381369,404330,269
690612,644583,269
527771,477292,269
509892,444033,268
307726,535953,268
371853,819671,268
511965,819671,268
488848,446821,268
270138,283144,268
460229,403619,268
425933,553423,268
595886,239748,268
429483,258335,268
409059,417451,268
245958,304465,268
460287,277952,268
501732,404330,268
740497,12741,268
473065,268455,268
460287,308625,268
500500,429539,268
410761,305843,268
422334,3,268
618801,518218,268
750062,501087,268
816668,516359,267
287136,13505,267
445864,429539,267
429539,498568,267
481404,247653,267
608640,308284,267
481404,486468,267
308536,410690,267
483365,403020,267
460287,344062,267
416704,502438,267
424006,553958,267
463466,503208,267
392118,429539,267
433866,429539,267
541780,525467,267
501935,500590,267
783802,239748,267
430462,512133,266
398688,381797,266
481404,639629,266
322453,457771,266
528182,245579,266
758547,15141,266
2210,527771,266
403142,819687,266
503541,419350,266
406921,444799,266
418681,410948,266
368422,422233,266
371853,394367,266
511965,819687,266
504131,1768,266
247883,435513,266
356635,323070,266
371853,819687,266
460287,379634,265
479318,479259,265
368422,6622,265
500428,429539,265
446852,408309,265
420986,420925,265
283144,12626,265
605092,618547,265
419625,505013,265
467833,472418,265
649057,449539,265
460287,565125,265
523663,435660,265
256931,395346,265
788461,268608,265
406863,511924,265
460843,467833,265
432952,533379,265
324808,7941,265
503541,432062,265
413592,410948,265
500205,450425,264
429539,553423,264
390104,192631,264
284408,311933,264
393374,607936,264
435045,15141,264
520276,239748,264
326487,505854,264
535243,612196,264
288204,482024,264
415523,539,264
477292,403619,264
599177,552706,264
339515,396133,264
376576,431522,264
14447,403573,264
475326,524157,264
487070,511972,264
485415,419991,263
753648,421335,263
440352,194372,263
449176,488914,263
448920,439396,263
513809,448851,263
330471,308410,263
440220,602,263
460287,343997,263
431286,335477,263
533379,432952,263
517940,501148,263
406921,372573,263
433983,486435,263
460287,475023,263
786858,357355,262
448505,401271,262
497116,466111,262
475326,245958,262
13874,15351,262
508158,508096,262
508969,508969,262
445210,508096,262
460287,341208,262
320215,509624,262
460843,443909,262
528278,450425,262
501801,395131,262
508158,393610,262
599948,14351,262
307726,394889,262
288013,443863,262
419991,500590,262
17076,519322,262
288013,488848,261
612367,645767,261
525389,452105,261
403142,522588,261
512773,419861,261
733365,15141,261
482024,409059,261
740099,12741,261
440220,562503,261
283144,308410,261
508642,404923,261
639008,531649,261
336594,18745,261
357393,485152,260
501052,488914,260
734400,602,260
432952,398438,260
449882,458956,260
460287,562555,260
449562,508642,260
560421,645057,260
490240,382998,260
483365,436577,260
15268,428669,260
428352,606589,260
406432,344203,260
412843,243300,260
460287,419939,259
379579,514366,259
484336,453444,259
460287,444841,259
460287,355271,259
612196,612988,259
742099,276588,259
286351,500238,259
417451,421257,259
401049,425675,259
419386,485999,259
419719,431522,259
460287,328883,259
493452,500429,259
429539,401049,259
433599,480642,259
460287,478906,259
14351,474644,259
460287,540118,259
460287,14260,258
422233,483365,258
307726,378275,258
506657,401049,258
475152,408746,258
493739,246905,258
276562,270504,258
460287,403573,258
435832,462989,258
482887,503566,258
372614,370971,258
308337,20910,258
636183,498134,258
508762,639629,258
542585,366713,258
483991,482149,258
355066,467706,258
399892,263574,258
330471,283144,258
492983,427550,257
509720,388302,257
742659,12741,257
460287,423995,257
460287,318849,257
379089,435716,257
511241,12626,257
789588,508762,257
460287,501794,257
786179,343261,257
653514,649106,257
488914,449176,257
482887,563445,257
488178,403619,257
348611,300986,257
321795,781098,257
308536,12626,257
556868,308284,257
655524,618027,257
15351,13874,257
15792,15268,257
502438,406815,257
350698,390104,257
612988,378275,256
601725,563445,256
512079,403619,256
773811,15141,256
398824,436577,256
460287,458337,256
423367,218369,256
10144,602,256
354760,753612,256
426435,423695,256
406863,372573,256
482887,450425,256
273708,223778,255
510067,486435,255
527771,501246,255
635893,638859,255
610018,311387,255
393610,423311,255
401049,406493,255
691626,239748,255
444033,402888,255
524157,475326,255
533379,412043,255
531649,461597,255
460287,429240,255
330471,368345,255
553423,416781,255
742420,276588,255
12938,602,254
448502,326040,254
509624,403619,254
405979,401049,254
528182,403619,254
460287,424419,254
508394,402888,254
345484,819687,254
237884,234616,254
428361,286404,254
520276,320215,254
422233,234616,254
505620,350698,254
551501,281836,254
455930,450425,254
406863,396129,254
512079,553423,254
511965,522588,254
406668,449793,254
347793,372573,254
612988,511661,253
786858,14839,253
432062,503541,253
418352,211693,253
612743,611040,253
779813,406334,253
440220,459311,253
431286,553423,253
397392,436577,253
742300,12741,253
516420,501087,253
481404,396659,253
428341,12626,253
323070,283144,253
528150,756126,253
512773,815837,253
502935,485123,253
403619,13874,253
503771,270228,253
460287,528697,253
403142,391373,252
371853,391373,252
606611,511661,252
515806,343261,252
493452,815837,252
506657,407021,252
273708,385955,252
814451,14351,252
509654,542598,252
654005,472418,252
484493,357393,252
482887,397488,252
397392,6596,252
511965,391373,252
391444,419350,252
516505,416401,252
339515,396142,252
508642,506340,252
773258,15141,252
371853,522588,252
438214,471675,252
20118,292506,252
429539,401441,252
412843,473065,252
339515,372573,251
520199,449488,251
484488,404923,251
284679,436577,251
528182,597938,251
460287,517379,251
355066,372573,251
502333,405979,251
470590,482677,251
473065,412843,251
537657,15141,251
350698,505633,251
567248,563445,251
625770,514764,251
345484,511970,251
500918,501087,251
645057,560421,251
553423,463466,251
460287,656278,251
449044,403619,251
534280,530826,251
416401,436577,251
460287,340560,251
460287,445864,251
506657,500238,251
599457,459198,250
646651,276588,250
690341,15141,250
510956,516028,250
455965,311933,250
350698,380400,250
460287,292927,250
501052,512133,250
308045,419741,250
783802,308284,250
375831,349599,250
780163,15141,250
500590,485415,250
290733,505013,250
357393,501052,250
481404,505435,250
439169,417451,250
508642,498892,250
368422,535389,249
460287,371154,249
692587,563445,249
428361,500238,249
268833,269141,249
460287,334811,249
489600,488848,249
489307,475598,249
462982,429539,249
533558,553423,249
417936,501732,249
535036,270138,249
503541,457675,249
330083,14511,249
505620,505633,249
685770,685171,249
18723,602,248
758664,15141,248
236210,572717,248
773926,15141,248
511131,649106,248
347793,394381,248
512079,391114,248
511965,511970,248
460843,403020,248
533329,270138,248
429539,448920,248
460287,360822,248
534280,269141,248
488914,410435,248
516245,508096,248
780742,15141,247
652483,306729,247
560695,393070,247
503566,503240,247
304465,779813,247
443909,612196,247
508158,401441,247
308410,283144,247
285998,308536,247
288013,600229,247
380400,350698,247
417162,201299,247
327374,311387,247
650532,420554,247
237884,412843,247
316454,448920,246
460287,410785,246
777884,777877,246
460287,514941,246
460287,389207,246
460287,484488,246
456735,403619,246
368422,403020,246
510956,420554,246
423518,476246,246
422233,539,246
501832,401441,246
15268,443478,246
12626,283144,246
355110,602,245
460287,297066,245
669707,238032,245
644583,472896,245
390104,500256,245
508394,269694,245
345484,467616,245
514537,449539,245
511965,467616,245
247018,246905,245
508261,269694,245
502935,501087,245
305843,436577,245
467833,481404,245
488914,514200,245
460287,389808,245
481476,484256,245
514200,488914,245
553423,394889,245
419871,484256,245
417451,445359,245
462982,488848,245
780766,15141,244
440352,403020,244
618801,520185,244
408309,446852,244
618801,516679,244
505013,419625,244
443863,417059,244
516245,503240,244
452094,283144,244
266782,250874,244
612367,239748,244
429539,444067,244
646642,306729,244
435144,288578,244
758605,15141,243
510934,343261,243
521516,449488,243
336226,431286,243
298587,191503,243
553423,535243,243
460287,402461,243
481404,431089,243
403619,354775,243
492358,608600,243
368976,490963,243
544047,466111,243
436577,416401,242
429539,397488,242
429796,514200,242
773855,15141,242
514535,351662,242
512937,449488,242
406921,394367,242
440524,473065,242
530891,410948,242
483365,354775,242
514036,502639,242
506657,419871,242
420554,403619,242
475326,432671,242
612196,4567,242
519325,270228,242
480682,480642,242
368422,3526,242
680612,276588,242
414401,501832,242
493739,247018,242
460287,341438,242
473065,477292,242
407021,418752,242
427869,531162,242
542151,483960,242
395077,391465,242
427732,492843,242
611334,455199,242
382384,403619,242
388952,391465,242
412843,436577,242
382655,391465,242
553423,481404,241
326040,445210,241
434358,642075,241
395131,501246,241
710348,685171,241
395131,269694,241
429539,503541,241
16255,19379,241
210201,375831,241
15268,426338,241
612743,486341,241
502908,403619,241
503541,508096,241
519734,449488,241
680676,276588,241
428341,511606,241
324808,209724,241
477292,473065,241
404330,419871,241
535036,218369,240
740824,12741,240
508394,320215,240
391266,391465,240
414004,385571,240
508158,195775,240
612367,514036,240
296050,434358,240
307726,284460,240
368422,21114,240
484488,484844,240
460287,377742,240
410948,419861,240
460287,412043,240
511965,264861,240
410761,403619,240
460287,195117,240
324808,234524,240
516245,502333,240
378275,501701,240
514200,426221,240
406921,403310,240
449882,398438,240
460287,460742,240
248216,436577,240
371853,264861,240
248762,375536,240
766981,15141,240
502333,419350,240
523316,508900,240
443863,401049,240
518185,464570,239
292558,475326,239
355066,391373,239
311933,249647,239
448920,503541,239
635910,638859,239
460287,419836,239
786858,509305,239
487742,19299,239
443218,489600,239
726822,499956,239
309639,472330,239
385419,553423,239
443863,419386,239
406334,779813,239
492032,388302,239
528311,388302,239
460287,389234,239
460287,447233,238
501832,414401,238
502290,685171,238
526510,519264,238
694256,315697,238
