date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_dao,forecasted_TVL_opchain-kelp_dao,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2025-01-25 00:00:00,0.1611251538786244,0.07688628443288738,0.0009035772703866344,8.829250372622846e-10,0.0,0.0,,,335682864.53588706,844537719.0065244
2025-01-26 00:00:00,0.12727972589492165,0.09050401182863417,0.000455542062019526,8.962044719085631e-10,0.0,0.0,,,342635685.2643536,723484855.7634016
2025-01-26 03:44:23,0.13348454074587976,0.08278477210726164,0.0011613441321907997,1.0333552103232305e-09,0.0,0.0,,,325365375.7172339,
2025-01-27 00:00:00,0.13581507116532268,0.1366456423574268,0.009627420462560656,9.90387311008427e-11,0.0,0.0,,,,
2025-01-28 00:00:00,0.1319689690338485,0.2704489155657728,0.009948758320807473,1.4159445323933096e-10,0.0,0.0,,,,
2025-01-29 00:00:00,0.2091227840055694,0.00906887227151458,0.007100763133371211,0.0,0.0,0.0,,,,
2025-01-30 00:00:00,0.18715952296385333,0.16529621136247516,0.006033262467513114,1.3543572518547584e-09,0.0,0.0,,,,
2025-01-31 00:00:00,0.14319057600760082,0.13914990414210138,0.008703924075001675,8.453247241340821e-10,0.0,0.0,,,,
2025-02-01 00:00:00,0.15087734530789168,0.11843039485598572,0.011299067080523941,9.696297028146764e-10,0.0,0.0,,,,
2025-02-02 00:00:00,0.1088688722446206,0.06336182620448413,0.011284064950298161,1.1072806332704627e-09,0.0,0.0,,,,
2025-02-03 00:00:00,0.15753904000064387,0.11596463254828755,0.0075270158108037884,6.081071617436931e-10,0.0,0.0,,,,
2025-02-04 00:00:00,0.1220241532194452,0.10738548636351075,0.005933154004146698,1.3823649296019617e-09,0.0,0.0,,,,
2025-02-05 00:00:00,0.11419890763390154,0.12957012857932174,0.005287399437186501,1.1449252255502437e-09,0.0,0.0,,,,
2025-02-06 00:00:00,0.12696599779977719,0.10531639327402284,0.00535270455308022,7.028983170562728e-10,0.0,0.0,,,,
2025-02-07 00:00:00,0.15564214400691767,0.08308232625654387,0.0035707290862402544,1.1471386842872984e-09,0.0,0.0,,,,
2025-02-08 00:00:00,0.25637627139897345,0.15596478787220128,0.007914374082573037,8.638983438996046e-10,0.0,0.0,,,,
2025-02-09 00:00:00,0.14966636844723716,0.12132146930779883,0.005994280055682616,1.0562946759829424e-09,0.0,0.0,,,,
2025-02-10 00:00:00,0.2100903050155911,0.09193293265294267,0.007617519066878265,8.111539216875911e-10,0.0,0.0,,,,
2025-02-11 00:00:00,0.0940022094610621,0.21024236148172093,0.012826970220252313,0.0,0.0,0.0,,,,
