project_id,project_name,first_commit_date,last_commit_date,repos,stars,forks,contributors,contributors_6_months,new_contributors_6_months,avg_fulltime_devs_6_months,avg_active_devs_6_months,commits_6_months,issues_opened_6_months,issues_closed_6_months,pull_requests_opened_6_months,pull_requests_merged_6_months,project_id_1,num_contracts,first_txn_date,total_txns,total_l2_gas,total_users,txns_6_months,l2_gas_6_months,users_6_months,new_user_count,active_users,high_frequency_users,more_active_users,less_active_users,multi_project_users
ECJDxPeQs73TVqzzb7sZiz4ieC7uVWLCNA5X8EUolDw=,Aragon,2022-06-17 16:45:09.000000 UTC,2024-02-23 08:17:14.000000 UTC,24.0,127.0,25.0,17.0,8.0,1.0,1.1666666666666667,4.0,377.0,3.0,2.0,38.0,34.0,ECJDxPeQs73TVqzzb7sZiz4ieC7uVWLCNA5X8EUolDw=,25.0,,,,,,,,,,,,,
H59Qz1nOryIXejh_JM9bE6TVB7u1yLTAUxOpva_WxXw=,Chronicle Labs (formerly Maker Oracle team),2021-10-05 15:09:42.000000 UTC,2024-02-22 16:15:06.000000 UTC,24.0,152.0,97.0,21.0,9.0,1.0,1.0,4.166666666666667,291.0,2.0,3.0,168.0,129.0,H59Qz1nOryIXejh_JM9bE6TVB7u1yLTAUxOpva_WxXw=,29.0,,,,,,,,,,,,,
Xpksal7RCoW9I1AYoHBDpQ___VlU-VCA46kwMmU2YbY=,zkLink Protocol,2021-09-02 14:40:53.000000 UTC,2024-02-26 06:40:44.000000 UTC,24.0,145.0,100.0,26.0,18.0,10.0,2.1666666666666665,6.166666666666667,645.0,130.0,127.0,246.0,214.0,Xpksal7RCoW9I1AYoHBDpQ___VlU-VCA46kwMmU2YbY=,42.0,,,,,,,,,,,,,
SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,Paraswap,2019-10-08 15:39:41.000000 UTC,2024-02-26 16:59:40.000000 UTC,24.0,1610.0,510.0,75.0,26.0,17.0,0.5,3.8333333333333335,669.0,15.0,9.0,143.0,96.0,SV5kdZqv7HuVnB0A9hgFHPi3lubBZ0Tiu0zZS-XMZ-A=,120.0,2022-07-01,7397411.0,16599837176088.0,244988.0,4358051.0,10808781237330.0,139565.0,60347.0,93598.0,169.0,59720.0,33709.0,66972.0
yKypccLkTH2Wfs8YKui7rKISSCs4aZwn3_nd9OB4vIk=,Mean Finance,2021-08-04 02:18:32.000000 UTC,2024-02-27 00:02:00.000000 UTC,25.0,166.0,41.0,18.0,8.0,2.0,2.6666666666666665,5.333333333333333,504.0,11.0,13.0,291.0,172.0,yKypccLkTH2Wfs8YKui7rKISSCs4aZwn3_nd9OB4vIk=,233.0,2022-05-01,41979.0,57018664166.0,28653.0,3658.0,8925264716.0,1334.0,215.0,688.0,0.0,4.0,684.0,643.0
liLVWINxuAyJCRaCGK-D85BkAtRW9n5gGCWxRO5q4yY=,TreasureDAO,2021-10-15 01:21:20.000000 UTC,2024-02-27 01:21:07.000000 UTC,25.0,136.0,55.0,20.0,9.0,1.0,0.0,3.1666666666666665,63.0,,2.0,20.0,20.0,liLVWINxuAyJCRaCGK-D85BkAtRW9n5gGCWxRO5q4yY=,131.0,2021-10-01,6232667.0,7490907343834.0,261070.0,478526.0,1333502676396.0,101170.0,12899.0,21814.0,14.0,2460.0,19340.0,13960.0
w7zsvZGUnkAgUKialQdqZQdKNtHmkaHWxBbfKy8Id98=,Reservoir Protocol,2022-01-25 14:55:35.000000 UTC,2024-02-27 02:35:25.000000 UTC,25.0,707.0,691.0,92.0,43.0,17.0,7.5,11.833333333333334,6008.0,17.0,16.0,2277.0,2149.0,w7zsvZGUnkAgUKialQdqZQdKNtHmkaHWxBbfKy8Id98=,31.0,,,,,,,,,,,,,
qWljfUZfAH2gqEJ5oQvvp0F0zqHI80qNJ4Y6vr4wvZ4=,Opium Network,2019-04-15 12:27:42.000000 UTC,2023-12-08 12:24:20.000000 UTC,28.0,63.0,61.0,16.0,1.0,0.0,0.0,0.1666666666666666,21.0,,,,,qWljfUZfAH2gqEJ5oQvvp0F0zqHI80qNJ4Y6vr4wvZ4=,46.0,,,,,,,,,,,,,
Mjx12gwAspKWigyP6Dg3FVwrRgxwxvXyvcfwrR7T-HY=,deBridge,2021-03-22 17:55:41.000000 UTC,2024-02-26 11:07:49.000000 UTC,28.0,217.0,115.0,22.0,8.0,2.0,0.6666666666666666,3.0,144.0,4.0,1.0,57.0,54.0,Mjx12gwAspKWigyP6Dg3FVwrRgxwxvXyvcfwrR7T-HY=,111.0,2022-03-01,338493.0,811366729152.0,39452.0,257412.0,569488369455.0,26144.0,21913.0,23277.0,3.0,2895.0,20379.0,18196.0
ydlWhmBPCDOAvTistbM_sxpgOCItnmgrzgGWXwCmICw=,dHedge,2020-08-07 02:44:51.000000 UTC,2024-02-19 17:52:06.000000 UTC,28.0,114.0,70.0,19.0,8.0,0.0,0.0,3.6666666666666665,118.0,,,26.0,21.0,ydlWhmBPCDOAvTistbM_sxpgOCItnmgrzgGWXwCmICw=,448.0,2023-03-01,47.0,177609887.0,30.0,35.0,134800534.0,26.0,24.0,25.0,0.0,0.0,25.0,14.0
I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,LI.FI,2021-07-05 14:02:11.000000 UTC,2024-02-26 12:47:31.000000 UTC,28.0,668.0,373.0,68.0,26.0,9.0,2.5,10.666666666666666,785.0,19.0,15.0,417.0,320.0,I1ULrUY9t789vj4akEP3lLgB9hmC1Unfg7875NEdWL0=,71.0,2022-01-01,902091.0,1776280531279.0,287103.0,425528.0,893104551799.0,148052.0,74906.0,111411.0,0.0,4205.0,107206.0,75830.0
ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,Pyth Network,2021-05-13 15:31:39.000000 UTC,2024-02-26 15:06:20.000000 UTC,28.0,580.0,368.0,100.0,43.0,28.0,3.5,9.833333333333332,663.0,17.0,10.0,701.0,572.0,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,63.0,2022-09-01,82488.0,570255033369.0,45.0,60891.0,449909753940.0,31.0,14.0,23.0,2.0,6.0,15.0,8.0
6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,Furucombo,2017-04-18 23:09:23.000000 UTC,2024-02-21 04:30:23.000000 UTC,29.0,127.0,107.0,15.0,8.0,1.0,1.5,5.0,555.0,3.0,2.0,88.0,88.0,6FQlC5fWXlyPAvNsadgHdrEOGBojvUGUoF1lOU25468=,59.0,2022-10-01,7622.0,19685879336.0,1431.0,2670.0,10689318328.0,292.0,81.0,115.0,0.0,15.0,100.0,83.0
arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,Sablier,2018-11-16 19:02:11.000000 UTC,2024-02-22 17:46:53.000000 UTC,29.0,712.0,198.0,26.0,10.0,3.0,2.5,4.333333333333333,724.0,148.0,143.0,155.0,139.0,arNWPMAQpOkAx0SrvZYfw7alkcul_Hx9RNkKssg9PIg=,64.0,2022-03-01,22162.0,13850504624.0,4865.0,5131.0,3802756053.0,2268.0,2142.0,2222.0,0.0,40.0,2182.0,1598.0
Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,O3 Swap,2017-12-05 23:22:02.000000 UTC,2024-02-24 07:53:42.000000 UTC,32.0,94.0,112.0,36.0,3.0,1.0,1.0,1.8333333333333333,406.0,1.0,,,,Mj3q3z3W90R73D2QQtxiDbRtoBpZzLJ-NGxKYiYxfys=,123.0,2022-03-01,2427.0,1607782121.0,299.0,293.0,179036784.0,52.0,18.0,21.0,0.0,1.0,20.0,19.0
qmjjPzIs6amOyLs6XniifmgyVW4ntrFgjYlHou0RvoU=,Inverse Finance,2020-12-04 13:48:20.000000 UTC,2024-02-22 15:42:04.000000 UTC,32.0,121.0,63.0,15.0,4.0,1.0,1.0,1.6666666666666667,850.0,,,240.0,237.0,qmjjPzIs6amOyLs6XniifmgyVW4ntrFgjYlHou0RvoU=,61.0,,,,,,,,,,,,,
pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,Zerion,2016-05-27 20:39:15.000000 UTC,2024-02-26 11:59:14.000000 UTC,32.0,1162.0,519.0,53.0,7.0,0.0,0.5,1.8333333333333333,98.0,,,60.0,50.0,pKrsAdCqXLx_igOIoEF994iMr63rG_l4_hKjYGAVXGs=,64.0,2022-03-01,960768.0,1864335175446.0,67422.0,156330.0,340399974711.0,18896.0,6367.0,12154.0,0.0,1476.0,10678.0,9678.0
GUemIxD0nZau22Ug7rjcgYEfo96N0RHGq1TEa6wFZXg=,Request,2017-09-04 08:30:50.000000 UTC,2024-02-21 14:20:40.000000 UTC,32.0,683.0,170.0,50.0,13.0,4.0,1.1666666666666667,5.833333333333333,208.0,148.0,50.0,172.0,136.0,GUemIxD0nZau22Ug7rjcgYEfo96N0RHGq1TEa6wFZXg=,41.0,,,,,,,,,,,,,
