slug,month,full_time_developer,part_time_developer
insuredao,2022-07-01 00:00:00.000000 UTC,0,2
insuredao,2022-08-01 00:00:00.000000 UTC,0,1
insuredao,2022-09-01 00:00:00.000000 UTC,0,2
insuredao,2022-10-01 00:00:00.000000 UTC,1,2
insuredao,2022-11-01 00:00:00.000000 UTC,0,2
insuredao,2022-12-01 00:00:00.000000 UTC,0,1
insuredao,2023-08-01 00:00:00.000000 UTC,0,1
insuredao,2023-11-01 00:00:00.000000 UTC,0,1
interlock-network,2021-07-01 00:00:00.000000 UTC,1,1
interlock-network,2021-08-01 00:00:00.000000 UTC,0,1
interlock-network,2021-09-01 00:00:00.000000 UTC,0,1
interlock-network,2021-11-01 00:00:00.000000 UTC,0,3
interlock-network,2021-12-01 00:00:00.000000 UTC,1,2
interlock-network,2022-01-01 00:00:00.000000 UTC,1,0
interlock-network,2022-02-01 00:00:00.000000 UTC,1,2
interlock-network,2022-03-01 00:00:00.000000 UTC,1,5
interlock-network,2022-04-01 00:00:00.000000 UTC,2,4
interlock-network,2022-05-01 00:00:00.000000 UTC,1,4
interlock-network,2022-06-01 00:00:00.000000 UTC,1,4
interlock-network,2022-07-01 00:00:00.000000 UTC,1,3
interlock-network,2022-08-01 00:00:00.000000 UTC,5,2
interlock-network,2022-09-01 00:00:00.000000 UTC,3,2
interlock-network,2022-10-01 00:00:00.000000 UTC,2,1
interlock-network,2022-11-01 00:00:00.000000 UTC,1,3
interlock-network,2022-12-01 00:00:00.000000 UTC,1,4
interlock-network,2023-01-01 00:00:00.000000 UTC,3,2
interlock-network,2023-02-01 00:00:00.000000 UTC,1,2
interlock-network,2023-03-01 00:00:00.000000 UTC,2,3
interlock-network,2023-04-01 00:00:00.000000 UTC,1,2
interlock-network,2023-05-01 00:00:00.000000 UTC,1,3
interlock-network,2023-06-01 00:00:00.000000 UTC,0,3
interlock-network,2023-07-01 00:00:00.000000 UTC,0,1
interlock-network,2023-08-01 00:00:00.000000 UTC,0,4
interlock-network,2023-09-01 00:00:00.000000 UTC,1,2
interlock-network,2023-10-01 00:00:00.000000 UTC,1,2
interlock-network,2023-11-01 00:00:00.000000 UTC,1,3
interlock-network,2023-12-01 00:00:00.000000 UTC,1,2
interlock-network,2024-01-01 00:00:00.000000 UTC,1,0
inverse-finance,2020-12-01 00:00:00.000000 UTC,1,0
inverse-finance,2021-01-01 00:00:00.000000 UTC,1,0
inverse-finance,2021-02-01 00:00:00.000000 UTC,0,1
inverse-finance,2021-03-01 00:00:00.000000 UTC,0,2
inverse-finance,2021-04-01 00:00:00.000000 UTC,0,3
inverse-finance,2021-05-01 00:00:00.000000 UTC,0,1
inverse-finance,2021-06-01 00:00:00.000000 UTC,1,1
inverse-finance,2021-07-01 00:00:00.000000 UTC,1,0
inverse-finance,2021-08-01 00:00:00.000000 UTC,1,1
inverse-finance,2021-09-01 00:00:00.000000 UTC,0,1
inverse-finance,2021-10-01 00:00:00.000000 UTC,1,1
inverse-finance,2021-11-01 00:00:00.000000 UTC,1,1
inverse-finance,2021-12-01 00:00:00.000000 UTC,1,1
inverse-finance,2022-01-01 00:00:00.000000 UTC,1,0
inverse-finance,2022-02-01 00:00:00.000000 UTC,1,0
inverse-finance,2022-03-01 00:00:00.000000 UTC,1,0
inverse-finance,2022-04-01 00:00:00.000000 UTC,1,2
inverse-finance,2022-05-01 00:00:00.000000 UTC,1,4
inverse-finance,2022-06-01 00:00:00.000000 UTC,2,2
inverse-finance,2022-07-01 00:00:00.000000 UTC,1,1
inverse-finance,2022-08-01 00:00:00.000000 UTC,1,3
inverse-finance,2022-09-01 00:00:00.000000 UTC,2,2
inverse-finance,2022-10-01 00:00:00.000000 UTC,2,0
inverse-finance,2022-11-01 00:00:00.000000 UTC,0,2
inverse-finance,2022-12-01 00:00:00.000000 UTC,2,0
inverse-finance,2023-01-01 00:00:00.000000 UTC,2,1
inverse-finance,2023-02-01 00:00:00.000000 UTC,1,2
inverse-finance,2023-03-01 00:00:00.000000 UTC,1,0
inverse-finance,2023-04-01 00:00:00.000000 UTC,1,1
inverse-finance,2023-05-01 00:00:00.000000 UTC,2,1
inverse-finance,2023-06-01 00:00:00.000000 UTC,1,1
inverse-finance,2023-07-01 00:00:00.000000 UTC,1,0
inverse-finance,2023-08-01 00:00:00.000000 UTC,1,0
inverse-finance,2023-09-01 00:00:00.000000 UTC,1,2
inverse-finance,2023-10-01 00:00:00.000000 UTC,1,0
inverse-finance,2023-11-01 00:00:00.000000 UTC,1,1
inverse-finance,2023-12-01 00:00:00.000000 UTC,1,0
inverse-finance,2024-01-01 00:00:00.000000 UTC,1,0
ithil-protocol,2022-02-01 00:00:00.000000 UTC,1,2
ithil-protocol,2022-03-01 00:00:00.000000 UTC,0,4
ithil-protocol,2022-04-01 00:00:00.000000 UTC,2,2
ithil-protocol,2022-05-01 00:00:00.000000 UTC,1,2
ithil-protocol,2022-06-01 00:00:00.000000 UTC,0,3
ithil-protocol,2022-07-01 00:00:00.000000 UTC,1,2
ithil-protocol,2022-08-01 00:00:00.000000 UTC,2,0
ithil-protocol,2022-09-01 00:00:00.000000 UTC,1,1
ithil-protocol,2022-10-01 00:00:00.000000 UTC,1,0
ithil-protocol,2022-11-01 00:00:00.000000 UTC,1,1
ithil-protocol,2022-12-01 00:00:00.000000 UTC,0,1
ithil-protocol,2023-02-01 00:00:00.000000 UTC,0,2
ithil-protocol,2023-03-01 00:00:00.000000 UTC,0,1
ithil-protocol,2023-04-01 00:00:00.000000 UTC,1,1
ithil-protocol,2023-05-01 00:00:00.000000 UTC,2,0
ithil-protocol,2023-06-01 00:00:00.000000 UTC,1,1
ithil-protocol,2023-07-01 00:00:00.000000 UTC,1,2
ithil-protocol,2023-08-01 00:00:00.000000 UTC,2,2
ithil-protocol,2023-09-01 00:00:00.000000 UTC,1,3
ithil-protocol,2023-10-01 00:00:00.000000 UTC,0,4
ithil-protocol,2023-11-01 00:00:00.000000 UTC,0,4
ithil-protocol,2023-12-01 00:00:00.000000 UTC,1,1
ithil-protocol,2024-01-01 00:00:00.000000 UTC,2,0
itsobvioustech,2022-09-01 00:00:00.000000 UTC,0,3
itsobvioustech,2022-10-01 00:00:00.000000 UTC,1,1
itsobvioustech,2022-11-01 00:00:00.000000 UTC,1,0
itsobvioustech,2022-12-01 00:00:00.000000 UTC,0,2
itsobvioustech,2023-01-01 00:00:00.000000 UTC,1,1
itsobvioustech,2023-02-01 00:00:00.000000 UTC,1,0
itsobvioustech,2023-03-01 00:00:00.000000 UTC,1,2
itsobvioustech,2023-04-01 00:00:00.000000 UTC,1,1
itsobvioustech,2023-05-01 00:00:00.000000 UTC,1,2
itsobvioustech,2023-06-01 00:00:00.000000 UTC,1,2
itsobvioustech,2023-07-01 00:00:00.000000 UTC,1,1
itsobvioustech,2023-08-01 00:00:00.000000 UTC,1,2
itsobvioustech,2023-09-01 00:00:00.000000 UTC,1,1
itsobvioustech,2023-10-01 00:00:00.000000 UTC,1,2
itsobvioustech,2023-11-01 00:00:00.000000 UTC,0,1
itsobvioustech,2023-12-01 00:00:00.000000 UTC,1,1
itsobvioustech,2024-01-01 00:00:00.000000 UTC,2,0
jarvis-network,2018-05-01 00:00:00.000000 UTC,0,1
jarvis-network,2018-06-01 00:00:00.000000 UTC,0,1
jarvis-network,2018-07-01 00:00:00.000000 UTC,0,1
jarvis-network,2020-06-01 00:00:00.000000 UTC,0,1
jarvis-network,2020-11-01 00:00:00.000000 UTC,0,1
jarvis-network,2020-12-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-01-01 00:00:00.000000 UTC,1,1
jarvis-network,2021-02-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-03-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-04-01 00:00:00.000000 UTC,1,1
jarvis-network,2021-05-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-06-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-07-01 00:00:00.000000 UTC,1,1
jarvis-network,2021-08-01 00:00:00.000000 UTC,0,1
jarvis-network,2021-09-01 00:00:00.000000 UTC,0,1
jarvis-network,2021-10-01 00:00:00.000000 UTC,0,2
jarvis-network,2021-11-01 00:00:00.000000 UTC,1,0
jarvis-network,2021-12-01 00:00:00.000000 UTC,0,2
jarvis-network,2022-01-01 00:00:00.000000 UTC,1,0
jarvis-network,2022-02-01 00:00:00.000000 UTC,0,1
jarvis-network,2022-03-01 00:00:00.000000 UTC,0,1
jarvis-network,2022-05-01 00:00:00.000000 UTC,0,1
jarvis-network,2022-07-01 00:00:00.000000 UTC,0,2
jarvis-network,2022-08-01 00:00:00.000000 UTC,0,1
jarvis-network,2022-12-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-02-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-03-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-04-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-06-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-08-01 00:00:00.000000 UTC,1,0
jarvis-network,2023-09-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-10-01 00:00:00.000000 UTC,0,1
jarvis-network,2023-12-01 00:00:00.000000 UTC,0,1
jarvis-network,2024-01-01 00:00:00.000000 UTC,0,1
jojoexchange,2022-06-01 00:00:00.000000 UTC,0,1
jojoexchange,2022-07-01 00:00:00.000000 UTC,0,1
jojoexchange,2022-08-01 00:00:00.000000 UTC,0,1
jojoexchange,2022-09-01 00:00:00.000000 UTC,0,2
jojoexchange,2022-10-01 00:00:00.000000 UTC,1,0
jojoexchange,2022-12-01 00:00:00.000000 UTC,0,2
jojoexchange,2023-01-01 00:00:00.000000 UTC,0,1
jojoexchange,2023-03-01 00:00:00.000000 UTC,0,1
jojoexchange,2023-04-01 00:00:00.000000 UTC,1,1
jojoexchange,2023-05-01 00:00:00.000000 UTC,0,1
jojoexchange,2023-07-01 00:00:00.000000 UTC,0,1
jojoexchange,2023-09-01 00:00:00.000000 UTC,0,1
jojoexchange,2023-12-01 00:00:00.000000 UTC,1,0
jojoexchange,2024-01-01 00:00:00.000000 UTC,1,0
jones-dao,2022-02-01 00:00:00.000000 UTC,0,1
jones-dao,2022-03-01 00:00:00.000000 UTC,0,2
jones-dao,2022-04-01 00:00:00.000000 UTC,0,1
jones-dao,2022-05-01 00:00:00.000000 UTC,0,1
jones-dao,2022-10-01 00:00:00.000000 UTC,0,1
jones-dao,2023-11-01 00:00:00.000000 UTC,0,1
jones-dao,2023-12-01 00:00:00.000000 UTC,0,1
kassandrafinance,2022-02-01 00:00:00.000000 UTC,0,1
kassandrafinance,2022-03-01 00:00:00.000000 UTC,0,1
kassandrafinance,2022-04-01 00:00:00.000000 UTC,0,1
kassandrafinance,2022-08-01 00:00:00.000000 UTC,0,3
kassandrafinance,2023-01-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-02-01 00:00:00.000000 UTC,0,3
kassandrafinance,2023-03-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-04-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-05-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-06-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-07-01 00:00:00.000000 UTC,1,1
kassandrafinance,2023-08-01 00:00:00.000000 UTC,1,0
kassandrafinance,2023-09-01 00:00:00.000000 UTC,0,3
kassandrafinance,2023-10-01 00:00:00.000000 UTC,0,3
kassandrafinance,2023-11-01 00:00:00.000000 UTC,0,2
kassandrafinance,2023-12-01 00:00:00.000000 UTC,0,2
kassandrafinance,2024-01-01 00:00:00.000000 UTC,0,1
kei-finance,2023-04-01 00:00:00.000000 UTC,0,2
kei-finance,2023-05-01 00:00:00.000000 UTC,1,1
kei-finance,2023-06-01 00:00:00.000000 UTC,0,1
kei-finance,2023-07-01 00:00:00.000000 UTC,0,1
kei-finance,2023-08-01 00:00:00.000000 UTC,1,2
kei-finance,2023-09-01 00:00:00.000000 UTC,0,2
kei-finance,2023-11-01 00:00:00.000000 UTC,0,1
kei-finance,2023-12-01 00:00:00.000000 UTC,0,1
kenshitech,2021-11-01 00:00:00.000000 UTC,1,0
kenshitech,2021-12-01 00:00:00.000000 UTC,1,1
kenshitech,2022-01-01 00:00:00.000000 UTC,2,1
kenshitech,2022-02-01 00:00:00.000000 UTC,2,0
kenshitech,2022-03-01 00:00:00.000000 UTC,1,1
kenshitech,2022-04-01 00:00:00.000000 UTC,0,1
kenshitech,2022-05-01 00:00:00.000000 UTC,1,0
kenshitech,2022-06-01 00:00:00.000000 UTC,1,0
kenshitech,2022-07-01 00:00:00.000000 UTC,1,0
kenshitech,2022-08-01 00:00:00.000000 UTC,1,1
kenshitech,2022-09-01 00:00:00.000000 UTC,1,1
kenshitech,2022-10-01 00:00:00.000000 UTC,1,0
kenshitech,2022-11-01 00:00:00.000000 UTC,0,1
kenshitech,2022-12-01 00:00:00.000000 UTC,0,1
kenshitech,2023-01-01 00:00:00.000000 UTC,1,0
kenshitech,2023-02-01 00:00:00.000000 UTC,1,0
kenshitech,2023-03-01 00:00:00.000000 UTC,1,0
kenshitech,2023-04-01 00:00:00.000000 UTC,1,1
kenshitech,2023-05-01 00:00:00.000000 UTC,1,1
kenshitech,2023-06-01 00:00:00.000000 UTC,1,0
kenshitech,2023-07-01 00:00:00.000000 UTC,0,1
kenshitech,2023-08-01 00:00:00.000000 UTC,0,1
kenshitech,2023-09-01 00:00:00.000000 UTC,0,1
kenshitech,2023-10-01 00:00:00.000000 UTC,0,1
kenshitech,2023-11-01 00:00:00.000000 UTC,1,0
kenshitech,2023-12-01 00:00:00.000000 UTC,1,0
kenshitech,2024-01-01 00:00:00.000000 UTC,1,1
kromatika-finance,2021-11-01 00:00:00.000000 UTC,2,1
kromatika-finance,2021-12-01 00:00:00.000000 UTC,1,2
kromatika-finance,2022-01-01 00:00:00.000000 UTC,0,2
kromatika-finance,2022-02-01 00:00:00.000000 UTC,0,2
kromatika-finance,2022-03-01 00:00:00.000000 UTC,0,1
kromatika-finance,2022-05-01 00:00:00.000000 UTC,0,2
kromatika-finance,2022-06-01 00:00:00.000000 UTC,0,1
kromatika-finance,2022-07-01 00:00:00.000000 UTC,0,1
kromatika-finance,2022-10-01 00:00:00.000000 UTC,0,2
kromatika-finance,2022-11-01 00:00:00.000000 UTC,0,1
kromatika-finance,2022-12-01 00:00:00.000000 UTC,0,2
kromatika-finance,2023-01-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-02-01 00:00:00.000000 UTC,0,2
kromatika-finance,2023-03-01 00:00:00.000000 UTC,0,3
kromatika-finance,2023-04-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-05-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-06-01 00:00:00.000000 UTC,0,2
kromatika-finance,2023-07-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-08-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-09-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-10-01 00:00:00.000000 UTC,0,2
kromatika-finance,2023-11-01 00:00:00.000000 UTC,0,1
kromatika-finance,2023-12-01 00:00:00.000000 UTC,0,1
kromatika-finance,2024-01-01 00:00:00.000000 UTC,0,2
kyber-swap,2017-05-01 00:00:00.000000 UTC,2,0
kyber-swap,2017-06-01 00:00:00.000000 UTC,0,2
kyber-swap,2017-07-01 00:00:00.000000 UTC,1,1
kyber-swap,2017-08-01 00:00:00.000000 UTC,2,1
kyber-swap,2017-09-01 00:00:00.000000 UTC,2,2
kyber-swap,2017-10-01 00:00:00.000000 UTC,2,2
kyber-swap,2017-11-01 00:00:00.000000 UTC,1,1
kyber-swap,2017-12-01 00:00:00.000000 UTC,1,3
kyber-swap,2018-02-01 00:00:00.000000 UTC,2,3
kyber-swap,2018-03-01 00:00:00.000000 UTC,3,4
kyber-swap,2018-04-01 00:00:00.000000 UTC,3,3
kyber-swap,2018-05-01 00:00:00.000000 UTC,4,2
kyber-swap,2018-06-01 00:00:00.000000 UTC,2,4
kyber-swap,2018-07-01 00:00:00.000000 UTC,0,9
kyber-swap,2018-08-01 00:00:00.000000 UTC,1,9
kyber-swap,2018-09-01 00:00:00.000000 UTC,3,10
kyber-swap,2018-10-01 00:00:00.000000 UTC,3,9
kyber-swap,2018-11-01 00:00:00.000000 UTC,5,6
kyber-swap,2018-12-01 00:00:00.000000 UTC,2,7
kyber-swap,2019-01-01 00:00:00.000000 UTC,1,5
kyber-swap,2019-02-01 00:00:00.000000 UTC,4,4
kyber-swap,2019-03-01 00:00:00.000000 UTC,4,5
kyber-swap,2019-04-01 00:00:00.000000 UTC,4,7
kyber-swap,2019-05-01 00:00:00.000000 UTC,3,6
kyber-swap,2019-06-01 00:00:00.000000 UTC,2,9
kyber-swap,2019-07-01 00:00:00.000000 UTC,4,7
kyber-swap,2019-08-01 00:00:00.000000 UTC,4,8
kyber-swap,2019-09-01 00:00:00.000000 UTC,1,8
kyber-swap,2019-10-01 00:00:00.000000 UTC,1,8
kyber-swap,2019-11-01 00:00:00.000000 UTC,3,7
kyber-swap,2019-12-01 00:00:00.000000 UTC,2,8
kyber-swap,2020-01-01 00:00:00.000000 UTC,0,7
kyber-swap,2020-02-01 00:00:00.000000 UTC,2,6
kyber-swap,2020-03-01 00:00:00.000000 UTC,1,5
kyber-swap,2020-04-01 00:00:00.000000 UTC,2,5
kyber-swap,2020-05-01 00:00:00.000000 UTC,1,4
kyber-swap,2020-06-01 00:00:00.000000 UTC,2,5
kyber-swap,2020-07-01 00:00:00.000000 UTC,3,5
kyber-swap,2020-08-01 00:00:00.000000 UTC,3,6
kyber-swap,2020-09-01 00:00:00.000000 UTC,3,5
kyber-swap,2020-10-01 00:00:00.000000 UTC,2,8
kyber-swap,2020-11-01 00:00:00.000000 UTC,1,8
kyber-swap,2020-12-01 00:00:00.000000 UTC,0,9
kyber-swap,2021-01-01 00:00:00.000000 UTC,0,9
kyber-swap,2021-02-01 00:00:00.000000 UTC,0,5
kyber-swap,2021-03-01 00:00:00.000000 UTC,0,4
kyber-swap,2021-04-01 00:00:00.000000 UTC,2,7
kyber-swap,2021-05-01 00:00:00.000000 UTC,0,6
kyber-swap,2021-06-01 00:00:00.000000 UTC,1,8
kyber-swap,2021-07-01 00:00:00.000000 UTC,1,6
kyber-swap,2021-08-01 00:00:00.000000 UTC,0,8
kyber-swap,2021-09-01 00:00:00.000000 UTC,2,8
kyber-swap,2021-10-01 00:00:00.000000 UTC,1,5
kyber-swap,2021-11-01 00:00:00.000000 UTC,2,2
kyber-swap,2021-12-01 00:00:00.000000 UTC,3,6
kyber-swap,2022-01-01 00:00:00.000000 UTC,2,7
kyber-swap,2022-02-01 00:00:00.000000 UTC,2,4
kyber-swap,2022-03-01 00:00:00.000000 UTC,2,9
kyber-swap,2022-04-01 00:00:00.000000 UTC,3,7
kyber-swap,2022-05-01 00:00:00.000000 UTC,2,8
kyber-swap,2022-06-01 00:00:00.000000 UTC,3,12
kyber-swap,2022-07-01 00:00:00.000000 UTC,4,8
kyber-swap,2022-08-01 00:00:00.000000 UTC,8,6
kyber-swap,2022-09-01 00:00:00.000000 UTC,2,13
kyber-swap,2022-10-01 00:00:00.000000 UTC,2,11
kyber-swap,2022-11-01 00:00:00.000000 UTC,3,12
kyber-swap,2022-12-01 00:00:00.000000 UTC,4,11
kyber-swap,2023-01-01 00:00:00.000000 UTC,2,10
kyber-swap,2023-02-01 00:00:00.000000 UTC,3,10
kyber-swap,2023-03-01 00:00:00.000000 UTC,5,10
kyber-swap,2023-04-01 00:00:00.000000 UTC,4,13
kyber-swap,2023-05-01 00:00:00.000000 UTC,2,13
kyber-swap,2023-06-01 00:00:00.000000 UTC,6,17
kyber-swap,2023-07-01 00:00:00.000000 UTC,7,13
kyber-swap,2023-08-01 00:00:00.000000 UTC,5,14
kyber-swap,2023-09-01 00:00:00.000000 UTC,4,15
kyber-swap,2023-10-01 00:00:00.000000 UTC,6,21
kyber-swap,2023-11-01 00:00:00.000000 UTC,3,21
kyber-swap,2023-12-01 00:00:00.000000 UTC,3,19
kyber-swap,2024-01-01 00:00:00.000000 UTC,3,12
lavanet,2022-03-01 00:00:00.000000 UTC,0,1
lavanet,2022-09-01 00:00:00.000000 UTC,0,1
lavanet,2022-10-01 00:00:00.000000 UTC,0,1
lavanet,2022-11-01 00:00:00.000000 UTC,0,3
lavanet,2022-12-01 00:00:00.000000 UTC,0,6
lavanet,2023-01-01 00:00:00.000000 UTC,3,5
lavanet,2023-02-01 00:00:00.000000 UTC,3,7
lavanet,2023-03-01 00:00:00.000000 UTC,3,3
lavanet,2023-04-01 00:00:00.000000 UTC,3,6
lavanet,2023-05-01 00:00:00.000000 UTC,3,3
lavanet,2023-06-01 00:00:00.000000 UTC,3,4
lavanet,2023-07-01 00:00:00.000000 UTC,3,5
lavanet,2023-08-01 00:00:00.000000 UTC,3,4
lavanet,2023-09-01 00:00:00.000000 UTC,3,5
lavanet,2023-10-01 00:00:00.000000 UTC,5,2
lavanet,2023-11-01 00:00:00.000000 UTC,3,5
lavanet,2023-12-01 00:00:00.000000 UTC,5,4
lavanet,2024-01-01 00:00:00.000000 UTC,8,1
layer-zero,2021-12-01 00:00:00.000000 UTC,0,1
layer-zero,2022-01-01 00:00:00.000000 UTC,0,2
layer-zero,2022-02-01 00:00:00.000000 UTC,1,1
layer-zero,2022-03-01 00:00:00.000000 UTC,1,2
layer-zero,2022-04-01 00:00:00.000000 UTC,1,4
layer-zero,2022-05-01 00:00:00.000000 UTC,0,6
layer-zero,2022-06-01 00:00:00.000000 UTC,1,2
layer-zero,2022-07-01 00:00:00.000000 UTC,1,1
layer-zero,2022-08-01 00:00:00.000000 UTC,0,1
layer-zero,2022-09-01 00:00:00.000000 UTC,0,5
layer-zero,2022-10-01 00:00:00.000000 UTC,0,5
layer-zero,2022-11-01 00:00:00.000000 UTC,0,4
layer-zero,2022-12-01 00:00:00.000000 UTC,0,4
layer-zero,2023-01-01 00:00:00.000000 UTC,0,9
layer-zero,2023-02-01 00:00:00.000000 UTC,1,4
layer-zero,2023-03-01 00:00:00.000000 UTC,0,5
layer-zero,2023-04-01 00:00:00.000000 UTC,0,6
layer-zero,2023-05-01 00:00:00.000000 UTC,1,4
layer-zero,2023-06-01 00:00:00.000000 UTC,0,4
layer-zero,2023-07-01 00:00:00.000000 UTC,0,7
layer-zero,2023-08-01 00:00:00.000000 UTC,0,5
layer-zero,2023-09-01 00:00:00.000000 UTC,0,1
layer-zero,2023-10-01 00:00:00.000000 UTC,1,3
layer-zero,2023-11-01 00:00:00.000000 UTC,1,2
layer-zero,2023-12-01 00:00:00.000000 UTC,1,7
layer-zero,2024-01-01 00:00:00.000000 UTC,0,4
lemma-finance,2022-09-01 00:00:00.000000 UTC,0,1
lemma-finance,2022-10-01 00:00:00.000000 UTC,1,1
lemma-finance,2022-11-01 00:00:00.000000 UTC,0,2
lemma-finance,2023-01-01 00:00:00.000000 UTC,0,1
lemma-finance,2023-02-01 00:00:00.000000 UTC,0,1
lemma-finance,2023-07-01 00:00:00.000000 UTC,0,1
lexdao,2019-10-01 00:00:00.000000 UTC,1,0
lexdao,2019-11-01 00:00:00.000000 UTC,2,0
lexdao,2019-12-01 00:00:00.000000 UTC,1,1
lexdao,2020-01-01 00:00:00.000000 UTC,1,1
lexdao,2020-02-01 00:00:00.000000 UTC,1,1
lexdao,2020-03-01 00:00:00.000000 UTC,1,0
lexdao,2020-04-01 00:00:00.000000 UTC,1,0
lexdao,2020-05-01 00:00:00.000000 UTC,2,2
lexdao,2020-06-01 00:00:00.000000 UTC,3,3
lexdao,2020-07-01 00:00:00.000000 UTC,3,3
lexdao,2020-08-01 00:00:00.000000 UTC,2,2
lexdao,2020-09-01 00:00:00.000000 UTC,1,2
lexdao,2020-10-01 00:00:00.000000 UTC,1,2
lexdao,2020-11-01 00:00:00.000000 UTC,1,0
lexdao,2020-12-01 00:00:00.000000 UTC,1,1
lexdao,2021-01-01 00:00:00.000000 UTC,1,0
lexdao,2021-02-01 00:00:00.000000 UTC,2,1
lexdao,2021-03-01 00:00:00.000000 UTC,0,1
lexdao,2021-04-01 00:00:00.000000 UTC,0,1
lexdao,2021-05-01 00:00:00.000000 UTC,1,0
lexdao,2021-06-01 00:00:00.000000 UTC,0,1
lexdao,2021-07-01 00:00:00.000000 UTC,0,1
lexdao,2021-08-01 00:00:00.000000 UTC,0,1
lexdao,2021-09-01 00:00:00.000000 UTC,1,0
lexdao,2021-10-01 00:00:00.000000 UTC,2,1
lexdao,2021-11-01 00:00:00.000000 UTC,2,3
lexdao,2021-12-01 00:00:00.000000 UTC,3,0
lexdao,2022-01-01 00:00:00.000000 UTC,4,0
lexdao,2022-02-01 00:00:00.000000 UTC,4,1
lexdao,2022-03-01 00:00:00.000000 UTC,2,5
lexdao,2022-04-01 00:00:00.000000 UTC,3,3
lexdao,2022-05-01 00:00:00.000000 UTC,3,5
lexdao,2022-06-01 00:00:00.000000 UTC,2,4
lexdao,2022-07-01 00:00:00.000000 UTC,2,4
lexdao,2022-08-01 00:00:00.000000 UTC,3,1
lexdao,2022-09-01 00:00:00.000000 UTC,3,2
lexdao,2022-10-01 00:00:00.000000 UTC,3,0
lexdao,2022-11-01 00:00:00.000000 UTC,2,5
lexdao,2022-12-01 00:00:00.000000 UTC,2,4
lexdao,2023-01-01 00:00:00.000000 UTC,2,3
lexdao,2023-02-01 00:00:00.000000 UTC,2,5
lexdao,2023-03-01 00:00:00.000000 UTC,1,4
lexdao,2023-04-01 00:00:00.000000 UTC,0,3
lexdao,2023-05-01 00:00:00.000000 UTC,2,1
lexdao,2023-06-01 00:00:00.000000 UTC,0,3
lexdao,2023-07-01 00:00:00.000000 UTC,0,2
lexdao,2023-08-01 00:00:00.000000 UTC,0,3
lexdao,2023-09-01 00:00:00.000000 UTC,0,2
lexdao,2023-10-01 00:00:00.000000 UTC,1,4
lexdao,2023-11-01 00:00:00.000000 UTC,0,1
lexdao,2023-12-01 00:00:00.000000 UTC,0,1
lido,2020-11-01 00:00:00.000000 UTC,2,7
lido,2020-12-01 00:00:00.000000 UTC,3,3
lido,2021-01-01 00:00:00.000000 UTC,1,4
lido,2021-02-01 00:00:00.000000 UTC,1,5
lido,2021-03-01 00:00:00.000000 UTC,2,3
lido,2021-04-01 00:00:00.000000 UTC,1,7
lido,2021-05-01 00:00:00.000000 UTC,2,6
lido,2021-06-01 00:00:00.000000 UTC,3,4
lido,2021-07-01 00:00:00.000000 UTC,5,9
lido,2021-08-01 00:00:00.000000 UTC,8,7
lido,2021-09-01 00:00:00.000000 UTC,6,8
lido,2021-10-01 00:00:00.000000 UTC,0,10
lido,2021-11-01 00:00:00.000000 UTC,4,14
lido,2021-12-01 00:00:00.000000 UTC,10,11
lido,2022-01-01 00:00:00.000000 UTC,3,16
lido,2022-02-01 00:00:00.000000 UTC,4,15
lido,2022-03-01 00:00:00.000000 UTC,7,8
lido,2022-04-01 00:00:00.000000 UTC,6,18
lido,2022-05-01 00:00:00.000000 UTC,2,18
lido,2022-06-01 00:00:00.000000 UTC,4,17
lido,2022-07-01 00:00:00.000000 UTC,4,13
lido,2022-08-01 00:00:00.000000 UTC,5,16
lido,2022-09-01 00:00:00.000000 UTC,6,10
lido,2022-10-01 00:00:00.000000 UTC,4,21
lido,2022-11-01 00:00:00.000000 UTC,5,19
lido,2022-12-01 00:00:00.000000 UTC,4,18
lido,2023-01-01 00:00:00.000000 UTC,4,13
lido,2023-02-01 00:00:00.000000 UTC,4,18
lido,2023-03-01 00:00:00.000000 UTC,7,17
lido,2023-04-01 00:00:00.000000 UTC,6,16
lido,2023-05-01 00:00:00.000000 UTC,5,22
lido,2023-06-01 00:00:00.000000 UTC,5,13
