dt,chain,receipt_status,tx_count,l2_fees,l1_fees
2025-06-11,ARENAZ,0,12,2.1510089257709998e-06,3.6267773714575993e-05
2025-06-11,ARENAZ,1,47260,0.0014087448635775237,0.01349036315071447
2025-06-11,AUTOMATA,1,43512,0.0015646825762858456,3.0059123849371341
2025-06-11,BASE,0,1226511,10.622891681345211,0.039321662600934656
2025-06-11,BASE,1,9494664,72.6067881695859,0.33097594002650388
2025-06-11,BOB,0,90,1.2056375803216999e-05,0.011590417053196557
2025-06-11,BOB,1,72946,0.002823019543370729,1.51474487086398
2025-06-11,CYBER,0,11,4.1264755456364007e-05,1.0298060763082998e-05
2025-06-11,CYBER,1,53957,0.0068795833715134995,0.008963222185290845
2025-06-11,FRAX,0,1854,0.0019529940452057183,0.94556827949527189
2025-06-11,FRAX,1,55730,1.4880164398102624,8.9602938055158514
2025-06-11,HAM,1,86698,5.9409130548999959e-08,1.229499492252e-06
2025-06-11,INK,0,2198,0.00273341796253238,2.9554583949926e-05
2025-06-11,INK,1,511370,0.053389560247932726,0.0030107481984050807
2025-06-11,KROMA,0,37,1.358400613498e-05,3.6050155745400006e-06
2025-06-11,KROMA,1,54182,0.000794565536353715,0.00038616269684997237
2025-06-11,LISK,0,4905,0.015746193070339594,0.0017553912672557746
2025-06-11,LISK,1,89948,0.012593484152675432,0.011708065986021815
2025-06-11,LYRA,0,3,1.36535036375e-06,3.2097156776405e-05
2025-06-11,LYRA,1,51873,0.0025009251733045779,0.088211547214469971
2025-06-11,METAL,0,18,1.16593153124e-07,0.00029459262323953896
2025-06-11,METAL,1,43430,0.000495351901376898,0.0080304321139683544
2025-06-11,MINT,0,30,1.7859733964549998e-06,3.1339836315997004e-05
2025-06-11,MINT,1,91328,0.00052882967886617863,0.02226298805520906
2025-06-11,MODE,0,1574,0.00050038409364644323,0.00044168809371716476
2025-06-11,MODE,1,243426,0.0092966379668158478,0.022724853398916028
2025-06-11,OPTIMISM,0,55086,0.47399871037301039,0.0030474636671796924
2025-06-11,OPTIMISM,1,1196704,2.4857245808523492,0.091343442684965484
2025-06-11,ORDERLY,0,17,1.8856702149599994e-07,7.71185713203e-07
2025-06-11,ORDERLY,1,52172,0.0010107783000900235,0.0023564800894277631
2025-06-11,POLYNOMIAL,0,14,1.4487972326100002e-06,0.00079648626332092713
2025-06-11,POLYNOMIAL,1,45320,0.0016342304300934888,0.025048674428965897
2025-06-11,RACE,1,43319,2.5539710273280017e-06,5.2342473403339978e-06
2025-06-11,REDSTONE,0,5,1.3245486463999998e-07,3.1283535829699996e-07
2025-06-11,REDSTONE,1,52362,0.00018410374054933371,0.0023251265439834445
2025-06-11,SHAPE,0,231,0.00011830490496507001,0.000608446774909922
2025-06-11,SHAPE,1,61093,0.018676899157680255,0.026614027103782915
2025-06-11,SONEIUM,0,10156,0.0063849862876616892,0.0010412932338691231
2025-06-11,SONEIUM,1,1247706,0.85822163333161849,0.083791993239940715
2025-06-11,SWAN,0,1,1.27434863038e-07,6.18317992449e-07
2025-06-11,SWAN,1,17839,0.0011252037423428386,0.00443777810202528
2025-06-11,SWELL,0,173,3.5210616109534e-05,2.5786344841030017e-06
2025-06-11,SWELL,1,89202,0.000871345308626851,0.00033372777842544419
2025-06-11,UNICHAIN,0,565816,2.0055689106476731,0.0088141399783229889
2025-06-11,UNICHAIN,1,1161475,4.4495205932480344,0.022784873200888824
2025-06-11,WORLDCHAIN,0,6125,0.0012144533565310697,0.00067407224781468073
2025-06-11,WORLDCHAIN,1,1483889,0.58029591178811,0.41134372877763031
2025-06-11,ZORA,0,202,2.5636362090715006e-05,0.00017443092488035906
2025-06-11,ZORA,1,53274,0.002352642423149445,0.0075779171848066621
2025-06-12,ARENAZ,0,11,1.083754644298e-06,7.2728548276141e-05
2025-06-12,ARENAZ,1,45916,0.0038935837993017584,0.0081720117490967619
2025-06-12,AUTOMATA,1,44043,0.0015553695471407947,2.960551852287729
2025-06-12,BASE,0,1365334,13.959214226290426,0.03629484591659405
2025-06-12,BASE,1,10828746,74.226142695674426,0.34602630928992351
2025-06-12,BOB,0,70,1.9567474429583e-05,0.0065110359207942534
2025-06-12,BOB,1,61182,0.0032855083579601675,1.1143974183206351
2025-06-12,CYBER,0,2,5.088701986e-08,1.548012470189e-06
2025-06-12,CYBER,1,52251,0.00476892542988558,0.0067365455265041979
2025-06-12,FRAX,0,2364,0.19527516450196167,2.0370947563563457
2025-06-12,FRAX,1,56368,0.34696410619991108,10.014713054049283
2025-06-12,HAM,1,86850,3.2680383745841932e-05,7.85405511575e-07
2025-06-12,INK,0,4245,0.001099865864283373,7.5424926682788e-05
2025-06-12,INK,1,533103,0.027382628951636161,0.0031917826526695657
2025-06-12,KROMA,0,170,8.4730456836313025e-05,7.8865360406510017e-06
2025-06-12,KROMA,1,53200,0.0062746901143124877,0.00033473072741822265
2025-06-12,LISK,0,5154,0.012699564416328466,0.0011173541659297451
2025-06-12,LISK,1,81841,0.011345555957863712,0.0089949747766062266
2025-06-12,LYRA,0,11,3.276325487e-06,3.36921769801e-05
2025-06-12,LYRA,1,53402,0.0042666332079236285,0.088375243538470566
2025-06-12,METAL,0,7,1.3287413734400003e-07,4.7343515982677e-05
2025-06-12,METAL,1,43854,0.00010354775934684796,0.0071644167717018923
2025-06-12,MINT,0,39,7.47063130935e-07,1.6388933079188e-05
2025-06-12,MINT,1,100080,0.00049639135196664452,0.02262375683403501
2025-06-12,MODE,0,1291,0.000588646628105787,0.00027363414050977507
2025-06-12,MODE,1,216577,0.0094423365081869361,0.01846859104360523
2025-06-12,OPTIMISM,0,43962,0.12920067313354525,0.0021323799014883759
2025-06-12,OPTIMISM,1,1186157,2.368013685537683,0.10518900288512369
2025-06-12,ORDERLY,0,16,4.353628034e-09,7.69828372356e-07
2025-06-12,ORDERLY,1,50622,0.0005869989968287937,0.0021144139730389765
2025-06-12,POLYNOMIAL,0,18,1.757905667356e-06,0.00092950734959138393
2025-06-12,POLYNOMIAL,1,45010,0.0012957078143166119,0.02039098697820764
2025-06-12,RACE,1,43606,1.8703949539880014e-06,2.9548239062550003e-06
2025-06-12,REDSTONE,0,2,4.974940546e-08,3.6691133117e-08
2025-06-12,REDSTONE,1,260658,0.0021441375412823657,0.081164603454941975
2025-06-12,SHAPE,0,246,0.000129445213649878,0.00069192730669327294
2025-06-12,SHAPE,1,56527,0.020826427603076358,0.019667992475406775
2025-06-12,SONEIUM,0,7449,0.013932297074614443,0.000624860503272824
2025-06-12,SONEIUM,1,1277713,0.8271577689721249,0.078321854106808919
2025-06-12,SWAN,1,17981,0.001232035322571594,0.0055906117048632612
2025-06-12,SWELL,0,171,7.3811469989552026e-05,2.0873269943489985e-06
2025-06-12,SWELL,1,89362,0.0012294891992786173,0.00025842790832057065
2025-06-12,UNICHAIN,0,479340,1.3434620952982534,0.0074782823337094734
2025-06-12,UNICHAIN,1,1127760,3.8213293771638366,0.016945833164177405
2025-06-12,WORLDCHAIN,0,5990,0.0015602878837037142,0.0006742076094839682
2025-06-12,WORLDCHAIN,1,1488486,0.38099466616804067,0.38879951624218689
2025-06-12,ZORA,0,162,1.6370183492743997e-05,0.00010386984305956102
2025-06-12,ZORA,1,53808,0.009680983341337504,0.0063852985344754892
2025-06-13,ARENAZ,0,13,1.4202291668560002e-06,3.5305723860305e-05
2025-06-13,ARENAZ,1,45079,0.0015382004788472856,0.0039299828147951223
2025-06-13,AUTOMATA,1,43663,0.0012702233968999591,1.8469233841350245
2025-06-13,BASE,0,1026693,14.66553640626028,0.025846287770086577
2025-06-13,BASE,1,10069798,105.60506644011438,0.25344099926996366
2025-06-13,BOB,0,106,3.0383739771818e-05,0.022257203908117817
2025-06-13,BOB,1,60442,0.0040368432208610552,1.008431206709653
2025-06-13,CYBER,0,9,5.810537402981e-06,1.6797938562314e-05
2025-06-13,CYBER,1,55225,0.0090435552098693164,0.0058974532625703487
2025-06-13,FRAX,0,5466,0.023283330972669582,2.6402737001513046
2025-06-13,FRAX,1,65419,4.0801024698505435,12.136174061970282
2025-06-13,HAM,1,86684,2.6152913739999966e-08,1.4696543671489993e-06
2025-06-13,INK,0,21093,0.0012513924049377095,0.00020708526935897309
2025-06-13,INK,1,460056,0.32051847481679197,0.0021556062208226718
2025-06-13,KROMA,0,34,1.504533219728e-05,1.3380112506219995e-06
2025-06-13,KROMA,1,53327,0.000421929476889798,0.000240350605566103
2025-06-13,LISK,0,1675,0.0044517369171548013,0.00044888350883324341
2025-06-13,LISK,1,74512,0.0201963352669516,0.006401671678195853
2025-06-13,LYRA,0,12,8.49645551976e-07,2.7786380379093994e-05
2025-06-13,LYRA,1,56867,0.00479734513577503,0.082140958843307937
2025-06-13,METAL,0,3,4.3104737773200005e-07,2.8207180064446e-05
2025-06-13,METAL,1,44193,8.618106789998897e-05,0.0060517418795354438
2025-06-13,MINT,0,203,1.7543304717339998e-06,7.7330483460910011e-05
2025-06-13,MINT,1,99512,0.00056858380703201413,0.03931282082019278
2025-06-13,MODE,0,1467,0.00059818479515325138,0.000324986575474056
2025-06-13,MODE,1,237847,0.0082900572722868545,0.016644956969722222
2025-06-13,OPTIMISM,0,69608,0.30044494094041657,0.0032490802786879366
2025-06-13,OPTIMISM,1,1126994,4.3791231747467769,0.067597795604524336
2025-06-13,ORDERLY,0,22,6.8782750799999987e-10,9.06024269395e-07
2025-06-13,ORDERLY,1,52275,0.0013861041622215376,0.003198388307964083
2025-06-13,POLYNOMIAL,0,28,3.04392340544e-06,0.0018346781337724141
2025-06-13,POLYNOMIAL,1,44731,0.0010214251477281436,0.016432776605049441
2025-06-13,RACE,1,43414,1.9240736623940007e-06,1.9644252577709997e-06
2025-06-13,REDSTONE,0,24,3.22084438161e-07,1.8131055110719997e-06
2025-06-13,REDSTONE,1,98772,0.012102052479146383,0.041481126304109391
2025-06-13,SHAPE,0,309,0.00024071114499373903,0.000692086716433825
2025-06-13,SHAPE,1,57718,0.01648403633288531,0.01216850903027665
2025-06-13,SONEIUM,0,14634,0.0089536006268135342,0.001344653504311165
2025-06-13,SONEIUM,1,1218825,0.41931195510812069,0.060232183161135523
2025-06-13,SWAN,0,2,7.6983247592e-08,4.03566335706e-07
2025-06-13,SWAN,1,17982,0.0010672065297865035,0.0038326207605285565
2025-06-13,SWELL,0,375,0.000621678567263051,3.7546470098279978e-06
2025-06-13,SWELL,1,88991,0.0026871830427039022,0.00022458847344769493
2025-06-13,UNICHAIN,0,516313,1.9484042175739484,0.0050598007082799041
2025-06-13,UNICHAIN,1,1164967,5.7460689767382407,0.01319290772037505
2025-06-13,WORLDCHAIN,0,6579,0.0015937101812621424,0.00069360035091935385
2025-06-13,WORLDCHAIN,1,1512995,0.5904492178209968,0.33438474735106855
2025-06-13,ZORA,0,339,2.7906323200291979e-05,0.000249378739235009
2025-06-13,ZORA,1,54272,0.0054699291397929646,0.0048759618563137715
2025-06-14,ARENAZ,0,11,4.64634935241e-07,6.5529166815810005e-06
2025-06-14,ARENAZ,1,45139,0.01076342573082701,0.0012428200618367236
2025-06-14,AUTOMATA,1,43960,0.0012510575611127204,0.44702049242697989
2025-06-14,BASE,0,728886,4.6643990721754527,0.0033979952938983653
2025-06-14,BASE,1,9301061,32.90531556551764,0.058863410049946462
2025-06-14,BOB,0,294,0.00011585757154324991,0.011415265450417654
2025-06-14,BOB,1,55886,0.0028691677189424396,0.16676217566538956
2025-06-14,CYBER,0,3,3.2284091146000006e-07,8.35462821164e-07
2025-06-14,CYBER,1,52700,0.0028755856617082784,0.0012165636215333772
2025-06-14,FRAX,0,1163,0.0031756844010504223,0.092544922278601824
2025-06-14,FRAX,1,52774,0.019628936814150188,1.1037212446411164
2025-06-14,HAM,1,86641,3.2681358692981981e-05,3.0395369443900015e-07
2025-06-14,INK,0,1201,0.000207711585783939,2.753725041426e-06
2025-06-14,INK,1,433969,0.0894642633860717,0.00044807190304103916
2025-06-14,KROMA,0,17,6.8745477e-06,2.3400707245800004e-07
2025-06-14,KROMA,1,44250,0.00032711943206154828,5.8891057758790029e-06
2025-06-14,LISK,0,1176,0.0021057897239375243,7.9833626062684218e-05
2025-06-14,LISK,1,76057,0.0067028487640745892,0.001373545137506714
2025-06-14,LYRA,0,14,2.1888344399999998e-07,3.1327849433149997e-06
2025-06-14,LYRA,1,51755,0.0021921438209560585,0.017718287858981538
2025-06-14,METAL,0,2,8.34698152e-09,5.697145242411e-06
2025-06-14,METAL,1,43992,9.3342691754348046e-05,0.00083967891543112734
2025-06-14,MINT,0,13,7.11121073622e-07,2.023979114374e-06
2025-06-14,MINT,1,99888,0.00040455710227179086,0.006365987960357148
2025-06-14,MODE,0,873,0.00017608806863381505,4.6166070313786021e-05
2025-06-14,MODE,1,215587,0.006664020540858873,0.0034488166993755596
2025-06-14,OPTIMISM,0,29561,0.073767583236773349,0.00026039278598922013
2025-06-14,OPTIMISM,1,1034303,1.2837448235804434,0.015493795333097303
2025-06-14,ORDERLY,0,12,3.9751767200000006e-09,1.1402753335899999e-07
2025-06-14,ORDERLY,1,48960,0.00024596774378755372,0.00020977952198998338
2025-06-14,POLYNOMIAL,0,11,1.1016251171200001e-06,0.000145231291237355
2025-06-14,POLYNOMIAL,1,44379,0.00059749596914739675,0.0027805873797858236
2025-06-14,RACE,1,43433,2.3124840711220013e-06,4.01273347568e-07
2025-06-14,REDSTONE,0,4,2.103359154e-08,2.6396367117e-08
2025-06-14,REDSTONE,1,124258,0.019009711014044986,0.0099291814634723218
2025-06-14,SHAPE,0,159,8.9778863881464986e-05,3.9200766899688e-05
2025-06-14,SHAPE,1,60064,0.018619612970603914,0.004832876238802299
2025-06-14,SONEIUM,0,10361,0.00373208800005405,0.00014895376539348992
2025-06-14,SONEIUM,1,1191219,0.28768892483789615,0.013867665204317299
2025-06-14,SWAN,1,17950,0.0011645559110563979,0.00098064921871786185
2025-06-14,SWELL,0,107,6.2868297343363e-05,2.57934605768e-07
2025-06-14,SWELL,1,93591,0.0021274692284676505,6.2580254109333985e-05
2025-06-14,UNICHAIN,0,533683,0.648693044369243,0.0014525343237379131
2025-06-14,UNICHAIN,1,1080761,1.8506507563973007,0.0025224675457106724
2025-06-14,WORLDCHAIN,0,5579,0.0016455269346130497,9.166863925100897e-05
2025-06-14,WORLDCHAIN,1,1471399,0.22103196610133768,0.06839588201474367
2025-06-14,ZORA,0,162,0.000179239218560344,3.375911989939098e-05
2025-06-14,ZORA,1,63015,0.0040102144628782277,0.0024284038648358032
2025-06-15,ARENAZ,0,8,0.00042829438607483905,4.6533136096019996e-06
2025-06-15,ARENAZ,1,47321,0.005938021507767682,0.0023795812054442766
2025-06-15,AUTOMATA,1,43534,0.0012443963133043185,0.46165370648408321
2025-06-15,BASE,0,474468,2.18779897585396,0.0024707393589388778
2025-06-15,BASE,1,7475289,25.489989293938379,0.048314723336061467
2025-06-15,BOB,0,83,6.3135337115101e-05,0.0017437526187454957
2025-06-15,BOB,1,54702,0.0061757269009749182,0.16532739725196019
2025-06-15,CYBER,0,3,7.19312729076e-07,7.2165058018100013e-07
2025-06-15,CYBER,1,53490,0.0021630824796817225,0.0015560455215833722
2025-06-15,FRAX,0,1749,0.0018678328946200844,0.14681817085634172
2025-06-15,FRAX,1,54134,0.37374570784768879,1.1886169759070611
2025-06-15,HAM,1,86162,0.00055536289990126722,2.0373841202200005e-07
2025-06-15,INK,0,1338,0.00027579392319450693,3.069320719019e-06
2025-06-15,INK,1,475681,0.016618277000818051,0.00052019762473328249
2025-06-15,KROMA,0,44,5.9234291823720004e-05,1.692023609104e-06
2025-06-15,KROMA,1,43483,0.0010167700707030859,9.499800558087e-06
2025-06-15,LISK,0,3417,0.0054710935920600353,0.00011805971944853588
2025-06-15,LISK,1,72821,0.0075152247930530642,0.0013359996371125804
2025-06-15,LYRA,1,51330,0.0025645793125577345,0.018414923351321652
2025-06-15,METAL,0,3,2.0154590940000002e-07,4.3252072419189994e-06
2025-06-15,METAL,1,43498,5.5402653649442e-05,0.0009143920671086976
2025-06-15,MINT,0,48,3.1713164096699994e-06,9.321969557301e-06
2025-06-15,MINT,1,99043,0.00035674773982719146,0.0049789229832710169
2025-06-15,MODE,0,1203,0.00041072419263060895,6.0995696276191015e-05
2025-06-15,MODE,1,232889,0.0074115964022044246,0.0038531524843986127
2025-06-15,OPTIMISM,0,33586,0.064751006660892257,0.000351053178620285
2025-06-15,OPTIMISM,1,1078990,1.220317752234741,0.025060672022857954
2025-06-15,ORDERLY,0,18,5.0386752e-10,1.4261029049300001e-07
2025-06-15,ORDERLY,1,48839,0.000327708834891684,0.00022369391348493297
2025-06-15,POLYNOMIAL,0,6,6.0069398679399992e-07,4.6253527023915007e-05
2025-06-15,POLYNOMIAL,1,44281,0.000463304225145343,0.0022632981393215625
2025-06-15,RACE,1,43532,2.079350010778002e-06,5.1140123886599985e-07
2025-06-15,REDSTONE,0,17,3.0993228534999994e-07,1.5913480210100002e-07
2025-06-15,REDSTONE,1,147387,0.017922606526400972,0.012054762326333544
2025-06-15,SHAPE,0,204,9.1016652098311e-05,4.571377828123201e-05
2025-06-15,SHAPE,1,67706,0.15143555644727225,0.011485303088712347
2025-06-15,SONEIUM,0,6497,0.0022219323577402261,0.00010213122330668604
2025-06-15,SONEIUM,1,1255580,0.41439380060924641,0.01489843174482745
2025-06-15,SWAN,0,2,1.42449946432e-07,6.5634120576e-08
2025-06-15,SWAN,1,17964,0.0012346394222949857,0.0011601487167343953
2025-06-15,SWELL,0,87,4.8744039387598021e-05,2.0016148133899988e-07
2025-06-15,SWELL,1,91334,0.0014232296297023498,6.2475716455521254e-05
2025-06-15,UNICHAIN,0,503673,0.58051411612643333,0.0014662576670122233
2025-06-15,UNICHAIN,1,1037460,1.636691758471029,0.0021041039865844712
2025-06-15,WORLDCHAIN,0,3922,0.0018852479017680084,7.2153323504653985e-05
2025-06-15,WORLDCHAIN,1,1456042,0.1953029361685909,0.071183954062332688
2025-06-15,ZORA,0,161,1.1801688458904009e-05,2.5982106214965974e-05
2025-06-15,ZORA,1,55518,0.002389327030314992,0.0016304725665523168
2025-06-16,ARENAZ,0,6,0.000280280021405118,1.2017199431393e-05
2025-06-16,ARENAZ,1,44783,0.0066737261921887975,0.0040520149852142258
2025-06-16,AUTOMATA,1,43590,0.0012154044837669571,1.1896461929802282
2025-06-16,BASE,0,871995,10.980202170100732,0.013144842180875397
2025-06-16,BASE,1,10449294,71.353397133711439,0.16103358189412575
2025-06-16,BOB,0,496,5.0870437381619982e-05,0.015732504539415677
2025-06-16,BOB,1,58237,0.0062661230356097688,0.52908066287195077
2025-06-16,CYBER,0,15,5.5156243510940004e-06,8.717178821029e-06
2025-06-16,CYBER,1,56759,0.0052007015178885691,0.0056897266525683049
2025-06-16,FRAX,0,2053,0.0034361062883861726,0.4259013811313962
2025-06-16,FRAX,1,53954,1.26392004144853,3.1810827874381657
2025-06-16,HAM,0,2,4.75089489e-09,5.6658936973e-08
2025-06-16,HAM,1,87169,9.8047127438302253e-05,1.4809149467820004e-06
2025-06-16,INK,0,1948,0.0038104186820957071,1.2460529865047998e-05
2025-06-16,INK,1,485375,0.029790398585309505,0.001504161655079714
2025-06-16,KROMA,0,72,2.6923968726677989e-05,1.008272968513e-06
2025-06-16,KROMA,1,43532,0.00046860435462944974,1.7619368162361015e-05
2025-06-16,LISK,0,929,0.0018993526759320417,0.00017319212121904177
2025-06-16,LISK,1,73643,0.015206717964048514,0.0042357932112349573
2025-06-16,LYRA,0,1,6.47444575e-07,1.01594642811e-07
2025-06-16,LYRA,1,52463,0.0028261156841707189,0.0501428947944478
2025-06-16,METAL,0,2,2.04181503688e-07,8.009011751371e-06
2025-06-16,METAL,1,43881,7.0527245025181931e-05,0.00237337981670681
2025-06-16,MINT,0,60,9.2555030376810023e-06,1.7614570232788e-05
2025-06-16,MINT,1,97755,0.0003386007997257266,0.0091599562973279126
2025-06-16,MODE,0,1226,0.000605852623255077,0.000132569596970234
2025-06-16,MODE,1,238734,0.0081523926141003674,0.010453102916662849
2025-06-16,OPTIMISM,0,38502,0.12935935033646251,0.0009108784505904231
2025-06-16,OPTIMISM,1,1452116,2.2658284028520241,0.047312999881439187
2025-06-16,ORDERLY,0,13,3.04350058e-10,3.8678007754600007e-07
2025-06-16,ORDERLY,1,50384,0.00065415324557514538,0.00094037537480347409
2025-06-16,POLYNOMIAL,0,11,1.19784498168e-06,0.00037703825453637294
2025-06-16,POLYNOMIAL,1,44179,0.00076975494405887533,0.01017855281071506
2025-06-16,RACE,1,42996,1.8398076668040007e-06,9.2227500385200027e-07
2025-06-16,REDSTONE,0,3,7.57684506e-08,3.5899298949700003e-07
2025-06-16,REDSTONE,1,118615,0.011072793788562962,0.014828004569856666
2025-06-16,SHAPE,0,432,0.00023538163500270998,0.00067037746772598012
2025-06-16,SHAPE,1,64888,0.022806260427388717,0.020404427961766072
2025-06-16,SONEIUM,0,29453,0.036168217054867467,0.0011376023922332543
2025-06-16,SONEIUM,1,1253966,0.44467093891012438,0.039621681323547826
2025-06-16,SWAN,0,1,7.1224973216e-08,3.9402870529e-08
2025-06-16,SWAN,1,18228,0.0024785208584039149,0.0035748689789909496
2025-06-16,SWELL,0,320,8.890309431957106e-05,1.422631395738999e-06
2025-06-16,SWELL,1,89942,0.0018089920437816423,0.000171613227962376
2025-06-16,UNICHAIN,0,469896,1.2065070244851324,0.0036610044784923354
2025-06-16,UNICHAIN,1,1095781,3.21139604746053,0.0064806260274160874
2025-06-16,WORLDCHAIN,0,5863,0.0020871273217951273,0.00029760679390909489
2025-06-16,WORLDCHAIN,1,1507887,0.25358253773418143,0.2072363034592456
2025-06-16,ZORA,0,349,7.1529185754381046e-05,0.00010536307318160403
2025-06-16,ZORA,1,52990,0.0024691526633597912,0.0034631742531260439
2025-06-17,ARENAZ,0,13,1.6451876034430003e-06,3.6761186960765e-05
2025-06-17,ARENAZ,1,45672,0.0040792518845375221,0.0081608136098001369
2025-06-17,AUTOMATA,1,43471,0.001266647083402569,1.3910157309151649
2025-06-17,BASE,0,806626,8.139499977492104,0.012955968367708764
2025-06-17,BASE,1,9515017,64.726305059479159,0.18164413769339272
2025-06-17,BOB,0,89,1.8187081969569e-05,0.0073702887257311245
2025-06-17,BOB,1,53832,0.0020398371570384596,0.46877185769474944
2025-06-17,CYBER,0,58,9.5064185739400029e-06,6.2428270771266011e-05
2025-06-17,CYBER,1,61287,0.006828635406130045,0.013726899612625713
2025-06-17,FRAX,0,3434,0.0018496849730705682,0.72876183233924163
2025-06-17,FRAX,1,55295,0.84316912052524562,4.5754103370617107
2025-06-17,HAM,1,87504,6.5429946392674243e-05,8.3280744220799984e-07
2025-06-17,INK,0,2098,0.0033621704192589204,2.2781430750052998e-05
2025-06-17,INK,1,500363,0.03037944964875354,0.0019512968251113874
2025-06-17,KROMA,0,6,1.477512791622e-06,2.97476745489e-07
2025-06-17,KROMA,1,43375,0.024331757274034364,3.3744968459128011e-05
2025-06-17,LISK,0,1150,0.0017310858156379984,0.00025846035573181745
2025-06-17,LISK,1,76712,0.036576165441633855,0.0053311553101639732
2025-06-17,LYRA,0,5,1.4267197044999999e-06,1.219296372023e-06
2025-06-17,LYRA,1,53312,0.0026600802760757365,0.057190477994406054
2025-06-17,METAL,0,10,5.52069739064e-07,5.3956816037802e-05
2025-06-17,METAL,1,44078,0.00063298761078066238,0.0038447910358265273
2025-06-17,MINT,0,96,2.4709119535939992e-06,3.1356000336101009e-05
2025-06-17,MINT,1,96254,0.00029398149058200684,0.010236061287014146
2025-06-17,MODE,0,2274,0.007572462459477531,0.000323520441869713
2025-06-17,MODE,1,235741,0.023965780787269957,0.011535413855694371
2025-06-17,OPTIMISM,0,42888,0.16136586916705076,0.001372730191624638
2025-06-17,OPTIMISM,1,1368282,3.132679492553331,0.081408302570631585
2025-06-17,ORDERLY,0,14,3.06229484e-10,4.50230186119e-07
2025-06-17,ORDERLY,1,50192,0.00064990312506014059,0.0013400187623261747
2025-06-17,POLYNOMIAL,0,21,1.9563570163249997e-06,0.00067941920656339
2025-06-17,POLYNOMIAL,1,44530,0.00075586437198311486,0.01080466767538546
2025-06-17,RACE,1,43279,1.900976325662001e-06,1.5107849337569996e-06
2025-06-17,REDSTONE,0,4,4.3095672035e-08,7.966902577900001e-08
2025-06-17,REDSTONE,1,100641,0.0077226913852623778,0.011247838824838386
2025-06-17,SHAPE,0,571,0.0029762253138547082,0.000372059460804449
2025-06-17,SHAPE,1,65701,0.76175661462690036,0.019260759891273439
2025-06-17,SONEIUM,0,14230,0.012538354112482769,0.00053222809777213993
2025-06-17,SONEIUM,1,1274605,0.35345095734162207,0.04497974593034533
2025-06-17,SWAN,1,18321,0.0014005117159889735,0.0042038974646603014
2025-06-17,SWELL,0,306,0.00014606265582034334,2.4413715751229997e-06
2025-06-17,SWELL,1,89575,0.0018861204577628095,0.0001992864512002496
2025-06-17,UNICHAIN,0,487261,1.1751116017554697,0.004265671948672777
2025-06-17,UNICHAIN,1,1232739,3.8624316875030043,0.020780035862922128
2025-06-17,WORLDCHAIN,0,6115,0.00097946425401016445,0.00037840554387023797
2025-06-17,WORLDCHAIN,1,1528377,0.21490014357297155,0.24114335813647036
2025-06-17,ZORA,0,340,4.8985297537558074e-05,0.000170543378612717
2025-06-17,ZORA,1,54181,0.0027467600963422488,0.0046273943048309261
2025-06-18,ARENAZ,0,20,2.59536249766e-06,3.4354722181239e-05
2025-06-18,ARENAZ,1,44988,0.0020474250088692004,0.0025600231352597013
2025-06-18,AUTOMATA,1,43493,0.0012015685691986961,0.82534566134434961
2025-06-18,BASE,0,918981,10.609922699434572,0.011087657631008333
2025-06-18,BASE,1,10669734,66.655808371642976,0.11152565022658711
2025-06-18,BOB,0,73,2.3791584345387002e-05,0.010415073941152219
2025-06-18,BOB,1,55515,0.0019888651257737762,0.34098758610786484
2025-06-18,CYBER,0,38,4.948510055802e-06,1.8470223091597995e-05
2025-06-18,CYBER,1,57168,0.0069130655526682327,0.0039890071308118858
2025-06-18,FRAX,0,4167,0.047496104568572284,0.66523377134868222
2025-06-18,FRAX,1,57726,0.56092778351491646,3.5678487110881236
2025-06-18,HAM,1,86342,2.152792695032794e-05,1.421048775839999e-06
2025-06-18,INK,0,3045,0.0075951053513932214,1.6841134486367e-05
2025-06-18,INK,1,554933,0.059038498271778851,0.0014176406595944073
2025-06-18,KROMA,0,5,1.2266567871280001e-06,1.33195837087e-07
2025-06-18,KROMA,1,43550,4.6122169870184071e-05,9.5489270553499946e-06
2025-06-18,LISK,0,1091,0.0024902582417601973,0.00020042492380497131
2025-06-18,LISK,1,82480,0.011588374407610931,0.0036570394755034911
2025-06-18,LYRA,0,21,1.059096388125e-05,6.3219798437232e-05
2025-06-18,LYRA,1,51194,0.0021892080890454127,0.034451094172544355
2025-06-18,METAL,0,26,1.0632526616000002e-07,0.00013746878589616002
2025-06-18,METAL,1,44061,0.00027691883294559593,0.0028546958927591869
2025-06-18,MINT,0,100,0.000143538889256175,2.5681587122357005e-05
2025-06-18,MINT,1,95611,0.00027866140284387581,0.0072615139006199439
2025-06-18,MODE,0,1959,0.0064827133475194743,0.00019763897914083903
2025-06-18,MODE,1,220057,0.0540545600620642,0.0070992011477158876
2025-06-18,OPTIMISM,0,45451,0.14614178331781116,0.0009666657859404989
2025-06-18,OPTIMISM,1,1347853,1.9608835021900488,0.055717358556116051
2025-06-18,ORDERLY,0,18,4.0228650799999994e-10,3.25749812269e-07
2025-06-18,ORDERLY,1,50414,0.00085970099506748861,0.00080905597565863324
2025-06-18,POLYNOMIAL,0,10,9.8899600520000014e-07,0.000430820979223239
2025-06-18,POLYNOMIAL,1,44833,0.00073424836033288718,0.0063101441479622364
2025-06-18,RACE,1,42918,1.886782128170001e-06,1.1014227736160001e-06
