,Project ID,Project Name,Dev Tool ID,Dev Tool Name,Relationship Type,Num Project Devs Engaging with Dev Tool,Num Smart Contract Devs Engaging with Dev Tool,Project Total Txns,Project Total Gas Fees
459,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,2,35196.0,0.23399447099375
460,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,tgh4Nfzx1PGlz2i8zMrbHi9DuPLpQUnmtVqYZ7v83Fo=,reth-paradigmxyz,Engagement,1,2,35196.0,0.23399447099375
461,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,2,35196.0,0.23399447099375
462,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,s2giQnp5svL0I7pcrQoj7hsvJxixDjz_1aMLrPnxIhY=,ezkl-zkonduit,Engagement,1,2,35196.0,0.23399447099375
463,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,2,2,140784.0,0.935977883975
464,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,2,35196.0,0.23399447099375
465,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,iRrq3otTCxa80zV-CWBrtJXeeAGtyIM9kfy3hyXFK7A=,whatsabi-shazow,Engagement,1,2,35196.0,0.23399447099375
466,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,2,35196.0,0.23399447099375
467,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,buidlguidl,Engagement,2,2,140784.0,0.935977883975
468,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,2,35196.0,0.23399447099375
469,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,I7klaOzOk3CyM27yBLQvpnlu2V6WBB2gpstz0XgjnLE=,snekmate,Engagement,1,2,35196.0,0.23399447099375
470,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,KxxR7pXLecV5YBqbWpSlDo8E9DmHOqrzHcxKVUonsRU=,cyfrin,Engagement,1,2,35196.0,0.23399447099375
471,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Engagement,2,2,140784.0,0.935977883975
472,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,2,35196.0,0.23399447099375
473,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,3,2,316764.0,2.105950238943749
474,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,mvFx5v6zrUwi7jH6brJrEHeofOsQ3wo9oumphUrHc_k=,candide-labs,Engagement,1,2,35196.0,0.23399447099375
475,B6NV09NW0OMa_WJFkoUJ2sc1BeeNiDPLqTEADf1IDXM=,rmrk-team,Skg2WIacZgsQJx8bP11NeCHF6mkHjHZ-VCmKmi97u3U=,solidity-ethereum,Engagement,1,2,35196.0,0.23399447099375
476,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,119743.0,0.3591523037697986
477,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,119743.0,0.3591523037697986
478,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,AMRUj6HUvwYnxDOM8OlY2YoA4f33M2X7NODmHamC_XI=,hardhat-tracer-zemse,Dependency,0,0,119743.0,0.3591523037697986
479,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,119743.0,0.3591523037697986
480,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,119743.0,0.3591523037697986
481,CD5CPz_nXlpQzko5YojitMqpfcS-iBb-MAjQ8-QWHII=,dackieswap,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,119743.0,0.3591523037697986
482,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,28.0,0.0014835103847180883
483,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,28.0,0.0014835103847180883
484,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,28.0,0.0014835103847180883
485,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,28.0,0.0014835103847180883
486,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,28.0,0.0014835103847180883
487,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,28.0,0.0014835103847180883
488,CFZhkbhdAjbg8Koo6FCj6_lRZU7RPgGPm-kVkWd84vI=,egg-wars,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,0,28.0,0.0014835103847180883
489,CHy1KZOLAqhXO99_db3D9MHcmvVfzROzLn_3Oar-A_M=,pheasant-network,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,27796.0,0.04253913884303616
490,CHy1KZOLAqhXO99_db3D9MHcmvVfzROzLn_3Oar-A_M=,pheasant-network,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,27796.0,0.04253913884303616
491,CHy1KZOLAqhXO99_db3D9MHcmvVfzROzLn_3Oar-A_M=,pheasant-network,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,27796.0,0.04253913884303616
492,CHy1KZOLAqhXO99_db3D9MHcmvVfzROzLn_3Oar-A_M=,pheasant-network,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,27796.0,0.04253913884303616
493,CHy1KZOLAqhXO99_db3D9MHcmvVfzROzLn_3Oar-A_M=,pheasant-network,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,27796.0,0.04253913884303616
494,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Engagement,1,0,101034.0,0.041580463016969015
495,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,buidlguidl,Engagement,1,0,101034.0,0.041580463016969015
496,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,101034.0,0.041580463016969015
497,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,101034.0,0.041580463016969015
498,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,101034.0,0.041580463016969015
499,CWomS6WhNBYvhy0SS94aY_Qqt0GMnGSuKk4bgF388Qk=,kim-protocol,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,0,101034.0,0.041580463016969015
500,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,D1kTRxhL5jyrUMM89CpODFq7N0OFAiVX04m_1FUqktk=,blocknative,Dependency,0,1,71587.0,0.882556291465239
501,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,1,71587.0,0.882556291465239
502,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,rotki,Engagement,1,1,71587.0,0.882556291465239
503,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,1,71587.0,0.882556291465239
504,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,1,71587.0,0.882556291465239
505,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,1,71587.0,0.882556291465239
506,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,1,71587.0,0.882556291465239
507,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,1,71587.0,0.882556291465239
508,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Dependency,0,1,71587.0,0.882556291465239
509,Ccn7Q0H108iSktZjaWiA_uD0QfPn6tZujBRXtPPsPEs=,orderlynetwork,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,1,71587.0,0.882556291465239
510,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,52940.0,2.5811767127143246
511,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,yearn,Both,1,0,52940.0,2.5811767127143246
512,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,vyperlang,Engagement,1,0,52940.0,2.5811767127143246
513,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Dependency,0,0,52940.0,2.5811767127143246
514,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,0,52940.0,2.5811767127143246
515,Cd-fLhQHJkN77saD4dNMkmKANXe2kuDZQSLU0RZg6EY=,smoldapp,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,0,52940.0,2.5811767127143246
516,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,jUda1pi-FdNlaUmgKq51B4h8x4wX3QTN2fZkKq6N0vw=,yearn,Engagement,1,0,18599.0,0.02006857969737983
517,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,0,18599.0,0.02006857969737983
518,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Both,1,0,18599.0,0.02006857969737983
519,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,18599.0,0.02006857969737983
520,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Both,1,0,18599.0,0.02006857969737983
521,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,57ErQ5loSD9BlgJCB1nUOKthiQC6uxZ6ZESdKngaphM=,rainbow,Both,1,0,18599.0,0.02006857969737983
522,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,49IQVtGGIRnaELpl9hbznb1FNpTo-lH6AL9GKBq5JoE=,apeworx,Dependency,0,0,18599.0,0.02006857969737983
523,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,18599.0,0.02006857969737983
524,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Both,1,0,18599.0,0.02006857969737983
525,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,PCE9LCHH01ZkCYO-GdLEM4DDJdJvBR9xzfW5Ix5N-Sw=,indexsupply,Engagement,1,0,18599.0,0.02006857969737983
526,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,vyperlang,Dependency,0,0,18599.0,0.02006857969737983
527,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Both,2,0,74396.0,0.08027431878951932
528,Cgc62fJkvkTHjwGZ0zupDxDV6wQme_4X8K5TTMCx-_Y=,coordinape,1mBkagpZ6JI5aGrhKsfnb7_M1rtz8N6nraFghzTJs-w=,ethereum-attestation-service,Dependency,0,0,18599.0,0.02006857969737983
529,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,Dc8DKDCOLAOKl0Hv9vWh3krpsqkG-Sk9defPhrWHqPg=,cryo-paradigmxyz,Engagement,1,1,6954368.0,60.91966570003826
530,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,wqMqsuF1yLtr3OBt49nDELFIu3S7pQHmIRc4GNzpbjQ=,scopelift,Engagement,1,1,6954368.0,60.91966570003826
531,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,1,6954368.0,60.91966570003826
532,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,KxxR7pXLecV5YBqbWpSlDo8E9DmHOqrzHcxKVUonsRU=,cyfrin,Engagement,1,1,6954368.0,60.91966570003826
533,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Engagement,1,1,6954368.0,60.91966570003826
534,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Engagement,1,1,6954368.0,60.91966570003826
535,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Engagement,1,1,6954368.0,60.91966570003826
536,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,iRrq3otTCxa80zV-CWBrtJXeeAGtyIM9kfy3hyXFK7A=,whatsabi-shazow,Engagement,1,1,6954368.0,60.91966570003826
537,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Engagement,1,1,6954368.0,60.91966570003826
538,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Engagement,1,1,6954368.0,60.91966570003826
539,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Engagement,1,1,6954368.0,60.91966570003826
540,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,M42BYUKuR6fTAaWcxx290zHriqE4VNluSLGyn8yTct8=,slither-crytic,Engagement,1,1,6954368.0,60.91966570003826
541,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,rotki,Engagement,1,1,6954368.0,60.91966570003826
542,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,Skg2WIacZgsQJx8bP11NeCHF6mkHjHZ-VCmKmi97u3U=,solidity-ethereum,Engagement,1,1,6954368.0,60.91966570003826
543,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Engagement,1,1,6954368.0,60.91966570003826
544,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,oRirYZnYmwKEXZ0X-KS2YNVg72udn-ZJIedzqdNpbVI=,alchemyplatform,Engagement,1,1,6954368.0,60.91966570003826
545,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,9FPohrEjU-h_5BTmL-HBlyLH7f9rLprx2zqBddNDtn0=,vyperlang,Engagement,1,1,6954368.0,60.91966570003826
546,DVMDNW7lcfKhTfv83r_SPJiqNz0bcQ6SoHAnrIV2ZI4=,multicall-mds1,TBJVKwUPYuceU72pVpckxBcwXK6m0tJsGEMGbQ5PE6s=,abi-to-sol-gnidan,Engagement,1,1,6954368.0,60.91966570003826
547,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,0,27845.0,0.0999123921169063
548,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,0,27845.0,0.0999123921169063
549,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,0,27845.0,0.0999123921169063
550,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,0,27845.0,0.0999123921169063
551,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,0,27845.0,0.0999123921169063
552,DwoyCwIHY1Qg5Qe9mQSITFwuUicri_Cb_vBot9Nmfxs=,theopenxproject,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,0,27845.0,0.0999123921169063
553,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,KHHcusE_j4--ADJVcKQcBG1M5M6x_DU8H_RW-fmmhCs=,wighawag,Dependency,0,3,30879.0,0.16469850867260238
554,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,DIFwzDKrLDsrfbdzXMd0V-K852SAS7sR0loKq0bIlco=,libp2p,Dependency,0,3,30879.0,0.16469850867260238
555,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,3,30879.0,0.16469850867260238
556,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,6oYxQLeuskLSgiRjief2LzEf9sDQdxNjEkGxzLkvJXw=,openzeppelin,Dependency,0,3,30879.0,0.16469850867260238
557,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,kfCLop4S40EFI3hMpDXMSe2_xEwv7l5hrci8-T5yW_o=,wevm,Dependency,0,3,30879.0,0.16469850867260238
558,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,sC8RX02Lj6i-4uNqdy4_KIHBL4-VbljDzcmDJls08Tw=,solhint-protofire,Dependency,0,3,30879.0,0.16469850867260238
559,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,v7O_pwRuoVT9BKG9-9pHzkka3dwinL8fYQstm8MlP4Q=,hardhat-nomicfoundation,Dependency,0,3,30879.0,0.16469850867260238
560,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,gwH5b9-f9zIzeDdketoo-MiyF-XZONwn-rkLJzNnf-U=,nethermindeth,Engagement,1,3,30879.0,0.16469850867260238
561,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,prettier-solidity,Dependency,0,3,30879.0,0.16469850867260238
562,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,gqc1KYoATFx8-JbkTkVblT6DS2K8tVOSdWUkEoiyGDs=,go-ethereum,Dependency,0,3,30879.0,0.16469850867260238
563,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,6BxfXGCsH-o83hx52DVL09NneutKXpQeLugD4o7mr-4=,blockscout,Engagement,4,3,494064.0,2.635176138761637
564,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,utP0HUUvVZW22pMwXVjj5QkWWWfGXv-i6LCpkH5IkaY=,alloy-rs,Engagement,1,3,30879.0,0.16469850867260238
565,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,2,3,123516.0,0.6587940346904095
566,E5MPDJ5hiwngL3W-2bzKplclRSyoVH-Dnxf6FuIclC0=,zkbob,D3mUC1uetKFVx1xSk39LA6L7IG93NmwmCIqjArMu8i4=,ethers-io,Dependency,0,3,30879.0,0.16469850867260238
567,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,_-S_4OPQhIH4TID_hmmAA5OXTOHKI4iN4pvDgt3elQk=,ipfs,Dependency,0,1,410172.0,368.85659338057496
568,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,aVyyHCAyvC17oFRmyiZz_fgZ1yWnZPrBwhmF3oRqT1w=,synthetix,Engagement,1,1,410172.0,368.85659338057496
569,ETWm9PT-9PpUMOjMOBRhCFyEzeJ5V4eeCC3unkOylag=,pyth-network,y9t7a2RCN_Cxpi-g-8Qmb5txYxaC0nARzZwmwSWinuI=,foundry,Engagement,1,1,410172.0,368.85659338057496
