,package_source,package,github_org_count,artifact_namespace,artifact_name,op_project_count,op_onchain_project_count,op_project_share,op_onchain_project_share,ratio,oso_project
78393,RUST,schemars,93,schemars,schemars,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
82346,NPM,@aws-sdk/util-utf8-browser,366,aws-sdk,util-utf8-browser,143.0,88.0,0.22413793103448276,0.25287356321839083,1.1282051282051282,
82349,NPM,findup-sync,366,findup-sync,findup-sync,143.0,88.0,0.22413793103448276,0.25287356321839083,1.1282051282051282,
77255,NPM,libp2p-websockets,69,libp2p-websockets,libp2p-websockets,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
80027,NPM,eslint-plugin-unicorn,148,eslint-plugin-unicorn,eslint-plugin-unicorn,52.0,32.0,0.08150470219435736,0.09195402298850575,1.1282051282051282,
74176,NPM,ansi-escape-sequences,35,ansi-escape-sequences,ansi-escape-sequences,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
70728,NPM,highcharts-react-official,19,highcharts-react-official,highcharts-react-official,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
72501,NPM,potrace,26,potrace,potrace,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
77252,NPM,deep-diff,69,deep-diff,deep-diff,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
80362,NPM,nock,164,nock,nock,52.0,32.0,0.08150470219435736,0.09195402298850575,1.1282051282051282,
75877,RUST,bytesize,50,bytesize,bytesize,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
82517,NPM,flow-parser,394,flow-parser,flow-parser,143.0,88.0,0.22413793103448276,0.25287356321839083,1.1282051282051282,
79722,NPM,ts-mocha,138,ts-mocha,ts-mocha,52.0,32.0,0.08150470219435736,0.09195402298850575,1.1282051282051282,
80006,NPM,stream-exhaust,147,stream-exhaust,stream-exhaust,65.0,40.0,0.10188087774294671,0.11494252873563218,1.1282051282051282,
73000,NPM,jest-mock-extended,28,jest-mock-extended,jest-mock-extended,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
76852,NPM,zod-validation-error,63,zod-validation-error,zod-validation-error,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
74286,GO,github.com/hashicorp/go-plugin,36,0,0,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
77308,NPM,vinyl-file,70,vinyl-file,vinyl-file,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
69744,NPM,@swagger-api/apidom-parser-adapter-json,17,swagger-api,apidom-parser-adapter-json,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
73801,NPM,@reach/observe-rect,33,reach,observe-rect,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
74298,NPM,gulp-concat,36,gulp-concat,gulp-concat,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
69743,NPM,@swagger-api/apidom-ns-json-schema-draft-7,17,swagger-api,apidom-ns-json-schema-draft-7,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
76833,NPM,async-listener,62,async-listener,async-listener,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
76982,NPM,libp2p-tcp,64,libp2p-tcp,libp2p-tcp,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,libp2p
76830,NPM,fast-memoize,62,fast-memoize,fast-memoize,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
85019,NPM,base-x,1433,base-x,base-x,481.0,296.0,0.7539184952978056,0.8505747126436781,1.1282051282051282,
82305,NPM,detect-file,360,detect-file,detect-file,143.0,88.0,0.22413793103448276,0.25287356321839083,1.1282051282051282,
76937,NPM,mdast-add-list-metadata,64,mdast-add-list-metadata,mdast-add-list-metadata,26.0,16.0,0.04075235109717868,0.04597701149425287,1.1282051282051282,
80003,NPM,async-done,147,async-done,async-done,65.0,40.0,0.10188087774294671,0.11494252873563218,1.1282051282051282,
72905,NPM,it-goodbye,28,it-goodbye,it-goodbye,13.0,8.0,0.02037617554858934,0.022988505747126436,1.1282051282051282,
84244,NPM,regex-not,982,regex-not,regex-not,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84245,NPM,nanomatch,982,nanomatch,nanomatch,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84239,NPM,to-regex,982,to-regex,to-regex,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84241,NPM,posix-character-classes,982,posix-character-classes,posix-character-classes,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84247,NPM,use,982,use,use,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84240,NPM,snapdragon-node,982,snapdragon-node,snapdragon-node,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84246,NPM,snapdragon-util,982,snapdragon-util,snapdragon-util,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84262,NPM,union-value,984,union-value,union-value,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
84248,NPM,snapdragon,982,snapdragon,snapdragon,338.0,208.0,0.5297805642633229,0.5977011494252874,1.1282051282051284,
85093,NPM,js-sha3,1507,js-sha3,js-sha3,502.0,309.0,0.786833855799373,0.8879310344827587,1.1284860557768925,
84791,NPM,har-validator,1251,har-validator,har-validator,424.0,261.0,0.664576802507837,0.75,1.1285377358490565,
84795,NPM,oauth-sign,1252,oauth-sign,oauth-sign,424.0,261.0,0.664576802507837,0.75,1.1285377358490565,
84793,NPM,har-schema,1251,har-schema,har-schema,424.0,261.0,0.664576802507837,0.75,1.1285377358490565,
83203,NPM,listr2,619,listr2,listr2,229.0,141.0,0.35893416927899685,0.4051724137931034,1.1288209606986899,
84290,NPM,get-value,990,get-value,get-value,341.0,210.0,0.5344827586206896,0.603448275862069,1.1290322580645162,
84272,NPM,define-property,986,define-property,define-property,341.0,210.0,0.5344827586206896,0.603448275862069,1.1290322580645162,
82963,NPM,receptacle,526,receptacle,receptacle,164.0,101.0,0.25705329153605017,0.29022988505747127,1.1290650406504066,
82387,NPM,@walletconnect/legacy-types,371,walletconnect,legacy-types,151.0,93.0,0.23667711598746083,0.2672413793103448,1.129139072847682,
82200,NPM,react-native,343,react-native,react-native,125.0,77.0,0.19592476489028213,0.22126436781609196,1.1293333333333333,
82210,NPM,node-stream-zip,345,node-stream-zip,node-stream-zip,125.0,77.0,0.19592476489028213,0.22126436781609196,1.1293333333333333,
84412,NPM,detect-indent,1042,detect-indent,detect-indent,375.0,231.0,0.5877742946708464,0.6637931034482759,1.1293333333333333,
85100,NPM,node-gyp-build,1515,node-gyp-build,node-gyp-build,487.0,300.0,0.7633228840125392,0.8620689655172413,1.1293634496919918,
84341,NPM,fast-diff,1012,fast-diff,fast-diff,362.0,223.0,0.567398119122257,0.6408045977011494,1.1293738489871086,
84083,NPM,@adraffy/ens-normalize,915,adraffy,ens-normalize,349.0,215.0,0.5470219435736677,0.617816091954023,1.1294173829990448,
81659,NPM,nested-error-stacks,267,nested-error-stacks,nested-error-stacks,112.0,69.0,0.1755485893416928,0.19827586206896552,1.1294642857142858,
81003,NPM,telejson,209,telejson,telejson,86.0,53.0,0.13479623824451412,0.15229885057471265,1.12984496124031,
84479,NPM,immediate,1068,immediate,immediate,391.0,241.0,0.6128526645768025,0.6925287356321839,1.13000852514919,
84882,NPM,enquirer,1321,enquirer,enquirer,451.0,278.0,0.7068965517241379,0.7988505747126436,1.1300813008130082,
80673,NPM,react-device-detect,188,react-device-detect,react-device-detect,73.0,45.0,0.11442006269592477,0.12931034482758622,1.13013698630137,
80463,NPM,unicode-trie,170,unicode-trie,unicode-trie,73.0,45.0,0.11442006269592477,0.12931034482758622,1.13013698630137,
82578,NPM,@pedrouid/environment,407,pedrouid,environment,146.0,90.0,0.22884012539184953,0.25862068965517243,1.13013698630137,
84808,NPM,request,1260,request,request,425.0,262.0,0.6661442006269592,0.7528735632183908,1.1301960784313727,
84255,NPM,object-visit,983,object-visit,object-visit,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84275,NPM,unset-value,986,unset-value,unset-value,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84273,NPM,has-value,986,has-value,has-value,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84260,NPM,base,983,base,base,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84281,NPM,object.pick,988,object.pick,object.pick,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84258,NPM,fragment-cache,983,fragment-cache,fragment-cache,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84257,NPM,cache-base,983,cache-base,cache-base,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84256,NPM,to-object-path,983,to-object-path,to-object-path,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84254,NPM,class-utils,983,class-utils,class-utils,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84274,NPM,has-values,986,has-values,has-values,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84253,NPM,static-extend,983,static-extend,static-extend,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84251,NPM,map-visit,983,map-visit,map-visit,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
84250,NPM,object-copy,983,object-copy,object-copy,339.0,209.0,0.5313479623824452,0.6005747126436781,1.130285152409046,
82077,NPM,@react-native-community/cli-tools,323,react-native-community,cli-tools,120.0,74.0,0.18808777429467086,0.21264367816091953,1.1305555555555555,
82060,NPM,@react-native-community/cli-server-api,321,react-native-community,cli-server-api,120.0,74.0,0.18808777429467086,0.21264367816091953,1.1305555555555555,
80032,NPM,@graphql-tools/apollo-engine-loader,148,graphql-tools,apollo-engine-loader,60.0,37.0,0.09404388714733543,0.10632183908045977,1.1305555555555555,
83283,NPM,@metamask/utils,640,metamask,utils,240.0,148.0,0.3761755485893417,0.42528735632183906,1.1305555555555555,metamask
80033,NPM,@graphql-tools/prisma-loader,148,graphql-tools,prisma-loader,60.0,37.0,0.09404388714733543,0.10632183908045977,1.1305555555555555,
84704,NPM,@szmarczak/http-timer,1191,szmarczak,http-timer,407.0,251.0,0.6379310344827587,0.7212643678160919,1.1306306306306304,
84702,NPM,defer-to-connect,1191,defer-to-connect,defer-to-connect,407.0,251.0,0.6379310344827587,0.7212643678160919,1.1306306306306304,
83323,NPM,get-stdin,660,get-stdin,get-stdin,227.0,140.0,0.3557993730407524,0.40229885057471265,1.1306901615271658,
83054,NPM,bind-decorator,570,bind-decorator,bind-decorator,227.0,140.0,0.3557993730407524,0.40229885057471265,1.1306901615271658,
82954,NPM,it-map,525,it-map,it-map,167.0,103.0,0.2617554858934169,0.2959770114942529,1.1307385229540918,
82147,NPM,react-hook-form,334,react-hook-form,react-hook-form,107.0,66.0,0.1677115987460815,0.1896551724137931,1.1308411214953271,
81703,NPM,ncp,271,ncp,ncp,107.0,66.0,0.1677115987460815,0.1896551724137931,1.1308411214953271,
83985,NPM,@types/http-cache-semantics,882,types,http-cache-semantics,308.0,190.0,0.4827586206896552,0.5459770114942529,1.130952380952381,
84300,NPM,set-value,993,set-value,set-value,342.0,211.0,0.5360501567398119,0.6063218390804598,1.1310916179337231,
79577,ACTIONS,JamesIves/github-pages-deploy-action,130,0,0,47.0,29.0,0.07366771159874608,0.08333333333333333,1.1312056737588652,
79152,NPM,@types/luxon,114,types,luxon,47.0,29.0,0.07366771159874608,0.08333333333333333,1.1312056737588652,
80848,NPM,@changesets/apply-release-plan,198,changesets,apply-release-plan,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
79249,NPM,gonzales-pe,118,gonzales-pe,gonzales-pe,47.0,29.0,0.07366771159874608,0.08333333333333333,1.1312056737588652,
80819,NPM,human-id,197,human-id,human-id,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80845,NPM,@changesets/pre,198,changesets,pre,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
79497,NPM,@graphql-codegen/add,127,graphql-codegen,add,47.0,29.0,0.07366771159874608,0.08333333333333333,1.1312056737588652,
80849,NPM,@changesets/write,198,changesets,write,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80852,NPM,@changesets/config,198,changesets,config,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80890,NPM,better-path-resolve,200,better-path-resolve,better-path-resolve,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80878,NPM,@changesets/assemble-release-plan,198,changesets,assemble-release-plan,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80875,NPM,@changesets/get-release-plan,198,changesets,get-release-plan,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80874,NPM,@changesets/git,198,changesets,git,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80873,NPM,@changesets/read,198,changesets,read,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
78924,NPM,@truffle/source-map-utils,107,truffle,source-map-utils,47.0,29.0,0.07366771159874608,0.08333333333333333,1.1312056737588652,
80854,NPM,@changesets/parse,198,changesets,parse,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
80863,NPM,@changesets/get-dependents-graph,198,changesets,get-dependents-graph,94.0,58.0,0.14733542319749215,0.16666666666666666,1.1312056737588652,
82145,NPM,leveldown,334,leveldown,leveldown,128.0,79.0,0.2006269592476489,0.22701149425287356,1.1315104166666667,
82230,NPM,readline,350,readline,readline,128.0,79.0,0.2006269592476489,0.22701149425287356,1.1315104166666667,
80641,NPM,tiny-inflate,185,tiny-inflate,tiny-inflate,81.0,50.0,0.12695924764890282,0.14367816091954022,1.131687242798354,
84232,NPM,p-timeout,979,p-timeout,p-timeout,358.0,221.0,0.5611285266457681,0.6350574712643678,1.1317504655493482,
82033,NPM,metro-cache-key,315,metro-cache-key,metro-cache-key,115.0,71.0,0.18025078369905956,0.20402298850574713,1.1318840579710145,
82046,NPM,hermes-parser,317,hermes-parser,hermes-parser,115.0,71.0,0.18025078369905956,0.20402298850574713,1.1318840579710145,
82034,NPM,metro-transform-plugins,315,metro-transform-plugins,metro-transform-plugins,115.0,71.0,0.18025078369905956,0.20402298850574713,1.1318840579710145,
82640,NPM,@vanilla-extract/private,422,vanilla-extract,private,149.0,92.0,0.2335423197492163,0.26436781609195403,1.1319910514541387,
82645,NPM,@vanilla-extract/css,422,vanilla-extract,css,149.0,92.0,0.2335423197492163,0.26436781609195403,1.1319910514541387,
82500,NPM,@rainbow-me/rainbowkit,389,rainbow-me,rainbowkit,136.0,84.0,0.21316614420062696,0.2413793103448276,1.1323529411764706,rainbow
77169,NPM,replaceall,67,replaceall,replaceall,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78412,NPM,@expo/config-plugins,93,expo,config-plugins,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77452,NPM,redux-devtools-instrument,72,redux-devtools-instrument,redux-devtools-instrument,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78447,NPM,@expo/config-types,94,expo,config-types,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78400,NPM,@expo/plist,93,expo,plist,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78341,NPM,@expo/config,91,expo,config,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78226,NPM,@storybook/types,87,storybook,types,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78097,NPM,babel-plugin-react-native-web,85,babel-plugin-react-native-web,babel-plugin-react-native-web,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78096,NPM,expo-keep-awake,84,expo-keep-awake,expo-keep-awake,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78062,NPM,mock-property,84,mock-property,mock-property,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
82977,NPM,get-iterator,534,get-iterator,get-iterator,170.0,105.0,0.2664576802507837,0.3017241379310345,1.1323529411764706,
80995,NPM,@docusaurus/module-type-aliases,208,docusaurus,module-type-aliases,68.0,42.0,0.10658307210031348,0.1206896551724138,1.1323529411764706,
78773,NPM,rehype-stringify,103,rehype-stringify,rehype-stringify,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77727,NPM,i18n-js,77,i18n-js,i18n-js,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78970,RUBYGEMS,minitest,108,0,0,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77556,NPM,@discordjs/builders,74,discordjs,builders,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77515,NPM,apollo-boost,73,apollo-boost,apollo-boost,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77484,NPM,apollo-link-error,73,apollo-link-error,apollo-link-error,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
79120,RUBYGEMS,rexml,113,0,0,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
78124,NPM,@hapi/wreck,85,hapi,wreck,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
77069,NPM,remotedev-serialize,66,remotedev-serialize,remotedev-serialize,34.0,21.0,0.05329153605015674,0.0603448275862069,1.1323529411764706,
80300,NPM,glob-watcher,160,glob-watcher,glob-watcher,68.0,42.0,0.10658307210031348,0.1206896551724138,1.1323529411764706,
84264,NPM,copy-descriptor,984,copy-descriptor,copy-descriptor,340.0,210.0,0.5329153605015674,0.603448275862069,1.1323529411764706,
84302,NPM,isomorphic-ws,993,isomorphic-ws,isomorphic-ws,340.0,210.0,0.5329153605015674,0.603448275862069,1.1323529411764706,
84263,NPM,collection-visit,984,collection-visit,collection-visit,340.0,210.0,0.5329153605015674,0.603448275862069,1.1323529411764706,
84904,NPM,caseless,1338,caseless,caseless,450.0,278.0,0.7053291536050157,0.7988505747126436,1.1325925925925926,
82863,NPM,marked,500,marked,marked,191.0,118.0,0.2993730407523511,0.3390804597701149,1.132635253054101,
82665,NPM,napi-wasm,430,napi-wasm,napi-wasm,157.0,97.0,0.24608150470219436,0.27873563218390807,1.1326963906581742,
82115,NPM,metro-core,330,metro-core,metro-core,123.0,76.0,0.19278996865203762,0.21839080459770116,1.132791327913279,
82116,NPM,metro-source-map,330,metro-source-map,metro-source-map,123.0,76.0,0.19278996865203762,0.21839080459770116,1.132791327913279,
82123,NPM,metro-cache,330,metro-cache,metro-cache,123.0,76.0,0.19278996865203762,0.21839080459770116,1.132791327913279,
84772,NPM,table,1229,table,table,424.0,262.0,0.664576802507837,0.7528735632183908,1.1328616352201257,
84655,NPM,recursive-readdir,1153,recursive-readdir,recursive-readdir,390.0,241.0,0.6112852664576802,0.6925287356321839,1.1329059829059829,
