date,totalLiquidityUSD,readable_date,protocol
1732665600,34817050.15242,2024-11-27 00:00:00,resolv_protocol
1732752000,35149011.32793,2024-11-28 00:00:00,resolv_protocol
1732838400,35091861.46205,2024-11-29 00:00:00,resolv_protocol
1732924800,36152543.30138,2024-11-30 00:00:00,resolv_protocol
1733011200,37468402.51683,2024-12-01 00:00:00,resolv_protocol
1733097600,40892578.2869,2024-12-02 00:00:00,resolv_protocol
1733184000,41610933.64445,2024-12-03 00:00:00,resolv_protocol
1733270400,42295524.03581,2024-12-04 00:00:00,resolv_protocol
1733356800,44188782.0291,2024-12-05 00:00:00,resolv_protocol
1733443200,45462600.82592,2024-12-06 00:00:00,resolv_protocol
1733529600,48270869.47845,2024-12-07 00:00:00,resolv_protocol
1733616000,51865126.42781,2024-12-08 00:00:00,resolv_protocol
1733702400,54493123.87761,2024-12-09 00:00:00,resolv_protocol
1733788800,58753461.999,2024-12-10 00:00:00,resolv_protocol
1733875200,67866100.85725,2024-12-11 00:00:00,resolv_protocol
1733961600,74453261.00368,2024-12-12 00:00:00,resolv_protocol
1734048000,75055773.0474,2024-12-13 00:00:00,resolv_protocol
1734134400,79620224.29341,2024-12-14 00:00:00,resolv_protocol
1734220800,89510849.68086,2024-12-15 00:00:00,resolv_protocol
1734307200,101617441.68184,2024-12-16 00:00:00,resolv_protocol
1734393600,113188792.74713,2024-12-17 00:00:00,resolv_protocol
1734480000,121411610.48877,2024-12-18 00:00:00,resolv_protocol
1734566400,131497523.88607,2024-12-19 00:00:00,resolv_protocol
1734652800,138074643.22647,2024-12-20 00:00:00,resolv_protocol
1734739200,145241224.16837,2024-12-21 00:00:00,resolv_protocol
1734825600,158318176.09316,2024-12-22 00:00:00,resolv_protocol
1734912000,180221660.91289,2024-12-23 00:00:00,resolv_protocol
1734998400,191697676.05982,2024-12-24 00:00:00,resolv_protocol
1735084800,213383009.97315,2024-12-25 00:00:00,resolv_protocol
1735171200,238167370.18378,2024-12-26 00:00:00,resolv_protocol
1735257600,266722468.96166,2024-12-27 00:00:00,resolv_protocol
1735344000,291045173.77841,2024-12-28 00:00:00,resolv_protocol
1735430400,313716509.32004,2024-12-29 00:00:00,resolv_protocol
1735516800,322687610.19909,2024-12-30 00:00:00,resolv_protocol
1735603200,342828723.90604,2024-12-31 00:00:00,resolv_protocol
1735689600,351978294.95574,2025-01-01 00:00:00,resolv_protocol
1735776000,364235286.84407,2025-01-02 00:00:00,resolv_protocol
1735862400,369808214.97323,2025-01-03 00:00:00,resolv_protocol
1735948800,399983960.1882,2025-01-04 00:00:00,resolv_protocol
1736035200,416223201.13296,2025-01-05 00:00:00,resolv_protocol
1736121600,429060610.58032,2025-01-06 00:00:00,resolv_protocol
1736208000,470835984.97151,2025-01-07 00:00:00,resolv_protocol
1736294400,475933641.67699,2025-01-08 00:00:00,resolv_protocol
1736380800,510967958.5979,2025-01-09 00:00:00,resolv_protocol
1736467200,535175206.35776,2025-01-10 00:00:00,resolv_protocol
1736553600,535333385.43177,2025-01-11 00:00:00,resolv_protocol
1736640000,547802746.05795,2025-01-12 00:00:00,resolv_protocol
1736726400,563312160.78235,2025-01-13 00:00:00,resolv_protocol
1736812800,558095349.61029,2025-01-14 00:00:00,resolv_protocol
1736899200,574334056.05627,2025-01-15 00:00:00,resolv_protocol
1736985600,587969649.79804,2025-01-16 00:00:00,resolv_protocol
1737072000,600573463.06929,2025-01-17 00:00:00,resolv_protocol
1737158400,622655214.07099,2025-01-18 00:00:00,resolv_protocol
1737244800,629723413.24786,2025-01-19 00:00:00,resolv_protocol
1737331200,624367902.49067,2025-01-20 00:00:00,resolv_protocol
1737417600,613182827.6449,2025-01-21 00:00:00,resolv_protocol
1737504000,620207844.42403,2025-01-22 00:00:00,resolv_protocol
1737590400,632559054.19329,2025-01-23 00:00:00,resolv_protocol
1737676800,640638295.41399,2025-01-24 00:00:00,resolv_protocol
1737763200,647804375.31579,2025-01-25 00:00:00,resolv_protocol
1737863111,662692557.41594,2025-01-26 03:45:11,resolv_protocol
