,oso_project_name,oso_display_name,round_number,oso_generated_round_label,gitcoin_project_id,num_donors,crowd_funding_usd,match_funding_usd
427,stogramhq,StogramHQ,20,GG-20 - 23,0xafa569b3df50c6c51374bf2b214eb7c948cf3dce2a65c3f627bce0a2603cec72,86,397.2654834166169,1528.6568742578124
428,voicedeck,VoiceDeck,22,GG-22 - 608,0xb30e9a03fe9391b289331bc8d4f3ad6aa31db301447025f92b8275bc88d447f9,66,102.66537841182435,1528.0970018750002
429,gnosischain,gnosischain,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x36e2bab52321bbf3211b5e544bf961cc1f7a7553061c822bda2317ef3cebbc9c,274,564.9226241812576,1518.380738296875
430,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa263d36093b814713c642f4fa91ad02fea6ae3c6710347ddff9575c16764dc0a,126,306.137806274437,1517.1150075624998
431,wighawag,Jolly Roger and Hardhat-deploy,20,GG-20 - 27,0x7bf558208f0285780cad421dadcaf389feb91aa93fd2f8c217bbcca80b4f8eb4,50,231.3136671623215,1516.7934845
432,,,22,GG-22 - 609,0xf9de2d3e800d1a9cfda4b8d634b040c2bc5ebedff641b4e6f1e26df9e6bffa15,80,110.50871769106016,1515.92977859375
433,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xf9e78d3438e2cd36dbc7666075771fd9771a1273caa0cfd2a267d3a5f8d58bf5,114,534.7219382701442,1494.765484953125
434,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x0e4fc49956119a596ddd7e107b5e33ac7c7bf6046f0713b349887c9d44a0dfd6,162,212.64405261840272,1494.61330178125
435,spect-ai,Spect,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xeb15b7182973de4a4fe9557d9ce9615d89a64d51d87e7dbd4dd3599a9e412ddc,744,1097.80204229031,1494.5653556875
436,metagame-metafam,MetaGame,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x00652899139c0749c5ce92eb826b44afc2f08409c58abc9267efb33aa6fe118d,175,565.1914609754458,1491.563416703125
437,,,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x9e8896090abff240885c74b27cd32f3917d2471e504e82db21e309360bbf2903,741,1307.581655803835,1487.7609606562498
438,fractal-visions,Fractal Visions,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x37f06aea7d94a01117f905c83cb52bd001ec7b84b70c86f3ff3d9aacf95fc915,219,329.00589078478515,1484.55889240625
439,metagov,The Metagovernance Project,20,GG-20 - 25,0x007b7cfcdf7852dae4e5dd4b11797e23df776319177a305ad430f065a433bc52,92,242.3082499797456,1483.9166330625
440,datonic,datonic & Gitcoin Grants Data Portal,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x0da5497b0315d5beb941e877901052762533f08b81039ad30888515927a819ec,700,1020.0123033052987,1482.95785828125
441,framelib,framelib,20,GG-20 - 27,0x82bf0d1cd9a7bc7a7f61c6b996de8f268830380ccf3cfb9d67f07fa1b000826c,75,146.74172966368496,1480.28030275
442,rantomdotapp,rantomdotapp,20,GG-20 - 26,0xf2605ed3c5100237b37833c5a653b13542282c30dc63f6bcba585e2e6c97c2b6,246,412.59929675713647,1474.893112
443,defilab-xyz,DefiLab,20,GG-20 - 25,0x767950ce20f6f3903efe57107d3a085cbf72da65ed4839ccee34975299231160,311,439.6957623057024,1468.3374558125
444,jobstash,JobStash,20,GG-20 - 25,0x27da52823ea16ba123d908fbf8ceb265a2790d1a484375f8e48797872a66a3bd,105,507.75709208676653,1461.7462654375
445,matrixai,Polykey,22,GG-22 - 609,0x9f27e93b1b59afbe86cf2c6a47ca8a6cdfdf0421e8ee4de23cfc882c09de5c14,106,78.41450919539784,1460.77235734375
446,greenpill-dev-guild,Greenpill Dev Guild,22,GG-22 - 610,0xc4651f6757b1b769f569c182d7363fb611a54d71f9b7a6cced0bb988de07ca1f,49,124.1864595504012,1454.477216875
447,pairwise-general-magic,Pairwise,20,GG-20 - 25,0xaa57e092bd3351948df6efb86191e742c98016bfb02df621b86dde05880d40a1,88,199.96588029840495,1454.256276375
448,circuitscan,Circuitscan,20,GG-20 - 26,0x3cae7aa84706f7032f4757311bcf2e2c632fc1383e5e0250e6a7ae599e8c2bc0,304,506.307665319182,1444.0664093750001
449,zeropoolnetwork,ZeroPool,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x63d59d0afb909de0dcaf2bab9495b3b5dcc3844476363e2e5c134f7788a8cae6,1112,1626.0846599637007,1443.1094275
450,stiame,stiame,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa049a60510e0962906b3c4ad74e81c6c8f864cc147e736bd9979acd30b55dff3,72,660.4226208002983,1442.359340578125
451,spaghetteth,spaghettETH,22,GG-22 - 608,0x496214227541dbf74d56305a73e89c27c3b30fe85226d78266394d8e2abcd072,60,111.64631574985106,1438.790685625
452,metricsdao,MetricsDAO,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xdd4197864ab59f2b755b2ead91e7236cff8a3c1c6227d28b65877c22196010fb,115,541.80772273205,1436.10886675
453,smoothly-protocol,Smoothly,20,GG-20 - 25,0xaf7311b8584a18622d71701e232ce43147956faa2baf73c7a1769909f2b959e5,77,338.8170952157816,1434.48270525
454,vu3th,VueDapp,22,GG-22 - 609,0x5103b62b44ea110b8f907fa57c2684a8a03962da5414f18dd63f680f861c57cb,63,85.1044467324682,1429.8961921875
455,shapeshift,ShapeShift DAO,22,GG-22 - 608,0xf1e079f0432b8f22d831530ddcf6a15e8aacb8fd39abf7465d33be9d89286348,333,304.3213823328365,1429.800116875
456,arbitrumhub,ArbitrumHub,20,GG-20 - 26,0x4bb2e6fac4b614cfe450944775b05d1056cb6dacf3d77f5c7c0ff4802e804cf7,228,519.2310926290666,1427.306260375
457,lexdao,LexDAO,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x02bbb649cae9b3141d1a783931f3f0bb76f10d54d863ff7135b55f8d4ab9e88b,100,532.3945629575755,1425.3206297812499
458,wizard-bridge-evm,Wizard Bridge EVM,20,GG-20 - 26,0xbc050d095885e39831e4790bdf759c1a9042bf7be005d0a99b064fea7ee3a564,228,494.0461714408011,1424.911953375
459,fractal-visions,Fractal Visions,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x15094a5456b6b691b1fe273683e43da20a254e06449ffc4fdb11f2ade1c32342,120,251.68336008649567,1424.60799490625
460,,,20,GG-20 - 25,0xdbda23378d80411be755c66e1292acfd21a8508f5065df3336a98cce79a78647,644,1602.7291389031743,1423.0979218749999
461,descier,deScier,22,GG-22 - 608,0xd777ba0d028011ca1027be745d027fcab5d15cb214c612e039333e55d1d1fe14,73,71.1873274584068,1422.3079762500001
462,coin-cashew,Ethereum Staking Guides by CoinCashew,20,GG-20 - 26,0xea9cfd8f69b336eb6a64f6af1de2a27285a681f82b61e172320ad7f1eb63a208,211,800.7946009509251,1412.3418416250001
463,defi-africa-network,DeFi Africa,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x608fdbd8adf2d06cc6ce2b2a2cefd2b9a9d2b20c53ad9f524acb94f3e40a9a3d,105,252.6063448210225,1410.856952484375
464,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x0cdc588e0b493f9aa6f1375c1f4e88dda3166564f3f8c6a7759975a465c4b18c,159,686.3973325931001,1406.7086080781248
465,impersonator-eth,Impersonator,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xaf7e0ce22feb1fa64e405a2d29ad3b0ac9092730b0312bf587ba3a20953b9373,1089,2075.766860150578,1404.40649275
466,eiptools,EIP.Tools,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xaf7e0ce22feb1fa64e405a2d29ad3b0ac9092730b0312bf587ba3a20953b9373,1089,2075.766860150578,1404.40649275
467,opendataforweb3,Open Data Community,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xaedf9165393192b5ec481914f7d2d9b16e82d4bbad0283251d4d4a243e9e7ae2,657,887.4977522354784,1403.506539828125
468,theredguild,The Red Guild,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x035174377e547e4739f68afdfec9d08f5d75ff4c92d31963bb6540a273dbbc1a,73,1130.4717338348273,1398.105985875
469,scopelift,ScopeLift,20,GG-20 - 26,0xf308afc3ed0f3f9b023ff639ea5891c1fa1b07babf6f3db86825b8ca4c28913c,141,517.9950440766261,1391.990232125
470,kiwi-news-attestate,Kiwi News,20,GG-20 - 25,0x19b8fdb6bdea6cdb71a19f43c0ec0962ec08b563c57f4c2307d0b954123dd67e,138,484.3160625371902,1388.6439721875001
471,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xa758e455e207da08554cd61d984e2b03eb3690c21984d92e7c1e8c9924a9a688,120,345.0334139656952,1385.60503821875
472,,,20,GG-20 - 23,0x5392326450ab92f263ce23af5fe0e136e6f2a04efe80e3b669d10bb3581b9e50,32,75.54885397106409,1384.1500148437501
473,coindlabs,CoindPay,22,GG-22 - 608,0xd72767c6cb539cbcf31ae2369983f0c287a2f990cc69fcdfa35baf050955effe,225,640.7641760879778,1380.95136
474,ecoland-world,ecoland-world,20,GG-20 - 23,0x7f3ac573b2b8f2a101e6f4ebb763963708e0f1e442ea58214a8d8bedcddb5735,67,374.0747593382839,1378.956955625
475,opentothepublic,Open to the Public,22,GG-22 - 610,0x4461dd764ba9de1c4559972250f43ecac0e0bc9893c6629b1687177470c1aa72,70,125.97066256892867,1378.93553125
476,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xb5ee5642dd21e955a8c5f787987c4024fc55d6328385af110b9205e69284a4e7,136,292.08146993673654,1376.1043180000001
477,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x835b5700a37d15266b2c7440498d2562c7ce0dff74ef9f2fdca205036904833b,74,372.27426080484656,1372.10401475
478,privx-exchange,PrivX,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xbdee5a58595edc6270add318e1e928cb2c80560350e2b06c9f1bd46523524cc9,1057,1467.8478122903894,1368.10374
479,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xfa3473ce9ea642308bebca94dd4a8dd82ec8a1cf4a8a6cfe82b5629f32a4cfb9,87,225.50432675296906,1366.853616734375
480,raid-guild,raid-guild,22,GG-22 - 608,0x478458984babc2d3da44c910c284805fa43ed5f3ebad454f8f5486c63fa35755,46,128.18242212734185,1362.37085125
481,mohasdevs,mohasdevs,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x2846c907cabad2d40f3fdd201767a3a47a98f3d2cc4315ccf00b9aacf22e1c54,1701,299.3211073677034,1349.061040421875
482,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x6513aaecef0b010ddec5ced2c4859590b98c5c01f4e2459f7ce17c71cfb0c259,119,370.0026286377106,1343.467760140625
483,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x3179401e6a413536985ffe95c2649fa8548d90995c52c7cc1056a37108f49d65,103,173.26958702571937,1338.101437125
484,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xe58b585c0d08430fb653a3e938affdc58d87eb597479f6daa80d839d4c6a7d57,91,374.85353908415345,1336.351304453125
485,theforus,The Forus,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x6ffa8985591680ba3e4098698f2ae51eeae32537258f49a924fd4f9c4b202b98,1279,1490.0426231411984,1335.84452484375
486,getwalletx,WalletX | A Gasless Smart Wallet,22,GG-22 - 610,0x95c829c50b4f5cd8148deb66d89b9b881e458fbdc01d7357a262fe7bf3656e5d,157,183.49342185381101,1318.08250671875
487,talentlayer-labs,TalentLayer Labs,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x0286d7af467d743cd8eab2c9845bdf378c83ebcb721f8b384be83c8847ffa5ff,1130,2031.3434912165599,1314.99971325
488,metrics-garden-labs,Metrics Garden Labs,22,GG-22 - 609,0x9ef3e36ef91c92f3857668552a8a57706c853550af2886019b69c4615f2f30d9,77,141.84874224546365,1309.08944890625
489,metagov,The Metagovernance Project,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x92980c994e3e4fda7f66cefa230b7220913c8175833bd98f39dd424049a1388f,75,204.32149909119835,1307.0990869375
490,,,20,GG-20 - 25,0xa225e750a843513b0e93e651ba35a76d592dab85e5125058083fbec3154da1cb,362,732.452099218267,1302.3592981875001
491,sociallayer-im,sociallayer-im,20,GG-20 - 25,0x24422d670a84c4dca43e4d92763804606dc64ef117b97e4265f2c9d059bc300d,137,921.6668529468589,1300.2621012500001
492,zeropoolnetwork,ZeroPool,22,GG-22 - 610,0xda86739b749121042719f1aff25d2ab4c2e9d51efeaa01fd23759d6d39b7763c,88,204.05696153943427,1298.29777953125
493,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x991e3c35f0bbe1b8ab6d33f32d48b3db41a75ebafae401e43ecfbbb3afeb209d,114,454.44830857144916,1297.59836671875
494,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x2ca8bb1ea203b16897109a7def1678e623cf46aecd500a135434b1e3c24ab4e2,181,309.31582198035903,1288.632341359375
495,synpress-synthexio,Synpress,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x39a2f17225f3eb95de1948807e47fa2d5b06af7ce337c6845f69a625c851c032,510,2433.333553292323,1287.697643
496,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x98c7a34999fb53dc2127bcd50a4dd25a932b5aaec3ae1f91b466ec680cb4408c,79,316.2440553092165,1277.346831515625
497,wannabet-cc,WannaBet,22,GG-22 - 608,0x885df68aa8d01eb6e1d118d7854d2dc162f7c2f4e2114dd3c6fac3f3898fc829,81,113.75602372165304,1267.6701937500002
498,lensplay,LensPlay,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x200ea4886368da88cf37148a2d9b2597348c40db336ec1991adc57e744d94dfa,281,994.2255310670007,1253.6097198749999
499,peeramid-labs,Multipass,22,GG-22 - 608,0x0e746fd798da04d3ee071831372a81f18723996b41b48dc342737125460ffac6,161,857.0412224681932,1246.09282875
500,bladedaogames,BladeDAO,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x79bf4da424d2449903e713023b7b312c1f67d1e24119221ec6c33877a09b85d3,1015,1928.6487806598802,1237.5938437500001
501,kleo-network,Kleo Network,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0x727765eea17005169440ae33a843a051db6a779b7576d69c006e6d1cb0f9b489,993,1468.7053712699562,1234.59361625
502,rotki,rotki,18,GG-18 - 0x8de918f0163b2021839a8d84954dd7e8e151326d,0xbb5864fabd76bd8a9d620dd2cfd089a0507135e6e57d12487d4ffd74a4939538,511,3767.2177716054052,1228.5931612499999
503,topianetwork,Topia Network,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0xb205bb4c4084ee326905a21f6b6acf5977471b4ad29641c931ef98217cca886c,1356,3099.9246477418346,1224.37539003125
504,zeropoolnetwork,ZeroPool,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xe29d09f87943c46f6e3f87cddc352113f9965cecb9e92009f6cbce0baff21ff6,604,800.963223207742,1222.9899422343751
505,publicnouns,PublicNouns,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xaff83448bc6a663266e1103d13994ead4cede4778f14d755cee8ca8d9a280fa4,111,296.40951197966933,1219.58774471875
506,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x37498036c3176e6e3e6c804b1d24943cd9c81d9a2b1ac5ff6523191ab4ffce4d,437,715.438276601024,1215.58515940625
507,eth-pkg,eth-pkg,19,GG-19 - 0xa1d52f9b5339792651861329a046dd912761e9a9,0x04df105ffc154ad45351c703b6fbe7f387c577244ea841f782b35d3b6cdceb3f,1705,307.00923354229957,1215.37985560625
508,fabdaotw,FABDAO,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xdcf722a36ffb837f578db38c9d7798866861f1b2a35a276db0daa184bc93be2d,95,285.8804118049775,1212.341903703125
509,givepraise,Praise,20,GG-20 - 25,0x031d4a67abd3550fcb6ed852fe72b4315bd4cc482555f3f93180dace65eb4b0a,71,222.31037248862503,1211.2810311874998
510,metagov,The Metagovernance Project,20,GG-20 - 26,0xf2ce476bc1f7c6a5388136760a4c565001ff1a556363a43759e1ed00a8018677,148,312.61532380909193,1210.3221885
511,nacdbdatabase,NacDBDatabase,20,GG-20 - 27,0xcee95e78878f18a6e3c8de55b9fd8ea7ab17747037589461d3c542d84cd97baf,64,136.7689678762108,1210.3221885
512,dao-driven,DAO Driven,22,GG-22 - 611,0xd71334a228d2c9f81d67cba4f06896afa8255951444cd57e3c3a2299822e979e,56,269.2771017453051,1208.866847234375
513,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xbac939134dcb13b61a5d417f994a575417c11b78cd2b48551ef1995912f4759e,125,314.29142113775015,1208.38050584375
514,coin-cashew,Ethereum Staking Guides by CoinCashew,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0x30110c8ff69b31ae1173c17e3b20c79fbc8d6cfeb41145038235d6788b73f705,1047,1143.2628688563345,1205.9294300000001
515,commonsbuild,Token Engineering Commons,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x36d9dd8b8f458caae2a2a9ca42c60c3997f1420f06f34908f3dd8a7670267ba3,219,293.6919314577244,1203.777532734375
516,usecannon,Cannon,22,GG-22 - 609,0xebb33965fa7b5fb265e8354b44ae1edac4289589b5b83ad58e30406c4d21e8d0,97,75.1101736126875,1203.2711353125
517,blocktrendtw,Blocktrendtw,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x3b6de705e7821cbc4cb1832d0e74ac1caf81bcab3b698bd8c054502438f5a373,174,5548.533440743806,1201.375981546875
518,raid-guild,raid-guild,22,GG-22 - 608,0x7a0a0d69f38dd8e8c7d0aba9c2b5ba6444ff1941ee5e150bb9b1a46b1ac887db,28,98.23939722077921,1200.840299375
519,patientanalyticszkp,Patient Analytics ZKP,20,GG-20 - 23,0xe787f05a734aa4180888a0cabceb9bb088dcc4bde0272d653200c36ee676189f,34,61.165651082992554,1198.6978808203125
520,greenpill-dev-guild,Greenpill Dev Guild,20,GG-20 - 25,0x4f354435756ee1c1ea18402a559874cd2bb918ad795b7e361e1257425e57a7de,67,199.9072147011757,1196.3010530625
521,bloomnetwork,Bloom Network,20,GG-20 - 25,0xf962fb7679660f96e137e9ae12b0962bf6079d40ff18befecf9246ab2111bc30,116,269.90377183584496,1195.7018539375
522,dspytdao,Dspyt DAO,20,GG-20 - 23,0xce0872a742054bc052f1ea614aebb015b9791267b1bd47cb3c68ad745d6f43ac,23,65.51137737673707,1191.2078915625
523,opendataforweb3,Open Data Community,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x136c45276e744b34aa2721949a5297dda9994f14fe6a2c5244fe4c34f49c64ca,101,324.4722423166713,1184.839818859375
524,0x-boring-security,Boring Security,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x0306c0d8bb677b66373c261850a870140fa7dbeb4c5cdccbfebe5c2660aa22dc,100,675.678314979421,1180.7626671875
525,zaratandotworld,Zaratan,22,GG-22 - 608,0xb7b83ad943fd3fa1d40b1590a5874431ac90be72e7f9b90db81db9294a417962,116,257.82130498986226,1170.871736875
526,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xaf05bde5fb06c9408a8d6410040ed2d6ce9577eb8b4b91054bf2f84fab78487d,127,216.73418239315288,1170.8387574843748
527,stereum-dev,Stereum - Ethereum Node Installer & Manager,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0xaa09ef03fe5e4d9a0aa3d49a203ea8d1d89969e19cfe8af2135ecec38f035ae0,1114,1442.6298181024167,1168.83916628125
528,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xb0e1185791e949aa3a25cc6206a65e9043355b8042e0ccdc347f55029fedc316,102,176.03433561753263,1166.0883973749999
529,therougeproject,Rouge Ticket,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x8862ffd4e3cab1245563819586012c549e1fe2d0a720b7d361fc8ea745e74a6e,870,1294.8853200310841,1164.552196671875
530,rolod0x,rolod0x,20,GG-20 - 25,0x9d8a7504b0b9f0f0cb9284796a85fdc8164164117e22f1cd087f252c3ae993c1,57,431.1963520622812,1157.6527095
531,commons-stack,Commons Stack,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x545a2e6892237e3eff0f58142e0e215f7d58a6c41f59c88c3b1aedd1099b4a8a,435,851.480834571179,1157.14741384375
532,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x0f95f3b933e4c08f252fd35f4fa66b5048880b3a90b56cdca22b1446af01685c,107,608.1214951642323,1152.544440734375
533,toaster-finance,toaster-finance,20,GG-20 - 25,0x219c467ddf5049939fb4664ef17b79d196e5cc6854e5aac44144cf9c4af1ac75,284,410.16535430966906,1151.061519125
534,,,22,GG-22 - 608,0x964ee9633f199fdff6ee7b91db820fce4628fccb62b3b80a32828a2f92b96fe6,49,103.13856516988017,1148.99468625
535,libp2p,libp2p,20,GG-20 - 26,0xb9cc33471d7aa3eb5f52410d61029a80d2af3ea5da28a31aececd2d4053e04b8,108,345.95766411226305,1144.778034375
536,urbanika,Urbanika,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xa0d36497aae31d3bdee4106471f3961c94f6ee3980e4f0c86b263a2daea6c64f,105,533.0774980187416,1135.333323890625
537,,,22,GG-22 - 608,0x37c6ed16080af764df00450c4857e0d0302f9b3a4be55c430682082703966f5e,73,266.0564329775516,1121.123923125
538,,,20,GG-20 - 26,0xfc9d5b6b207dcbb4c8735d3e196a529836c099e7c5033a54d9abf4b5b80fc4f2,258,371.165129465051,1114.849196875
539,epochprotocol,Epoch Protocol,20,GG-20 - 26,0xd56db049d31f03e6d63a598cf41242039a98230ee7e4f45bcffa2448f2d5832a,186,323.5652523820754,1113.652043375
540,thedreamdao-eth,thedreamdao-eth,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x223643e42087612efe1d1eb4b87949615f6d0ecae3ce7d99e8a81a0d67ece684,107,202.65930832267986,1113.3343982656252
541,,,22,GG-22 - 609,0xb7d47c9c126bd90b1bd55d6bc5f2f4925ad683ca3dcfb3eda43289b277225fcf,67,149.2409975579285,1110.9424084375
542,daomasons,DAOmasons,20,GG-20 - 25,0x875bc3449ee68aa878879a2f7e25ff20ad2e100565299127bd09919cda064bb8,67,232.3726872095658,1108.51838125
543,viaprize,viaPrize,22,GG-22 - 608,0x9b67ebabd1fb31052c6d2afe25306f762673c8aaeec06c1416c266b8501b23f1,62,59.467885940219276,1107.63807
544,regen-atlas,The Ecofrontiers Regen Atlas 🌱,22,GG-22 - 608,0x739d2e516d326d012864d2feee15e552dc48c250331bb04e929a9124c3d904b0,70,196.06495349371107,1105.240585
545,,,22,GG-22 - 608,0x045aef29cc97bede7220dd6aa72a35c7e19336a5424e2b5c04b7082d6747c820,107,798.1857730846386,1104.341528125
546,commonsbuild,Token Engineering Commons,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x36d9dd8b8f458caae2a2a9ca42c60c3997f1420f06f34908f3dd8a7670267ba3,137,261.5342732772442,1103.5836590937502
547,solide-project,Solide Smart Contract Knowledge Hub,20,GG-20 - 27,0x257435829746bf8f6cb997ff6a9ebf3029e2a50eb7d29ec6dca7b9c9e6dd0e05,54,83.86811029165983,1102.877661875
548,jobstash,JobStash,22,GG-22 - 608,0x8f10b67aa9bf8cf206a7e0b4a2f83c533ee523a28c3b912e52678537e68928b6,111,324.04724938893924,1087.559133125
549,dfarchon,DFArchon,20,GG-20 - 25,0x50e981de1e62aaa755ff0046cbd6befac3a296595ecda10f847c143ed6f2543f,120,289.3309140014462,1085.149615375
550,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x0e4fc49956119a596ddd7e107b5e33ac7c7bf6046f0713b349887c9d44a0dfd6,242,364.0047239167616,1083.699973359375
551,afyapp,AFYAPP,20,GG-20 - 23,0x2f1b240fc732c114129740a5583e520e4253f62fdc36e46fd69e3c845d0e6469,34,60.50729638058692,1083.4519127734375
552,migalabs,Miga Labs,18,GG-18 - 0x222ea76664ed77d18d4416d2b2e77937b76f0a35,0xd58734b9d2756b4828cfddcee7254b2a3a8e58ea8df9a041a632894565f5c837,1251,1164.3519543642178,1076.0143351562501
553,togethercrew,TogetherCrew,22,GG-22 - 608,0x588c50239a06e47416199e11a9f77e428f839befc48a2f8cba2c70e03cb3f4fc,51,51.41817342682043,1070.4770525000001
554,orbitdb,OrbitDB,22,GG-22 - 610,0xb41886ba1efb90342778b99e54257c26a58a723ac6820b1578a359824452044f,70,100.71566613548202,1070.1738796875
555,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xcb347b5b694a7ae49e3259f3b24f91a2e1cb12538c0a44f7e585e4b77fd8af97,125,265.5779696472455,1070.091183296875
556,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0x2e33f72a15054e58a94b72268e3aa1881863ad51a3425f16e2fdf3f149da077c,116,282.5225244117901,1066.488856515625
557,zkp2p,ZKP2P Fiat On Ramp,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0xb3294ce7bb56ac18bfd6b97075f02376e92dd1a54e173aec0f3cacb559a28add,235,4186.17960945284,1065.08795165625
558,,,20,GG-20 - 25,0xf2705671b7027827b3b0a9d5dcc0098dd4ce63ab385896cfc6cda0208893fa62,82,446.4219320854172,1058.4852543125
559,0x-boring-security,Boring Security,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0x0306c0d8bb677b66373c261850a870140fa7dbeb4c5cdccbfebe5c2660aa22dc,99,858.0277921771376,1056.5800959062499
560,epochprotocol,Epoch Protocol,19,GG-19 - 0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,0x79b6739449b0864850b42cfeca44aa8dbaa13d3f83d83e725523554c74e05050,462,701.4680163238663,1050.67864453125
561,,,18,GG-18 - 0x2871742b184633f8dc8546c6301cbc209945033e,0xf47ae0dd25ee8c6d03a44d5dc522db36823e5341b5f57f713abb21886bc6208b,94,513.7137752502204,1048.829508359375
562,starksheet-the-candy-shop,Starksheet,20,GG-20 - 25,0x067fea3ddb4adea68a5bc2cd2fee242b11a6351d4868ed9b3f801e6dfc894427,87,226.0606253494043,1048.2988691875
563,,,19,GG-19 - 0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,0xfe2a9ff9c97a0c4ff56e27c5f4b3652bab2e5dff107c9b937622a96f44d2d741,100,489.3208564184606,1024.061452203125
