,chain_id,round_id,round_name,project_name_x,project_github,payout_address,status,total_donations_count,total_amount_donated_in_usd,unique_donors_count,project_github_org_space,project_id,artifact_namespace,project_source,project_namespace,project_name_y,display_name,event_source,repository_count,first_commit_date,last_commit_date,star_count,fork_count,contributor_count,contributor_count_6_months,new_contributor_count_6_months,fulltime_developer_average_6_months,active_developer_count_6_months,commit_count_6_months,opened_pull_request_count_6_months,merged_pull_request_count_6_months,opened_issue_count_6_months,closed_issue_count_6_months
163,42161,25,dApps & Apps ,Inferer Airdrop Protocol,inferer,0x1f050479F273f38D1b49094fB0e448d86056a92F,APPROVED,33,91.15973,32,inferer,2sDjBRX9h3o-WNf76pcIwXgzj1oTzda5njdImJjm3K0=,inferer,OSS_DIRECTORY,oso,inferer,Inferer,GITHUB,9,2022-07-04 12:56:42+00:00,2024-05-17 09:51:05+00:00,0,2,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
164,42161,25,dApps & Apps ,NFT Protect,nftprotect,0x844636c974C660FA33Dec5752EC01ecc88518395,APPROVED,19,21.078518,19,nftprotect,4tEfvpkSyGFMBIQRI41JT15v55GtJngIfMhYQ4u56HE=,nftprotect,OSS_DIRECTORY,oso,nftprotect,nftprotect,GITHUB,11,2022-12-12 01:04:30+00:00,2024-05-14 07:09:39+00:00,4,4,7.0,3.0,0.0,0.0,2.0,68.0,5.0,0.0,0.0,0.0
165,42161,25,dApps & Apps ,Liker Land - NFT eBook - Empower Content Ownership,likecoin,0x483B55bFb8dEf1DBA8fA4F0E08e5A10ba82e9491,APPROVED,62,166.91055,61,likecoin,T-k9VSsN3q3623fkekujI7UYdlhkhxVrk2VphEPxgos=,likecoin,OSS_DIRECTORY,oso,likecoin,LikeCoin,GITHUB,137,2016-10-27 09:53:55+00:00,2024-05-21 12:32:29+00:00,557,332,70.0,11.0,3.0,0.2,5.0,774.0,566.0,473.0,7.0,3.0
166,42161,25,dApps & Apps ,Pyra: individual markets for monetizing contents,pyra-marketplace,0x5Ed224b8e5B8372cfa65368243F1F4D6Cc5E9a58,APPROVED,13,12.9536705,13,pyra-marketplace,f6JNW8TnoFpm5hSZ1nQxsUrZCenU2vJEpV3OX7_8Bu4=,pyra-marketplace,OSS_DIRECTORY,oso,pyra-marketplace,Pyra: create share market,GITHUB,10,2023-10-07 10:06:20+00:00,2024-05-20 13:30:42+00:00,2,2,4.0,4.0,2.0,0.0,3.0,20.0,3.0,2.0,0.0,0.0
167,42161,25,dApps & Apps ,Pyra: create share market ,pyra-marketplace,0x5Ed224b8e5B8372cfa65368243F1F4D6Cc5E9a58,APPROVED,35,90.749306,32,pyra-marketplace,f6JNW8TnoFpm5hSZ1nQxsUrZCenU2vJEpV3OX7_8Bu4=,pyra-marketplace,OSS_DIRECTORY,oso,pyra-marketplace,Pyra: create share market,GITHUB,10,2023-10-07 10:06:20+00:00,2024-05-20 13:30:42+00:00,2,2,4.0,4.0,2.0,0.0,3.0,20.0,3.0,2.0,0.0,0.0
168,42161,25,dApps & Apps ,growthepie.xyz 🥧📏 - Usage Data and Analytics for Ethereum Scaling Solutions,growthepie,0x18f79D6d2166997c9A237C25c4692647CD4faf59,APPROVED,167,595.8974,160,growthepie,YVD9NruuwKCsQX_FPmSMN8A6m2F53PxYxW14W1eVFLU=,growthepie,OSS_DIRECTORY,oso,growthepie,growthepie,GITHUB,4,2023-04-21 13:12:55+00:00,2024-05-21 11:06:41+00:00,24,10,8.0,8.0,2.0,0.3333333333333333,4.0,1151.0,60.0,58.0,0.0,1.0
169,42161,25,dApps & Apps ,Yoki Finance,yokifinance,0xd9d0aa3FC1616Ee96Fe38F3EBaf9EAc3862a9d4e,APPROVED,2635,4372.5894,2577,yokifinance,DxOikxGxcsRgk1ky2gICskCiLz6do9DfUfsr9FTNpI0=,yokifinance,OSS_DIRECTORY,oso,yokifinance,Yoki Finance,GITHUB,4,2023-07-15 16:51:34+00:00,2024-05-16 09:37:24+00:00,0,1,3.0,3.0,1.0,0.0,2.0,62.0,12.0,10.0,0.0,0.0
170,42161,25,dApps & Apps ,viaPrize,viaprize,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,APPROVED,68,399.7272,62,viaprize,YozbJYzgVUprO7ynnw7HLNMVCpbvJpBlHBTQ0w3BZuM=,viaprize,OSS_DIRECTORY,oso,viaprize,viaPrize,GITHUB,8,2023-04-14 16:04:18+00:00,2024-05-18 14:28:37+00:00,7,10,12.0,5.0,0.0,1.0,3.0,648.0,165.0,155.0,46.0,45.0
171,42161,28,Hypercerts Ecosystem Round,viaPrize,viaprize,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,APPROVED,24,142.50177,23,viaprize,YozbJYzgVUprO7ynnw7HLNMVCpbvJpBlHBTQ0w3BZuM=,viaprize,OSS_DIRECTORY,oso,viaprize,viaPrize,GITHUB,8,2023-04-14 16:04:18+00:00,2024-05-18 14:28:37+00:00,7,10,12.0,5.0,0.0,1.0,3.0,648.0,165.0,155.0,46.0,45.0
172,42161,25,dApps & Apps ,dm3 protocol - the interoperability initiative ,corpus-io,0x11Ee133A1408FE2d7c62296D7eB33F234b774503,APPROVED,85,276.09985,79,corpus-io,yCXc7RUyYUfjM2Ftq1Bd4pD8_g-6ppiK2oeoa_NMArk=,corpus-io,OSS_DIRECTORY,oso,corpus-io,corpus-io,GITHUB,6,2023-02-08 14:25:14+00:00,2024-04-12 13:22:31+00:00,21,6,3.0,3.0,0.0,0.0,1.0,83.0,58.0,36.0,7.0,1.0
173,42161,25,dApps & Apps ,Revolte,irruptionlab,0x9743f723C8cBd9eEA522e9feb2656a0DB8457497,APPROVED,75,184.11272,70,irruptionlab,_QKujhOZv72q1MJpH2unWr3Ym_VDqxRIha3nj8-t2PQ=,irruptionlab,OSS_DIRECTORY,oso,revolte-pgrandne,Revolte,GITHUB,4,2023-01-18 11:31:29+00:00,2024-03-27 10:17:22+00:00,0,1,2.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0
174,42161,25,dApps & Apps ,Starksheet,the-candy-shop,0x7a1c6F616E39575db4581875c9E3E95405D46015,APPROVED,87,226.0317,87,the-candy-shop,zLOHFV9eukigS4J9Wlvx07ObXJl7brWiJI_xOhzU6mg=,the-candy-shop,OSS_DIRECTORY,oso,starksheet-the-candy-shop,Starksheet,GITHUB,1,2022-08-05 17:36:58+00:00,2023-12-09 14:20:56+00:00,44,11,6.0,2.0,0.0,0.0,2.0,7.0,4.0,3.0,0.0,0.0
175,42161,25,dApps & Apps ,Impact Markets,arm0ry,0x4744cda32bE7b3e75b9334001da9ED21789d4c0d,APPROVED,30,66.299614,30,arm0ry,lqmA4IL4VEDlrEcyUuUlctIWOVdp_WDWmkMmdn4HdRQ=,arm0ry,OSS_DIRECTORY,oso,arm0ry,arm0ry,GITHUB,3,2023-01-05 02:26:08+00:00,2024-05-20 23:39:25+00:00,1,0,2.0,2.0,0.0,0.16666666666666666,2.0,218.0,0.0,0.0,0.0,0.0
176,42161,25,dApps & Apps ,datalatte,datalatte-ai,0xB969Fa79a3937F2569228Ad2276a2CE67721d285,APPROVED,62,165.66634,58,datalatte-ai,VshQaFsvxyjrjJLcsWw6GxXN1Fj4rGmJl4GVn9TpBaE=,datalatte-ai,OSS_DIRECTORY,oso,datalatte-ai,datalatte,GITHUB,8,2022-06-16 16:08:22+00:00,2024-01-26 13:58:07+00:00,6,0,4.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
177,42161,25,dApps & Apps ,GiveStation,givestation,0xf5bc8280403B198FeccC35F3e7f8C7f4919EeB53,APPROVED,801,1612.7709,779,givestation,60fHRPaIQPPWZ8pqPdTVRzN9QVqdlPbOr0KQWXwKSUg=,givestation,OSS_DIRECTORY,oso,givestation,GiveStation,GITHUB,7,2022-07-30 09:13:41+00:00,2024-05-19 13:41:27+00:00,12,10,6.0,5.0,3.0,1.0,5.0,202.0,5.0,5.0,0.0,0.0
178,42161,25,dApps & Apps ,ethstaker.tax,serenita-org,0xf33cA377c8f0Bb3358Fe7675cAaE19f4c90143AD,APPROVED,80,169.58524,78,serenita-org,fkNPokvW1rxAVLMseLSbtTj7u37lyteV9WHX7bn3aQE=,serenita-org,OSS_DIRECTORY,oso,serenita-org,serenita-org,GITHUB,2,2021-05-15 16:08:42+00:00,2024-04-24 23:47:14+00:00,23,7,15.0,8.0,6.0,0.0,1.0,23.0,13.0,14.0,9.0,10.0
179,42161,25,dApps & Apps ,Helios - High Impact Solar in Emerging Markets,helios-dao,0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,APPROVED,126,254.72142,116,helios-dao,ZkAjszstAI814UqXsIAGuinOrAakUD9fqmUAGaEcYso=,helios-dao,OSS_DIRECTORY,oso,helios-dao,Helios - High Impact Solar in Emerging Markets,GITHUB,3,2022-09-16 23:00:40+00:00,2022-10-05 16:48:52+00:00,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,42161,25,dApps & Apps ,Karma GAP,show-karma,0xC98786D5A7a03C1e74AffCb97fF7eF8a710DA09B,APPROVED,168,1157.5917,164,show-karma,A_o78Ln8zx3Z8XBY0Z02pmZyZXFQoi5Ykz_GWTyRT14=,show-karma,OSS_DIRECTORY,oso,show-karma,Karma,GITHUB,23,2022-03-09 19:18:56+00:00,2024-05-21 15:59:57+00:00,28,15,15.0,9.0,3.0,0.5,5.0,410.0,135.0,121.0,0.0,0.0
181,42161,25,dApps & Apps ,FundPG,fundpg,0x12a5dcABbFaF963db743377937b3Ca00308600f2,APPROVED,25,65.66721,24,fundpg,SuEoBIItQGkzdMa4ObZt9ZWqIlHKhd5MFpUVmUTiMTU=,fundpg,OSS_DIRECTORY,oso,fundpg,FundPG,GITHUB,5,2023-02-27 02:17:33+00:00,2024-04-28 10:55:16+00:00,8,5,4.0,3.0,2.0,0.0,1.0,13.0,4.0,1.0,0.0,0.0
182,42161,25,dApps & Apps ,rolod0x,rolod0x,0x06357397d8078C19195f4555db7A407b1b1f5FB3,APPROVED,60,432.38226,57,rolod0x,mZ-VBFxcmYnmAmYQFvx3BduCbdHEeuuZzPPNxz5GgHw=,rolod0x,OSS_DIRECTORY,oso,rolod0x,rolod0x,GITHUB,1,2022-04-10 21:30:21+00:00,2024-05-20 23:03:59+00:00,36,3,3.0,3.0,2.0,1.0,1.0,179.0,55.0,52.0,19.0,12.0
183,42161,25,dApps & Apps ,IDriss - A more usable web3 for everyone,idriss-crypto,0xF8cBA242A9f35896CC8E0cde7A3D1b1Acb75b4bb,APPROVED,5130,9696.624,4959,idriss-crypto,TpsYn6RRZN_9nai7dLsf294TRyQDmZYpeQEnaIqugw4=,idriss-crypto,OSS_DIRECTORY,oso,idriss-crypto,IDriss,GITHUB,18,2021-11-10 14:50:06+00:00,2024-05-20 20:33:17+00:00,256,44,14.0,5.0,2.0,0.5,3.0,340.0,39.0,40.0,0.0,1.0
184,42161,25,dApps & Apps ,Denota Protocol,denotalabs,0xd20E342dB297646a500A980088723C9E8af9810d,APPROVED,53,90.719734,47,denotalabs,lRf6ozj6nPqx4SeiTX3o6J03iFGpSioa01vGk-LZ5NQ=,denotalabs,OSS_DIRECTORY,oso,denotalabs,denotalabs,GITHUB,5,2022-06-01 12:41:48+00:00,2024-04-23 21:31:29+00:00,4,3,4.0,3.0,1.0,0.5,2.0,340.0,71.0,70.0,9.0,0.0
185,42161,25,dApps & Apps ,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED,129,539.4081,123,fundingthecommons,qrlafNIdzAmcq2z0PxvBFisxIJ29C9Cbpdvc_DEpmcU=,fundingthecommons,OSS_DIRECTORY,oso,fundingthecommons,fundingthecommons,GITHUB,7,2022-06-21 16:13:52+00:00,2024-04-25 09:50:44+00:00,1,1,9.0,4.0,2.0,0.0,2.0,6.0,21.0,0.0,0.0,0.0
186,42161,28,Hypercerts Ecosystem Round,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED,84,368.94583,84,fundingthecommons,qrlafNIdzAmcq2z0PxvBFisxIJ29C9Cbpdvc_DEpmcU=,fundingthecommons,OSS_DIRECTORY,oso,fundingthecommons,fundingthecommons,GITHUB,7,2022-06-21 16:13:52+00:00,2024-04-25 09:50:44+00:00,1,1,9.0,4.0,2.0,0.0,2.0,6.0,21.0,0.0,0.0,0.0
187,42161,25,dApps & Apps ,JediSwap,jediswaplabs,0x18aa467E40E1deFB1956708830A343c1D01d3D7C,APPROVED,5554,12972.108,5428,jediswaplabs,Byy4BY4X4gNzY6uptJrFUgDV8o_25jaMAeNhiaUJT9c=,jediswaplabs,OSS_DIRECTORY,oso,jedi-swap,JediSwap,GITHUB,30,2022-05-06 19:01:21+00:00,2024-05-21 12:38:00+00:00,176,166,53.0,31.0,19.0,1.5,8.0,576.0,237.0,182.0,211.0,144.0
188,42161,25,dApps & Apps ,POAPin,glorylab,0x5Afc7720b161788f9D833555b7EbC3274FD98Da1,APPROVED,2499,3814.7063,2449,glorylab,YY9GbZsXaCuqE14Kga1wHIlIwEUWSGSN0GKZctniZBk=,glorylab,OSS_DIRECTORY,oso,poapin-glory-lab,POAPin,GITHUB,1,2022-08-09 04:10:06+00:00,2024-04-15 01:26:57+00:00,26,5,4.0,2.0,0.0,0.0,1.0,30.0,35.0,9.0,2.0,1.0
189,42161,25,dApps & Apps ,Vocdoni - Secure digital voting,vocdoni,0x74D8967e812de34702eCD3D453a44bf37440b10b,APPROVED,278,2970.562,275,vocdoni,FeFFZGg-KLyhRhnbi2rWRUm3OPnQzXoil0vGxSR532M=,vocdoni,OSS_DIRECTORY,oso,vocdoni,vocdoni,GITHUB,105,2019-10-21 23:22:41+00:00,2024-05-21 15:32:37+00:00,474,186,115.0,73.0,50.0,0.8,13.0,1478.0,574.0,490.0,275.0,278.0
190,42161,25,dApps & Apps ,ZKP2P Fiat On Ramp,zkp2p,0x43737376755b1549a086e9b218057d1DBdC139cC,APPROVED,214,882.6425,205,zkp2p,h1D700UT-AjJK4ogurAfO93wrQ1SsxoAy2EvlKbRvMQ=,zkp2p,OSS_DIRECTORY,oso,zkp2p,ZKP2P Fiat On Ramp,GITHUB,11,2023-04-01 09:05:21+00:00,2024-05-09 11:14:55+00:00,315,35,13.0,12.0,7.0,0.25,4.0,380.0,161.0,144.0,8.0,3.0
191,42161,25,dApps & Apps ,Hypercerts Foundation,hypercerts-org,0x627D54B88b519A2915B6A5A76fA9530FD085cE26,APPROVED,362,994.3858,354,hypercerts-org,UsLiYpuh5exI0XENoG3FGM-UhRSf6Xbis8NvjvwMh5w=,hypercerts-org,OSS_DIRECTORY,oso,hypercerts,Hypercerts,GITHUB,12,2022-12-06 14:37:16+00:00,2024-05-17 07:53:49+00:00,87,32,28.0,17.0,10.0,1.0,5.0,279.0,166.0,158.0,119.0,172.0
192,42161,23,Hackathon Alumni,WalletX | A Gasless Smart Wallet,getwalletx,0x06c9aD27cA815d6e8370580c6397b70f87c4FFA5,APPROVED,704,1340.7241,689,getwalletx,ys-kH8XRyY2cYi3OOwbba84rhyXxzvA_8TFNrC2MG1A=,getwalletx,OSS_DIRECTORY,oso,getwalletx,WalletX | A Gasless Smart Wallet,GITHUB,1,2023-08-24 08:41:27+00:00,2023-08-24 08:41:27+00:00,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,42161,23,Hackathon Alumni,Chatafisha,chatafisha,0x7584FabA8b9320f14523671B4e86A1600EE79c2f,APPROVED,53,157.11633,47,chatafisha,4j-Nyh1ynJFDk1y-Rx-UZy18Idf22MwQoM1V6Eek0O4=,chatafisha,OSS_DIRECTORY,oso,chatafisha,Chatafisha,GITHUB,8,2023-01-06 07:16:58+00:00,2024-03-07 15:52:21+00:00,0,4,7.0,4.0,2.0,0.0,4.0,47.0,1.0,1.0,0.0,0.0
194,42161,23,Hackathon Alumni,Dspyt-CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED,23,65.511375,23,dspytdao,bbqHJowLCWi6HZx87F5iwMcH0cFfLXDoP9SYTZygqQ0=,dspytdao,OSS_DIRECTORY,oso,dspytdao,Pin Save,GITHUB,21,2021-06-28 13:12:50+00:00,2024-05-20 18:04:42+00:00,64,34,7.0,3.0,1.0,0.0,2.0,206.0,28.0,22.0,0.0,0.0
195,42161,23,Hackathon Alumni,Dspyt- into CodeVerse,dspytdao,0x4C11BA2ed1D936d769d0cce34CbC7Ea1E85182d0,APPROVED,11,18.062391,11,dspytdao,bbqHJowLCWi6HZx87F5iwMcH0cFfLXDoP9SYTZygqQ0=,dspytdao,OSS_DIRECTORY,oso,dspytdao,Pin Save,GITHUB,21,2021-06-28 13:12:50+00:00,2024-05-20 18:04:42+00:00,64,34,7.0,3.0,1.0,0.0,2.0,206.0,28.0,22.0,0.0,0.0
196,42161,23,Hackathon Alumni,Fluidpay,builders-garden,0x08b69a579165527B34aaa59058196A940f27e5Ca,APPROVED,521,875.0008,507,builders-garden,nRl5W2JxLeP3Fsc_54XsS_o4Ws-AyGl2ClL-GHE4ohE=,builders-garden,OSS_DIRECTORY,oso,builders-garden,Fluidpay,GITHUB,35,2023-12-21 10:33:11+00:00,2024-05-21 08:30:12+00:00,31,13,11.0,11.0,11.0,1.0,8.0,1184.0,59.0,53.0,1.0,0.0
197,42161,23,Hackathon Alumni,Safe2Link,zenguardxyz,0x31b7232F2f7f21a030444E2b570d18d264e4bFb7,APPROVED,29,44.620693,29,zenguardxyz,x_cJE11z8HhttmTlgwHdtRsO7HFXw5hqbNeicHtCkZU=,zenguardxyz,OSS_DIRECTORY,oso,zenguardxyz,zenguardxyz,GITHUB,14,2023-07-01 08:13:54+00:00,2024-04-05 05:20:29+00:00,9,0,1.0,1.0,0.0,0.0,1.0,23.0,3.0,2.0,1.0,1.0
198,42161,23,Hackathon Alumni,Sadaiv,sadaiv-ci,0x5B77b8B2f10f52f53b6fF732568790CbaAf0b5eF,APPROVED,22,31.036507,22,sadaiv-ci,RA8F_Sp4Q9rUTIECO7nih9Dga7MkICQresi65sC0X00=,sadaiv-ci,OSS_DIRECTORY,oso,sadaiv-ci,Sadaiv,GITHUB,11,2022-12-03 17:47:47+00:00,2023-11-28 13:52:44+00:00,4,0,2.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
199,42161,23,Hackathon Alumni,Agents With Benefits,agentswbenefits,0x42e9c498135431a48796B5fFe2CBC3d7A1811927,APPROVED,19,33.26623,19,agentswbenefits,_GW_FAxSZl-W_uqyfI3dnciRMHq8VtozozbAdoAkxBY=,agentswbenefits,OSS_DIRECTORY,oso,agentswbenefits,Agents With Benefits,GITHUB,1,2024-04-17 02:07:08+00:00,2024-04-17 02:07:08+00:00,2,1,1.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0
200,42161,23,Hackathon Alumni,hashlists,yearone-io,0xc72f946a5e495c79CAc0135890738a7192D6b5eB,APPROVED,34,74.23816,33,yearone-io,MRUzHSnUKd5V6bh0bTBkeo-xOhdM8X-8aTIu04I2kPc=,yearone-io,OSS_DIRECTORY,oso,universal-grave-yearone-io,Universal GRAVE,GITHUB,1,2023-11-25 18:39:30+00:00,2024-05-20 09:48:01+00:00,0,0,3.0,3.0,3.0,1.0,3.0,198.0,70.0,66.0,0.0,0.0
201,42161,23,Hackathon Alumni,AI Swarm,aiswarm,0x52ea367e1C074409e841a559dFfA321BDB12b3bE,APPROVED,36,70.48324,36,aiswarm,487A72fJ7SKo5Lvl3OGVQbpzQzIXBuMfLygZk4UWY0c=,aiswarm,OSS_DIRECTORY,oso,aiswarm,AI Swarm,GITHUB,9,2023-11-13 22:43:03+00:00,2024-04-26 21:01:20+00:00,6,2,2.0,2.0,1.0,0.0,1.0,267.0,5.0,0.0,0.0,0.0
202,42161,23,Hackathon Alumni,$CODEX: Photosynthetic Finance,cascadiacarbon,0xF1Ec938a362138ff0CC5268EC32690d9a137e83A,APPROVED,71,329.7277,25,cascadiacarbon,D-SiqF_pzEm_to8m7mRWD47g7lGVHVILObGuy1Jg118=,cascadiacarbon,OSS_DIRECTORY,oso,cascadiacarbon,cascadiacarbon,GITHUB,13,2019-07-26 04:09:18+00:00,2024-04-08 06:20:52+00:00,4,0,4.0,2.0,2.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0
203,42161,23,Hackathon Alumni,FundIt,ecoland-world,0xc8f0bae52D42f42d1Aed7b4af00CA3EF6C516c23,APPROVED,82,374.08197,67,ecoland-world,x_JmF4hFps6iYhuOxeXa7A0Y6G2bL3tlAAG-G8i4QAw=,ecoland-world,OSS_DIRECTORY,oso,ecoland-world,ecoland-world,GITHUB,6,2022-08-27 10:11:01+00:00,2024-05-21 13:27:19+00:00,0,4,5.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
204,42161,23,Hackathon Alumni,AdLand,adcommune,0x26bBec292e5080ecFD36F38FF1619FF35826b113,APPROVED,37,92.50932,34,adcommune,AzaH3zj-SZDvJAycIHMPxMtMqqNLY74e1_k6U7GbWr0=,adcommune,OSS_DIRECTORY,oso,adcommune,AdLand,GITHUB,2,2024-03-04 08:35:49+00:00,2024-05-15 14:51:32+00:00,2,0,1.0,1.0,1.0,0.5,1.0,375.0,97.0,88.0,14.0,8.0
205,42161,23,Hackathon Alumni,Coordination-Play,coordination-play,0x955Af1c1637Facf4dD5d9D2428e073573dAD5699,APPROVED,11,29.940489,11,coordination-play,v0tfBbNndFhSkXchu6KwWkw4HYtNdZTdHuWhLqCfLWM=,coordination-play,OSS_DIRECTORY,oso,coordination-play,Coordination-Play,GITHUB,4,2023-12-09 12:32:19+00:00,2024-05-11 14:29:40+00:00,0,0,6.0,6.0,6.0,0.0,6.0,52.0,0.0,0.0,0.0,0.0
206,42161,23,Hackathon Alumni,A Bank for DAOs,joshua-and,0x977841f226482F7938e179f6Fc6F45c175252114,APPROVED,22,24.53841,21,joshua-and,3fDCHEuzIxFxyqAXhTwtqvVtP6NqJ7YebXclLPD5K6E=,joshua-and,OSS_DIRECTORY,oso,joshua-and,A Bank for DAOs,GITHUB,1,2024-02-25 17:27:29+00:00,2024-05-20 12:23:00+00:00,1,1,3.0,3.0,3.0,0.0,1.0,43.0,0.0,0.0,4.0,2.0
