project_id,project_name,applicant_type,applicant_address,applicant_ens,award_result,median_amount_result,ballot_result,quorum_result,included_in_ballots,included_in_lists,lists_min_amount,lists_quartile_1_amount,lists_median_amount,lists_quartile_3_amount,lists_max_amount,funding_reported_total,funding_reported_usd,funding_reported_op,vc_funding,has_token,impact_category
0x306df7a12c88c0ea169699c0e108da5e59414d22a8250651c3832868b10b6dfd,Layer 2 Weekly Roundup,INDIVIDUAL,0x24b0529c7226AE66968B9A8b521b266A2cA4a898,daddyspancakes.eth,9937.93,10000,22,true,22,2,5000,5000,52500,100000,100000,30615.354000000003,0,22678.04,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x52ea28bade0488f325a3428887f4cf1395e00a146ebb70bc77fd575193f7bdfe,KryptoSpace,PROJECT,0x6F74d9151532F6faf740Cb1e5092e0D20e34c332,,4223.62,4250,22,true,22,1,2000,,2000,,2000,5500,5500,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x1b434e0cbcc1f7f55673f468fb0f179a553502407ef975f8bf431996b4afcaae,Opti.domains | Connecting Web2&3 with ENS + Attestation,PROJECT,0x8b6c27ec466923fad66Ada94c78AA320eA876969,optidomains.eth,22116.86,22255,22,true,22,3,50000,50000,75000,75000,75000,69100,1600,50000,0,false,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x820f5efe1a5260622d32a660a46019384db52b2c3a57756b87af53f985950e8d,Redacted Research,PROJECT,0xe179B39f819d55301762b5745c85F767d988aEbe,redactedresearch.eth,24601.34,24755,22,true,22,4,10162,27729.5,58588.6,135940.1,200000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xdd21efe36f7f32fb23d3f328b90a740d50a9514262f8c51cfc01f8b87e55f513,The Rollup,PROJECT,0xda9F0E0B550dD09A3751Ccb0f6c07Eea3E5264F3,,4968.96,5000,22,true,22,2,496,496,1248,2000,2000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xaf6b794c61e26bd91422684b07eeef6d23baab119cdf060a98ae209f639370e7,Crypto Commons Association,PROJECT,0xb013701563Fe41358c9308C3020B8DDD71225CB8,,14906.89,15000,22,true,22,4,8799,14587.5,47729.9,137541.9,200000,100000,100000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc78ef9f4578ace0ad5ee70cdf9aac6647a8d0d5ed16d08170007f6abddcdc0cf,Frens,PROJECT,0x78A42a84bFE3E173C3A9246b3F5F1c5Aa8BBaE72,jpren.eth,49689.64,50000,22,true,22,2,50000,50000,75000,100000,100000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x389052bbf6ba46b28fdb951e573560a21c61490449f4fd17f8399e93e0dec333,IDriss,PROJECT,0x88d7709ce401e4E7b5068156423ECB4f60A99F75,idrissxyz.eth,49689.64,50000,22,true,22,2,115000,115000,117500,120000,120000,0,0,0,0,false,END_USER_EXPERIENCE_AND_ADOPTION
0xc80e8d0f165b8d28ebb3ed0a92450b245dec416c1376659bc1ea5adc0e9777a4,Revolte,PROJECT,0xAC4DDaf8FBfFba0f1e8c7619720335FD4f03EaCD,antoinew.eth,20648.03,20777,21,true,21,3,20030,20030,26128,75000,75000,9281,5501,2800,,,END_USER_EXPERIENCE_AND_ADOPTION
0x647d213cfe0907891af5e26a8baa386b8f6ffbaa8206219c2deab554f6f0cbcf,MultiBaas blockchain middleware,PROJECT,0xfa49187F19edeEb7df7868Db82F2D723440B6C6E,multibaas.eth,24844.82,25000,21,true,21,5,8442,16721,50784,80000,85000,78300,0,58000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x6b1dacf09d39e4af7b211477c67428abfc9b2da6ad4ae996383ed3bd00b99bc1,Taz,INDIVIDUAL,0xFab488A8Eb04c6c211CBFd15B1da021A9CC0Bd0c,,9937.93,10000,21,true,21,3,5000,5000,33768,70312,70312,3375,0,2500,,,DEVELOPER_ECOSYSTEM
0x13b31e6d44adbf64b745db28dfac1c8a4003a6e11b244e2cbf2f105b5d98b24a,Bedrock Contracts Architecture Diagram,PROJECT,0x29C5d8b04178a358dC1AfA0F5Fb2C8f5c64d55a6,,4968.96,5000,21,true,21,2,14959,14959,24363.5,33768,33768,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x33cbedc1cd085228b82aad34354954300fa82e7de307b5508ca3145c8e0f1ab7,Banklessadria,PROJECT,0xAEab2C097bd7a9e5Dbd83fEba500Aa56fB0C5930,,4968.96,5000,21,true,21,2,2000,2000,13685,25370,25370,200,200,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x9d192d74ebbf2326632012667abda8b9c1c993cda9ee4fa3968bcc37607a7b24,cryptolawyer,INDIVIDUAL,0x4326e1e02841bF03a0424Ef61239543A9FdB6a30,,4968.96,5000,21,true,21,2,5000,5000,17351.5,29703,29703,0,0,0,,,COLLECTIVE_GOVERNANCE|END_USER_EXPERIENCE_AND_ADOPTION
0x49e4327985ab88c1578c65953b88e6e492fe9a0e850678c56cca6d023f56449e,Crypto Sapiens,PROJECT,0x624e05D9A8dEFF331d2685EF3d789B25f9BeC80F,cryptosapiens.eth,17888.27,18000,21,true,21,2,20879,20879,45785,70691,70691,15000,15000,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x00129cda3549f0230e7b7868745bdd11085164ede251ca9c5b2dd5af720d60e8,NFTEarth,PROJECT,0xD131F1BcDd547e067Af447dD3C36C99d6be9FdEB,westonnelson.eth,0,0,20,false,20,3,28000,28000,50389,95000,95000,37935,0,28100,0,true,END_USER_EXPERIENCE_AND_ADOPTION
0x9d2d5d4f6fe9b6eb701f06c046c56f54d3ea287fc76cd237d7cb03f7f34d316b,Bored Town NFT art community,PROJECT,0x9D63038e7f74bc089eb38e61Be8Da937918900D6,boredtown.eth,12422.41,12500,20,true,20,2,50000,50000,53949,57898,57898,73047.312,0,54109.12,,,END_USER_EXPERIENCE_AND_ADOPTION
0x4002ff01746bfe821acbcdc98c3d97d58673998dc655471186dc13f27e2d84ab,OptiChads,PROJECT,0x10850762bAc0dc6660630c1EfFe188A7cbFDdc88,,11428.62,11500,20,true,20,3,10000,10000,21679,103804,103804,11773.8965,155,8606.59,0,false,END_USER_EXPERIENCE_AND_ADOPTION
0x9af42af0df7a417b399a5e83c3744391b0c8d0e433392f02fa819f48420ff80d,Bankless Publishing,PROJECT,0x3df13B9bd79158f0cccDDd0833cF774178e3d2e9,mashal.eth,10931.72,11000,20,true,20,3,10000,10000,11902,39746,39746,13536.18,0,10026.8,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x2193da360fb81d3c0ca642ed79cde635206eb7f2c4fb0659ad308c203884006f,Learning about OP through Gitcoin Grants,INDIVIDUAL,0x591a150574f49245E0D513901A72DaF005E6f997,,9937.93,10000,20,true,20,3,999,999,50000,50000,50000,8100.000000000001,0,6000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xaa3b9caf85727a484ac82d25594adc78d68fef1291de82be680bf00436164741,Randomness Ceremony,PROJECT,0xFe568475CFc25563B5A5E9769f56b61dF85e7Dec,sucito.eth,14820.93,14913.5,20,true,20,3,3564,3564,31104,95000,95000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x2fc9b012b38a2d63e2ad9751960acd53bf541fef2053510d49da848375813e87,Vaults.fyi,PROJECT,0xbb6CDB42C917De3b1FdDE316481B1241ED46b3a3,,34175.05,34388.5,20,true,20,3,30670,30670,103402,104997,104997,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xf3b403af50cdb976fea39b15645501515f7ee31a5353476611a1bf5a44dae665,Doris Protocol,PROJECT,0x90AEA21B1f8365513873eFB99F133Dc1a7fA812a,,4968.96,5000,20,true,20,1,5000,,5000,,5000,270000,0,200000,,,COLLECTIVE_GOVERNANCE|DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x3cf3e5f19c555ab993614a924386c30b472d27d4a4ed9343493465a0ba42a770,Invest in Music,PROJECT,0x86958A1219AB83c92779285eFeB0D9Dc186E24C0,investinmusic.eth,22360.34,22500,20,true,20,2,10839,10839,24292.5,37746,37746,6000,6000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0f81c3b45bc842c5b8bba42ffe3080b4fafa4530a6b61ba2c8f26bb833f997e4,0xSalman,INDIVIDUAL,0xBae5aBDc9BdB50d4DE0ac07eE13f233e6AF2Eaae,,24790.16,24945,19,true,19,3,10000,10000,24945,58282,58282,0,0,0,,,DEVELOPER_ECOSYSTEM
0x0d6e26e569c5948ab3298986d805965a6f6f8c9f15308600e725ad512c5c1e61,Kredeum NFTs Factory,PROJECT,0x981ab0D817710d8FFFC5693383C00D985A3BDa38,zapaz.eth,14906.89,15000,19,true,19,4,32518,58724,89965,122500,150000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x7cf3ce699a7d72e767947a95cf180a72884dddfd70b306daa9e7f5be52f01ba8,Another World,PROJECT,0x6cfbF06E8b6612B39333eA7c230208D1d178278d,jackie.eth,34782.75,35000,19,true,19,4,26707,32949,67095.5,122500,150000,41050,10000,23000,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0xd1dff3d8e1413ab2640763b44af7ef52d8a80f14bb04986f4804574aa71d6dca,Venom & Fang,PROJECT,0x71df067D1d2dF5291278b7C660Fd37d9b6272b4C,,39670.22,39918,19,true,19,1,14959,,14959,,14959,0,0,0,,,OP_STACK
0x1cad8308a2ca6a64abb3dc2286bac3f71ad46d0efd3bd82d3bde215b8aea71db,valio.xyz,PROJECT,0xd0Ba8A15952924E78A8285477C08e23643c5f37D,,20551.64,20680,19,true,19,5,20680,20735,23003,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x2c3cb1cda92a66effc9c010c9d29774c4b549e1617dcaa4823068e7053513ffb,Reno,INDIVIDUAL,0x936632cC3B9BC47ad23D41dC7cc200015c447f71,,19875.86,20000,19,true,19,3,8326,8326,12472,208696,208696,0,0,0,,,DEVELOPER_ECOSYSTEM
0x85e3c3687d30b02d1f9f1f4ad21d3ddfdc9bec86ba36773f978ef792d7382e68,OPChainList,PROJECT,0xe50f414e24e4132Df617Bd74Ea5e04bb9364d181,,9937.93,10000,19,true,19,2,13790,13790,40016.5,66243,66243,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x191984aae9639decffa28ae92a2c2522e23e0bff534bf3d6b19a0eeaec12217d,Ivan Molto,INDIVIDUAL,0x7904667C340601AaB73939372C016dC5102732A2,ivanmolto.eth,18236.1,18350,19,true,19,2,26391,26391,67105.65,107820.3,107820.3,1131,1131,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x39be80ba67dcdc408202dce1462a12ef64cf5454f3b227f750d09c01c82918f9,ChainPatrol - Real Time Security protecting the OP Collective,PROJECT,0x3D9d22E1821Be3b1Ce2A8ACB6FE47fFEF04243c3,niksparrow.eth,49689.64,50000,18,true,18,3,46744,46744,50000,75000,75000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x36095c75011838036c512484b03c67dc9d23dcbaf5f87d413a270d256dd5bb4e,Taxman: The Web3 Income Tax Helper ,PROJECT,0x74fa01a5D0ef8039f1E14F4d4C8f90e8602e07B4,monkeydlinks.eth,21371.52,21505,18,true,18,5,8442,39213,75000,132387,134423,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xfe2b907f252c0cb610a2625a1da0746862b02b814a0ad1a3296271725a841ec4,JEFE TOKEN,PROJECT,0x3f9104a933b9CfEF0a1a0cA0e42C552b9df741c8,,12422.41,12500,18,true,18,3,2567,2567,75000,75000,75000,0,0,0,,true,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x074bd7082cde0d054a4d0402d63e6da0c02630dd39f552ec72c83d9614ec2a03,OP Security Council Rehearsal Beta Testers,PROJECT,0xD52FCd0F86bAb7bFA70F0A33f9c90D3afE87d675,,11180.17,11250,18,true,18,1,1862,,1862,,1862,0,0,0,,,OP_STACK
0x12b66aca65986c1db036dffc4e1e8e68b8245164d79cdfce832a12b8671a5d88,ProMint,INDIVIDUAL,0xC48f0a509f8D7ef050022a78Df5FeFA0fC3a2FEb,bakfard.eth,4968.96,5000,18,true,18,1,5000,,5000,,5000,1350,0,1000,,,COLLECTIVE_GOVERNANCE|OP_STACK
0xe7f9ad888086ccc95ea11472ae068c93a22e9cb9dc14162c1987adf67995a8f0,Pheasant Network,PROJECT,0x0CdeF21714e12A518B818C9a70c7AA39D4A69974,,24579.48,24733,18,true,18,3,24956,24956,28000,95000,95000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x1c8c4fd36918b7b75642a5fccbcc1c4404299c3aed94ab0203a18c158f7744a6,ATK,INDIVIDUAL,0x80f8eFb44b3bbC088B3360266c29DAcEFf1a8C3F,,6708.1,6750,18,true,18,3,4367,4367,10000,26391,26391,1,1,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x7e30bd735b4d56efe3ea3e57521ec441cc10ac2cd6c1d1a121af24873b2c13f7,Marko,PROJECT,0x6D97d65aDfF6771b31671443a6b9512104312d3D,markoprljic.eth,22116.86,22255,18,true,18,2,3500,3500,14250,25000,25000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x0217ac586cd82d3e19fb6e208aaa6a2d59b3fbbe43dc594749d1425f152a177e,bh2smith,INDIVIDUAL,0x8d99F8b2710e6A3B94d9bf465A98E5273069aCBd,bh2smith.eth,9937.93,10000,18,true,18,2,4367,4367,15379,26391,26391,22400,22400,0,,,DEVELOPER_ECOSYSTEM
0xf77b5c952f2a7dddc5634a1ff63a57835a6c3e72a52c133b63a2ac65c20819f0,Defi-lab.xyz,PROJECT,0x9fe6764778db6AD5c5ED86242485d1a868a8c52A,,40084.63,40335,18,true,18,5,30670,52835,90980,167211.5,200000,80000,80000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x0649c52a10c70c6f044d930c1ad92756f6aed49e68fb136c6168cea78a73d524,Findcaster,PROJECT,0x1358155a15930f89eBc787a34Eb4ccfd9720bC62,limone.eth,4968.96,5000,18,true,18,4,957,10478.5,33804,66304,85000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc2618c219f978482880af2ae3995632711a3c5a24039378e805604b1c1deee27,Crowdmuse,PROJECT,0xb38b6c236347603e0705f912B877D6308Ec10f13,crowdmuse.eth,32795.16,33000,18,true,18,1,75000,,75000,,75000,150000,150000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x2f2c20e60d1f327d708f2e46799a3582623ab0fac770bc1afb2b5e793f86bf83,Smart Onboarding SDK,PROJECT,0x91D76D31080ca88339a4E506aFfB4dED4b192bCb,ezeki.eth,22116.86,22255,18,true,18,3,691,691,75000,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xe32dd99f7bf39e91647601d011d0801f61cc551b89aa37f9b8f387178ce98464,ERC-6551 Tooling,PROJECT,0x5561974F0D35D8C355241a5568894df7B691BB28,,22116.86,22255,18,true,18,3,10839,10839,52174,150987,150987,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x93efc906a84b4367757350dacd0ad700cafc78eb658fcb47d0b4f7e0240d2e9f,GoPlus Security,PROJECT,0x5a293687b286bBd175513C627d7f871A2f701A87,,37023.75,37255,18,true,18,4,15582,45291,89674,114674,125000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x8ea2ef9ab0d04fe8fdb9edd5208abf0504eafb530378f52b6a401f2b26a9e233,Gov,PROJECT,0x27292E1a901E3E0bE7d144aDba4CAD07da2d8a42,,18471.13,18586.5,18,true,18,4,14497,18335,48586.5,112500,150000,1457.703,0,1079.78,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xf2e7ffb45f3f23db8b2bcbbe51878e0824f428485e39d95e634916be521e9e92,Modular Media ,PROJECT,0x061A36DAe7F6e857a526978B052B1b0Cb882a1Dc,modularmedia.eth,9937.93,10000,18,true,18,4,5000,8391,16330.5,60439.5,100000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x16975e7a89132161310d5fb63766352915c0311044748fa7ee80ea507812edde,sorryvrerror,INDIVIDUAL,0x6fF5723435b7dfC2371B57Fb5cB4c373E5995C78,sorryvrerror.eth,14906.89,15000,17,true,17,2,50000,50000,50194.5,50389,50389,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc769fbdc23daaddf4267c4026326106783271a78f1be761c859c9f508ebe895e,CrossAngle (“Xangle”),PROJECT,0x5f80dbFEE26af9aBb7749831255312d5b676b9be,,30297.76,30487,17,true,17,3,22648,22648,30487,71880.2,71880.2,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x3306bffd50aad7f470b0bbdf71e379e0150a72956483b4c53aae12a35336a4c9,flink,PROJECT,0x333601a803CAc32B7D17A38d32c9728A93b422f4,slokh.eth,24357.86,24510,17,true,17,1,100000,,100000,,100000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x21a961b132e3305cd199a7d70872c61961cbd5c65b30a318d1402e469d1eeef0,OptimismCIS,PROJECT,0xB5759de539114751CA6dB8D967Ad21913Df25eCF,,1987.59,2000,17,true,17,1,2000,,2000,,2000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x74fa8a40b8989bbd3e3a9bebe3b3900f377be2f2feab6dc6a3d1272bbdf45b57,Cardo,INDIVIDUAL,0xbC1500dAafF721f626Ef1a4F1a8C4e333648c5A4,gregcardo.eth,9937.93,10000,17,true,17,2,8442,8442,9221,10000,10000,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x72c4197430710848de6ad973ca7fe8a7e680174298608189a399222bc195b662,RareSkills Book of Zero Knowledge Proofs,PROJECT,0x2CbC7aeBfaf07f6Ba1E2B40032228d0b0B919f8F,,12697.69,12777,17,true,17,2,8442,8442,10569,12696,12696,11406.5685,0,8449.31,,,DEVELOPER_ECOSYSTEM
0x38f7def3a807b2947526a64a1b56f99589c84ff90a3144e1628218569fd66cf2,crate crypto,PROJECT,0x90B005a9C7B19E1E962178deA63c1becc409B90f,,49689.64,50000,17,true,17,3,0,0,16652,24945,24945,22950,0,17000,,,OP_STACK
0x47ac6700012c2e9bba07fbb9cf739eda25880791096d64796a328a16842dfec9,Ether.actor,PROJECT,0xa2Fe4742A62aCf666DdbF055ad0A04E19ecC1B2B,,0,51612,16,false,16,2,5000,5000,40000,75000,75000,400,400,0,,,DEVELOPER_ECOSYSTEM
0x5697290de650311df3acdaabedea14aa95879c472d6f449091137d1a736339db,6551 Studio,PROJECT,0x97a5810acDDF54371e3bBA01C41eFbA8ada268d6,defient.eth,0,29247.5,16,false,16,2,75000,75000,100000,125000,125000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x8df3105410325d956c1bbc30d3504ac0c32f2de16b2828b6029ec202c4954c63,Artemis Analytics,PROJECT,0x301c2cfca20189988292eE03312f43Adf541CB20,jzheng.eth,0,29698.5,16,false,16,2,33397,33397,56698.5,80000,80000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xe0bf90167bf2df7b82043f0c0bf564730e5ebd506e2cacf4d44f8c3cd29cdc27,MesoReefDAO,PROJECT,0x156Bfd9395371F29489FaD5EDF29269b72908F68,,0,15000,16,false,16,2,55463,55463,60350.5,65238,65238,4170,4170,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION|OP_STACK
0x9979098a0bd42d43226f772324d159dc274ab52d4c5ed9399fdfc1b01e6f5448,JustCause,PROJECT,0x78726673245fdb56425c8bd782f6FaA3E447625A,,0,50000,16,false,16,4,23261,28616.5,41986,62500,75000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xd02c9ba1056cbd0d5098b5bfd02d0de524716e24744b668b2c3006dea747a057,Optimistic Academy,PROJECT,0xDFC65E0292573311DF30eA4De81F941bCd726aB6,santicristobal.eth,0,5000,16,false,16,2,994,994,2997,5000,5000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xfdff090a4b7839348e6e77c07018d20ea187249cd32c3d6661a06baebc82578e,Cryptotesters,PROJECT,0x9340d7Cabb81E95a8CAC60e997E97543D2371aDd,,0,10000,16,false,16,3,10000,10000,20376,34768,34768,50000,50000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x1e9b3321fa23259baa2e24c4282c3f9569692888e907a17b984c36bf0efc96e9,Webacy,PROJECT,0xEc10Ac0784B5DE2Fad69332e5a90B46eebba70aF,,0,10000,16,false,16,1,8442,,8442,,8442,1.35,0,1,4000000,false,END_USER_EXPERIENCE_AND_ADOPTION
0xeef1e2aa3447f6231738c67c99227d02f33b87d853ea16fa21a137ed73bcd100,Donate3,PROJECT,0xb15115A15d5992A756D003AE74C0b832918fAb75,0xhardman.eth,0,10000,16,false,16,2,8680,8680,38312.5,67945,67945,4500,4500,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xd0b94ba626d77239d6f96a187fbce720584871ae0c6c2104c10d585ea72cac58,UniDex,PROJECT,0x2E5d207a4C0F7e7C52F6622DCC6EB44bC0fE1A13,unidexapp.eth,0,10000,16,false,16,1,10000,,10000,,10000,0,0,0,,,OP_STACK
0xbf60aad61fe50124510ec9c2f806bea84a2cb24d9b1f820fec6f74eaa127e4a8,Brian Kim,INDIVIDUAL,0xa35156ca4294c13fe256B10091F3D6595E3Bf7d7,brianjckim.eth,0,18500,16,false,16,2,6000,6000,28000,50000,50000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0xef1f798f5fad0d822ed7fe4fa3df93a48650be45c528b09cc455caff317a9aff,Spring Zhang,INDIVIDUAL,0xdbE38D1d3631a04875d3FAd945D0dFcb2C20f91c,springzh.eth,0,12500,16,false,16,2,8000,8000,9000,10000,10000,17550,0,13000,,,END_USER_EXPERIENCE_AND_ADOPTION
0x73e0327a0ed5b09bd040f874faa140adb5b17279c39c0e7febb5c3f111b6ae61,DecentrAgora,PROJECT,0x59992E3626D6d5471D676f2de5A6e6dcF0e06De7,dadlessnsad.eth,0,13199,16,false,16,3,958,958,23806,95000,95000,7421,7421,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x60e8b63d4c87c43409731ac1370379af9884f7239cf69b052fb36c14d121f736,Downstream,PROJECT,0x5cd05578760FAA29d7a00C1840c05a5B0C16f196,,0,41330.5,16,false,16,4,1677,4104.5,40766,100000,125000,0,0,0,,,DEVELOPER_ECOSYSTEM
0x14396f1320abe1af334cd3c05b25ad70f7b4d17be33ed54ac01dd9eabd5cb096,Tockable.xyz,PROJECT,0x38A4118936Dd9F7d5d2b7eD9B04333e129a95d97,tockable.eth,0,10000,16,false,16,2,75000,75000,91696.5,108393,108393,0,0,0,0,false,END_USER_EXPERIENCE_AND_ADOPTION
0xe6ebcb24497bf6894cbff1547be6c433a210ff34d9b8c863f7e2f9f727a5ed9d,DexKit,PROJECT,0x5265Bde27F57E738bE6c1F6AB3544e82cdc92a8f,,0,22643.5,16,false,16,3,20060,20060,100000,150000,150000,3288.6000000000004,0,2436,,,DEVELOPER_ECOSYSTEM
0x70552a6638c8b5ce74bc1e16c7c2580d29ece1c3f29804abb452be1204f74806,Duct Tape ,PROJECT,0xCD465b3998917c42D5296d9234488A7D3148AB82,,0,15000,16,false,16,3,23179,23179,31104,84469.27,84469.27,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x4d16611e268b1c19d04bcd5350984ab00502c27e28a4d7d705b2d55bd88c10ce,vrypan,INDIVIDUAL,0x93c620D2aF377C6C37e3E3c1d3E065eb04b08aE2,vrypan.eth,0,22489,16,false,16,3,24978,24978,37417,75000,75000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x1d32f5fd7007ddfb7d205481a2c6897d1c4c7cf2e871a327f9f9e5dd3c8751ef,Ryan Berckmans,INDIVIDUAL,0x2DD9dE0DDC7e433F8c50A09929d766FEd59eB13a,hot.ryanb.eth,0,10000,15,false,15,2,33768,33768,66884,100000,100000,0,0,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0xd589501f226f1cb4a8b47dc4d78d6d8e3887033ba197e60ef0499eb5d40315bb,APAC DAO,PROJECT,0x4F5F74D5770c943d2d111F14dEb8743Ba366Eb45,nicolenguyen.eth,0,25612,15,false,15,3,25612,25612,31544,209032.26,209032.26,2025,0,1500,,,DEVELOPER_ECOSYSTEM
0x7306b6b6693b92628d6b79880298112179fba89eb4289aaa1f4423cd8eb2b49e,Namespace,PROJECT,0x035eBd096AFa6b98372494C7f08f3402324117D3,thecap.eth,0,15335,15,false,15,2,10000,10000,12667.5,15335,15335,30000,30000,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x5e11cabdb73600171d8fc02a26c7c2c571d46db0988690efb842ba0ce3b77e99,supernova,INDIVIDUAL,0x1b37B1EC6B7faaCbB9AddCCA4043824F36Fb88D8,supernovahs.eth,0,27717,15,false,15,2,678,678,14197.5,27717,27717,0,0,0,,,DEVELOPER_ECOSYSTEM|OP_STACK
0x61d9a1f264eee03736c42a4e80d7f06d531b3305f53a8d3692ef901e3ec4af6e,L2 Planet,PROJECT,0x2D9d84F4D8a4254ea23Fe18825193Cbd1b21b749,,0,18000,15,false,15,2,23546,23546,37872.5,52199,52199,44180,35000,6800,,,END_USER_EXPERIENCE_AND_ADOPTION
0xc9eab65a0f546527d3e4556709a16daa43203e8642b538e2b5687b4127071ec9,Arkham,PROJECT,0x901168296E01613E758433591B82E4d9606feddB,,0,10000,15,false,15,2,33397,33397,68190.5,102984,102984,0,0,0,12000000,true,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x5493ad25a21ade46d776ee122fa64cb3a396fd32d014b919fde940c73cc75fdf,prego,INDIVIDUAL,0x4977A4b74D3a81dB4c462d9073E10796d0cEE333,prego.eth,0,14247,15,false,15,3,8326,8326,24945,25000,25000,0,0,0,,,END_USER_EXPERIENCE_AND_ADOPTION
0x19bb8ea55d16ee9859efbee9041d8d205023bf3a3c3e70d4a2a07627c3a1f41e,yAcademy/yAudit,PROJECT,0xF53D1fB2EeD22Cf1E8f7E90Da7f1CAe88344065F,,0,30000,15,false,15,2,25392,25392,117212.13,209032.26,209032.26,0,0,0,,,DEVELOPER_ECOSYSTEM
0x354f3199bd976ba1839b8d893b7fd0234e2c6f29ccbc38e66fefbadeb060642f,Golden Boys (GOLD),PROJECT,0x82Fe5244335D3D91BF2241199A116AAF97102D3B,,0,7500,15,false,15,4,1107,16105.5,53052,80000,85000,41660,41660,0,,,DEVELOPER_ECOSYSTEM|END_USER_EXPERIENCE_AND_ADOPTION
0x9ff4d4ff2ba7e77917b04ec98c645535a0ff29f0584a67c92201e34757d57b2e,Hummingbot,PROJECT,0x08940dc9B5a19FAb9319b77C61DDA7B8067E6843,,0,28495,15,false,15,4,13997,26167.5,50189.5,106020.5,150000,0,0,0,14210000,false,END_USER_EXPERIENCE_AND_ADOPTION
