package_name,dependency_github_url,package_source,min_version,max_version
@docusaurus/tsconfig,https://github.com/facebook/docusaurus,NPM,0.0.0-5601,3.7.0
@docusaurus/types,https://github.com/facebook/docusaurus,NPM,0.0.0-3892,3.7.0
@docusaurus/utils,https://github.com/facebook/docusaurus,NPM,0.0.0-3892,3.7.0
@docusaurus/utils-common,https://github.com/facebook/docusaurus,NPM,0.0.0-3892,3.7.0
@docusaurus/utils-validation,https://github.com/facebook/docusaurus,NPM,0.0.0-3892,3.7.0
@easyops-cn/autocomplete.js,https://github.com/easyops-cn/autocomplete.js,NPM,0.38.1,0.38.1
@easyops-cn/docusaurus-search-local,https://github.com/easyops-cn/docusaurus-search-local,NPM,0.4.0,0.49.2
@ecies/ciphers,https://github.com/ecies/js-ciphers,NPM,0.1.0,0.2.3
@edge-runtime/format,https://github.com/vercel/edge-runtime,NPM,0.12.5,4.0.0
@edge-runtime/node-utils,https://github.com/vercel/edge-runtime,NPM,1.0.0,4.0.0
@edge-runtime/ponyfill,https://github.com/vercel/edge-runtime,NPM,1.1.0-beta.28,4.0.0
@edge-runtime/primitives,https://github.com/vercel/edge-runtime,NPM,0.12.5,6.0.0
@edge-runtime/vm,https://github.com/vercel/edge-runtime,NPM,0.12.5,5.0.0
@electron-forge/cli,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/core,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/core-utils,https://github.com/electron/forge,NPM,6.0.5,7.8.1
@electron-forge/maker-base,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/plugin-base,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/publisher-base,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/shared-types,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/template-base,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/template-vite,https://github.com/electron/forge,NPM,6.1.0,7.8.1
@electron-forge/template-webpack,https://github.com/electron/forge,NPM,6.0.0-beta.70,7.8.1
@electron-forge/template-webpack-typescript,https://github.com/electron/forge,NPM,6.0.0-beta.71,7.8.1
@electron/asar,https://github.com/electron/asar,NPM,0.0.0,3.4.1
@electron/get,https://github.com/electron/get,NPM,1.0.1,4.0.0
@electron/notarize,https://github.com/electron/notarize,NPM,0.0.0,3.0.1
@electron/osx-sign,https://github.com/electron/osx-sign,NPM,1.0.0,2.0.0
@electron/rebuild,https://github.com/electron/rebuild,NPM,0.0.0,4.0.1
@electron/universal,https://github.com/electron/universal,NPM,1.0.0,2.0.3
@emnapi/core,https://github.com/toyobayashi/emnapi,NPM,0.31.0,1.4.3
@emnapi/runtime,https://github.com/toyobayashi/emnapi,NPM,0.31.0,1.4.3
@emnapi/wasi-threads,https://github.com/toyobayashi/emnapi,NPM,1.0.0,1.0.2
@emotion/babel-plugin,https://github.com/emotion-js/emotion,NPM,11.0.0-next.10,11.13.5
@emotion/cache,https://github.com/emotion-js/emotion,NPM,0.8.4,11.14.0
@emotion/hash,https://github.com/emotion-js/emotion,NPM,0.6.4,10.0.0-really-unsafe-please-do-not-use.2
@emotion/is-prop-valid,https://github.com/emotion-js/emotion,NPM,0.6.4,10.0.0-really-unsafe-please-do-not-use.2
@emotion/memoize,https://github.com/emotion-js/emotion,NPM,0.6.4,10.0.0-really-unsafe-please-do-not-use.2
@emotion/react,https://github.com/emotion-js/emotion,NPM,11.0.0-next.10,11.14.0
@emotion/serialize,https://github.com/emotion-js/emotion,NPM,0.8.4,10.0.0-really-unsafe-please-do-not-use.2
@emotion/sheet,https://github.com/emotion-js/emotion,NPM,0.7.0,10.0.0-really-unsafe-please-do-not-use.2
@emotion/stylis,https://github.com/emotion-js/emotion,NPM,0.6.11,10.0.0-really-unsafe-please-do-not-use.2
@emotion/unitless,https://github.com/emotion-js/emotion,NPM,0.6.4,10.0.0-really-unsafe-please-do-not-use.2
@emotion/use-insertion-effect-with-fallbacks,https://github.com/emotion-js/emotion,NPM,1.0.0,1.2.0
@emotion/utils,https://github.com/emotion-js/emotion,NPM,0.7.2,10.0.0-really-unsafe-please-do-not-use.2
@emotion/weak-memoize,https://github.com/emotion-js/emotion,NPM,0.1.1,10.0.0-really-unsafe-please-do-not-use.2
@endemolshinegroup/cosmiconfig-typescript-loader,https://github.com/endemolshinegroup/cosmiconfig-typescript-loader,NPM,1.0.0,3.0.2
@ensdomains/address-encoder,https://github.com/ensdomains/address-encoder,NPM,0.1.0,1.1.2
@ensdomains/ens,https://github.com/ensdomains/ens,NPM,0.1.2,0.6.2
@ensdomains/ens-contracts,https://github.com/ensdomains/ens-contracts,NPM,0.0.1,1.4.0
@ensdomains/ensjs,https://github.com/ensdomains/ensjs,NPM,0.0.1,4.0.3-alpha.12
@erebos/bzz,https://github.com/mainframehq/erebos,NPM,0.13.0,0.13.0
@erebos/bzz-node,https://github.com/mainframehq/erebos,NPM,0.13.0,0.13.0
@esbuild/aix-ppc64,https://github.com/evanw/esbuild,NPM,0.19.9,0.25.4
@esbuild/android-arm,https://github.com/evanw/esbuild,NPM,0.15.7,0.25.4
@esbuild/android-arm64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/android-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/darwin-arm64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/darwin-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/freebsd-arm64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/freebsd-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-arm,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-arm64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-ia32,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-loong64,https://github.com/evanw/esbuild,NPM,0.0.1,0.25.4
@esbuild/linux-mips64el,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-ppc64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-riscv64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-s390x,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/linux-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/netbsd-arm64,https://github.com/evanw/esbuild,NPM,0.0.1,0.25.3
@esbuild/netbsd-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.3
@esbuild/openbsd-arm64,https://github.com/evanw/esbuild,NPM,0.0.1,0.25.4
@esbuild/openbsd-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/sunos-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/win32-arm64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/win32-ia32,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@esbuild/win32-x64,https://github.com/evanw/esbuild,NPM,0.15.18,0.25.4
@eslint-community/eslint-utils,https://github.com/eslint-community/eslint-utils,NPM,3.0.0,5.0.0-alpha.1
@eslint-community/regexpp,https://github.com/eslint-community/regexpp,NPM,3.2.0,4.12.1
@eslint/compat,https://github.com/eslint/rewrite,NPM,1.0.1,1.2.9
@eslint/config-array,https://github.com/eslint/rewrite,NPM,0.15.1,0.20.0
@eslint/config-helpers,https://github.com/eslint/rewrite,NPM,0.1.0,0.2.2
@eslint/core,https://github.com/eslint/rewrite,NPM,0.1.0,0.14.0
@eslint/eslintrc,https://github.com/eslint/eslintrc,NPM,0.0.1,3.3.1
@eslint/js,https://github.com/eslint/eslint,NPM,8.33.0,10.0.0
@eslint/object-schema,https://github.com/eslint/rewrite,NPM,2.1.3,2.1.6
@eslint/plugin-kit,https://github.com/eslint/rewrite,NPM,0.1.0,0.3.1
@ethereum-sourcify/bytecode-utils,https://github.com/ethereum/sourcify,NPM,1.0.4,1.3.6
@ethereum-sourcify/compilers,https://github.com/ethereum/sourcify,NPM,1.0.0,1.0.3
@ethereum-sourcify/compilers-types,https://github.com/ethereum/sourcify,NPM,1.0.0,1.0.3
@ethereum-sourcify/lib-sourcify,https://github.com/ethereum/sourcify,NPM,1.0.2,2.1.2
@ethereum-waffle/chai,https://github.com/ethworks/waffle,NPM,2.4.0,4.0.10
@ethereum-waffle/compiler,https://github.com/ethworks/waffle,NPM,2.4.0,4.0.3
@ethereum-waffle/ens,https://github.com/ethworks/waffle,NPM,2.4.1,4.0.3
@ethereum-waffle/mock-contract,https://github.com/ethworks/waffle,NPM,2.4.1,4.0.4
@ethereum-waffle/provider,https://github.com/ethworks/waffle,NPM,2.3.2,4.0.5
@ethereumjs/binarytree,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,10.0.0-dev-rc.1,10.0.0
@ethereumjs/block,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,3.2.0,10.0.0
@ethereumjs/blockchain,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,5.2.0,10.0.0
@ethereumjs/client,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,0.1.0,0.10.4
@ethereumjs/common,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,2.2.0,10.0.0
@ethereumjs/devp2p,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,4.0.0,10.0.0
@ethereumjs/era,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,10.0.0-dev-rc.1,10.0.0-rc.1
@ethereumjs/ethash,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,1.1.0,10.0.0
@ethereumjs/evm,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,1.0.0-beta.1,10.0.0-rc.1
@ethereumjs/genesis,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,0.1.0-rc.1,10.0.0
@ethereumjs/mpt,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,7.0.0-alpha.1,10.0.0
@ethereumjs/rlp,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,4.0.0-beta.3,10.0.0
@ethereumjs/statemanager,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,1.0.0-beta.1,10.0.0
@ethereumjs/trie,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,5.0.0-beta.1,6.2.1
@ethereumjs/tx,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,3.1.0,10.0.0
@ethereumjs/util,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,8.0.0-beta.1,10.0.0
@ethereumjs/verkle,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,0.0.1,10.0.0-dev-rc.1
@ethereumjs/vm,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,5.2.0,10.0.0
@ethereumjs/wallet,https://github.com/ethereumjs/ethereumjs-monorepo,NPM,2.0.0-rc.1,10.0.0
@ethersphere/bee-js,https://github.com/ethersphere/bee-js,NPM,0.4.2,9.2.1
@ethersproject/abi,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.3
@ethersproject/abstract-provider,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/abstract-signer,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.119,5.8.0
@ethersproject/address,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@ethersproject/base64,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/basex,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/bignumber,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/bytes,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.3
@ethersproject/constants,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/contracts,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.119,5.8.0
@ethersproject/hash,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.7
@ethersproject/hdnode,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/json-wallets,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.121,5.8.0
@ethersproject/keccak256,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/logger,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.127,6.0.0-beta.7
@ethersproject/networks,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/pbkdf2,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/properties,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.6
@ethersproject/providers,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.119,6.0.0-beta.8
@ethersproject/random,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/rlp,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@ethersproject/sha2,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/signing-key,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@ethersproject/solidity,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/strings,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@ethersproject/transactions,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@ethersproject/units,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,5.8.0
@ethersproject/wallet,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.119,6.0.0-beta.8
@ethersproject/web,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.6
@ethersproject/wordlists,https://github.com/ethers-io/ethers.js,NPM,5.0.0-beta.117,6.0.0-beta.2
@evocateur/libnpmaccess,https://github.com/evocateur/libnpmaccess,NPM,3.0.2,3.1.2
@evocateur/libnpmpublish,https://github.com/evocateur/libnpmpublish,NPM,1.1.2,1.2.2
@evocateur/npm-registry-fetch,https://github.com/evocateur/npm-registry-fetch,NPM,3.9.1,4.0.0
@evocateur/pacote,https://github.com/evocateur/pacote,NPM,9.5.1,9.6.5
@fairdatasociety/bmt-js,https://github.com/fairdatasociety/bmt-js,NPM,1.0.0,2.1.0
@fastify/accept-negotiator,https://github.com/fastify/accept-negotiator,NPM,1.1.0,2.0.1
@fastify/ajv-compiler,https://github.com/fastify/ajv-compiler,NPM,1.0.0,4.0.2
@fastify/bearer-auth,https://github.com/fastify/fastify-bearer-auth,NPM,7.0.0-rc.1,10.1.1
@fastify/busboy,https://github.com/fastify/busboy,NPM,1.0.0-next1,3.1.1
@fastify/cors,https://github.com/fastify/fastify-cors,NPM,7.0.0,11.0.1
@fastify/error,https://github.com/fastify/fastify-error,NPM,2.0.0,4.1.0
@fastify/fast-json-stringify-compiler,https://github.com/fastify/fast-json-stringify-compiler,NPM,1.0.0,5.0.3
@fastify/forwarded,https://github.com/fastify/forwarded,NPM,0.1.2,3.0.0
@fastify/merge-json-schemas,https://github.com/fastify/merge-json-schemas,NPM,0.1.0,0.2.1
@fastify/proxy-addr,https://github.com/fastify/proxy-addr,NPM,3.0.0,5.0.0
@fastify/send,https://github.com/fastify/send,NPM,1.0.0,4.0.0
@fastify/static,https://github.com/fastify/fastify-static,NPM,5.0.0,8.1.1
@fastify/swagger,https://github.com/fastify/fastify-swagger,NPM,6.0.0,9.5.1
@fastify/swagger-ui,https://github.com/fastify/fastify-swagger-ui,NPM,1.0.3,5.2.2
@fastify/websocket,https://github.com/fastify/fastify-websocket,NPM,5.0.0,11.0.2
@floating-ui/core,https://github.com/floating-ui/floating-ui,NPM,0.0.1,1.7.0
@floating-ui/dom,https://github.com/floating-ui/floating-ui,NPM,0.0.1,1.7.0
@floating-ui/react,https://github.com/floating-ui/floating-ui,NPM,0.14.0,0.27.8
@floating-ui/react-dom,https://github.com/floating-ui/floating-ui,NPM,0.1.0,2.1.2
@floating-ui/utils,https://github.com/floating-ui/floating-ui,NPM,0.1.0,0.2.9
@fontsource/roboto,https://github.com/fontsource/font-files,NPM,5.0.0,5.2.5
@formatjs/ecma402-abstract,https://github.com/formatjs/formatjs,NPM,1.0.1,2.3.4
@formatjs/fast-memoize,https://github.com/formatjs/formatjs,NPM,1.0.0,2.2.7
@formatjs/icu-messageformat-parser,https://github.com/formatjs/formatjs,NPM,0.2.0,2.11.2
@formatjs/icu-skeleton-parser,https://github.com/formatjs/formatjs,NPM,1.0.0,1.8.14
@formatjs/intl,https://github.com/formatjs/formatjs,NPM,1.0.0,3.1.6
@formatjs/intl-displaynames,https://github.com/formatjs/formatjs,NPM,0.0.0,6.8.11
@formatjs/intl-listformat,https://github.com/formatjs/formatjs,NPM,1.1.0,7.7.11
@formatjs/intl-localematcher,https://github.com/formatjs/formatjs,NPM,0.0.1,0.6.1
@fortawesome/fontawesome-common-types,https://github.com/fortawesome/font-awesome,NPM,0.1.0,6.7.2
@fortawesome/fontawesome-free,https://github.com/fortawesome/font-awesome,NPM,5.1.0-4,6.7.2
@fortawesome/fontawesome-svg-core,https://github.com/fortawesome/font-awesome,NPM,1.2.0-7,6.7.2
@fortawesome/free-solid-svg-icons,https://github.com/fortawesome/font-awesome,NPM,5.1.0-4,6.7.2
@fortawesome/react-fontawesome,https://github.com/fortawesome/react-fontawesome,NPM,0.0.5,0.2.2
@frangio/servbot,https://github.com/kevinfiol/servbot,NPM,0.2.4,0.3.0-0
@fvictorio/tabtab,https://github.com/pnpm/tabtab,NPM,0.0.1,0.0.3
@gar/promisify,https://github.com/wraithgar/gar-promisify,NPM,1.0.0,1.1.3
@gatsbyjs/parcel-namer-relative-to-cwd,https://github.com/gatsbyjs/gatsby,NPM,1.0.0,2.15.0-next.0
@gatsbyjs/reach-router,https://github.com/gatsbyjs/reach-router,NPM,1.3.8,2.0.1
@gatsbyjs/webpack-hot-middleware,https://github.com/gatsbyjs/webpack-hot-middleware,NPM,2.25.2,2.25.4-alpha-lazy-comp.0
@gerrit0/mini-shiki,https://github.com/gerrit0/mini-shiki,NPM,1.23.1,3.4.0
@google-cloud/cloud-sql-connector,https://github.com/googlecloudplatform/cloud-sql-nodejs-connector,NPM,0.1.0,1.8.0
@googleapis/sqladmin,https://github.com/googleapis/google-api-nodejs-client,NPM,3.0.1,28.0.0
@gradio/client,https://github.com/gradio-app/gradio,NPM,0.0.1,1.14.2
@graphql-codegen/add,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,5.0.4-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/cli,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,5.1.0-alpha-20240109162959-02627c189
@graphql-codegen/client-preset,https://github.com/dotansimha/graphql-code-generator,NPM,1.0.0,5.0.0-alpha-20241122110256-6c72afbd28dd208f67523e60d34d38b3a58ca474
@graphql-codegen/core,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,4.0.3-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/gql-tag-operations,https://github.com/dotansimha/graphql-code-generator,NPM,0.0.0,4.0.18-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/plugin-helpers,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,6.0.0-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/schema-ast,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,4.1.1-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/typed-document-node,https://github.com/dotansimha/graphql-code-generator,NPM,0.0.1,5.1.2-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/typescript,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,4.1.7-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/typescript-operations,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,4.6.2-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-codegen/visitor-plugin-common,https://github.com/dotansimha/graphql-code-generator,NPM,0.14.6-alpha-0fc63e35.1188,6.0.0-alpha-20250509134235-30ac8930f49f44ab10e6b7dcdd7f12a67bfa9fc4
@graphql-inspector/core,https://github.com/graphql-hive/graphql-inspector,NPM,6.3.0-alpha-20250324032650-deea246e7c7fb490354c4e3b9188fdea5696ea01,6.3.0-alpha-20250510175807-0c6e4d73ae40bdd7e401e60f5fe7041371d18b7c
@graphql-tools/apollo-engine-loader,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.0.20
@graphql-tools/batch-execute,https://github.com/graphql-hive/gateway,NPM,9.0.8-alpha-35bd336e065a644ca50acb0a438bca0609536611,9.0.16-alpha-f8c57ab23a2ae8a8650d1df68206045740308ca1
@graphql-tools/code-file-loader,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.1.20
@graphql-tools/delegate,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,10.1.2
@graphql-tools/documents,https://github.com/ardatan/graphql-tools,NPM,0.1.0-alpha-20230109070017-99ec0546,1.0.2-alpha-20241113133112-c3b5386bf492df898791af304c8d9da1ea27bbb1
@graphql-tools/executor,https://github.com/ardatan/graphql-tools,NPM,0.0.1-alpha-20221025014654-e3be5659,2.0.0-alpha-20240813170106-2c6fb0fc8fa322bcea8c10c35972ba621a04c4a4
@graphql-tools/executor-graphql-ws,https://github.com/graphql-hive/gateway,NPM,1.3.4-alpha-03024b74fd203ca91aeaf6c0b4011efd1bd7e68a,2.0.6-alpha-5c304a6911bf81bf710f865b4fbc9ad0d842b8ac
@graphql-tools/executor-http,https://github.com/graphql-hive/gateway,NPM,1.1.11-alpha-0d4ae4d3047b801d829b2358ef85e26f7bb95b93,2.0.1-alpha-5c304a6911bf81bf710f865b4fbc9ad0d842b8ac
@graphql-tools/executor-legacy-ws,https://github.com/ardatan/graphql-tools,NPM,0.0.1-alpha-20221108142800-3beb5fe2,1.1.17
@graphql-tools/git-loader,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.0.24
@graphql-tools/github-loader,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.0.20
@graphql-tools/graphql-file-loader,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.0.19
@graphql-tools/graphql-tag-pluck,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-00e0ef2.0,8.3.19
@graphql-tools/import,https://github.com/ardatan/graphql-tools,NPM,5.0.1-alpha-13fb967.0,7.0.18
