project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name
daCd20Rntav9VZHDqjneOBp8rf0cIFQre25GtacClYU=,OSS_DIRECTORY,oso,crowdmuse,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ErnJXnkmDdXRLWcf79i31KIYvQMcStgSsHNRzqqJqU8=,OSS_DIRECTORY,oso,crypto-jobs-crawler,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
bephItkg6ivo787NT_quczXKZhaJRS6lftcNdFCo0L4=,OSS_DIRECTORY,oso,dagora-playground,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
NEpTyRk2iJgqJmeLr4-u4hX2hgLeR38Qn3oUZuk1SVs=,OSS_DIRECTORY,oso,endangeredtokens,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
b72OppJvWh1yWe5Rvao-tEZa8ahs-6KJyNRWQNHtmHM=,OSS_DIRECTORY,oso,db3-dbpunk-labs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
fZTdgHXMLrGR2VSk9y2EBQaoEdpXrNgNxYiF4lzcgqQ=,OSS_DIRECTORY,oso,decentragora,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
s2giQnp5svL0I7pcrQoj7hsvJxixDjz_1aMLrPnxIhY=,OSS_DIRECTORY,oso,ezkl-zkonduit,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Jg1v_yh7gSbJ-SpNG4lfauh7zEPYJPmLZdEjg0dQh8c=,OSS_DIRECTORY,oso,longevity-genie,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
JFcLv8sLgmVnS9vmV8Z8uSimEestk_hGGjCLqRMySyY=,OSS_DIRECTORY,oso,pentaclexyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
R44TFNOdlIZq8csyNM5UmCXQ-XFvKpYiyWqwpCaBmBQ=,OSS_DIRECTORY,oso,robots-txt-legato-labs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
S33UFCxn0qtqDUGsiC6OMCHGwvZOocDbbs2WVniR3cQ=,OSS_DIRECTORY,oso,thunder-chat-app,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
GdLtDXsSpuv5IWDRGRwUTiOJis9mUMwbR61HLfhz--8=,OSS_DIRECTORY,oso,word-block-fat-garage,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
hSmglvJl3-mlaw2fBaA8yYzXousBUjPjnzefbXWuaRQ=,OSS_DIRECTORY,oso,algoveraai,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
eLmb4Hu0a1EFt4I-6XAZt6E0ibq7tKA52V0NAH-RIuc=,OSS_DIRECTORY,oso,aqkuperu,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
R_8F0Qt2PS0NLyqaAT124FxVAK1OCFcb0YdwYJIILuA=,OSS_DIRECTORY,oso,chainwayxyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
PcJS3JeH6w0pEDOS13QMk7t1znP-iUf_WqGxhbbW8Jg=,OSS_DIRECTORY,oso,coinpassport,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
YozbJYzgVUprO7ynnw7HLNMVCpbvJpBlHBTQ0w3BZuM=,OSS_DIRECTORY,oso,viaprize,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
IbBHVF0f0bJwNMZly8nsw4r89619p8mKg3LT4S4vMlM=,OSS_DIRECTORY,oso,carmineoptions,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
cNbq80ciLtyg6QeEt-oj-Nmuop4o7zci8mzsDZssXeE=,OSS_DIRECTORY,oso,citizenwallet,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
_yaLvgqIqxHRL9X_epplD6gUo8QAt-JcIwenBjdVKYk=,OSS_DIRECTORY,oso,dataverse-os,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
I1ner2HVD3PNuRSFpJqM8Js_7R81d7x0EECXZ3cBUxo=,OSS_DIRECTORY,oso,hildr-optimism-java,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
cNWIkYYNllGaAe7Xslebf1OTgqitVGPpSfz5pD2B8lY=,OSS_DIRECTORY,oso,pairwise-general-magic,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,OSS_DIRECTORY,oso,protocol-guild,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
64qp1ybgolFxPB47LJA0p7BGYKekaqGS8p3yqqvkL3o=,OSS_DIRECTORY,oso,rotki,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
k4oSLWDO_1PZO52wmKkp2JrMN3YypGMmd3VO3I0n8rY=,OSS_DIRECTORY,oso,trueblocks,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
g-mzOgzJlxvBKQmG7WeGUaEv91bOtrIHkfpwjSt9PAI=,OSS_DIRECTORY,oso,wise-crowds-liberating-structures,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
bQiTKGQ-syTnuXT5qWWin_CyzvIy-etYkxpMzHGiHo4=,OSS_DIRECTORY,oso,0x-boring-security,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
FuSZQdQNooTWmpnrX8nmsqlzZth94NRUPM_yVCmVBzk=,OSS_DIRECTORY,oso,153x153x153,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
yTwKhQNrdVb1Bx619LkbJvywq0esOEuToAXV9Zua6gM=,OSS_DIRECTORY,oso,buckets-digital,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ZzpxM3z3yKsQbNF36Y1DDQ4FzS_dLfOFI-x2GX1pvZg=,OSS_DIRECTORY,oso,everyname-xyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
N8U_dh5tcF8FRPC6yiozgCYXHNPbqpIzTDrexjRlPQI=,OSS_DIRECTORY,oso,mesoreefdao,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Li7z_YZyixaYYWV5lWswKgUlZCFiGo8AyQRFnMyfpok=,OSS_DIRECTORY,oso,neume-network,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Ukhx1KnzyBs6QouPL7_9nNXklr3m_bhxz5VZgDsuJVc=,OSS_DIRECTORY,oso,pharoacm,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
AVHqj72XThydpGv12bSBJVayYRDdWnlZCpQqh7Wk01k=,OSS_DIRECTORY,oso,piethereumhardware,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
CyZGXCuBRg_YcZNU4ZA8T3r7wtZkstpr4HlLpcp3RsE=,OSS_DIRECTORY,oso,plebbit,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
4ahqteHrXIMftYmNLN8XD6NyoSEqkA8chfvz4uSTAxg=,OSS_DIRECTORY,oso,prettier-solidity,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
N_5JPnxda1IkCryY_tpU-BCvzSt1svTlNkvjuWlYsPw=,OSS_DIRECTORY,oso,scryprotocol,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
GwNEsk-njRVO0JZtMykYtksIpjvgaN0IcYWvM2tCg7U=,OSS_DIRECTORY,oso,bankless-academy,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ThqxIHIu5OtooyyPXQBLG3a4j9JR0CfczK1idf1UfhI=,OSS_DIRECTORY,oso,dappreader,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Mqdd4GjX0VSeGHlb8efCYSIDXAyIhEN6xsG1tFywlbg=,OSS_DIRECTORY,oso,gainforest,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
7Zdp_FpqDAIZ3RDWvGhqwxONxeky2YZRbEA2xYEcsdM=,OSS_DIRECTORY,oso,nomis-cc,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
wbYDc3PHLuOxydYg3tRA-FY4uxQ3zjxJw4sSUBJnqLI=,OSS_DIRECTORY,oso,public-assembly,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
mUCmV-cdYIBEx1XDpkZ21sziZb6xGIqrkINulScwWaw=,OSS_DIRECTORY,oso,solve3-org,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ARsq0RAr4A1ZL8BYzfqkbUYppfymZQuHmUErY3K3sME=,OSS_DIRECTORY,oso,artist3-nft,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
dRHsMUMq4tXxWC3ZShTDj8g-cw0dyEsb5Z85LILah4k=,OSS_DIRECTORY,oso,cryptocuriouspr,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Q3VjpLdxX-O8vqG-Q65NAGq0Qr6p9_3KFTWKRw2a2KU=,OSS_DIRECTORY,oso,gitcoincn,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
zadRY4YF6F7IE-iAltocLs-w35Iw6H8G9Y4YgkRTMeo=,OSS_DIRECTORY,oso,green-digital-guardians,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
m-ayiyYXbU1nR5aCLuliEKsYRca6b_8aNzdBbKn56pM=,OSS_DIRECTORY,oso,heyxyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
d2VbQFHJSnVEOk4zhiqSvVZWVSU7oZHR1P_r13LmuaQ=,OSS_DIRECTORY,oso,magmaprotocol,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
uSvCm5p71Ef7R_Yh084s-z9zbQDeENwR87APTJxf9zs=,OSS_DIRECTORY,oso,replica-io,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
4IF5N43rh3j9S83bUBcfoWy_2I4qcP8UulcrMsuJX-o=,OSS_DIRECTORY,oso,tor-project,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
mdmHjdfApZRpp5seBSUY8CeL4gvbtCcjdBkw4TwOWKE=,OSS_DIRECTORY,oso,culture-blocks,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
6lg5zQJ4GYDjvO5NvVAfPBWuxNgOeEcLAfcL01ws5Us=,OSS_DIRECTORY,oso,defi-llama,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
DbObv8RyiVU2rWFPeA2scRL8QIu9JlhDafLifOGlb2Y=,OSS_DIRECTORY,oso,dna-seq,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
m3N8qQMCzudMelg62_P5ujjxUnoCKequ-G511hddAh8=,OSS_DIRECTORY,oso,internetmaximalism,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
hbHbmFgBqGLmcBaUZx1hjlzsQs913O15ZCgGhoCueCs=,OSS_DIRECTORY,oso,oxcart,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
shWCf8CjI4xyoivlHAWzZXw3Qc_X5m0pRVlBlkKGqLY=,OSS_DIRECTORY,oso,stereum-dev,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ed2wMCPWh99L2Vz8bErPrrw-gamExiljylLSLAh6O2c=,OSS_DIRECTORY,oso,ustakingio,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
rvFRD59qJsRC78N5d5j2yaJJxuX0LPb0qID8yn4fpTE=,OSS_DIRECTORY,oso,asilodigital,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
eK00I_DySiYs9Yc2V1nwxdfJsz1_FTkCJOj25CPYZc8=,OSS_DIRECTORY,oso,creatordao-project,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
jzScv7JNXVR2OF8N8kslAAjwqJyOjOY7aag_Smlw-V8=,OSS_DIRECTORY,oso,impact-stream-0xprimordia,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
2sDjBRX9h3o-WNf76pcIwXgzj1oTzda5njdImJjm3K0=,OSS_DIRECTORY,oso,inferer,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
rdZQ_reIwCYGoaSc--BPWK0Hb_lJ3lc_k79yyJVv8ms=,OSS_DIRECTORY,oso,mutualsupply,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
kCkXB5HEtuyIM-wb_u2111-WCfIqQJ5tNjWH22ReoUc=,OSS_DIRECTORY,oso,namesys-eth,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
9aq9Slv2o294jw6t_L1N1mb57esPDUdThWmpH9F_alA=,OSS_DIRECTORY,oso,nativesintech,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
MFPvQolnGGJAySddZbGMRDheMjhfXr-8QwL7Fj29HZ4=,OSS_DIRECTORY,oso,tropykus,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
kgAxB8vfbLyYCFalXqpQuA2FtCvkWjTJzKelYBC5R10=,OSS_DIRECTORY,oso,turbo-eth,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
9AG91MbJldcXaf7LWI35FgaOxdDfJmvhwbhizac_KtE=,OSS_DIRECTORY,oso,aikilabs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
7wvbMMqF7zo0DICZFXsweADz3luMwNYkewm2GVv365g=,OSS_DIRECTORY,oso,defilab-xyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
wd2kfo4GtOIyPvGNpcQfqmqNWgtmvWT4cW1ShKPlrrU=,OSS_DIRECTORY,oso,metamail,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Yi2f44eu1lJHOqgtb_ER65hqN6O2frrpK2dtaXGi9Vo=,OSS_DIRECTORY,oso,plancker-labs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
LYjorXBAT3ups7hO6SJ_Uy7fft9PqTeD3Nq2m2El7uM=,OSS_DIRECTORY,oso,buidlguidl,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
piV92wp9QVyuSuY1sRHQMvQBzuA8-Glr1MwKKefG_gQ=,OSS_DIRECTORY,oso,decentraschool,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
k6Hk14EtePy1knYpyojvjGjeRVdFud56bSohoVKxv-E=,OSS_DIRECTORY,oso,eco-mint,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
gxFQ-R2HhThIoNUP7P6Z8b-vdPCTIFsovfFyt0Idqfs=,OSS_DIRECTORY,oso,elefria-labs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
05Pv5ah32AKGtEEOkZ3vF9gLU3BObh1-cuU5f3x9f-A=,OSS_DIRECTORY,oso,ethelo,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
SuEoBIItQGkzdMa4ObZt9ZWqIlHKhd5MFpUVmUTiMTU=,OSS_DIRECTORY,oso,fundpg,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
2vg6VNbFW_qBMNGbl25lzb_8VFcO8TD864XCUzho8U8=,OSS_DIRECTORY,oso,grassrootseconomics,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
35PdVMO9QC_TYPR3CshG6i9jR7cR9h4TY4-2705Ggic=,OSS_DIRECTORY,oso,gwamilabs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
mb-s0BYa5AFcieGLDer4v7DWbWKsJvpVb-boLhnKn9k=,OSS_DIRECTORY,oso,makewaterorg,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
FKGhEZCHd-9hw5ppHDq2UdVzteRxcQDMrxl_wTQKpJE=,OSS_DIRECTORY,oso,techstationspace,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
vxB1C1CW4XitZMUyIvyEK8Rk9cYhSKiRUa3KoibZy8Y=,OSS_DIRECTORY,oso,tradao-xyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
tZ6ScAEtagzFGOBqrcyNc5S7OmWaMVj_bzMYcfrakI0=,OSS_DIRECTORY,oso,zeroknowledgefm,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
FcNvslk5LrhIOdhDJDFiqgo-ok-0uccjlceDbtDhOXU=,OSS_DIRECTORY,oso,coin-cashew,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ZwMjEpVHQ7oEpMU9SyzCc9Etqcz6w5E6lcoEofAzUuk=,OSS_DIRECTORY,oso,depayfi,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
UlGC3DmBYncL0mol-swnPNMUlFhBItNJW9qZchOEVEA=,OSS_DIRECTORY,oso,fractal-visions,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
LdyI13Fibm2hH8IpJ00aP1m73D5F3lUlUiilotvzBwU=,OSS_DIRECTORY,oso,optinames-optimismresolver,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
apqDtQP-vjmB3czhoVSKI1cFHtGFjz6LiudHLqc8YFg=,OSS_DIRECTORY,oso,planetable,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
ltRGzqGUqyLO-S_NeYsD-wEMDI5LfMeGsHw3M4xI_H4=,OSS_DIRECTORY,oso,pulsarswap,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Zdo50Upb2rT-8blEHKzIvhvWRy35zUxolnd_9njr0y4=,OSS_DIRECTORY,oso,whynotswitch,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
cwtaOj5u5_Ao_Otp4TjSXQxYNhe75DD07ULePe9f4YU=,OSS_DIRECTORY,oso,0u0-ai,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
K-FDc5pKaAoPFqml9jZtY7PF6zP_nCZojucRr8ZiP3k=,OSS_DIRECTORY,oso,0xnextlabs,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
I3qPoaFRct0Ahzuwx_5u-oAMaz-glgDhlqVaGexCCoU=,OSS_DIRECTORY,oso,atticc,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
VlVkuGrzlMIQpXBCN5yDAz8I9s_xd0P1zuxWngtAkfk=,OSS_DIRECTORY,oso,evmcrispr,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
RNmi7-OJFG5wdjWHs4FtiwmVLWqx37PY3q4o4vOJIdk=,OSS_DIRECTORY,oso,fabdaotw,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
JG07nvyIqa1-QfxaR-laz64gzal-YiYgt_Xt5yKOj5M=,OSS_DIRECTORY,oso,hashkeydid,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
qRimrP4QhrbeTj4iG3cylwaCx6EKsDTNZvDLtjKHP3c=,OSS_DIRECTORY,oso,ikigai-labs-xyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
KmvbkhIqihtoA4Btn6sAmuCPhUCDIgDsldMEMkHR4Lw=,OSS_DIRECTORY,oso,tapexyz,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
W8Y2ceq2ebTKYoEHtsYuhMAmDY3gtQcWZqqzUFJS8Ao=,OSS_DIRECTORY,oso,venture-miner,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
Cb-f9zKIm3nKvtSD6_ycCW2-8Qe5rDhClO7wPoiklLg=,OSS_DIRECTORY,oso,0xdeschool,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
v3BJZ6spw3FSvATx-O3wV_SiQ2fzJ-n7e_Qe3A70bj8=,OSS_DIRECTORY,oso,holonym-foundation,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
T4S8eKXHqaZgkkHUHduW9QGd-SfvDbYDxFq27v6v9a0=,OSS_DIRECTORY,oso,notarizedscreenshot,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo
