project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,repository_count,first_commit_date,last_commit_date,star_count,fork_count,developer_count,contributor_count,contributor_count_6_months,new_contributor_count_6_months,fulltime_developer_average_6_months,active_developer_count_6_months,commit_count_6_months,opened_pull_request_count_6_months,merged_pull_request_count_6_months,opened_issue_count_6_months,closed_issue_count_6_months
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,8TqbTDQcaFZngwnN_6LGAavdf_ywR8-YSiiShNZiKKI=,OSS_DIRECTORY,oso,gitcoin-oss,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
O_x-w1sVGU2ubjBh5eO0XVkwrL2lj4j-_xM93U_kWhQ=,OSS_DIRECTORY,oso,leastauthority,8TqbTDQcaFZngwnN_6LGAavdf_ywR8-YSiiShNZiKKI=,OSS_DIRECTORY,oso,gitcoin-oss,O_x-w1sVGU2ubjBh5eO0XVkwrL2lj4j-_xM93U_kWhQ=,OSS_DIRECTORY,oso,leastauthority,LeastAuthority,GITHUB,154,2015-01-13 00:02:26.000000 UTC,2024-10-25 00:27:41.000000 UTC,1318,232,32.0,142.0,19.0,13.0,1.0655737704918034,5.0,9562.0,13.0,9.0,334.0,317.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,8_hzRGLiWot06JsXbRcGkhYvZZlz892ecttBgrgMDMQ=,OSS_DIRECTORY,oso,gg22-apps-web3-infra,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,93hIiSEjzstxfGfISV4AWoFws6fRk5vnNWASbC24jbE=,OSS_DIRECTORY,oso,op-onchain,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,GITHUB,25,2021-09-15 06:20:05.000000 UTC,2024-10-24 04:07:32.000000 UTC,428,236,11.0,35.0,19.0,12.0,0.0,9.0,111.0,59.0,55.0,1.0,0.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,93hIiSEjzstxfGfISV4AWoFws6fRk5vnNWASbC24jbE=,OSS_DIRECTORY,oso,op-onchain,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
8x6n7ilfQWD-7QDBvzT3LpygWua-t1BLs-_c2FTSOaw=,OSS_DIRECTORY,oso,summer-fi,93hIiSEjzstxfGfISV4AWoFws6fRk5vnNWASbC24jbE=,OSS_DIRECTORY,oso,op-onchain,8x6n7ilfQWD-7QDBvzT3LpygWua-t1BLs-_c2FTSOaw=,OSS_DIRECTORY,oso,summer-fi,Summer.fi,GITHUB,40,2016-06-14 20:43:46.000000 UTC,2024-10-24 17:10:29.000000 UTC,477,271,61.0,245.0,19.0,3.0,3.4371584699453552,15.0,1810.0,921.0,877.0,2.0,2.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,K1Vu2Yc5WYajo6PDoaWAoAD_2phnhhpBPV54MkIjcqo=,OSS_DIRECTORY,oso,gg22-apps-dapps-apps,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,O6JkRqXJvAMwoKcmxQFTmDJshg53g6L_Cy-tu-Gh_Pk=,OSS_DIRECTORY,oso,op-rpgf2,c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,Ipsilon,GITHUB,20,2021-09-28 12:51:33.000000 UTC,2024-10-16 20:05:57.000000 UTC,73,24,6.0,22.0,19.0,8.0,0.081967213114754092,6.0,180.0,68.0,59.0,18.0,13.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
elcsxkpH6O4u5dG2HO6fRs04BN2cbd9cvdIE2iibvhQ=,OSS_DIRECTORY,oso,switchboard-xyz,Oo8nyMnxkUrZMcQRNz5gFmD3DjFJQ1Vlo5Fq1CMmq-4=,OSS_DIRECTORY,oso,arbitrum-crypto-ecosystems,elcsxkpH6O4u5dG2HO6fRs04BN2cbd9cvdIE2iibvhQ=,OSS_DIRECTORY,oso,switchboard-xyz,Switchboard,GITHUB,77,2021-05-09 11:33:57.000000 UTC,2024-10-22 23:40:12.000000 UTC,224,132,13.0,52.0,19.0,11.0,0.44808743169398907,8.0,482.0,46.0,42.0,9.0,5.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,GITHUB,25,2021-09-15 06:20:05.000000 UTC,2024-10-24 04:07:32.000000 UTC,428,236,11.0,35.0,19.0,12.0,0.0,9.0,111.0,59.0,55.0,1.0,0.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
_QBOPdPbl_8ExyR31kRUE57LGk3SQ6wmZc8nY48VPso=,OSS_DIRECTORY,oso,testinprod-io,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,_QBOPdPbl_8ExyR31kRUE57LGk3SQ6wmZc8nY48VPso=,OSS_DIRECTORY,oso,testinprod-io,Test in Prod,GITHUB,29,2022-08-08 04:01:21.000000 UTC,2024-10-15 16:15:21.000000 UTC,121,30,5.0,34.0,19.0,14.0,0.16939890710382513,5.0,595.0,48.0,42.0,19.0,16.0
V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,ShapeShift DAO,GITHUB,48,2019-08-05 17:49:36.000000 UTC,2024-10-24 17:48:56.000000 UTC,560,524,41.0,196.0,19.0,4.0,3.5300546448087431,7.0,899.0,885.0,848.0,436.0,451.0
c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,Ipsilon,GITHUB,20,2021-09-28 12:51:33.000000 UTC,2024-10-16 20:05:57.000000 UTC,73,24,6.0,22.0,19.0,8.0,0.081967213114754092,6.0,180.0,68.0,59.0,18.0,13.0
R3KsCEQwtl9Ag8uFvF6M7eHTraZp2JblbdPGGtBt4sU=,OSS_DIRECTORY,oso,covalenthq,SH7_HbjDSqhJrHVtlVaCHH_LgEMRdlRb1362NePoszc=,OSS_DIRECTORY,oso,op-rpgf3,R3KsCEQwtl9Ag8uFvF6M7eHTraZp2JblbdPGGtBt4sU=,OSS_DIRECTORY,oso,covalenthq,Covalent,GITHUB,43,2019-07-12 18:22:46.000000 UTC,2024-10-23 20:03:21.000000 UTC,381,231,20.0,69.0,19.0,7.0,0.20218579234972678,9.0,299.0,229.0,141.0,4.0,3.0
c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,UNKoHLpnT_OziRiPCuX21uhgLNIJygsxuZz3A0TL-cg=,OSS_DIRECTORY,oso,protocol-guild,c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,Ipsilon,GITHUB,20,2021-09-28 12:51:33.000000 UTC,2024-10-16 20:05:57.000000 UTC,73,24,6.0,22.0,19.0,8.0,0.081967213114754092,6.0,180.0,68.0,59.0,18.0,13.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,UuHEZcX5JovJCYL1VmJ4jcAPI09FIWykH_qEyKwwkUg=,OSS_DIRECTORY,oso,octant-04,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,VPDy9kqRtyRJ-02c2it-L5AIvou9hMT3O5vbbg0X6t0=,OSS_DIRECTORY,oso,dao-drops,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
Efzz8LjS39CrD6DxJ5m1Y_ifeHhK0jbejX958u7aUA8=,OSS_DIRECTORY,oso,berty,WBm_yvkXBKWiNtdz_8n4w6nkLiWND54MgcWB7TwICy8=,OSS_DIRECTORY,oso,protocol-labs-network,Efzz8LjS39CrD6DxJ5m1Y_ifeHhK0jbejX958u7aUA8=,OSS_DIRECTORY,oso,berty,Berty Technologies,GITHUB,45,2019-01-24 12:54:19.000000 UTC,2024-10-25 00:29:05.000000 UTC,8606,655,30.0,199.0,19.0,11.0,1.0054644808743169,5.0,2933.0,61.0,34.0,39.0,38.0
_QBOPdPbl_8ExyR31kRUE57LGk3SQ6wmZc8nY48VPso=,OSS_DIRECTORY,oso,testinprod-io,_6e7njV1gaBYBzEHf4n4fPPykf211mk1zAwBmw3Lhh0=,OSS_DIRECTORY,oso,op-retrofunding-5,_QBOPdPbl_8ExyR31kRUE57LGk3SQ6wmZc8nY48VPso=,OSS_DIRECTORY,oso,testinprod-io,Test in Prod,GITHUB,29,2022-08-08 04:01:21.000000 UTC,2024-10-15 16:15:21.000000 UTC,121,30,5.0,34.0,19.0,14.0,0.16939890710382513,5.0,595.0,48.0,42.0,19.0,16.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,aJULYKmZeJ7mvB2Hg0g0G2KHgWjL0MzQ2UHqLVqqgRU=,OSS_DIRECTORY,oso,op-rpgf1,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,aJULYKmZeJ7mvB2Hg0g0G2KHgWjL0MzQ2UHqLVqqgRU=,OSS_DIRECTORY,oso,op-rpgf1,c-Kk_mWYvE_Tlx_n57dkCbILs2yvwXoxaRGRp8NIcFc=,OSS_DIRECTORY,oso,ipsilon,Ipsilon,GITHUB,20,2021-09-28 12:51:33.000000 UTC,2024-10-16 20:05:57.000000 UTC,73,24,6.0,22.0,19.0,8.0,0.081967213114754092,6.0,180.0,68.0,59.0,18.0,13.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,akEvQpAZWc5ptDoeBceTtywXudHCCr0nMbpCyL32MCA=,OSS_DIRECTORY,oso,octant-02,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,eoSQ0BJsXBewQzfqSR_Is15KcftRYXILLPorFEwSrCU=,OSS_DIRECTORY,oso,arb-onchain,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,GITHUB,25,2021-09-15 06:20:05.000000 UTC,2024-10-24 04:07:32.000000 UTC,428,236,11.0,35.0,19.0,12.0,0.0,9.0,111.0,59.0,55.0,1.0,0.0
dUJbxMOjq4YBXAkzzNOm-tPG2yRppxVHvjBdKSJ4tfY=,OSS_DIRECTORY,oso,hats-finance,eoSQ0BJsXBewQzfqSR_Is15KcftRYXILLPorFEwSrCU=,OSS_DIRECTORY,oso,arb-onchain,dUJbxMOjq4YBXAkzzNOm-tPG2yRppxVHvjBdKSJ4tfY=,OSS_DIRECTORY,oso,hats-finance,hats-finance,GITHUB,88,2021-06-21 09:27:48.000000 UTC,2024-10-21 13:41:56.000000 UTC,137,117,11.0,53.0,19.0,12.0,0.0,6.0,372.0,157.0,108.0,1581.0,17.0
V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo,V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,ShapeShift DAO,GITHUB,48,2019-08-05 17:49:36.000000 UTC,2024-10-24 17:48:56.000000 UTC,560,524,41.0,196.0,19.0,4.0,3.5300546448087431,7.0,899.0,885.0,848.0,436.0,451.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,pJbMkbHXn8iCKEg0Un0saMHqjhaiPgQqu76Rb7_i2NQ=,OSS_DIRECTORY,oso,gitcoin-allo,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,sTEkqATqhK6KbSTtZegnEA7VWPfZHvuMvNA0p0omH7w=,OSS_DIRECTORY,oso,filecoin-crypto-ecosystems,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,t4FlUo9NzPBn6f8ho_IzGmPdfG0yPJ9eepouhQYrQmU=,OSS_DIRECTORY,oso,octant-03,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,t4FlUo9NzPBn6f8ho_IzGmPdfG0yPJ9eepouhQYrQmU=,OSS_DIRECTORY,oso,octant-03,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
8x6n7ilfQWD-7QDBvzT3LpygWua-t1BLs-_c2FTSOaw=,OSS_DIRECTORY,oso,summer-fi,xGSPU1Sz1zkk5lzPfAXHnwmPqza0FXZQFhY6wHRXcN0=,OSS_DIRECTORY,oso,op-retrofunding-4,8x6n7ilfQWD-7QDBvzT3LpygWua-t1BLs-_c2FTSOaw=,OSS_DIRECTORY,oso,summer-fi,Summer.fi,GITHUB,40,2016-06-14 20:43:46.000000 UTC,2024-10-24 17:10:29.000000 UTC,477,271,61.0,245.0,19.0,3.0,3.4371584699453552,15.0,1810.0,921.0,877.0,2.0,2.0
zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,ySLf_gIBeqX2ysyhzOrA6Bs1ktoJxWc6Z-F6viQxZfY=,OSS_DIRECTORY,oso,polygon-crypto-ecosystems,zMr9ziUIls0NIAm5eLswVdNAjL-X9j4o2RcEQmrLf4c=,OSS_DIRECTORY,oso,revoke-cash,Revoke,GITHUB,8,2019-10-12 14:36:44.000000 UTC,2024-10-24 10:12:20.000000 UTC,787,272,2.0,172.0,19.0,14.0,0.726775956284153,1.0,203.0,34.0,28.0,11.0,5.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,ySLf_gIBeqX2ysyhzOrA6Bs1ktoJxWc6Z-F6viQxZfY=,OSS_DIRECTORY,oso,polygon-crypto-ecosystems,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,GITHUB,25,2021-09-15 06:20:05.000000 UTC,2024-10-24 04:07:32.000000 UTC,428,236,11.0,35.0,19.0,12.0,0.0,9.0,111.0,59.0,55.0,1.0,0.0
osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,ywQLf8PL1_AZd_Bw4pA5SUayEKtiVcI4-dOi-atOmZA=,OSS_DIRECTORY,oso,op-govgrants,osL3B-y8yn0ALvvF90E-K8sPXgenbqc3PCpeCC67MHE=,OSS_DIRECTORY,oso,metagov,The Metagovernance Project,GITHUB,55,2020-01-29 13:19:04.000000 UTC,2024-10-23 08:36:18.000000 UTC,283,91,29.0,72.0,19.0,8.0,0.2896174863387978,13.0,394.0,26.0,15.0,16.0,11.0
V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,ywQLf8PL1_AZd_Bw4pA5SUayEKtiVcI4-dOi-atOmZA=,OSS_DIRECTORY,oso,op-govgrants,V-4zX6sbpekcUa8dFB8nfRW3IpxnGtGjDIUHg8eJmnc=,OSS_DIRECTORY,oso,shapeshift,ShapeShift DAO,GITHUB,48,2019-08-05 17:49:36.000000 UTC,2024-10-24 17:48:56.000000 UTC,560,524,41.0,196.0,19.0,4.0,3.5300546448087431,7.0,899.0,885.0,848.0,436.0,451.0
w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,ywQLf8PL1_AZd_Bw4pA5SUayEKtiVcI4-dOi-atOmZA=,OSS_DIRECTORY,oso,op-govgrants,w3cYd84PoRdRJ0aJSg_A5Fn_WPpCROPaeq403DjEOAg=,OSS_DIRECTORY,oso,galxe,Galxe,GITHUB,25,2021-09-15 06:20:05.000000 UTC,2024-10-24 04:07:32.000000 UTC,428,236,11.0,35.0,19.0,12.0,0.0,9.0,111.0,59.0,55.0,1.0,0.0
EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,Thales,GITHUB,24,2021-05-28 23:05:14.000000 UTC,2024-10-24 14:47:48.000000 UTC,97,130,16.0,48.0,20.0,1.0,3.4863387978142075,14.0,2890.0,925.0,866.0,0.0,0.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,7K0msv6H9FjIQ9KuZoqqLo__pyg1g_EJfnMi_-yx2lY=,OSS_DIRECTORY,oso,arb-stip-1,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,GITHUB,30,2021-07-09 10:10:35.000000 UTC,2024-10-24 11:55:57.000000 UTC,193,191,13.0,41.0,20.0,9.0,0.032786885245901641,9.0,389.0,99.0,76.0,1.0,3.0
EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,EzfIm6HTJ8t1dZCJ0WukRqqZgEyX_6Hd64B4SK0ciqw=,OSS_DIRECTORY,oso,thales,Thales,GITHUB,24,2021-05-28 23:05:14.000000 UTC,2024-10-24 14:47:48.000000 UTC,97,130,16.0,48.0,20.0,1.0,3.4863387978142075,14.0,2890.0,925.0,866.0,0.0,0.0
7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,7gqfws0MWRPiMksDMMfnZZFhU66gzItyl2x5wJa6mEE=,OSS_DIRECTORY,oso,socket,Socket,GITHUB,30,2021-07-09 10:10:35.000000 UTC,2024-10-24 11:55:57.000000 UTC,193,191,13.0,41.0,20.0,9.0,0.032786885245901641,9.0,389.0,99.0,76.0,1.0,3.0
QMXrH8r1mqwEjb22WQc5yYn2EWQjGyLNE-wJxUleSMY=,OSS_DIRECTORY,oso,crate-crypto,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QMXrH8r1mqwEjb22WQc5yYn2EWQjGyLNE-wJxUleSMY=,OSS_DIRECTORY,oso,crate-crypto,Crate Crypto,GITHUB,28,2019-07-15 18:03:10.000000 UTC,2024-10-14 16:48:02.000000 UTC,363,132,6.0,55.0,20.0,14.0,0.62841530054644812,3.0,718.0,238.0,208.0,96.0,59.0
