project_id,project_source,project_namespace,project_name,collection_id,collection_source,collection_namespace,collection_name,project_id_1,project_source_1,project_namespace_1,project_name_1,display_name,event_source,days_since_first_transaction,active_contract_count_90_days,transaction_count,transaction_count_6_months,gas_fees_sum,gas_fees_sum_6_months,address_count,address_count_90_days,new_address_count_90_days,returning_address_count_90_days,high_activity_address_count_90_days,medium_activity_address_count_90_days,low_activity_address_count_90_days,multi_project_address_count_90_days
vQWJaFUStPF4iuvr13J40HBIyd5z9PgTOa_6jRbd9nU=,OSS_DIRECTORY,oso,eden-network,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,vQWJaFUStPF4iuvr13J40HBIyd5z9PgTOa_6jRbd9nU=,OSS_DIRECTORY,oso,eden-network,Eden Network,ARBITRUM_ONE,373.0,0.0,1.0,0.0,1.87636e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vQWJaFUStPF4iuvr13J40HBIyd5z9PgTOa_6jRbd9nU=,OSS_DIRECTORY,oso,eden-network,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,vQWJaFUStPF4iuvr13J40HBIyd5z9PgTOa_6jRbd9nU=,OSS_DIRECTORY,oso,eden-network,Eden Network,OPTIMISM,619.0,1.0,24.0,11.0,0.000228809826357887,7.4352042510939e-05,16.0,4.0,3.0,1.0,0.0,0.0,4.0,3.0
m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,Lido,ARBITRUM_ONE,813.0,2.0,339880.0,121354.0,14.386975882354658,0.34368928462192055,136860.0,34736.0,22917.0,11819.0,8.0,255.0,34472.0,19110.0
m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,m3u9RgYlYchemnTKZDZSZV9xLGReVz_KGG5sV0tIrUE=,OSS_DIRECTORY,oso,lido,Lido,OPTIMISM,812.0,2.0,110145.0,51862.0,0.17739919140687238,0.062897522211163015,36157.0,16179.0,12185.0,3994.0,6.0,158.0,16013.0,15532.0
c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,Archly,ZORA,208.0,14.0,2676.0,1995.0,0.00076093420516050556,0.00060171969726162693,1051.0,485.0,473.0,12.0,0.0,8.0,477.0,442.0
c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,Archly,BASE,408.0,21.0,3012.0,474.0,0.032847547999956067,0.0026984682289547903,190.0,85.0,68.0,17.0,0.0,4.0,78.0,48.0
c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,Archly,MODE,210.0,7.0,576.0,418.0,0.00016224484822067409,0.00012149727374851196,12.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,Archly,OPTIMISM,408.0,20.0,2095.0,814.0,0.021563838422304887,0.0058687187423380185,58.0,18.0,2.0,16.0,0.0,9.0,9.0,11.0
c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,c51LUK-ctrPz4iHpCfj6CsHe2oaTA-TURpLo10DBLGY=,OSS_DIRECTORY,oso,archlyfi,Archly,FRAX,225.0,11.0,449.0,272.0,0.00010961612275976994,5.9481596445352081e-05,35.0,20.0,16.0,4.0,0.0,5.0,15.0,15.0
Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,Umbra (by ScopeLift),BASE,249.0,3.0,2941.0,2893.0,0.012153638727524211,0.0092998638432827754,1469.0,428.0,315.0,113.0,1.0,4.0,423.0,255.0
Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,Umbra (by ScopeLift),OPTIMISM,1056.0,3.0,88747.0,1932.0,0.14947744910144736,0.0052842286994431277,31241.0,300.0,89.0,211.0,0.0,3.0,297.0,91.0
Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,Xf4Ih4Sd3VYRNNNkN9Lpjw7pJQVTHIPKHXWRsdE_yFI=,OSS_DIRECTORY,oso,umbra-scopelift,Umbra (by ScopeLift),ARBITRUM_ONE,952.0,3.0,125441.0,3141.0,15.937368422309124,0.01166036858836572,41544.0,409.0,117.0,292.0,1.0,5.0,403.0,113.0
QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,Axelar,FRAX,248.0,10.0,55990.0,50736.0,0.49242840845479913,0.38467830814671161,2893.0,2003.0,1769.0,234.0,8.0,32.0,1958.0,670.0
QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,Axelar,BASE,462.0,59.0,1208295.0,685338.0,31.824436928250591,4.4981150502338316,236727.0,53624.0,31117.0,22507.0,49.0,1561.0,51991.0,44136.0
QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,Axelar,ARBITRUM_ONE,740.0,50.0,1151779.0,582351.0,268.25624315348779,8.067637092984306,165114.0,45473.0,29957.0,15516.0,36.0,631.0,44651.0,27734.0
QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,QltZuORSeUv2rFJ2ue2dvqFPlQ6hjG5OKG35dgDq0aM=,OSS_DIRECTORY,oso,axelar,Axelar,OPTIMISM,740.0,32.0,445542.0,226515.0,16.783012520208139,2.0431250350328471,61391.0,11809.0,7339.0,4470.0,16.0,155.0,11610.0,7612.0
zVGScjS_dn2eQWIBOYhC4REVGEbwVyidSDFhbVDSw_w=,OSS_DIRECTORY,oso,mintify-inc,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,zVGScjS_dn2eQWIBOYhC4REVGEbwVyidSDFhbVDSw_w=,OSS_DIRECTORY,oso,mintify-inc,Mintify,BASE,443.0,3.0,4949.0,377.0,0.21886751905244026,0.0013226337437504635,1263.0,81.0,57.0,24.0,0.0,0.0,81.0,34.0
e2MxScx169xvk0hqV0LVaANRxxnT8_QrPmBCMc3Y1ZU=,OSS_DIRECTORY,oso,blue-sweep,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,e2MxScx169xvk0hqV0LVaANRxxnT8_QrPmBCMc3Y1ZU=,OSS_DIRECTORY,oso,blue-sweep,BlueSweep,OPTIMISM,800.0,0.0,1402.0,0.0,0.0035653179182852592,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,ThirdWeb,BASE,470.0,5745.0,8242380.0,5888367.0,116.05887803225562,16.432555022266392,1836572.0,1043523.0,803484.0,240039.0,367.0,13065.0,1024002.0,260862.0
gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,ThirdWeb,OPTIMISM,855.0,575.0,1556842.0,36588.0,2.5225848332392031,0.47387200684880193,699318.0,4537.0,1994.0,2543.0,8.0,101.0,4417.0,2928.0
gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,gHO2CKahfi2EMVYX6Q5B6ZvLcbnTaNrCwk1lniDsEDM=,OSS_DIRECTORY,oso,third-web,ThirdWeb,ARBITRUM_ONE,855.0,35.0,85173.0,1422.0,43.139852453720273,0.015800155790404856,25495.0,400.0,191.0,209.0,0.0,2.0,397.0,238.0
IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,Granary,FRAX,184.0,12.0,2274.0,2252.0,0.0014557173524916221,0.0014475686095758457,158.0,130.0,85.0,45.0,1.0,25.0,104.0,68.0
IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,Granary,BASE,444.0,7.0,28045.0,9692.0,0.24759418406384609,0.059408683848877521,6009.0,689.0,523.0,166.0,1.0,12.0,676.0,662.0
IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,Granary,MODE,253.0,24.0,715378.0,467937.0,0.71200135947047849,0.36867711232257211,47747.0,4883.0,555.0,4328.0,32.0,372.0,4478.0,2313.0
IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,Granary,OPTIMISM,883.0,16.0,1317781.0,10406.0,0.93837682413881751,0.1231647103868416,275960.0,1102.0,250.0,852.0,4.0,31.0,1052.0,719.0
IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,IBSH7dQG0hSQE6oJo9G_xrHxhW4wUt8iiYGn2Ob65c8=,OSS_DIRECTORY,oso,granary,Granary,ARBITRUM_ONE,686.0,3.0,14472.0,822.0,1.8179534175114196,0.0044106679808092715,3191.0,210.0,85.0,125.0,0.0,0.0,210.0,147.0
afSpWQeMoLFPCxI3_8fs0SZZ8WBEHZ7TQxhq4BklyV8=,OSS_DIRECTORY,oso,jhekub-building-blocks,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,afSpWQeMoLFPCxI3_8fs0SZZ8WBEHZ7TQxhq4BklyV8=,OSS_DIRECTORY,oso,jhekub-building-blocks,Building Blocks,BASE,432.0,7.0,2196.0,1519.0,0.0079335869300355827,0.0035875915877729122,919.0,225.0,119.0,106.0,0.0,8.0,217.0,189.0
UKtg1vsNpSUEdeeWaD3sMccRbAy3snEUTcf0Px5xoak=,OSS_DIRECTORY,oso,showtime-xyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,UKtg1vsNpSUEdeeWaD3sMccRbAy3snEUTcf0Px5xoak=,OSS_DIRECTORY,oso,showtime-xyz,Showtime,BASE,228.0,54.0,1037.0,174.0,0.48853900911742665,0.054100707918988564,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
7HSVEkqtlpKaGU3xqZKON_aygKpq6GQAM-H40YL3Wsw=,OSS_DIRECTORY,oso,nex,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,7HSVEkqtlpKaGU3xqZKON_aygKpq6GQAM-H40YL3Wsw=,OSS_DIRECTORY,oso,nex,NEX,OPTIMISM,786.0,0.0,186940.0,0.0,0.024616413812925144,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,BASE,450.0,15.0,147956.0,47604.0,1.8515529776284418,0.533755550050538,51914.0,4950.0,2596.0,2354.0,3.0,59.0,4849.0,3827.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,OPTIMISM,1051.0,19.0,728064.0,31732.0,1.7223291313328613,0.17452329285324483,160721.0,14961.0,11800.0,3161.0,2.0,13.0,14873.0,14067.0
xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,xXMriwXHhCcyhqDEKlRr2FeNRm4jLHnRbZiN-8UaMF4=,OSS_DIRECTORY,oso,slingshot,Slingshot,ARBITRUM_ONE,1233.0,0.0,264229.0,0.0,212.1473633987535,0.0,70206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,OSS_DIRECTORY,oso,trashnfts,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,vYHZl9uHXEdHRUOP8YBanKV8tx3qHuY60q_rxWPwZCQ=,OSS_DIRECTORY,oso,trashnfts,Trash NFTs,BASE,260.0,1.0,1376.0,108.0,0.021064698853033827,0.00059347194655172191,445.0,5.0,1.0,4.0,0.0,0.0,5.0,5.0
taGpr-Np1yokRVG0l6sX6bOhKaoVOy3wc3NsznIhmMo=,OSS_DIRECTORY,oso,tokepad-smolstudios,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,taGpr-Np1yokRVG0l6sX6bOhKaoVOy3wc3NsznIhmMo=,OSS_DIRECTORY,oso,tokepad-smolstudios,Tokepad,BASE,187.0,469.0,23437.0,22867.0,0.359140791065638,0.31657468832080615,6313.0,1021.0,684.0,337.0,4.0,41.0,976.0,431.0
pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,OSS_DIRECTORY,oso,ren,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,OSS_DIRECTORY,oso,ren,Ren,ARBITRUM_ONE,1064.0,0.0,79.0,0.0,0.66576648576154451,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,OSS_DIRECTORY,oso,ren,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,pB0PO6kCu0DGduFEuLFdZn2lUorevgWMbo4fZfa1fyE=,OSS_DIRECTORY,oso,ren,Ren,OPTIMISM,844.0,0.0,235.0,2.0,0.00021938527794977209,4.205330855352e-06,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,Wido,ARBITRUM_ONE,675.0,0.0,2865.0,0.0,0.60832408076569033,0.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,Wido,BASE,414.0,0.0,584.0,0.0,0.0037803180715584536,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,6uocWVIx1PXyV5HN-lE9XMij3Q4w_jAk2iri0r2XUOg=,OSS_DIRECTORY,oso,wido,Wido,OPTIMISM,577.0,0.0,22778.0,0.0,1.1647032330534726,0.0,17502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xk7YmdBvg34sOxvA966OIXZxOkldRB2EiR0LEYOajYY=,OSS_DIRECTORY,oso,iron-bank,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,xk7YmdBvg34sOxvA966OIXZxOkldRB2EiR0LEYOajYY=,OSS_DIRECTORY,oso,iron-bank,Iron Bank,OPTIMISM,857.0,11.0,25190.0,444.0,0.095863331682429553,0.0048336190894235215,2879.0,111.0,46.0,65.0,0.0,2.0,109.0,69.0
xk7YmdBvg34sOxvA966OIXZxOkldRB2EiR0LEYOajYY=,OSS_DIRECTORY,oso,iron-bank,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,xk7YmdBvg34sOxvA966OIXZxOkldRB2EiR0LEYOajYY=,OSS_DIRECTORY,oso,iron-bank,Iron Bank,ARBITRUM_ONE,755.0,0.0,2.0,0.0,4.47788e-05,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDP5zyooNtrmpSQhbkpJp5iPX_nj0NjD51seuOMKNWA=,OSS_DIRECTORY,oso,saddle-finance,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,PDP5zyooNtrmpSQhbkpJp5iPX_nj0NjD51seuOMKNWA=,OSS_DIRECTORY,oso,saddle-finance,Saddle Finance,ARBITRUM_ONE,1074.0,10.0,19241.0,129.0,9.2959142810209148,0.00033709442336700397,3886.0,18.0,0.0,18.0,0.0,0.0,18.0,17.0
PDP5zyooNtrmpSQhbkpJp5iPX_nj0NjD51seuOMKNWA=,OSS_DIRECTORY,oso,saddle-finance,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,PDP5zyooNtrmpSQhbkpJp5iPX_nj0NjD51seuOMKNWA=,OSS_DIRECTORY,oso,saddle-finance,Saddle Finance,OPTIMISM,1011.0,2.0,4735.0,9.0,0.0058868060246004342,1.7395255103467998e-05,473.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,Odos,OPTIMISM,470.0,2.0,565498.0,314699.0,12.19287672586395,5.1549854186716653,139643.0,34288.0,24216.0,10072.0,116.0,1432.0,32544.0,18766.0
5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,Odos,MODE,228.0,1.0,201813.0,163721.0,0.27049812898000758,0.22578319854920245,17147.0,7181.0,5269.0,1912.0,49.0,349.0,6739.0,3984.0
5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,5VkD5cN8xZtehiLcOgtLJsWoekAgzc5g8M5L5XWcsis=,OSS_DIRECTORY,oso,odos-xyz,Odos,BASE,470.0,6.0,4433261.0,2729945.0,85.715867185253089,34.473744858270329,593752.0,183426.0,82628.0,100798.0,568.0,14409.0,166083.0,138644.0
mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,TITLES,BASE,380.0,48.0,40754.0,1573.0,0.11201823918274202,0.036857039023185656,33580.0,38.0,14.0,24.0,0.0,1.0,37.0,30.0
mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,TITLES,OPTIMISM,352.0,0.0,36.0,1.0,0.000312476779520205,9.94758230228e-07,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,mfn9aiOnHKAUe6YxvFmblJNdaxqWvKbLgk6uyxa46kw=,OSS_DIRECTORY,oso,titlesnyc,TITLES,ZORA,409.0,2.0,2472.0,59.0,0.31160632721969284,2.4651283015849986e-06,1753.0,5.0,0.0,5.0,0.0,0.0,5.0,3.0
r5H4OxILBpiVevbYoGCOonTXXeyrxUoVlFV9STd8B7A=,OSS_DIRECTORY,oso,ethglobal,89Tit1JWeJvJFw5pp7BjqTlEOvLXRQIw7tgZUI1_pj4=,OSS_DIRECTORY,oso,optimism,r5H4OxILBpiVevbYoGCOonTXXeyrxUoVlFV9STd8B7A=,OSS_DIRECTORY,oso,ethglobal,ETHGlobal,OPTIMISM,262.0,4.0,4476.0,3275.0,0.0085293905563636457,0.0062454834828697577,11.0,8.0,7.0,1.0,1.0,0.0,5.0,4.0
