,bucket_week,network,is_incentivized,count_transactions
245,2024-02-18 00:00:00+00:00,ZORA,False,674100
246,2024-02-18 00:00:00+00:00,OPTIMISM,True,34549
247,2024-02-18 00:00:00+00:00,BASE,True,8788
248,2024-02-25 00:00:00+00:00,BASE,True,9173
249,2024-02-25 00:00:00+00:00,ZORA,False,654238
250,2024-02-25 00:00:00+00:00,BASE,False,1814927
251,2024-02-25 00:00:00+00:00,MODE,True,1049
252,2024-02-25 00:00:00+00:00,FRAX,False,300300
253,2024-02-25 00:00:00+00:00,ZORA,True,5188
254,2024-02-25 00:00:00+00:00,MODE,False,477349
255,2024-02-25 00:00:00+00:00,ARBITRUM_ONE,True,5264
256,2024-02-25 00:00:00+00:00,OPTIMISM,True,6501
257,2024-02-25 00:00:00+00:00,ARBITRUM_ONE,False,6954425
258,2024-02-25 00:00:00+00:00,OPTIMISM,False,1370286
259,2024-03-03 00:00:00+00:00,MODE,True,704
260,2024-03-03 00:00:00+00:00,BASE,False,1811047
261,2024-03-03 00:00:00+00:00,FRAX,True,39
262,2024-03-03 00:00:00+00:00,ARBITRUM_ONE,False,6365692
263,2024-03-03 00:00:00+00:00,ZORA,False,559282
264,2024-03-03 00:00:00+00:00,FRAX,False,311248
265,2024-03-03 00:00:00+00:00,OPTIMISM,True,4338
266,2024-03-03 00:00:00+00:00,ARBITRUM_ONE,True,4205
267,2024-03-03 00:00:00+00:00,MODE,False,437024
268,2024-03-03 00:00:00+00:00,OPTIMISM,False,1232461
269,2024-03-03 00:00:00+00:00,BASE,True,7994
270,2024-03-03 00:00:00+00:00,ZORA,True,5312
271,2024-03-10 00:00:00+00:00,OPTIMISM,True,4998
272,2024-03-10 00:00:00+00:00,MODE,True,936
273,2024-03-10 00:00:00+00:00,BASE,False,3857694
274,2024-03-10 00:00:00+00:00,OPTIMISM,False,1318085
275,2024-03-10 00:00:00+00:00,FRAX,True,27
276,2024-03-10 00:00:00+00:00,ZORA,True,5171
277,2024-03-10 00:00:00+00:00,MODE,False,485573
278,2024-03-10 00:00:00+00:00,BASE,True,11370
279,2024-03-10 00:00:00+00:00,FRAX,False,307142
280,2024-03-10 00:00:00+00:00,ARBITRUM_ONE,False,7050526
281,2024-03-10 00:00:00+00:00,ARBITRUM_ONE,True,4897
282,2024-03-10 00:00:00+00:00,ZORA,False,666343
283,2024-03-17 00:00:00+00:00,ZORA,True,5282
284,2024-03-17 00:00:00+00:00,OPTIMISM,False,1685198
285,2024-03-17 00:00:00+00:00,FRAX,False,303434
286,2024-03-17 00:00:00+00:00,ZORA,False,781545
287,2024-03-17 00:00:00+00:00,BASE,True,16987
288,2024-03-17 00:00:00+00:00,MODE,False,527415
289,2024-03-17 00:00:00+00:00,ARBITRUM_ONE,False,9798569
290,2024-03-17 00:00:00+00:00,OPTIMISM,True,4989
291,2024-03-17 00:00:00+00:00,MODE,True,1208
292,2024-03-17 00:00:00+00:00,ARBITRUM_ONE,True,5481
293,2024-03-17 00:00:00+00:00,BASE,False,4799460
294,2024-03-17 00:00:00+00:00,FRAX,True,27
295,2024-03-24 00:00:00+00:00,BASE,False,6981769
296,2024-03-24 00:00:00+00:00,ZORA,False,811937
297,2024-03-24 00:00:00+00:00,MODE,True,1141
298,2024-03-24 00:00:00+00:00,ARBITRUM_ONE,False,10540748
299,2024-03-24 00:00:00+00:00,FRAX,True,5
300,2024-03-24 00:00:00+00:00,BASE,True,23627
301,2024-03-24 00:00:00+00:00,OPTIMISM,True,5876
302,2024-03-24 00:00:00+00:00,METAL,False,140251
303,2024-03-24 00:00:00+00:00,OPTIMISM,False,2021533
304,2024-03-24 00:00:00+00:00,FRAX,False,306787
305,2024-03-24 00:00:00+00:00,ARBITRUM_ONE,True,6705
306,2024-03-24 00:00:00+00:00,MODE,False,530906
307,2024-03-24 00:00:00+00:00,ZORA,True,4849
308,2024-03-31 00:00:00+00:00,BASE,True,30046
309,2024-03-31 00:00:00+00:00,FRAX,False,305203
310,2024-03-31 00:00:00+00:00,METAL,False,302952
311,2024-03-31 00:00:00+00:00,ARBITRUM_ONE,False,9527395
312,2024-03-31 00:00:00+00:00,FRAX,True,14
313,2024-03-31 00:00:00+00:00,ZORA,True,8931
314,2024-03-31 00:00:00+00:00,MODE,False,484558
315,2024-03-31 00:00:00+00:00,BASE,False,8791627
316,2024-03-31 00:00:00+00:00,OPTIMISM,False,1729013
317,2024-03-31 00:00:00+00:00,MODE,True,682
318,2024-03-31 00:00:00+00:00,ARBITRUM_ONE,True,5838
319,2024-03-31 00:00:00+00:00,OPTIMISM,True,3946
320,2024-03-31 00:00:00+00:00,ZORA,False,964131
321,2024-04-07 00:00:00+00:00,ZORA,True,7491
322,2024-04-07 00:00:00+00:00,OPTIMISM,False,1953428
323,2024-04-07 00:00:00+00:00,FRAX,True,36
324,2024-04-07 00:00:00+00:00,BASE,True,26041
325,2024-04-07 00:00:00+00:00,MODE,True,823
326,2024-04-07 00:00:00+00:00,METAL,False,301153
327,2024-04-07 00:00:00+00:00,MODE,False,541606
328,2024-04-07 00:00:00+00:00,ARBITRUM_ONE,True,7702
329,2024-04-07 00:00:00+00:00,OPTIMISM,True,4303
330,2024-04-07 00:00:00+00:00,ZORA,False,1061611
331,2024-04-07 00:00:00+00:00,BASE,False,9494592
332,2024-04-07 00:00:00+00:00,ARBITRUM_ONE,False,10656916
333,2024-04-07 00:00:00+00:00,FRAX,False,308461
334,2024-04-14 00:00:00+00:00,METAL,False,301211
335,2024-04-14 00:00:00+00:00,MODE,False,514794
336,2024-04-14 00:00:00+00:00,OPTIMISM,True,3672
337,2024-04-14 00:00:00+00:00,FRAX,True,8
338,2024-04-14 00:00:00+00:00,BASE,True,20856
339,2024-04-14 00:00:00+00:00,ARBITRUM_ONE,False,10879735
340,2024-04-14 00:00:00+00:00,BASE,False,7991760
341,2024-04-14 00:00:00+00:00,MODE,True,844
342,2024-04-14 00:00:00+00:00,OPTIMISM,False,1812595
343,2024-04-14 00:00:00+00:00,ZORA,True,5758
344,2024-04-14 00:00:00+00:00,ARBITRUM_ONE,True,7522
345,2024-04-14 00:00:00+00:00,FRAX,False,303811
346,2024-04-14 00:00:00+00:00,ZORA,False,778391
347,2024-04-21 00:00:00+00:00,METAL,False,305571
348,2024-04-21 00:00:00+00:00,MODE,True,1130
349,2024-04-21 00:00:00+00:00,BASE,False,8127889
350,2024-04-21 00:00:00+00:00,OPTIMISM,False,1998630
351,2024-04-21 00:00:00+00:00,ZORA,True,5323
352,2024-04-21 00:00:00+00:00,OPTIMISM,True,4011
353,2024-04-21 00:00:00+00:00,BASE,True,20979
354,2024-04-21 00:00:00+00:00,FRAX,True,7
355,2024-04-21 00:00:00+00:00,FRAX,False,305413
356,2024-04-21 00:00:00+00:00,ARBITRUM_ONE,False,10526228
357,2024-04-21 00:00:00+00:00,ZORA,False,787306
358,2024-04-21 00:00:00+00:00,MODE,False,747719
359,2024-04-21 00:00:00+00:00,ARBITRUM_ONE,True,8704
360,2024-04-28 00:00:00+00:00,BASE,True,20822
361,2024-04-28 00:00:00+00:00,METAL,False,303168
362,2024-04-28 00:00:00+00:00,ZORA,True,5413
363,2024-04-28 00:00:00+00:00,ARBITRUM_ONE,True,4908
364,2024-04-28 00:00:00+00:00,ARBITRUM_ONE,False,10707337
365,2024-04-28 00:00:00+00:00,OPTIMISM,True,4254
366,2024-04-28 00:00:00+00:00,BASE,False,7991536
367,2024-04-28 00:00:00+00:00,FRAX,False,306067
368,2024-04-28 00:00:00+00:00,MODE,False,682668
369,2024-04-28 00:00:00+00:00,ZORA,False,814485
370,2024-04-28 00:00:00+00:00,OPTIMISM,False,2041985
371,2024-04-28 00:00:00+00:00,MODE,True,1744
372,2024-05-05 00:00:00+00:00,MODE,True,3303
373,2024-05-05 00:00:00+00:00,ARBITRUM_ONE,False,12075871
