artifact_name,project_name,metric_name,sample_date,amount
starknet-foundry,walnuthq,GITHUB_active_developers_monthly,2024-06-01,1
blight,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
blockchain-k-plugin,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2024-06-01,2
.github,third-web,GITHUB_active_developers_monthly,2024-06-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,2
circomspect,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
macroni,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2024-06-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-06-01,2
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,2
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-06-01,2
pip-plugin-pep740,trailofbits,GITHUB_active_developers_monthly,2024-11-01,2
rust-sdk,redstone-finance,GITHUB_active_developers_monthly,2024-11-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2024-06-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-11-01,2
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-06-01,10
scarb,walnuthq,GITHUB_active_developers_monthly,2024-11-01,1
rust,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,1
k,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,1
imp-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2024-11-01,2
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2024-11-01,3
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2024-11-01,12
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2024-11-01,3
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-11-01,2
windows-ctl,trailofbits,GITHUB_active_developers_monthly,2024-11-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2024-08-01,2
mx-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
omni,fairblock,GITHUB_active_developers_monthly,2024-08-01,1
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2024-08-01,1
cannon,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-08-01,1
ens-docs,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-08-01,1
vast-benchmarks,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
redstone-evm-examples,redstone-finance,GITHUB_active_developers_monthly,2024-08-01,1
dagster-sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2024-08-01,1
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-08-01,2
_audits_ethereum-optimism_pausability,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
docs-v2,third-web,GITHUB_active_developers_monthly,2024-08-01,3
build-wrap,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
pl-tutorial,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
weggli-native,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
cosmos-sdk,fairblock,GITHUB_active_developers_monthly,2024-08-01,2
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-08-01,5
z3-images,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2024-08-01,2
example-publisher,pyth-network,GITHUB_active_developers_monthly,2024-08-01,1
kup,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,2
go-fuzz-utils,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
redstone-docs,redstone-finance,GITHUB_active_developers_monthly,2024-08-01,4
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-08-01,1
per,pyth-network,GITHUB_active_developers_monthly,2024-08-01,3
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2024-08-01,2
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2024-08-01,4
governance,pyth-network,GITHUB_active_developers_monthly,2024-04-01,4
vast,trailofbits,GITHUB_active_developers_monthly,2024-04-01,3
cargo-stylus,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2024-08-01,1
codeql-queries,trailofbits,GITHUB_active_developers_monthly,2024-08-01,1
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2024-08-01,3
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-08-01,1
foundry,arbos-foundry-bernard-wagner,GITHUB_active_developers_monthly,2024-04-01,1
pyth-agent,pyth-network,GITHUB_active_developers_monthly,2024-09-01,2
cdk-erigon,fairblock,GITHUB_active_developers_monthly,2024-09-01,1
vast,trailofbits,GITHUB_active_developers_monthly,2024-09-01,2
pyth-client,pyth-network,GITHUB_active_developers_monthly,2024-09-01,1
kontrol-mantle-workshop,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2024-12-01,1
js,third-web,GITHUB_active_developers_monthly,2024-09-01,4
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,1
gitbook-komet,runtimeverification,GITHUB_active_developers_monthly,2024-09-01,2
cargo-unmaintained,trailofbits,GITHUB_active_developers_monthly,2024-12-01,2
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
program-admin,pyth-network,GITHUB_active_developers_monthly,2024-09-01,1
vscode-weaudit,trailofbits,GITHUB_active_developers_monthly,2024-09-01,1
arbitrumcontracts,fairblock,GITHUB_active_developers_monthly,2024-12-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2024-12-01,1
price-feeds-metadata,pyth-network,GITHUB_active_developers_monthly,2024-12-01,1
noir-libs,walnuthq,GITHUB_active_developers_monthly,2024-12-01,1
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2024-12-01,3
passport,passportxyz,GITHUB_active_developers_monthly,2024-12-01,3
per,pyth-network,GITHUB_active_developers_monthly,2024-12-01,3
privgov,fairblock,GITHUB_active_developers_monthly,2024-12-01,3
k,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
9lives.so,9lives-fluidity-money,GITHUB_active_developers_monthly,2025-04-01,3
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,5
build-wrap,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
vspells-ai-agent,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
necessist,trailofbits,GITHUB_active_developers_monthly,2025-03-01,2
contracts-pay-gateway,third-web,GITHUB_active_developers_monthly,2025-04-01,1
anchor-coverage,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
test-fuzz,trailofbits,GITHUB_active_developers_monthly,2025-04-01,5
gh-action-adapt-sigstore-pypi,trailofbits,GITHUB_active_developers_monthly,2025-04-01,1
madara-docs,walnuthq,GITHUB_active_developers_monthly,2025-04-01,1
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2025-04-01,2
id-staking-v2-app,passportxyz,GITHUB_active_developers_monthly,2025-04-01,2
are-we-pep740-yet,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
fairyringcontract,fairblock,GITHUB_active_developers_monthly,2025-03-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2025-04-01,2
elizaos-agent-0.25.9,rather_labs,GITHUB_active_developers_monthly,2025-04-01,1
rfc3161-client,trailofbits,GITHUB_active_developers_monthly,2025-02-01,2
noir-libs-server,walnuthq,GITHUB_active_developers_monthly,2025-02-01,1
polytracker,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
sigstore-rekor-types,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2025-02-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
redstone-showroom,redstone-finance,GITHUB_active_developers_monthly,2025-02-01,1
simbolik-vscode,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
pypi-attestations,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
cargo-line-test,trailofbits,GITHUB_active_developers_monthly,2025-01-01,3
sqlmesh,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,1
walnut-lite,walnuthq,GITHUB_active_developers_monthly,2025-01-01,1
oss-directory,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,4
redstone-oracles-monorepo,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,1
semgrep-rules,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
cookiecutter-python,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,2
deepstate,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
sqlglot,opensource-observer,GITHUB_active_developers_monthly,2025-01-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2025-01-01,1
testing-handbook,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
dylint,trailofbits,GITHUB_active_developers_monthly,2025-01-01,2
pyth-examples,pyth-network,GITHUB_active_developers_monthly,2025-01-01,2
js,third-web,GITHUB_active_developers_monthly,2025-01-01,6
angrop,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
multiplier,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2025-01-01,11
mir-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,4
kontrol,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,2
passport-scorer,passportxyz,GITHUB_active_developers_monthly,2025-01-01,3
publications,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,4
riscv-semantics,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
go-mutexasserts,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
.github,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
zeet-eks-terraform,third-web,GITHUB_active_developers_monthly,2025-02-01,1
yearn-v3-term-vault,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
algo-ng,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
depeg-swap,runtimeverification,GITHUB_active_developers_monthly,2025-02-01,1
cast_checks,trailofbits,GITHUB_active_developers_monthly,2025-02-01,1
kontrol-solady,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
rust-sdk,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,3
llvm-backend,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
passport,passportxyz,GITHUB_active_developers_monthly,2025-01-01,3
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
rust,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
vscode-sarif-explorer,trailofbits,GITHUB_active_developers_monthly,2025-01-01,1
fairyringclient,fairblock,GITHUB_active_developers_monthly,2025-01-01,1
per,pyth-network,GITHUB_active_developers_monthly,2025-01-01,4
clara,redstone-finance,GITHUB_active_developers_monthly,2025-01-01,2
simbolik-examples,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,1
governance,pyth-network,GITHUB_active_developers_monthly,2025-01-01,2
komet,runtimeverification,GITHUB_active_developers_monthly,2025-01-01,2
client-clara,redstone-finance,GITHUB_active_developers_monthly,2025-03-01,2
eth-security-toolbox,trailofbits,GITHUB_active_developers_monthly,2025-03-01,1
instafix-llvm,trailofbits,GITHUB_active_developers_monthly,2025-03-01,2
cairovm.codes,walnuthq,GITHUB_active_developers_monthly,2025-03-01,1
oss-funding,opensource-observer,GITHUB_active_developers_monthly,2025-03-01,1
9lives.so,9lives-fluidity-money,GITHUB_active_developers_monthly,2025-03-01,3
governance,pyth-network,GITHUB_active_developers_monthly,2025-04-01,2
homebrew-k,runtimeverification,GITHUB_active_developers_monthly,2025-04-01,1
walnut-landingpage,walnuthq,GITHUB_active_developers_monthly,2025-04-01,2
redstone-prettier-config,redstone-finance,GITHUB_active_developers_monthly,2022-05-01,1
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-08-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2022-12-01,2
rubysec,trailofbits,GITHUB_active_developers_monthly,2022-05-01,1
manticore,trailofbits,GITHUB_active_developers_monthly,2022-05-01,1
uthenticode,trailofbits,GITHUB_active_developers_monthly,2022-05-01,1
michelson-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-05-01,2
k,runtimeverification,GITHUB_active_developers_monthly,2022-05-01,2
ebpf-common,trailofbits,GITHUB_active_developers_monthly,2022-09-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-01-01,2
redstone-app,redstone-finance,GITHUB_active_developers_monthly,2022-01-01,1
welldonestudio.github.io,remix-arbitrum-welldonestudio,GITHUB_active_developers_monthly,2022-08-01,2
vlsm,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,3
redstone-evm-connector-examples,redstone-finance,GITHUB_active_developers_monthly,2022-08-01,1
delegable-token,wakeuplabs,GITHUB_active_developers_monthly,2022-08-01,1
pyth-sdk-rs,pyth-network,GITHUB_active_developers_monthly,2022-08-01,1
ebpfpub,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
publications,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
polyfile,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
osquery,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
audit-reports,pyth-network,GITHUB_active_developers_monthly,2022-05-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2022-05-01,1
haskell-backend,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,6
python-project-template,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,1
pyth-gitbook,pyth-network,GITHUB_active_developers_monthly,2022-08-01,3
redstone-sw-testnet,redstone-finance,GITHUB_active_developers_monthly,2022-08-01,1
pyth-client-py,pyth-network,GITHUB_active_developers_monthly,2022-01-01,1
redstone-landing,redstone-finance,GITHUB_active_developers_monthly,2022-09-01,1
mishegos,trailofbits,GITHUB_active_developers_monthly,2022-09-01,1
publications,runtimeverification,GITHUB_active_developers_monthly,2022-09-01,3
lens-score-validator,redstone-finance,GITHUB_active_developers_monthly,2022-09-01,1
pyth-observer,pyth-network,GITHUB_active_developers_monthly,2022-09-01,2
protofuzz,trailofbits,GITHUB_active_developers_monthly,2022-09-01,1
celebrity-smackdown-contracts,rather_labs,GITHUB_active_developers_monthly,2022-01-01,1
polyfile,trailofbits,GITHUB_active_developers_monthly,2022-06-01,1
pyth-sdk-solidity,pyth-network,GITHUB_active_developers_monthly,2022-05-01,2
sholva,trailofbits,GITHUB_active_developers_monthly,2022-05-01,1
python-sdk,third-web,GITHUB_active_developers_monthly,2022-08-01,1
storage,third-web,GITHUB_active_developers_monthly,2022-08-01,2
k-web-theme,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,1
mttn,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
pyth-sdk-js,pyth-network,GITHUB_active_developers_monthly,2022-08-01,1
pyth-crosschain,pyth-network,GITHUB_active_developers_monthly,2022-08-01,3
eatmynetwork,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
auth,third-web,GITHUB_active_developers_monthly,2022-08-01,2
k,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,3
llvm-wedlock,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
portal,third-web,GITHUB_active_developers_monthly,2022-05-01,2
dylint,trailofbits,GITHUB_active_developers_monthly,2022-05-01,2
blog,third-web,GITHUB_active_developers_monthly,2022-08-01,1
solana,third-web,GITHUB_active_developers_monthly,2022-08-01,1
pyth-client,pyth-network,GITHUB_active_developers_monthly,2022-08-01,4
redstone-evm-connector,redstone-finance,GITHUB_active_developers_monthly,2022-08-01,1
rv-nix-tools,runtimeverification,GITHUB_active_developers_monthly,2022-08-01,1
examples,third-web,GITHUB_active_developers_monthly,2022-08-01,2
osquery,trailofbits,GITHUB_active_developers_monthly,2022-08-01,1
js,third-web,GITHUB_active_developers_monthly,2022-08-01,4
wasm-semantics,runtimeverification,GITHUB_active_developers_monthly,2022-01-01,1
siderophile,trailofbits,GITHUB_active_developers_monthly,2022-01-01,2
uthenticode,trailofbits,GITHUB_active_developers_monthly,2022-01-01,1
rust-optnone,trailofbits,GITHUB_active_developers_monthly,2022-01-01,2
onesixtyone,trailofbits,GITHUB_active_developers_monthly,2022-01-01,1
redstone-cache-layer,redstone-finance,GITHUB_active_developers_monthly,2022-01-01,1
pe-parse,trailofbits,GITHUB_active_developers_monthly,2022-01-01,1
redstone-images,redstone-finance,GITHUB_active_developers_monthly,2022-01-01,1
