,uuid,category,chain,address,metric_name,metric_value
520,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,transactions_90D,1
521,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,active_addresses_90D,1
522,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,daily_active_addresses_90D,1
523,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,daily_active_addresses_90D,1
524,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,transactions_180D,3
525,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,active_addresses_180D,3
526,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,daily_active_addresses_180D,1
527,3ea994a4-c20a-4849-8b72-5b0c33c12b73,DEX,MODE,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,daily_active_addresses_180D,1
528,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,transactions_90D,287
529,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,active_addresses_90D,178
530,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,daily_active_addresses_90D,3
531,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,farcaster_users_90D,128
532,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,transactions_180D,404
533,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,active_addresses_180D,237
534,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,daily_active_addresses_180D,2
535,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,Community & Curation,OP MAINNET,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,farcaster_users_180D,176
536,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,transactions_90D,9
537,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,active_addresses_90D,1
538,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,daily_active_addresses_90D,1
539,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,farcaster_users_90D,1
540,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,transactions_180D,9
541,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,active_addresses_180D,1
542,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,daily_active_addresses_180D,1
543,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,Gaming,BASE,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,farcaster_users_180D,1
544,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,transactions_90D,7
545,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,active_addresses_90D,3
546,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,daily_active_addresses_90D,1
547,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,daily_active_addresses_90D,1
548,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,transactions_180D,30
549,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,active_addresses_180D,16
550,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,daily_active_addresses_180D,3
551,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,Lending,OP MAINNET,0x9ff826860689483181c5fac9628fd2f70275a700,daily_active_addresses_180D,3
552,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,transactions_90D,3699
553,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,active_addresses_90D,1058
554,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,daily_active_addresses_90D,14
555,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,farcaster_users_90D,69
556,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,transactions_180D,3935
557,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,active_addresses_180D,1258
558,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,daily_active_addresses_180D,12
559,4d172a4b-7c8e-40b6-84f6-475906c42d67,Airdrop,BASE,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,farcaster_users_180D,72
560,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,transactions_90D,40786
561,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,active_addresses_90D,11756
562,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,daily_active_addresses_90D,390
563,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,farcaster_users_90D,3434
564,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,transactions_180D,44950
565,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,active_addresses_180D,12055
566,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,daily_active_addresses_180D,212
567,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,Other Category,OP MAINNET,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,farcaster_users_180D,3457
568,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,transactions_90D,2
569,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,active_addresses_90D,2
570,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,daily_active_addresses_90D,1
571,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,daily_active_addresses_90D,1
572,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,transactions_180D,25
573,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,active_addresses_180D,4
574,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,daily_active_addresses_180D,1
575,76e7ae2e-7aa9-4d6b-832a-6a838772da18,Lending,OP MAINNET,0xe01df4ac1e1e57266900e62c37f12c986495a618,daily_active_addresses_180D,1
576,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,transactions_90D,3304
577,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,active_addresses_90D,657
578,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,daily_active_addresses_90D,15
579,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,farcaster_users_90D,370
580,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,transactions_180D,13682
581,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,active_addresses_180D,4033
582,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,daily_active_addresses_180D,39
583,88548564-6deb-42dc-bf2b-ba00ebdc2dda,Other Category,BASE,0xc5a076cad94176c2996b32d8466be1ce757faa27,farcaster_users_180D,2349
584,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,transactions_90D,11
585,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,active_addresses_90D,3
586,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,daily_active_addresses_90D,1
587,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,daily_active_addresses_90D,1
588,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,transactions_180D,68
589,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,active_addresses_180D,18
590,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,daily_active_addresses_180D,1
591,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,Airdrop,MODE,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,farcaster_users_180D,2
592,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,transactions_90D,12926
593,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,active_addresses_90D,2
594,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,daily_active_addresses_90D,1
595,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,daily_active_addresses_90D,1
596,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,transactions_180D,12926
597,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,active_addresses_180D,2
598,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,daily_active_addresses_180D,1
599,ad694136-109e-4227-a214-1329f099aff0,Other Media NFTs,BASE,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,daily_active_addresses_180D,1
600,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,transactions_90D,272
601,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,active_addresses_90D,139
602,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,daily_active_addresses_90D,23
603,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,farcaster_users_90D,3
604,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,transactions_180D,290
605,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,active_addresses_180D,153
606,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,daily_active_addresses_180D,8
607,8dcfac3e-f424-4589-9f63-ac08d3783d0a,Gaming,BASE,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,farcaster_users_180D,9
608,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,transactions_90D,1683
609,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,active_addresses_90D,143
610,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,daily_active_addresses_90D,8
611,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,farcaster_users_90D,117
612,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,transactions_180D,1683
613,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,active_addresses_180D,143
614,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,daily_active_addresses_180D,8
615,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,Frames,BASE,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,farcaster_users_180D,117
616,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,transactions_90D,2150
617,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,active_addresses_90D,1540
618,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,daily_active_addresses_90D,31
619,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,farcaster_users_90D,642
620,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,transactions_180D,2150
621,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,active_addresses_180D,1540
622,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,daily_active_addresses_180D,31
623,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,Other Media NFTs,BASE,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,farcaster_users_180D,642
624,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,transactions_90D,1093
625,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,active_addresses_90D,664
626,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,daily_active_addresses_90D,10
627,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,farcaster_users_90D,300
628,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,transactions_180D,2648
629,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,active_addresses_180D,1143
630,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,daily_active_addresses_180D,11
631,9a780215-3aaf-402a-aa0e-ad33af6c9efb,Art NFTs,OP MAINNET,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,farcaster_users_180D,447
632,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,transactions_90D,4800
633,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,active_addresses_90D,3887
634,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,daily_active_addresses_90D,49
635,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,farcaster_users_90D,143
636,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,transactions_180D,25997
637,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,active_addresses_180D,17712
638,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,daily_active_addresses_180D,123
639,785e4a36-2b93-4879-9f61-de92145313b7,Art NFTs,ZORA,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,farcaster_users_180D,455
640,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,transactions_90D,102
641,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,active_addresses_90D,85
642,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,daily_active_addresses_90D,9
643,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,farcaster_users_90D,6
644,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,transactions_180D,102
645,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,active_addresses_180D,85
646,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,daily_active_addresses_180D,9
647,0c682377-2b21-414c-8ae2-51a2aec4fc10,Art NFTs,BASE,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,farcaster_users_180D,6
648,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,transactions_90D,13
649,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,active_addresses_90D,13
650,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,daily_active_addresses_90D,2
651,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,farcaster_users_90D,12
652,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,transactions_180D,13
653,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,active_addresses_180D,13
654,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,daily_active_addresses_180D,2
655,67209e62-be17-43ad-9259-b8cd4a8ae1b2,Frames,BASE,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,farcaster_users_180D,12
656,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,transactions_90D,49
657,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,active_addresses_90D,46
658,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,daily_active_addresses_90D,1
659,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,farcaster_users_90D,32
660,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,transactions_180D,4210
661,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,active_addresses_180D,2915
662,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,daily_active_addresses_180D,29
663,c2c5a003-7424-41af-8ad5-6873be413eaf,Frames,BASE,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,farcaster_users_180D,1981
664,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,transactions_90D,16
665,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,active_addresses_90D,1
666,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,daily_active_addresses_90D,1
667,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,daily_active_addresses_90D,1
668,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,transactions_180D,16
669,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,active_addresses_180D,1
670,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,daily_active_addresses_180D,1
671,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,Other Media NFTs,BASE,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,daily_active_addresses_180D,1
672,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,transactions_90D,96
673,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,active_addresses_90D,85
674,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,daily_active_addresses_90D,1
675,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,farcaster_users_90D,34
676,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,transactions_180D,248
677,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,active_addresses_180D,209
678,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,daily_active_addresses_180D,2
679,043209c7-5fee-4c5b-87ba-0ceb08218844,Art NFTs,OP MAINNET,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,farcaster_users_180D,74
680,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,transactions_90D,1
681,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,active_addresses_90D,1
682,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,daily_active_addresses_90D,1
683,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,daily_active_addresses_90D,1
684,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,transactions_180D,2076
685,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,active_addresses_180D,1908
686,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,daily_active_addresses_180D,97
687,4d7a1967-86d1-4818-820f-5b2695243cbc,Identity,OP MAINNET,0xb02edc247246acd78294c62f403b3e64d5917031,farcaster_users_180D,343
688,17d8f473-a44a-40c9-ad70-41d479db86e3,Gaming,OP MAINNET,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,transactions_90D,82
