chain_id,round_id,round_name,project_name,project_github,payout_address,status,total_donations_count,total_amount_donated_in_usd,unique_donors_count
42161,25,dApps & Apps ,NERD DAO: Decentralized Science and Web3 Innovation,NERDDAO,0x7AEE7e0e5240E835090E23D2Beb556cB54fa6D0D,APPROVED,53,75.12614,50
42161,25,dApps & Apps ,Dapp Agroforestry Toolkit,AgroforestDAO,0x317aF17f8B8e6D5C29318261c0CEb059C3Ef70CE,APPROVED,53,92.04726,49
42161,25,dApps & Apps ,Streaming Quadratic Funding,streaming-funding,0xB3f2b4a0b5F2f99e6B6bfc71D5E18a59B92D5606,APPROVED,225,1581.7943,219
42161,25,dApps & Apps ,Metagov,metagov,0xc38B9fBB57b0c33f85Cb0A03669a9D6127538369,APPROVED,96,242.51952,92
42161,25,dApps & Apps ,Hyperstaker,ZeroBoundLabs,0x0c2227c06624954FdB0bd7F379A3D697B49C1cFc,APPROVED,53,283.44247,53
42161,25,dApps & Apps ,GovScore,gov-score,0x66D9640783719C13d6A106924000bC6153661a97,APPROVED,900,3426.602,867
42161,25,dApps & Apps ,Citizen Wallet,citizenwallet,0x20451461D5b609C5a3256d78F64c4Afee860Dc32,APPROVED,395,693.24304,386
42161,25,dApps & Apps ,JobStash,jobstash,0xf071e75C56eD5B162B5cb5e9D30d752BcD663f2D,APPROVED,110,518.4331,105
42161,25,dApps & Apps ,GifmeBeer,Gifmebeer,0x974a548B29012AF6762fc31cD64027BA39cC7196,APPROVED,41,108.38411,38
42161,25,dApps & Apps ,The Network Society Forum,The-Network-Society-Forum,0x846E2FE068d33CE621375580Ce144F4F3377294C,APPROVED,33,59.952206,31
42161,25,dApps & Apps ,Her Nation ,lemonadesocial,0x622667af000Be4125d833AB36d86c8a4C1f726e9,APPROVED,30,69.930145,28
42161,25,dApps & Apps ,Upe Impact,0xUpe,0x18b6Dd99607E3b8203C4a0135A216defb98455DE,APPROVED,25,235.16005,25
42161,25,dApps & Apps ,Venn Protocol,australopitech,0x1FF256A1b3d20a93925ebf43DaBFC29d4353447a,APPROVED,64,100.682274,61
42161,25,dApps & Apps ,AikiSend,aikilabs,0x2e2316088c015F4BF27D86A1458A707af536A324,APPROVED,26,27.654486,25
42161,25,dApps & Apps ,RWA x Public Goods | BASIN,basin-global,0xEAF9830bB7a38A3CEbcaCa3Ff9F626C424F3fB55,APPROVED,114,215.34108,110
42161,25,dApps & Apps ,Kiwi News,attestate,0x1337E2624ffEC537087c6774e9A18031CFEAf0a9,APPROVED,140,485.55896,138
42161,25,dApps & Apps ,OpenCann Network,Open-Cann,0x4fB544dEdD9583B156A60e8AfE9afb45DCc3be56,APPROVED,113,395.92474,106
42161,25,dApps & Apps ,BCard,bankless-card,0xd281c47d59dC3d7275e16Dbef94a995077596F7b,APPROVED,119,496.57593,114
42161,25,dApps & Apps ,ArtGridz,Decentraplace,0x27693f0d0C309c3a9613595B12ebA1336E90d6E3,APPROVED,15,27.803453,15
42161,25,dApps & Apps ,Quack,lenspost-labs,0x77fAD8D0FcfD481dAf98D0D156970A281e66761b,APPROVED,53,111.16728,49
42161,25,dApps & Apps ,Spark | Deresy & Hyperminter,ImpactScribe,0x02165CFB4260D0afA1f4809702C5979D9e0cD420,APPROVED,71,288.62256,68
42161,25,dApps & Apps ,Chora Club,ChoraClub,0xA2D590FEe197C0b614Fe7c3E10303327F38C0dc3,APPROVED,39,150.70729,37
42161,25,dApps & Apps ,wagmi fund,wagmifund,0x191A02b27C288B52c7906F3D751D9a158e24040A,APPROVED,65,81.508766,60
42161,25,dApps & Apps ,Using ZK for game optimization in Dark Forest,dfarchon,0xf0dBDe527c63B63178576578777f0b7E24755ABb,APPROVED,123,289.33514,120
42161,25,dApps & Apps ,ShiftCTRL,shiftctrl-money,0x587A752f801EbABa61B7de4fa475334f5d713122,APPROVED,8,60.266735,8
42161,25,dApps & Apps ,GrantsScope - Grantee Discovery Using LLMs,grantsscope,0x2dd2036C9Db2ADA2739509AF0047c00C8b9291EF,APPROVED,76,153.57922,75
42161,25,dApps & Apps ,The Ecofrontiers Regen Atlas 🌱,Regen-Atlas,0x56769249e1461434836646417138F0AC7bBc2DD6,APPROVED,109,216.91925,104
42161,25,dApps & Apps ,Amet Finance,Amet-Finance,0xE0d3523Bf2351dE8a24D56C7255FbC3b20a3D7dc,APPROVED,99,227.5615,94
42161,25,dApps & Apps ,ShapeShift DAO,shapeshift,0x38276553F8fbf2A027D901F8be45f00373d8Dd48,APPROVED,2568,3503.6125,2520
42161,25,dApps & Apps ,UNIT,toknowwhy,0xA3E3e7277d4eba425EB4e51bc2a2DD50F853EC9c,APPROVED,48,49.71917,47
42161,25,dApps & Apps ,Dig DAO,dig-dao,0x6681722aD4CFC003A536Ac541DafFAE381aa8e03,APPROVED,296,994.1835,285
42161,25,dApps & Apps ,xFrens.xyz,twittens,0x627F78194602Aac3C65E651fFaA124156b7f2202,APPROVED,11,23.50741,11
42161,25,dApps & Apps ,College DAO,College-DAO,0xD71CE72ECe24dd5733D7C920ACBfE32163f8d91e,APPROVED,59,664.1951,58
42161,25,dApps & Apps ,deTechies,deTechies,0xfFf09621F09CAa2C939386b688e62e5BE19D2D56,APPROVED,16,27.48469,15
42161,25,dApps & Apps ,Masca,blockchain-lab-um,0x8333537bE79a24eC3012Bc99c87Cd8978F48E02f,APPROVED,2724,5415.919,2666
42161,25,dApps & Apps ,Rentality,Rentality-xyz,0x32a1171296E7633027A091a2d4Ad9b908620B6ED,APPROVED,35,38.982136,35
42161,25,dApps & Apps ,Social Layer,sociallayer-im,0xF2486FBec513e94d703aC7D92a712c1a8b77d710,APPROVED,143,924.87036,137
42161,25,dApps & Apps ,Bcharity,BCharity-Net,0xE564faB50EAf98A287C27c6a58d3A2997242EC82,APPROVED,29,234.06966,29
42161,25,dApps & Apps ,WTF Academy,WTFAcademy,0x25df6da2f4e5c178ddff45038378c0b08e0bce54,APPROVED,58,334.39258,58
42161,25,dApps & Apps ,Ethereum Localization Service,0xl10n,0xbb307Fa79a4Ebee900a93F594aa50b8C190e4177,APPROVED,83,446.41772,82
42161,25,dApps & Apps ,CryptoConexión - Onchain Lotería,cryptoconexion,0x7e0b8F682f82Ee3b9b41c34a2964061a4B6cf97a,APPROVED,58,87.11419,58
42161,25,dApps & Apps ,ERC7399 - Unified Flash Loan Layer,alcueca,0x888C40580375F93e1aeb2f64C1D529271b797e10,APPROVED,63,265.26968,63
42161,25,dApps & Apps ,Protocol Explorer,Protocol-Explorer,0x729B2C13D33E35281f326822f7e5015d2d44C07D,APPROVED,72,309.50455,66
42161,25,dApps & Apps ,Oakchain,oakchain,0x2E96a8Ecc0c64f2F5703E2634253e799A95CFb45,APPROVED,39,152.80086,37
42161,25,dApps & Apps ,Hyperfiles,hyperfiles-org,0x66CD14267fb5a1609496CdC37eB55E6FE3f59C75,APPROVED,29,38.93584,29
42161,25,dApps & Apps ,Tally Zero,withtally,0x50Db58E1774CB7922d1bF96a267b52e8bb41c0ce,APPROVED,454,1472.606,448
42161,25,dApps & Apps ,Greenpill Dev Guild,greenpill-dev-guild,0x992A3a242D6471d24783b4C2C6AF3EC7df871761,APPROVED,70,202.00081,67
42161,25,dApps & Apps ,GreenPill Nigeria: Impact=Profit,Greenpill-Nigeria,0xC83685cDbB4150477bCeB620d43b74C350a95cD9,APPROVED,41,78.30511,39
42161,25,dApps & Apps ,Tradao,tradao-xyz,0x9aAb7A39e7e022666283454fbd0769F93D1e1d4e,APPROVED,44,92.22279,44
42161,25,dApps & Apps ,Superchain Eco dApps,Superchaineco,0xfd92E1244f703ae3d4D1A7F5dCCeD8D8D6b364A5,APPROVED,236,578.6597,230
42161,25,dApps & Apps ,Blockchain Of Things,BCDevs,0x7348943C8d263ea253c0541656c36b88becD77B9,APPROVED,33,143.87187,32
42161,25,dApps & Apps ,Qortal,Qortal,0x0EDCc0a01B28Cb977F90710d94D08692D4411bD2,APPROVED,105,274.4601,98
42161,25,dApps & Apps ,Inferer Airdrop Protocol,inferer,0x1f050479F273f38D1b49094fB0e448d86056a92F,APPROVED,33,91.15973,32
42161,25,dApps & Apps ,BerryLab,berrylabxyz,0x602a75403292044b6ce66111ac32b287f847d88c,APPROVED,654,1606.1631,644
42161,25,dApps & Apps ,OurNetwork,OurNetwork,0x594777209f8cE90954B077F62c3B6693E0a4A66b,APPROVED,186,644.35266,183
42161,25,dApps & Apps ,Namespace - ENS-based web3 identity platform,thenamespace,0x14Eaf911D7108fc434C79fC6ce99654Ac046299D,APPROVED,45,120.72754,45
42161,25,dApps & Apps ,NFT Protect,nftprotect,0x844636c974C660FA33Dec5752EC01ecc88518395,APPROVED,19,21.078518,19
42161,25,dApps & Apps ,SONGS | Open Music Distribution Protocol,SONGS-TOOLS,0x4BC42881E2A4994088641590796314feb2799008,APPROVED,40,661.1976,40
42161,25,dApps & Apps ,Treegens🌳,Treegens,0xbAd31a885eE8D49E84360E5caAb599AB2ec29AF8,APPROVED,209,943.3222,197
42161,25,dApps & Apps ,$EARTH - Oss,earth-coin ,0xd6b97e042d03EdBDc100Eb55fbE43Eb75f2e3036,APPROVED,60,776.14105,60
42161,25,dApps & Apps ,Liker Land - NFT eBook - Empower Content Ownership,likecoin,0x483B55bFb8dEf1DBA8fA4F0E08e5A10ba82e9491,APPROVED,62,166.91055,61
42161,25,dApps & Apps ,Soulcial,Discoverselab,0xe1DC4079eEB1Cf77287B2Ca140032604df932497,APPROVED,11,12.867618,11
42161,25,dApps & Apps ,Based Bridge,emerald-fi,0x1272c8a36441fa3518fac2a4665a60b1d5bef547,APPROVED,33,50.85231,33
42161,25,dApps & Apps ,Payflow,Payflow-Labs,0x0dEe77c83cB8b14fA95497825dF93202AbF6ad83,APPROVED,20,77.73079,20
42161,25,dApps & Apps ,Pyra: individual markets for monetizing contents,pyra-marketplace,0x5Ed224b8e5B8372cfa65368243F1F4D6Cc5E9a58,APPROVED,13,12.9536705,13
42161,25,dApps & Apps ,Metrics Garden Labs,Metrics-Garden-Labs,0xc66032eE19Bb3FCD564F518bAC30db52038324ef,APPROVED,65,176.77046,60
42161,25,dApps & Apps ,The DeSci Journals,deScier,0xfb6460eDF0dAc0D2bca4A2a2bc404Fc8B7990fdB,APPROVED,36,86.93069,36
42161,25,dApps & Apps ,Universal Base,uniswap-universal-base,0x5bdb6895532099E64C2e0013EB7d0b4A2e35e337,APPROVED,18,26.924345,18
42161,25,dApps & Apps ,Eduba,eduba-protocol,0x3D2d2ce1BfAAd4fab67650b174397cD11194e3b4,APPROVED,7,18.6771,7
42161,25,dApps & Apps ,Impact Stream,0xPrimordia,0x1B26e4DAe177991046a644391Ee7bD8B16ed1808,APPROVED,27,216.20229,27
42161,25,dApps & Apps ,growthepie.xyz 🥧📏 - Usage Data and Analytics for Ethereum Scaling Solutions,growthepie,0x18f79D6d2166997c9A237C25c4692647CD4faf59,APPROVED,167,595.8974,160
42161,25,dApps & Apps ,QuantumFair,api3latam,0x94219E54a6fb9f450A38Ef3A0394137242203914,APPROVED,36,103.541885,34
42161,25,dApps & Apps ,Bizzed,Bizzed,0xe2BE34eAce4eC8882E4636e56F5B64a6005fA6A5,APPROVED,10,18.111437,10
42161,25,dApps & Apps ,Voting Power,sloboworks,0x534631Bcf33BDb069fB20A93d2fdb9e4D4dD42CF,APPROVED,25,91.77534,24
42161,25,dApps & Apps ,Cleanify,CleanifyOrg,0x01b69bFF063c3A665cE559Cd45159438a1Ff2262,APPROVED,17,83.35618,16
42161,25,dApps & Apps ,Common DAO,daostack,0xDE5cc782DA3E56298D445461A2A6B6FD128Ad5E7,APPROVED,24,112.58855,24
42161,25,dApps & Apps ,Peeps,Summit-Labs,0x94431D50E5E2280AAD8c0128424bcfc425482b59,APPROVED,48,72.33991,47
42161,25,dApps & Apps ,Eppie: Web3 native email,Eppie-io,0x26938B1A8f0B70e78a9FE03810eddeb03E4D1fE3,APPROVED,43,76.73603,41
42161,25,dApps & Apps ,Stratagems,etherplay,0xAdDbc936aB952B6dC5C5Fe090c55269a1174D173,APPROVED,49,106.306564,46
42161,25,dApps & Apps ,Revoke.cash,RevokeCash,0xe126b3E5d052f1F575828f61fEBA4f4f2603652a,APPROVED,7314,23375.125,7111
42161,25,dApps & Apps ,Yoki Finance,yokifinance,0xd9d0aa3FC1616Ee96Fe38F3EBaf9EAc3862a9d4e,APPROVED,2635,4372.5894,2577
42161,25,dApps & Apps ,Armitage,armitage-labs,0xB5E5559C6b85e8e867405bFFf3D15f59693eBE2f,APPROVED,71,207.26076,67
42161,25,dApps & Apps ,PoSciDonDAO,PoSciDonDAO,0x681237e285d8630e992D2DbbDd8F2FAf1435bD36,APPROVED,27,24.525948,27
42161,25,dApps & Apps ,viaPrize,viaprize,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,APPROVED,68,399.7272,62
42161,25,dApps & Apps ,dm3 protocol - the interoperability initiative ,corpus-io,0x11Ee133A1408FE2d7c62296D7eB33F234b774503,APPROVED,85,276.09985,79
42161,25,dApps & Apps ,Grateful,Grateful-protocol,0xfF284BADB6f6030C726782767fe45770570Ca381,APPROVED,58,123.19397,56
42161,25,dApps & Apps ,Stormbit,Quantum3-Labs,0xF99aF52Ab7bbd7535797538946aBa7958a2DAD8c,APPROVED,49,82.45504,49
42161,25,dApps & Apps ,Revolte,irruptionlab,0x9743f723C8cBd9eEA522e9feb2656a0DB8457497,APPROVED,75,184.11272,70
42161,25,dApps & Apps ,DexKit,DexKit,0x5265Bde27F57E738bE6c1F6AB3544e82cdc92a8f,APPROVED,65,71.12766,63
42161,25,dApps & Apps ,Mirror,zaratanDotWorld,0x93333D14011cAF8911b00E0bF882F26676Df28d1,APPROVED,332,1061.1658,325
42161,25,dApps & Apps ,Starksheet,the-candy-shop,0x7a1c6F616E39575db4581875c9E3E95405D46015,APPROVED,87,226.0317,87
42161,25,dApps & Apps ,"C–ATTS, Composite Attestations",c-atts,0xdC81d807F0e1A638DDd5CBF37f1320D86D0dE30C,APPROVED,59,413.13483,57
42161,25,dApps & Apps ,Decentraclasses,DecentraSchool,0x72FdC25331Cd34579c5Dd8DbbABe0a38cdCcb97F,APPROVED,40,364.0486,39
42161,25,dApps & Apps ,Mississippi,Mississippi-Labs,0x31ea6CBF52D92720997322A2620844e91d169694,APPROVED,34,55.840298,33
42161,25,dApps & Apps ,DefiLab.xyz,DefiLab-xyz,0x9fe6764778db6AD5c5ED86242485d1a868a8c52A,APPROVED,316,440.85303,311
42161,25,dApps & Apps ,ScoreFront,Nomis-cc,0xD587404cd28Bf4eE059ac84a6B7C0219d05EA6CF,APPROVED,1101,2317.5867,1069
42161,25,dApps & Apps ,Impact Markets,arm0ry,0x4744cda32bE7b3e75b9334001da9ED21789d4c0d,APPROVED,30,66.299614,30
42161,25,dApps & Apps ,Dragverse,Dragverse,0x3ee8E4DF7dB055a877B54cB06f9265f6aFaC2435,APPROVED,59,215.4643,58
42161,25,dApps & Apps ,Geo Web,Geo-Web-Project,0xDE798cD9C53F4806B9Cc7dD27aDf7c641540167c,APPROVED,63,130.23871,61
42161,25,dApps & Apps ,Giveth,Giveth,0x4D9339dd97db55e3B9bCBE65dE39fF9c04d1C2cd,APPROVED,347,1303.686,341
42161,25,dApps & Apps ,RubyScore,Rubyscoreio,0x0d0D5Ff3cFeF8B7B2b1cAC6B6C27Fd0846c09361,APPROVED,3379,5661.6094,3291
42161,25,dApps & Apps ,Privatefolio,privatefolio,0xB6e32891033D8578ebC79Dd8D202310bF6b7FEcC,APPROVED,52,99.0954,49
42161,25,dApps & Apps ,"Pairwise: Simplifying Choices, Amplifying Voices",GeneralMagicio,0xd1b8db70ded72db850713b2ce7e1a4ffafad95d1,APPROVED,90,199.98856,88
42161,25,dApps & Apps ,Pyra: create share market ,pyra-marketplace,0x5Ed224b8e5B8372cfa65368243F1F4D6Cc5E9a58,APPROVED,35,90.749306,32
42161,25,dApps & Apps ,MetaMail,MetaMail,0xA9b9168d8eaBFF9B02F0EA396Dd34A14E2Dc1Da7,APPROVED,687,1194.7706,670
42161,25,dApps & Apps ,Militereum,Militereum,0xd7095B0618609feF9e542D5A1D320502C8544D10,APPROVED,51,170.13626,51
42161,25,dApps & Apps ,VoiceDeck: A Marketplace for Journalism Impact Certificates,VoiceDeck,0xd1825Dd9a5e49791FB7961AC3c4170DeeD5710b4,APPROVED,50,458.1775,47
42161,25,dApps & Apps ,1Hive Gardens,1Hive,0x1B8C7f06F537711A7CAf6770051A43B4F3E69A7e,APPROVED,70,211.73851,65
42161,25,dApps & Apps ,datalatte,datalatte-ai,0xB969Fa79a3937F2569228Ad2276a2CE67721d285,APPROVED,62,165.66634,58
42161,25,dApps & Apps ,The Forus,TheForus,0x96Cd565AAaB2e55Ffe4Bb9BF64CD234A96c7Ff45,APPROVED,112,319.4899,111
42161,25,dApps & Apps ,GiveStation,givestation,0xf5bc8280403B198FeccC35F3e7f8C7f4919EeB53,APPROVED,801,1612.7709,779
42161,25,dApps & Apps ,Ancient Beast,FreezingMoon,0x21f53DB4D2eAcde70a2E4F0407D073C971eC1A33,APPROVED,38,54.86612,37
42161,25,dApps & Apps ,Polysport,Polysport,0x4DcbFEC2bd337a9e863318898cd97539986a27f6,APPROVED,375,734.4305,362
42161,25,dApps & Apps ,Unitap,UnitapApp,0x88888931Fbe186C8f513a1289dF2639096Bf7518,APPROVED,1418,2413.4812,1376
42161,25,dApps & Apps ,ethstaker.tax,serenita-org,0xf33cA377c8f0Bb3358Fe7675cAaE19f4c90143AD,APPROVED,80,169.58524,78
42161,25,dApps & Apps ,MetaGame,MetaFam,0xdc550bf9Cd9CA1549d818e04c6c0AC2E33f61E17,APPROVED,146,551.6897,141
42161,25,dApps & Apps ,Smoothly ,Smoothly-Protocol,0x82a90B0E2cA64f6a4FfaE9e52b301851A859fbf2,APPROVED,82,338.84775,77
42161,25,dApps & Apps ,Helios - High Impact Solar in Emerging Markets,helios-dao,0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,APPROVED,126,254.72142,116
42161,25,dApps & Apps ,rotki,rotki,0x9531C059098e3d194fF87FebB587aB07B30B1306,APPROVED,401,2406.0774,391
42161,25,dApps & Apps ,Grant Ships,DAOmasons,0x52774016ea6bd161a4BB6E232019C4bd704BB151,APPROVED,71,289.05093,67
42161,25,dApps & Apps ,Shy,taigalabs,0xaD0082cC8e15FDc3Dad9374dEa71c8097CC53A52,APPROVED,42,112.539314,40
42161,25,dApps & Apps ,Karma GAP,show-karma,0xC98786D5A7a03C1e74AffCb97fF7eF8a710DA09B,APPROVED,168,1157.5917,164
42161,25,dApps & Apps ,Praise,GivePraise,0x0B7246eF74Ca7b37Fdc3D15be4f0b49876622F95,APPROVED,73,222.29195,71
42161,25,dApps & Apps ,Smold.app,SmolDapp,0x10001192576E8079f12d6695b0948C2F41320040,APPROVED,1576,12118.777,1552
42161,25,dApps & Apps ,FundPG,fundpg,0x12a5dcABbFaF963db743377937b3Ca00308600f2,APPROVED,25,65.66721,24
42161,25,dApps & Apps ,rolod0x,rolod0x,0x06357397d8078C19195f4555db7A407b1b1f5FB3,APPROVED,60,432.38226,57
42161,25,dApps & Apps ,Pin Save EVM,PinSaveDAO,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,APPROVED,45,78.64965,42
42161,25,dApps & Apps ,IDriss - A more usable web3 for everyone,idriss-crypto,0xF8cBA242A9f35896CC8E0cde7A3D1b1Acb75b4bb,APPROVED,5130,9696.624,4959
42161,25,dApps & Apps ,Denota Protocol,denotalabs,0xd20E342dB297646a500A980088723C9E8af9810d,APPROVED,53,90.719734,47
42161,25,dApps & Apps ,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED,129,539.4081,123
42161,25,dApps & Apps ,JediSwap,jediswaplabs,0x18aa467E40E1deFB1956708830A343c1D01d3D7C,APPROVED,5554,12972.108,5428
42161,25,dApps & Apps ,Token Heist,vu3th,0x72B277a3FEe8DA1A9bfb1B3bbfA071f4a524EC63,APPROVED,28,61.08636,27
42161,25,dApps & Apps ,Nextme,0xNextLabs,0xE0964682F12385abCC8AFD2C8eA90e50eA9594F6,APPROVED,59,165.45576,54
42161,25,dApps & Apps ,WUW Whatever Fi,WUW-WhateverYouWant,0x26d27D784aed2a6d1b4C24f63846a17be899ef2d,APPROVED,91,266.45605,90
42161,25,dApps & Apps ,M3tering Protocol,M3tering,0xACd46d2988C44613b4EF9909b6E3D736C8Bce945,APPROVED,41,81.964325,39
42161,25,dApps & Apps ,Glo Dollar,Glo-Foundation,0x1b8E025BAC207e4ED55442Dc75578050D00a10bf,APPROVED,186,611.63995,177
42161,25,dApps & Apps ,Kleo Network,Kleo-Network,0x86B06319b906e61631f7edbe5A3fe2Edb95A3faE,APPROVED,678,1359.6826,665
42161,25,dApps & Apps ,POAPin,glorylab,0x5Afc7720b161788f9D833555b7EbC3274FD98Da1,APPROVED,2499,3814.7063,2449
42161,25,dApps & Apps ,Vocdoni - Secure digital voting,vocdoni,0x74D8967e812de34702eCD3D453a44bf37440b10b,APPROVED,278,2970.562,275
42161,25,dApps & Apps ,ZKP2P Fiat On Ramp,zkp2p,0x43737376755b1549a086e9b218057d1DBdC139cC,APPROVED,214,882.6425,205
42161,25,dApps & Apps ,Hypercerts Foundation,hypercerts-org,0x627D54B88b519A2915B6A5A76fA9530FD085cE26,APPROVED,362,994.3858,354
42161,28,Hypercerts Ecosystem Round,Atlantis,,0xfbCA78474A09E2BF3543f4Fc1037152ea2c6C32d,APPROVED,113,954.45557,105
42161,28,Hypercerts Ecosystem Round,AgroforestDAO in GG20,,0x9Cc3eF719D354592f63A838a8A121C55012762b7,APPROVED,40,109.55426,38
42161,28,Hypercerts Ecosystem Round,HYPERCHANGE,,0x2d17A81De45539539BB184828CFd148c45344A6A,APPROVED,35,81.60667,33
42161,28,Hypercerts Ecosystem Round,LiquiCert,,0xE0B40C6f61C92223e77Fae0e6A85435d221A5Cd9,APPROVED,17,146.55269,17
42161,28,Hypercerts Ecosystem Round,Drivyx ESG,,0x7037ee1766A94931392EC378Cd0b15abBA721651,APPROVED,22,54.64624,21
42161,28,Hypercerts Ecosystem Round,HPGF Ecosystem Support Machine,,0x025f9B5801C94615380500C91Fa99Ea8Da4BbE91,APPROVED,37,166.31526,36
42161,28,Hypercerts Ecosystem Round,LexDAO,lexDAO,0x966a4b9d5D2E01799170a0865C2D1cBBc1904163,APPROVED,20,61.380432,20
42161,28,Hypercerts Ecosystem Round,"SOLARPUNK GUILD, gamifying hypercerts for Guild Members impact assessment ",,0xEB75220aFa0423Cc82b68A8Ec0102aDa6eE7B9D0,APPROVED,29,61.647484,29
42161,28,Hypercerts Ecosystem Round,Public Optimism,,0xDB87FA75652342aaC07414d249d723C1B93f7670,APPROVED,12,20.075136,12
42161,28,Hypercerts Ecosystem Round,DeepVenture.io,,0xAe90CeC6d54633C8fFb5F55C69DB296775A2B4F0,APPROVED,20,36.557518,20
42161,28,Hypercerts Ecosystem Round,GreenPill Network x GPN Dev Guild ,,0x992A3a242D6471d24783b4C2C6AF3EC7df871761,APPROVED,31,85.15774,29
42161,28,Hypercerts Ecosystem Round,NERD DAO: Decentralized Science and Web3 Innovation,NERDDAO,0x7AEE7e0e5240E835090E23D2Beb556cB54fa6D0D,APPROVED,20,98.16922,20
42161,28,Hypercerts Ecosystem Round,Sovereign Nature Initiative & Hypercerts – Catalysing Biodiversity Restoration through Proof of Ecological Contribution,sovereign-nature,0x569FaBB24D7191154F34188510629fE4d1eA8252,APPROVED,41,274.95566,40
42161,28,Hypercerts Ecosystem Round,PGF Ethereum México ,Ethereum-Mex,0x013B7686D531c5B604D5484294c85EEf3c897966,APPROVED,67,300.1241,64
42161,28,Hypercerts Ecosystem Round,gainforest,gainforest,0xD1554f3b43ad8274Ef5A550F17d6579daE16c5B6,APPROVED,43,106.867546,43
42161,28,Hypercerts Ecosystem Round,Change Code,change-code-io,0x831F4ED6c49557318f06Bfb7Bce8488090cd9eCC,APPROVED,50,914.14185,49
42161,28,Hypercerts Ecosystem Round,RWA x Public Goods | BASIN,basin-global,0xEAF9830bB7a38A3CEbcaCa3Ff9F626C424F3fB55,APPROVED,33,62.28801,33
42161,28,Hypercerts Ecosystem Round,viaPrize,viaprize,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,APPROVED,24,142.50177,23
42161,28,Hypercerts Ecosystem Round,Spark | Deresy & Hyperminter,ImpactScribe,0x02165CFB4260D0afA1f4809702C5979D9e0cD420,APPROVED,49,299.3084,48
42161,28,Hypercerts Ecosystem Round,Blocktrend（區塊勢）,Blocktrendtw,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,APPROVED,72,400.9468,68
42161,28,Hypercerts Ecosystem Round,Hyperstaker,ZeroBoundLabs,0x0c2227c06624954FdB0bd7F379A3D697B49C1cFc,APPROVED,72,275.59756,68
42161,28,Hypercerts Ecosystem Round,dMeter,dmeter4dmrv,0xdAbfe7fcfC45549eb5CA56a1686F18c11520eE34,APPROVED,20,33.03747,20
42161,28,Hypercerts Ecosystem Round,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED,84,368.94583,84
42161,28,Hypercerts Ecosystem Round,Silvi,,0xa7CA400d49BBa87EB606ee05af93689BD21FaB99,APPROVED,47,287.64236,47
42161,28,Hypercerts Ecosystem Round,ReFi DAO - Pioneering Hypercerts in Regenerative Finance,,0x7340F1a1e4e38F43d2FCC85cdb2b764de36B40c0,APPROVED,62,316.20288,60
42161,28,Hypercerts Ecosystem Round,Armitage,armitage-labs,0xB5E5559C6b85e8e867405bFFf3D15f59693eBE2f,APPROVED,25,94.20404,24
42161,28,Hypercerts Ecosystem Round,DWeb Camp 2024,,0x9f255d96B81Ded025FC80C4c25fEAB7F65B3d549,APPROVED,19,73.92296,18
42161,28,Hypercerts Ecosystem Round,Hyperfiles,hyperfiles-org,0x66CD14267fb5a1609496CdC37eB55E6FE3f59C75,APPROVED,24,97.76019,24
42161,28,Hypercerts Ecosystem Round,Hypercert DevRel & Product Contributor Support,,0x79e23EaCd27b1706D8C0Ce5dF45904177Fa64bA6,APPROVED,53,175.90144,53
42161,28,Hypercerts Ecosystem Round,Bootstrapping hypercerts ecosystem dev | bitbeckers,bitbeckers,0xCad4aaF4B882b82665595969c44d30267C67b7D5,APPROVED,16,124.78381,15
42161,28,Hypercerts Ecosystem Round,Formosa Guide of Hypercerts 《台灣超證指南》,FABDAOtw,0x8D2c159f6aE11900caAd46CBFE46674629EF3A4b,APPROVED,33,174.71594,32
42161,28,Hypercerts Ecosystem Round,Proof of Philanthropy: A Verifiable Giving Pledge for the Modern Age,lifespanio,0xb927D6cddc3E545Fc5ed3cB9d2dd9Ac52Addde17,APPROVED,74,289.98132,74
42161,28,Hypercerts Ecosystem Round,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,MesoReefDAO,0x526647287A54A9E83998ED748115Dc6bCBBadBf3,APPROVED,23,110.560684,23
42161,28,Hypercerts Ecosystem Round,VoiceDeck: A Marketplace for Journalism Impact Certificates,VoiceDeck,0xd1825Dd9a5e49791FB7961AC3c4170DeeD5710b4,APPROVED,56,1745.2917,55
42161,28,Hypercerts Ecosystem Round,$EARTH - Hypercerts,,0xd6b97e042d03EdBDc100Eb55fbE43Eb75f2e3036,APPROVED,49,584.2672,48
42161,23,Hackathon Alumni,WalletX | A Gasless Smart Wallet,getwalletx,0x06c9aD27cA815d6e8370580c6397b70f87c4FFA5,APPROVED,704,1340.7241,689
42161,23,Hackathon Alumni,Goalz: Decentralized Savings Goals App 🏦💡,GoalzApp,0xa7979BF6Ce644E4e36da2Ee65Db73c3f5A0dF895,APPROVED,125,1023.9839,124
