chain_id,round_id,round_name,project_name,project_github,payout_address,status
42161,25,dApps & Apps ,Impact Markets,arm0ry,0x4744cda32bE7b3e75b9334001da9ED21789d4c0d,APPROVED
42161,25,dApps & Apps ,Dragverse,Dragverse,0x3ee8E4DF7dB055a877B54cB06f9265f6aFaC2435,APPROVED
42161,25,dApps & Apps ,Glo Dollar,Glo-Foundation,0x1b8E025BAC207e4ED55442Dc75578050D00a10bf,APPROVED
42161,25,dApps & Apps ,Kleo Network,Kleo-Network,0x86B06319b906e61631f7edbe5A3fe2Edb95A3faE,APPROVED
42161,25,dApps & Apps ,POAPin,glorylab,0x5Afc7720b161788f9D833555b7EbC3274FD98Da1,APPROVED
42161,25,dApps & Apps ,Geo Web,Geo-Web-Project,0xDE798cD9C53F4806B9Cc7dD27aDf7c641540167c,APPROVED
42161,25,dApps & Apps ,Giveth,Giveth,0x4D9339dd97db55e3B9bCBE65dE39fF9c04d1C2cd,APPROVED
42161,25,dApps & Apps ,RubyScore,Rubyscoreio,0x0d0D5Ff3cFeF8B7B2b1cAC6B6C27Fd0846c09361,APPROVED
42161,25,dApps & Apps ,Privatefolio,privatefolio,0xB6e32891033D8578ebC79Dd8D202310bF6b7FEcC,APPROVED
42161,25,dApps & Apps ,"Pairwise: Simplifying Choices, Amplifying Voices",GeneralMagicio,0xd1b8db70ded72db850713b2ce7e1a4ffafad95d1,APPROVED
42161,25,dApps & Apps ,Pyra: create share market ,pyra-marketplace,0x5Ed224b8e5B8372cfa65368243F1F4D6Cc5E9a58,APPROVED
42161,25,dApps & Apps ,MetaMail,MetaMail,0xA9b9168d8eaBFF9B02F0EA396Dd34A14E2Dc1Da7,APPROVED
42161,25,dApps & Apps ,Militereum,Militereum,0xd7095B0618609feF9e542D5A1D320502C8544D10,APPROVED
42161,25,dApps & Apps ,VoiceDeck: A Marketplace for Journalism Impact Certificates,VoiceDeck,0xd1825Dd9a5e49791FB7961AC3c4170DeeD5710b4,APPROVED
42161,25,dApps & Apps ,1Hive Gardens,1Hive,0x1B8C7f06F537711A7CAf6770051A43B4F3E69A7e,APPROVED
42161,25,dApps & Apps ,datalatte,datalatte-ai,0xB969Fa79a3937F2569228Ad2276a2CE67721d285,APPROVED
42161,25,dApps & Apps ,The Forus,TheForus,0x96Cd565AAaB2e55Ffe4Bb9BF64CD234A96c7Ff45,APPROVED
42161,25,dApps & Apps ,GiveStation,givestation,0xf5bc8280403B198FeccC35F3e7f8C7f4919EeB53,APPROVED
42161,25,dApps & Apps ,Ancient Beast,FreezingMoon,0x21f53DB4D2eAcde70a2E4F0407D073C971eC1A33,APPROVED
42161,25,dApps & Apps ,Polysport,Polysport,0x4DcbFEC2bd337a9e863318898cd97539986a27f6,APPROVED
42161,25,dApps & Apps ,Unitap,UnitapApp,0x88888931Fbe186C8f513a1289dF2639096Bf7518,APPROVED
42161,25,dApps & Apps ,ethstaker.tax,serenita-org,0xf33cA377c8f0Bb3358Fe7675cAaE19f4c90143AD,APPROVED
42161,25,dApps & Apps ,MetaGame,MetaFam,0xdc550bf9Cd9CA1549d818e04c6c0AC2E33f61E17,APPROVED
42161,25,dApps & Apps ,Smoothly ,Smoothly-Protocol,0x82a90B0E2cA64f6a4FfaE9e52b301851A859fbf2,APPROVED
42161,25,dApps & Apps ,Helios - High Impact Solar in Emerging Markets,helios-dao,0xDC2a4bF46Ef158f86274C02Bd7f027f31Da9EbC1,APPROVED
42161,25,dApps & Apps ,rotki,rotki,0x9531C059098e3d194fF87FebB587aB07B30B1306,APPROVED
42161,25,dApps & Apps ,Grant Ships,DAOmasons,0x52774016ea6bd161a4BB6E232019C4bd704BB151,APPROVED
42161,25,dApps & Apps ,Shy,taigalabs,0xaD0082cC8e15FDc3Dad9374dEa71c8097CC53A52,APPROVED
42161,25,dApps & Apps ,Karma GAP,show-karma,0xC98786D5A7a03C1e74AffCb97fF7eF8a710DA09B,APPROVED
42161,25,dApps & Apps ,Praise,GivePraise,0x0B7246eF74Ca7b37Fdc3D15be4f0b49876622F95,APPROVED
42161,25,dApps & Apps ,Smold.app,SmolDapp,0x10001192576E8079f12d6695b0948C2F41320040,APPROVED
42161,25,dApps & Apps ,FundPG,fundpg,0x12a5dcABbFaF963db743377937b3Ca00308600f2,APPROVED
42161,25,dApps & Apps ,rolod0x,rolod0x,0x06357397d8078C19195f4555db7A407b1b1f5FB3,APPROVED
42161,25,dApps & Apps ,Pin Save EVM,PinSaveDAO,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,APPROVED
42161,25,dApps & Apps ,IDriss - A more usable web3 for everyone,idriss-crypto,0xF8cBA242A9f35896CC8E0cde7A3D1b1Acb75b4bb,APPROVED
42161,25,dApps & Apps ,Denota Protocol,denotalabs,0xd20E342dB297646a500A980088723C9E8af9810d,APPROVED
42161,25,dApps & Apps ,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED
42161,25,dApps & Apps ,JediSwap,jediswaplabs,0x18aa467E40E1deFB1956708830A343c1D01d3D7C,APPROVED
42161,25,dApps & Apps ,Token Heist,vu3th,0x72B277a3FEe8DA1A9bfb1B3bbfA071f4a524EC63,APPROVED
42161,28,Hypercerts Ecosystem Round,AgroforestDAO in GG20,,0x9Cc3eF719D354592f63A838a8A121C55012762b7,APPROVED
42161,28,Hypercerts Ecosystem Round,HYPERCHANGE,,0x2d17A81De45539539BB184828CFd148c45344A6A,APPROVED
42161,28,Hypercerts Ecosystem Round,LiquiCert,,0xE0B40C6f61C92223e77Fae0e6A85435d221A5Cd9,APPROVED
42161,28,Hypercerts Ecosystem Round,Drivyx ESG,,0x7037ee1766A94931392EC378Cd0b15abBA721651,APPROVED
42161,28,Hypercerts Ecosystem Round,HPGF Ecosystem Support Machine,,0x025f9B5801C94615380500C91Fa99Ea8Da4BbE91,APPROVED
42161,28,Hypercerts Ecosystem Round,LexDAO,lexDAO,0x966a4b9d5D2E01799170a0865C2D1cBBc1904163,APPROVED
42161,28,Hypercerts Ecosystem Round,"SOLARPUNK GUILD, gamifying hypercerts for Guild Members impact assessment ",,0xEB75220aFa0423Cc82b68A8Ec0102aDa6eE7B9D0,APPROVED
42161,28,Hypercerts Ecosystem Round,Public Optimism,,0xDB87FA75652342aaC07414d249d723C1B93f7670,APPROVED
42161,28,Hypercerts Ecosystem Round,DeepVenture.io,,0xAe90CeC6d54633C8fFb5F55C69DB296775A2B4F0,APPROVED
42161,28,Hypercerts Ecosystem Round,GreenPill Network x GPN Dev Guild ,,0x992A3a242D6471d24783b4C2C6AF3EC7df871761,APPROVED
42161,28,Hypercerts Ecosystem Round,NERD DAO: Decentralized Science and Web3 Innovation,NERDDAO,0x7AEE7e0e5240E835090E23D2Beb556cB54fa6D0D,APPROVED
42161,28,Hypercerts Ecosystem Round,Sovereign Nature Initiative & Hypercerts – Catalysing Biodiversity Restoration through Proof of Ecological Contribution,sovereign-nature,0x569FaBB24D7191154F34188510629fE4d1eA8252,APPROVED
42161,28,Hypercerts Ecosystem Round,PGF Ethereum México ,Ethereum-Mex,0x013B7686D531c5B604D5484294c85EEf3c897966,APPROVED
42161,28,Hypercerts Ecosystem Round,gainforest,gainforest,0xD1554f3b43ad8274Ef5A550F17d6579daE16c5B6,APPROVED
42161,28,Hypercerts Ecosystem Round,Change Code,change-code-io,0x831F4ED6c49557318f06Bfb7Bce8488090cd9eCC,APPROVED
42161,28,Hypercerts Ecosystem Round,RWA x Public Goods | BASIN,basin-global,0xEAF9830bB7a38A3CEbcaCa3Ff9F626C424F3fB55,APPROVED
42161,28,Hypercerts Ecosystem Round,viaPrize,viaprize,0x1f00DD750aD3A6463F174eD7d63ebE1a7a930d0c,APPROVED
42161,28,Hypercerts Ecosystem Round,Spark | Deresy & Hyperminter,ImpactScribe,0x02165CFB4260D0afA1f4809702C5979D9e0cD420,APPROVED
42161,28,Hypercerts Ecosystem Round,Blocktrend（區塊勢）,Blocktrendtw,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,APPROVED
42161,28,Hypercerts Ecosystem Round,Hyperstaker,ZeroBoundLabs,0x0c2227c06624954FdB0bd7F379A3D697B49C1cFc,APPROVED
42161,28,Hypercerts Ecosystem Round,dMeter,dmeter4dmrv,0xdAbfe7fcfC45549eb5CA56a1686F18c11520eE34,APPROVED
42161,28,Hypercerts Ecosystem Round,Funding the Commons,fundingthecommons,0x576edCed7475D8F64a5e2D5227c93Ca57d7f5d20,APPROVED
42161,28,Hypercerts Ecosystem Round,Silvi,,0xa7CA400d49BBa87EB606ee05af93689BD21FaB99,APPROVED
42161,28,Hypercerts Ecosystem Round,ReFi DAO - Pioneering Hypercerts in Regenerative Finance,,0x7340F1a1e4e38F43d2FCC85cdb2b764de36B40c0,APPROVED
42161,28,Hypercerts Ecosystem Round,Armitage,armitage-labs,0xB5E5559C6b85e8e867405bFFf3D15f59693eBE2f,APPROVED
42161,28,Hypercerts Ecosystem Round,Atlantis,,0xfbCA78474A09E2BF3543f4Fc1037152ea2c6C32d,APPROVED
42161,28,Hypercerts Ecosystem Round,DWeb Camp 2024,,0x9f255d96B81Ded025FC80C4c25fEAB7F65B3d549,APPROVED
42161,28,Hypercerts Ecosystem Round,Hyperfiles,hyperfiles-org,0x66CD14267fb5a1609496CdC37eB55E6FE3f59C75,APPROVED
42161,28,Hypercerts Ecosystem Round,Hypercert DevRel & Product Contributor Support,,0x79e23EaCd27b1706D8C0Ce5dF45904177Fa64bA6,APPROVED
42161,28,Hypercerts Ecosystem Round,Bootstrapping hypercerts ecosystem dev | bitbeckers,bitbeckers,0xCad4aaF4B882b82665595969c44d30267C67b7D5,APPROVED
42161,28,Hypercerts Ecosystem Round,Formosa Guide of Hypercerts 《台灣超證指南》,FABDAOtw,0x8D2c159f6aE11900caAd46CBFE46674629EF3A4b,APPROVED
42161,28,Hypercerts Ecosystem Round,Proof of Philanthropy: A Verifiable Giving Pledge for the Modern Age,lifespanio,0xb927D6cddc3E545Fc5ed3cB9d2dd9Ac52Addde17,APPROVED
42161,28,Hypercerts Ecosystem Round,MesoReefDAO - Regenerating Reef Conservation with DeSci Web3 tools,MesoReefDAO,0x526647287A54A9E83998ED748115Dc6bCBBadBf3,APPROVED
42161,28,Hypercerts Ecosystem Round,VoiceDeck: A Marketplace for Journalism Impact Certificates,VoiceDeck,0xd1825Dd9a5e49791FB7961AC3c4170DeeD5710b4,APPROVED
42161,28,Hypercerts Ecosystem Round,$EARTH - Hypercerts,,0xd6b97e042d03EdBDc100Eb55fbE43Eb75f2e3036,APPROVED
42161,24,ENS Identity,Onthis,onthisxyz,0x090295882A6C69a79D9B293124fDd7dC9e181013,APPROVED
42161,24,ENS Identity,ENS Road Around Brazil – by blockful,blockful-io,0x000ee9A6Bcec9AadCc883bD52B2c9A75FB098991,APPROVED
42161,24,ENS Identity,Eppie: Web3 native email,Eppie-io,0x26938B1A8f0B70e78a9FE03810eddeb03E4D1fE3,APPROVED
42161,24,ENS Identity,Fluidkey,fluidkey,0xB9800F0c6f6DaEA52f8eFe215134f066FD2e3598,APPROVED
42161,24,ENS Identity,ETH Daily,ethdailyhub,0x6Cc567128e8Cae88dBE162E712cD0985D78b0F33,APPROVED
42161,24,ENS Identity,Byte Onchain (by B<>rder/ess),CryptoSmartNow,0x9DCbA70B2dfe5807e2A847E065EBb666791F8b8A,APPROVED
42161,24,ENS Identity,dm3 protocol - we make web3 messaging a public good. ,dm3-org/,0x11Ee133A1408FE2d7c62296D7eB33F234b774503,APPROVED
42161,24,ENS Identity,rotki,rotki,0x9531C059098e3d194fF87FebB587aB07B30B1306,APPROVED
42161,24,ENS Identity,Loop <3 ENS,,0x16be8cFbeD38582AAD0EAa6e8f2adB199152fB6A,APPROVED
42161,24,ENS Identity,Web3Domains.com,,0x459EFD5F53b4Bb04b278925754Fd427783831bc5,APPROVED
42161,24,ENS Identity,Heavens Tools,HeavensToolsLLC,0xa74fc66E75f883Ee8e60E287335436ca8E6a303C,APPROVED
42161,24,ENS Identity,Brianknowsai, BrianAI,0x129B480AD625bcD1A5c3A1C10d708114726Fa467,APPROVED
42161,24,ENS Identity,Huddle01,Huddle01,0x905040585A59C5B0E83Be2b247fC15a81FF4E533,APPROVED
42161,24,ENS Identity,Nextme,0xNextLabs,0xE0964682F12385abCC8AFD2C8eA90e50eA9594F6,APPROVED
42161,24,ENS Identity,Si Her ENS,,0x50Db4A9fDC9fAb79Df51Fa7AEcDB68acDb219A29,APPROVED
42161,24,ENS Identity,ENS Data,,0xE4B23bd52CcB8596E7354f4aE79647095140502b,APPROVED
42161,24,ENS Identity,Opti.Domains | Scale ENS to OP,Opti-domains,0x8b6c27ec466923fad66Ada94c78AA320eA876969,APPROVED
42161,24,ENS Identity,GeoCities,,0x7083A674A75ffB449a02d48713C4b636ec0579FD,APPROVED
42161,24,ENS Identity,MetaMail,MetaMail,0xA9b9168d8eaBFF9B02F0EA396Dd34A14E2Dc1Da7,APPROVED
42161,24,ENS Identity,Persona,persona-art,0xEe810863D3652A41fba42F76C49013af651b3139,APPROVED
42161,24,ENS Identity,Operator,,0x6494973f4B27744b060E864396d320532912ec8F,APPROVED
42161,24,ENS Identity,Pin Save EVM,PinSaveDAO,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,APPROVED
42161,24,ENS Identity,Faster API for resolving ENS names and avatars for web3 projects,,0xC9C022FCFebE730710aE93CA9247c5Ec9d9236d0,APPROVED
42161,24,ENS Identity,Unruggable,unruggable-labs,0x54FC3A658970d750B082392F2b135282644BBA7b,APPROVED
42161,24,ENS Identity,EAS Attestation Explorer,ethereum-attestation-service,0xAff73b6283537E3a15e7420EA91A1F714E8d8638,APPROVED
42161,24,ENS Identity,ENS Wayback Machine,BlossomLabs,0x6ea869B6870dd98552B0C7e47dA90702a436358b,APPROVED
42161,24,ENS Identity,Renew ENS farcaster frame,,0x8d25687829D6b85d9e0020B8c89e3Ca24dE20a89,APPROVED
42161,24,ENS Identity,Bankless Academy,bankless-academy,0xe1887fF140BfA9D3b45D0B2077b7471124acD242,APPROVED
42161,24,ENS Identity,WebHash,1w3io,0x898b2500C4Fed262D7cc564dD892A34B33DA0a41,APPROVED
42161,24,ENS Identity,Blocktrend（區塊勢）,Blocktrendtw,0x36F322fC85B24aB13263CFE9217B28f8E2b38381,APPROVED
42161,24,ENS Identity,Prutopia,,0xaa7B0ccb69E2Be14a2b19c3D265E5Cc2F18b1200,APPROVED
42161,24,ENS Identity,Ethereum Tag Service X ENS,ethereum-tag-service,0x8eD2BD43b9769eBc22873474ED347D2799d241F0,APPROVED
42161,24,ENS Identity,blocksmith.js,,0x51050ec063d393217B436747617aD1C2285Aeeee,APPROVED
42161,24,ENS Identity,zK-ENS Credentials: Proof of Learning,,0x17e4285BeE986aE686504131D3D5ABE0009f297A,APPROVED
42161,24,ENS Identity,Lemonade- SSI,lemonadesocial,0x365659242D26c4BE14378056f2D55EbC0F7C90ee,APPROVED
42161,24,ENS Identity,Formo,,0x9CC3cB28cd94eB4423B15cdA73346e204f59a407,APPROVED
42161,24,ENS Identity,NameHash Labs,namehash,0x1a199654959140E5c1A2F4135fAA7Ba2748939C5,APPROVED
42161,24,ENS Identity,eth.limo,ethlimo,0xB352bB4E2A4f27683435f153A259f1B207218b1b,APPROVED
42161,24,ENS Identity,beaconcha.in,gobitfly,0x9d4E94dB689Bc471E45b0a18B7BdA36FcCeC9c3b,APPROVED
42161,27,Developer Tooling and Libraries,NacDB Distributed Database,NacDBDatabase,0x36A0356d43EE4168ED24EFA1CAe3198708667ac0,APPROVED
42161,27,Developer Tooling and Libraries,DappReader,DappReader,0xb0eE1755460DdDb01F73104dF2E61a89b0464885,APPROVED
42161,27,Developer Tooling and Libraries,Iggy - Web3 Social Framework,iggy-social,0x12e838F846FFDAdE34B2E006F84117A370d71687,APPROVED
42161,27,Developer Tooling and Libraries,"Blockscout Block Explorer - Decentralized, Open-Source, Transparent Block Explorer for All Chains",blockscout,0x242ba6d68FfEb4a098B591B32d370F973FF882B7,APPROVED
42161,27,Developer Tooling and Libraries,Otterscan,otterscan,0xb9eb4e2eca1aec7ecaec61e8257386e437a355d3,APPROVED
42161,27,Developer Tooling and Libraries,Ape Framework,ApeWorX,0x070143e489aa791C10b3b39c7CAdf45c36BA9e60,APPROVED
42161,27,Developer Tooling and Libraries,Unlock Protocol,unlock-protocol,0xF5C28ce24Acf47849988f147d5C75787c0103534,APPROVED
42161,27,Developer Tooling and Libraries,Zk- Block | Tools for Zk & Web3 Dapps,Elefria-Labs,0x1574344b35391f271871b92CB1f3a13F9eae46CC,APPROVED
42161,27,Developer Tooling and Libraries,Vue Dapp,vu3th,0x9D75F4EbcB8e7669E59dcc27CBadC698E0F77187,APPROVED
42161,27,Developer Tooling and Libraries,Viem,wevm,0xd2135CfB216b74109775236E36d4b433F1DF507B,APPROVED
42161,27,Developer Tooling and Libraries,Blocknative,Blocknative ,0x74a253393db1df9316941ff1e2819ae98b533806,APPROVED
42161,27,Developer Tooling and Libraries,Bonadocs,bonadocs,0x9d55D24105cd246115705A58CF92a5161A90B1fF,APPROVED
42161,27,Developer Tooling and Libraries,Open Source Observer,opensource-observer,0x87fEEd6162CB7dFe6B62F64366742349bF4D1B05,APPROVED
42161,27,Developer Tooling and Libraries,EVMcrispr,EVMcrispr,0x0035cC37599241D007D0AbA1Fb931C5FA757f7A1,APPROVED
42161,27,Developer Tooling and Libraries,Astral,AstralProtocol,0x75B4D9DAB72045B953e9aE8dD648996f77802847,APPROVED
42161,27,Developer Tooling and Libraries,framelib,framelib,0xA4A0898C091574a8ea4Fa7d7B06493b524dB025a,APPROVED
42161,27,Developer Tooling and Libraries,ethers.js,ethers-io,0x8ba1f109551bD432803012645Ac136ddd64DBA72,APPROVED
42161,27,Developer Tooling and Libraries,Wagmi,wevm,0xd2135CfB216b74109775236E36d4b433F1DF507B,APPROVED
42161,27,Developer Tooling and Libraries,Synpress,Synthetixio,0x7b57c388e6149b5c197B925037602d5B6bafFbCc,APPROVED
42161,27,Developer Tooling and Libraries,lazy-etherscan,SoftwareFoundationGroupAtKyotoU,0xF551e30Ad3cB4767A40Ef3b3C4B3D590eC0bCBe5,APPROVED
42161,27,Developer Tooling and Libraries,Swiss-Knife.xyz,swiss-knife-xyz,0xf90e6125C8918F1ADAc31f85D80728dB62F17d9B,APPROVED
42161,27,Developer Tooling and Libraries,Pentacle,pentaclexyz,0xABE27D3e9c163363768A248725F34f24A8D8BAbA,APPROVED
42161,27,Developer Tooling and Libraries,web3.py,ethereum,0x5597cD8d55D2Db56b10FF4F8fe69C8922BF6C537,APPROVED
42161,27,Developer Tooling and Libraries,Gaslite,poppunkllc,0x924F5821f991F366DF954536E9a408867f962637,APPROVED
42161,27,Developer Tooling and Libraries,OpenZeppelin Contracts,OpenZeppelin,0x8A03d1DCc66bEc452AB359Cd387C95be886B856A,APPROVED
42161,27,Developer Tooling and Libraries,Web3.js,web3,0xA98dE5Ce2EA0997f8396255092843275d3cFc257,APPROVED
42161,27,Developer Tooling and Libraries,Scaffold-ETH2,scaffold-eth/scaffold-eth-2,0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781,APPROVED
42161,27,Developer Tooling and Libraries,PLUME: Enabling Private Voting on Ethereum via ERC 7524,plume-sig,0x23aDa6E6A9E9D4EcDDd185e3ec353163BCeeBF2a,APPROVED
42161,27,Developer Tooling and Libraries,W3GPT,web3-gpt,0x42e9c498135431a48796B5fFe2CBC3d7A1811927,APPROVED
42161,27,Developer Tooling and Libraries,OrbitDB,orbitdb,0x7d8d6519c81de8017d473247b4374fafb42996f5,APPROVED
42161,27,Developer Tooling and Libraries,Morpheus,dannybess1,0xF437ED305372681013a277B5a76826cC26d31C7B,APPROVED
42161,27,Developer Tooling and Libraries,Solide Smart Contract Knowledge Hub,solide-project,0x0225d43b588e69154Ec98f710249D9ff2AED4527,APPROVED
42161,27,Developer Tooling and Libraries,Ronan/wighawag and Etherplay,etherplay,0xAdDbc936aB952B6dC5C5Fe090c55269a1174D173,APPROVED
42161,27,Developer Tooling and Libraries,RoutineHub Web3 Services,Jellycuts,0xb2AB79891035724367fB8e5765d8E0Dbd72E1930,APPROVED
42161,27,Developer Tooling and Libraries,Nexth - A Next.js + Ethereum starter kit,wslyvh,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,APPROVED
42161,27,Developer Tooling and Libraries,⚡ TurboETH,turbo-eth,0x1272c8a36441fa3518fac2a4665a60b1d5bef547,APPROVED
42161,27,Developer Tooling and Libraries,Hyperledger Web3j,web3labs,0xD8a50a7AB452c0C9E5581bAC5Ff15558E6f671A1,APPROVED
42161,27,Developer Tooling and Libraries,Solady,astxlabs,0x1F5D295778796a8b9f29600A585Ab73D452AcB1c,APPROVED
42161,27,Developer Tooling and Libraries,The cadCAD Foundation,cadCAD-org,0x5041A1C1DCC760337e99B03DB60FeAF5f6f6c802,APPROVED
42161,27,Developer Tooling and Libraries,ZK Email,zkemail,0x35292bbd442373046a6fb4bF7e2529FA9A8D5Bb0,APPROVED
42161,27,Developer Tooling and Libraries,Kredeum NFTs Factory,Kredeum,0xBC0b437C95c7165F7d1F7C966cb2227DA52a27d7,APPROVED
42161,27,Developer Tooling and Libraries,variance,vaariance,0xe1baa8f32ac4aa03031bbd6b6a970ab1892195ee,APPROVED
42161,27,Developer Tooling and Libraries,ethui,ethui,0x0063A660Fb166E9deF01C7B4fd0303B054Ed1B9e,APPROVED
42161,29,Climate Round,Pollen Buzz Initiative,,0x28770db2aC7e4009b0e1aaA57Db2AbaD86a96266,APPROVED
42161,29,Climate Round,La Madriguera,,0x23C0C5e0D894d006E4fE4520B6c3d91b7F9EF7Ab,APPROVED
42161,29,Climate Round,Carbon Counting Club ,Carbon-Counting-Club ,0x0780b1456D5E60CF26C8Cd6541b85E805C8c05F2,APPROVED
42161,29,Climate Round,♻️ #GigsGoGreen - a movement for Gig Workers (initially Uber / Lyft / rideshare app drivers),GigsGoGreen,0xFFCae9e894446334705aaEaaFa90424c00B7c1Ad,APPROVED
42161,29,Climate Round,Sovereign Nature Initiative — Triggering Nature-Positive Funding One Asset at a Time,sovereign-nature,0x569FaBB24D7191154F34188510629fE4d1eA8252,APPROVED
42161,29,Climate Round,gainforest,gainforest,0xD1554f3b43ad8274Ef5A550F17d6579daE16c5B6,APPROVED
42161,29,Climate Round,"Tulum’s Tomorrow, Accelerating the Regenaissance with ReFi Tulum",ReFi Tulum,0xA147Aad523C7dAe953bf24306757Df91d7a0854C,APPROVED
42161,29,Climate Round,EarthRevive | Sustainable Communities,,0x37fbf6535ca0d6d35c9077df3322e586c1462ac5,APPROVED
42161,29,Climate Round,Greenpill Kenya Climate Round.,,0x44770D93e1a426DDAf5923a738eaCe3D2FB65BC1,APPROVED
42161,29,Climate Round,ALTERNUN,,0x3f4224e134EAdB9EAD94490D50Ac3a34E897C4eD,APPROVED
42161,29,Climate Round,Change Code,change-code-io,0x831F4ED6c49557318f06Bfb7Bce8488090cd9eCC,APPROVED
42161,29,Climate Round,ReFi Medellín - First Colombian Node of ReFiDAO responsible for promoting ReFi projects in Medellín.,ReFiMedellin,0xd4AC6c14B4C96F7e66049210F56cb07468028d4e,APPROVED
42161,29,Climate Round,Azos Labs,AzosFinance,0x60924601E73EBc5C2Bd9244c788d93e0710a6c93,APPROVED
42161,29,Climate Round,ReFi Generation Podcast,,0x6af616630EC99a65050416e89e0360eA6D7dBec7,APPROVED
42161,29,Climate Round,Towards Symbiocracy,symp0iesis,0x435CD42591cC503a909085c3d3d2899d17032F77,APPROVED
42161,29,Climate Round,ReFi Lagos (#projectOlókun),,0xe0150c1c32a0b4f137b32a79376053da3f96ff70,APPROVED
42161,29,Climate Round,Kokonut Network; Perpetual Value Ecosystem,,0x0ea26051F7657d59418da186137141CeA90D0652,APPROVED
42161,29,Climate Round,RWA x Public Goods | BASIN,basin-global,0xEAF9830bB7a38A3CEbcaCa3Ff9F626C424F3fB55,APPROVED
42161,29,Climate Round,Sustainable Heating with Compute Power,,0xc3afeB93ae73f160347BCaE82097c1f8f3daC75c,APPROVED
42161,29,Climate Round,Aluxes 🌴,,0x40636c38F9114B89A89F06c7377aA26C79800577,APPROVED
42161,29,Climate Round,"PROJECT FOR ECO – RESTORATION AND WOMEN EMPOWERMENT  THROUGH SUSTAINABLE AGRICULTURAL DEVELOPMENT   (A project for Climate Solution, Sustainable environmental protection  and Women empowerment through Self-Help groups )",,0xB57b4F94E48981D22034f52Ee074E97d263ABBA3,APPROVED
42161,29,Climate Round,Oxygenchain,,0x99241E58B4c5835Fcd5963549A7a6D6852A57b5E,APPROVED
42161,29,Climate Round,Comrades to Youths Africa: E-shule Project,,0xd50B50ABA70dDFfC9361ef1313c4323Fc3A43229,APPROVED
42161,29,Climate Round,Ethereum Bolivia's Climate Impact Initiative: Driving Sustainable Change,,0x96e4608Fb36D7Fd17b64D69cCBdD44Abd61eE232,APPROVED
42161,29,Climate Round,Sunrise Stake,sunrise-stake,0xa36B9BF19a2e809c8C02E982844E9cf77279Cda5,APPROVED
42161,29,Climate Round,Ogallala Life,,0x8dE13373365160680c706ba0da5Cd9Cac229c307,APPROVED
42161,29,Climate Round,Landia,,0x0e763409f3A84d32588b90115af703aC6e640f7c,APPROVED
42161,29,Climate Round,$REGEN Tokenomics DAO,,0x96EDE46D5302E53DE4BA9bD2dea1BA4546410eF7,APPROVED
42161,29,Climate Round,ECOTA Web3 Carbon Dashboard,PositiveBlockchain,0xac60E4721d2fa8088a72B56a649f924d2d3fEeeA,APPROVED
42161,29,Climate Round,Regenerative Living Immersion Camp for Youth at Tryon Life Community Farm in Portland,,0xcb5D1Fe6FDe280193A05034b7Ae36022C0c8EDF6,APPROVED
42161,29,Climate Round,River Cleanup,,0x0668436E9DF80FC46dA9916aA7d636eB9AD1Ea49,APPROVED
42161,29,Climate Round,DCarbon,DCarbon-Renaissance-Hackathon,0x5B6B3d8Bd644E7DB7a3C355334A58Cc5d72fe6d9,APPROVED
42161,29,Climate Round,Indigenous Bio-cultural Ecocredit Development,,0xd68e5b216FC2AF2854152EAC501F9E00807d8C1d,APPROVED
42161,29,Climate Round,Raitha Mithra,,0xe385e1C4799f4cc5812AF4686b5147fd2CA341d6,APPROVED
42161,29,Climate Round,SeaBrick by Kelp Island,,0xdD68f046Bc59Fa9BED992F1348267DDCf3af1e40,APPROVED
42161,29,Climate Round,Universal One International Academy x GreenPill Mexico: Restoring The Yucatec Mayan Jungle,,0xE92aBA109Bd23f1F0342A671Ae1fEcC654D53308,APPROVED
42161,29,Climate Round,Grassroots Economics,grassrootseconomics,0xba0FEE8490118FC4f46Bd0974D7BF93d0e2f1064,APPROVED
42161,29,Climate Round,Solarpunk Nomads: new vehicles and first land based project in Italy,,0x474716e617FEa8898D4fa9D891AA67B5BEDd6C4b,APPROVED
42161,29,Climate Round,Blockchain CO2e Emissions Calculator,Menthol Protocol,0x61BcB366ce09760669D091D38827879055f1B362,APPROVED
42161,29,Climate Round,EcoVision - Honduras ,,0xE6EFCEE5eF2Ac5BF99693a587770Cc1238c36a08,APPROVED
42161,29,Climate Round,WEB3BEACH - BRINGING ENVIRONMENTAL IMPACT ONCHAIN,,0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c,APPROVED
42161,29,Climate Round,Green Planet Conservation Initiative,,0x8efE51753dEfd7A1A82458731fbc05Fa04Cb2d1e,APPROVED
42161,29,Climate Round,ReFiTanzania,,0xB2b8C08a9AEB0E22242e6fC9cD78FC2402cBC503,APPROVED
42161,29,Climate Round,The Carbon Games: CurbCO2,,0x2B9411d697cf235886f5801ceEB72ac7bbA93B50,APPROVED
42161,29,Climate Round,GreenChain,,0xBB82B040D51DAdFAD63DB35B702490da5EDD5FA6,APPROVED
