,project_slug,from_name,quarter,day
9589,defi-llama,guacamolem9,2022Q4,2
9590,defi-llama,guacamolem9,2023Q4,1
9591,defi-llama,guagualvcha,2022Q2,1
9592,defi-llama,guidoPeirano,2023Q2,1
9593,defi-llama,guidoPeirano,2023Q4,4
9594,defi-llama,guilherme-correa-s,2022Q3,1
9595,defi-llama,gunboatsss,2023Q2,2
9596,defi-llama,gus-stdr,2023Q4,1
9597,defi-llama,gzeoneth,2022Q3,2
9598,defi-llama,h0ngcha0,2023Q4,2
9599,defi-llama,h2physics,2023Q2,1
9600,defi-llama,h2physics,2023Q4,1
9601,defi-llama,h3lio5,2023Q3,5
9602,defi-llama,haechi00,2022Q1,3
9603,defi-llama,haidarally,2022Q2,2
9604,defi-llama,haike0513,2021Q4,2
9605,defi-llama,haike0513,2022Q2,4
9606,defi-llama,haike0513,2022Q3,2
9607,defi-llama,haike0513,2023Q2,1
9608,defi-llama,haiquan5396,2021Q3,2
9609,defi-llama,haiquan5396,2021Q4,1
9610,defi-llama,hakka-finance,2021Q2,2
9611,defi-llama,halfdoctor,2023Q3,1
9612,defi-llama,hameed7355hh,2023Q4,1
9613,defi-llama,haminh02,2022Q3,1
9614,defi-llama,haminh02,2022Q4,2
9615,defi-llama,hamman247,2022Q3,2
9616,defi-llama,hammeiam,2021Q3,2
9617,defi-llama,hannosuke16,2022Q4,1
9618,defi-llama,happie-chappie,2022Q4,2
9619,defi-llama,happma,2022Q1,2
9620,defi-llama,happywomwom-wombat,2023Q2,5
9621,defi-llama,happywomwom-wombat,2023Q3,4
9622,defi-llama,hardest1,2023Q2,2
9623,defi-llama,harleen-m,2023Q2,4
9624,defi-llama,harleen-m,2023Q3,12
9625,defi-llama,harley-powaa,2022Q3,1
9626,defi-llama,harsh-98,2022Q2,1
9627,defi-llama,harshithmohan,2022Q1,4
9628,defi-llama,harshithmohan,2022Q2,2
9629,defi-llama,hasyminh,2022Q4,1
9630,defi-llama,hatskier,2023Q2,2
9631,defi-llama,hatskier,2023Q3,1
9632,defi-llama,haunv3,2023Q1,1
9633,defi-llama,haythem96,2022Q4,2
9634,defi-llama,haythemsellami,2023Q1,3
9635,defi-llama,hazelnutcloud,2022Q4,2
9636,defi-llama,headline-design,2022Q2,1
9637,defi-llama,headline-design,2022Q4,1
9638,defi-llama,healthykim,2023Q2,1
9639,defi-llama,hecodev007,2022Q3,1
9640,defi-llama,hedgedon,2021Q3,1
9641,defi-llama,hedgedon,2022Q1,4
9642,defi-llama,hekman-eth,2023Q2,2
9643,defi-llama,helloescrow,2023Q4,2
9644,defi-llama,hellopolar,2021Q4,2
9645,defi-llama,hemulin,2023Q4,2
9646,defi-llama,henrystats,2023Q4,2
9647,defi-llama,heraaggregator,2022Q4,1
9648,defi-llama,heraaggregator,2023Q4,1
9649,defi-llama,hermitsgame,2021Q4,1
9650,defi-llama,herpq,2023Q4,3
9651,defi-llama,hetfly,2022Q3,2
9652,defi-llama,hetfly,2023Q4,1
9653,defi-llama,heyoka-448,2022Q3,1
9654,defi-llama,heypran,2023Q1,1
9655,defi-llama,heypran,2023Q2,1
9656,defi-llama,hg-tranche,2022Q1,2
9657,defi-llama,hhe44,2022Q3,2
9658,defi-llama,hieunv25,2021Q3,1
9659,defi-llama,hieuvubk,2023Q2,3
9660,defi-llama,hippocampus-web3,2023Q3,1
9661,defi-llama,hippocampus-web3,2023Q4,1
9662,defi-llama,hirodefi,2022Q1,1
9663,defi-llama,hirodefi,2022Q3,1
9664,defi-llama,hirorylabo,2022Q2,2
9665,defi-llama,hirorylabo,2022Q3,5
9666,defi-llama,hirorylabo,2022Q4,2
9667,defi-llama,hmmdeif,2023Q2,2
9668,defi-llama,hobbydev71,2022Q3,2
9669,defi-llama,hodlifyio,2023Q3,4
9670,defi-llama,hodlifyio,2023Q4,1
9671,defi-llama,holdstation,2023Q2,3
9672,defi-llama,holdstation,2023Q3,2
9673,defi-llama,holdstation,2023Q4,2
9674,defi-llama,holy-pengy,2023Q4,1
9675,defi-llama,honestgoing,2022Q1,1
9676,defi-llama,honestgoing,2022Q4,1
9677,defi-llama,honey1129,2023Q2,2
9678,defi-llama,hoomp3,2023Q2,1
9679,defi-llama,horodnicdragos,2021Q2,1
9680,defi-llama,horror-bun,2023Q2,1
9681,defi-llama,horsonwell,2021Q4,1
9682,defi-llama,houstonswap,2022Q4,2
9683,defi-llama,hoysal08,2023Q2,2
9684,defi-llama,hoysal08,2023Q3,2
9685,defi-llama,hpusdtki,2023Q2,3
9686,defi-llama,hpusdtki,2023Q3,3
9687,defi-llama,hqwangningbo,2022Q2,2
9688,defi-llama,hryshko-denys,2022Q3,1
9689,defi-llama,hskang9,2021Q4,4
9690,defi-llama,hskang9,2022Q1,4
9691,defi-llama,htadashi,2022Q1,1
9692,defi-llama,huangwenchao2000,2023Q1,2
9693,defi-llama,huihzhao,2022Q2,1
9694,defi-llama,hujw77,2021Q3,1
9695,defi-llama,hujw77,2022Q1,1
9696,defi-llama,hulkakshay,2022Q3,1
9697,defi-llama,hung-native,2023Q2,3
9698,defi-llama,hung-native,2023Q3,2
9699,defi-llama,hung-native,2023Q4,2
9700,defi-llama,huyhtfiber,2023Q3,1
9701,defi-llama,huyhtfiber,2023Q4,1
9702,defi-llama,hvasconcelos,2022Q4,2
9703,defi-llama,hybridfoundation,2023Q4,2
9704,defi-llama,hydtdev,2023Q4,6
9705,defi-llama,hyossid,2022Q2,1
9706,defi-llama,hyossid,2022Q3,2
9707,defi-llama,hyossid,2022Q4,3
9708,defi-llama,hyperex,2022Q3,1
9709,defi-llama,hyperhammest,2023Q4,1
9710,defi-llama,hyperviolence,2021Q4,1
9711,defi-llama,hyperviolence,2022Q1,1
9712,defi-llama,iChainBlock,2023Q3,1
9713,defi-llama,iChainBlock,2023Q4,1
9714,defi-llama,iHux3,2021Q4,1
9715,defi-llama,iHux3,2022Q2,3
9716,defi-llama,iHux3,2022Q4,1
9717,defi-llama,iKapitonau,2023Q4,1
9718,defi-llama,iagoLD,2022Q2,3
9719,defi-llama,iambluedev1,2022Q1,1
9720,defi-llama,iamchmp,2023Q3,2
9721,defi-llama,iamchmp,2023Q4,1
9722,defi-llama,iamvukasin,2023Q2,1
9723,defi-llama,iamvukasin,2023Q3,8
9724,defi-llama,iamvukasin,2023Q4,12
9725,defi-llama,ianflexa,2022Q4,3
9726,defi-llama,ianflexa,2023Q2,1
9727,defi-llama,ibadia,2023Q4,1
9728,defi-llama,ice5050,2021Q3,1
9729,defi-llama,icodezjb,2023Q2,2
9730,defi-llama,icodezjb,2023Q3,2
9731,defi-llama,icyage,2023Q3,9
9732,defi-llama,iddriss,2023Q4,1
9733,defi-llama,idirall22,2022Q2,1
9734,defi-llama,ihinsdale,2022Q2,2
9735,defi-llama,ihinsdale,2022Q3,1
9736,defi-llama,iiAku,2023Q1,3
9737,defi-llama,iiAku,2023Q2,1
9738,defi-llama,ik3ee,2023Q4,1
9739,defi-llama,ilau020203,2023Q1,3
9740,defi-llama,iliachesnokov,2022Q2,2
9741,defi-llama,ilyamk,2023Q1,2
9742,defi-llama,ilyamk,2023Q2,2
9743,defi-llama,ilyavolo,2023Q4,1
9744,defi-llama,ilyn11,2022Q3,2
9745,defi-llama,ilzheev,2023Q4,1
9746,defi-llama,imjeson,2023Q2,1
9747,defi-llama,imnotreallybad,2021Q1,2
9748,defi-llama,imnotreallybad,2022Q1,1
9749,defi-llama,impelcrypto,2022Q2,1
9750,defi-llama,imperator-co,2023Q4,1
9751,defi-llama,inSureToken,2021Q4,2
9752,defi-llama,inSureToken,2022Q1,2
9753,defi-llama,infoSandotoken,2023Q1,1
9754,defi-llama,inkprotocolfinance,2022Q1,3
9755,defi-llama,inthenextversion,2022Q2,1
9756,defi-llama,inti25,2021Q4,2
9757,defi-llama,intswapamm,2023Q3,1
9758,defi-llama,ioanaroceanu2000,2022Q4,1
9759,defi-llama,ioffikus,2022Q2,1
9760,defi-llama,iospap,2022Q4,1
9761,defi-llama,iospap,2023Q1,7
9762,defi-llama,ipetrov22,2023Q2,7
9763,defi-llama,irisroyaltyf,2021Q2,1
9764,defi-llama,isabellewei,2023Q3,2
9765,defi-llama,isabellewei,2023Q4,2
9766,defi-llama,ishaansinghal,2022Q3,1
9767,defi-llama,ishaansinghal,2022Q4,2
9768,defi-llama,ishaansinghal,2023Q1,1
9769,defi-llama,it-posley,2023Q2,1
9770,defi-llama,itdev-1210,2022Q4,4
9771,defi-llama,itofarina,2022Q4,2
9772,defi-llama,itofarina,2023Q1,8
9773,defi-llama,itofarina,2023Q2,6
9774,defi-llama,itofarina,2023Q3,4
9775,defi-llama,itofarina,2023Q4,3
9776,defi-llama,itsmnthn,2021Q1,3
9777,defi-llama,itsmnthn,2021Q2,1
9778,defi-llama,itsmnthn,2022Q3,2
9779,defi-llama,ittikorns,2021Q1,2
9780,defi-llama,ittikorns,2022Q2,2
9781,defi-llama,iulianivg,2021Q4,1
9782,defi-llama,iulianivg,2022Q1,1
9783,defi-llama,iulianivg,2023Q2,4
9784,defi-llama,ivanvolov,2022Q4,2
9785,defi-llama,ivdznk,2023Q3,1
9786,defi-llama,ivigamberdiev,2022Q1,1
9787,defi-llama,ivivanov,2023Q4,4
9788,defi-llama,ixm-759,2022Q4,1
9789,defi-llama,j0sh7,2022Q2,1
9790,defi-llama,j4ckcyw,2021Q2,2
9791,defi-llama,j5h46bd,2023Q3,1
9792,defi-llama,jack-lvsjack,2023Q4,2
9793,defi-llama,jack77121,2021Q3,3
9794,defi-llama,jack77121,2021Q4,2
9795,defi-llama,jackccy,2023Q2,2
9796,defi-llama,jackcrypto9527,2023Q1,2
9797,defi-llama,jacklaing,2023Q4,2
9798,defi-llama,jacksanford1,2021Q3,1
9799,defi-llama,jackymetal,2022Q1,1
9800,defi-llama,jackymetal,2022Q2,1
9801,defi-llama,jackymetal,2023Q1,3
9802,defi-llama,jadeydi,2022Q3,2
9803,defi-llama,jahali6128,2023Q3,3
9804,defi-llama,jainkunal,2022Q4,1
9805,defi-llama,jakubartur,2023Q4,1
9806,defi-llama,jakzaizzat,2022Q2,1
9807,defi-llama,jalbrekt85,2023Q1,2
9808,defi-llama,jambestwick,2021Q3,1
9809,defi-llama,james9872,2023Q1,1
9810,defi-llama,jamesbane,2021Q3,1
9811,defi-llama,jamesondh,2022Q4,1
9812,defi-llama,jameveplus,2023Q2,2
9813,defi-llama,jameveplus,2023Q3,2
9814,defi-llama,janklimo,2021Q4,1
9815,defi-llama,janndriessen,2022Q4,1
9816,defi-llama,janndriessen,2023Q1,1
9817,defi-llama,jaredWu0805,2022Q3,2
9818,defi-llama,jaredWu0805,2022Q4,3
9819,defi-llama,jariwalakrunal1983,2023Q2,1
9820,defi-llama,jarrydallison,2023Q1,1
9821,defi-llama,jasl,2022Q1,1
9822,defi-llama,jasonhuangx,2022Q1,2
9823,defi-llama,jasonintju,2023Q4,1
9824,defi-llama,jatitoam,2023Q3,1
9825,defi-llama,javaandfly,2023Q3,4
9826,defi-llama,javaandfly,2023Q4,2
9827,defi-llama,javier-nft,2023Q2,1
9828,defi-llama,javier-nft,2023Q3,1
9829,defi-llama,javier-nft,2023Q4,4
9830,defi-llama,jaxrtech,2022Q1,1
9831,defi-llama,jaxrtech,2022Q3,2
9832,defi-llama,jaydenxue0,2023Q3,1
9833,defi-llama,jazg,2021Q3,1
9834,defi-llama,jazg,2022Q3,1
9835,defi-llama,jb-pala,2022Q1,1
9836,defi-llama,jbClasses,2023Q2,2
9837,defi-llama,jbamlee,2022Q2,1
9838,defi-llama,jbamlee,2023Q4,1
9839,defi-llama,jbradach,2023Q1,2
9840,defi-llama,jccrlz,2021Q4,1
9841,defi-llama,jchung00,2022Q2,2
9842,defi-llama,jdmsu4,2023Q2,1
9843,defi-llama,jebsley3,2022Q3,1
9844,defi-llama,jeffreyzhanghc,2023Q3,1
9845,defi-llama,jeffywu,2022Q3,1
9846,defi-llama,jeffywu,2023Q2,2
9847,defi-llama,jeffywu,2023Q4,4
9848,defi-llama,jesperkristensen58,2023Q3,2
9849,defi-llama,jesssekeogh,2023Q4,2
9850,defi-llama,jfzhou5,2023Q1,6
9851,defi-llama,jfzhou5,2023Q2,3
9852,defi-llama,jfzhou5,2023Q3,7
9853,defi-llama,jfzhou5,2023Q4,1
9854,defi-llama,jgomezst,2023Q1,5
9855,defi-llama,jgong29,2022Q3,1
9856,defi-llama,jhd2best,2021Q4,4
9857,defi-llama,jhlx,2021Q3,2
9858,defi-llama,jhlx,2021Q4,1
9859,defi-llama,jhweintraub,2022Q2,3
9860,defi-llama,jhweintraub,2023Q2,3
9861,defi-llama,jhweintraub,2023Q4,1
9862,defi-llama,jialianbao,2022Q1,2
9863,defi-llama,jianfengxiaojianfeng,2021Q3,2
9864,defi-llama,jianfengxiaojianfeng,2022Q1,2
9865,defi-llama,jianfengxiaojianfeng,2022Q2,7
9866,defi-llama,jianfengxiaojianfeng,2022Q3,15
9867,defi-llama,jianfengxiaojianfeng,2022Q4,6
9868,defi-llama,jianfengxiaojianfeng,2023Q1,4
9869,defi-llama,jiangbo0216,2023Q4,1
9870,defi-llama,jibswaps,2023Q4,2
9871,defi-llama,jierlich,2023Q2,1
9872,defi-llama,jim380,2023Q4,2
9873,defi-llama,jimly,2022Q3,2
9874,defi-llama,jimly,2023Q3,1
9875,defi-llama,jincheng828,2022Q2,1
9876,defi-llama,jjangg96,2023Q4,2
9877,defi-llama,jjmatcha,2021Q4,1
9878,defi-llama,jjmnde,2022Q1,1
9879,defi-llama,jjmnde,2022Q4,1
9880,defi-llama,jjryu37,2022Q4,1
9881,defi-llama,jjryu37,2023Q1,5
9882,defi-llama,jkbpvsc,2023Q2,2
9883,defi-llama,jkbpvsc,2023Q3,2
9884,defi-llama,jkkim111,2022Q2,3
9885,defi-llama,jlinzhou,2021Q2,2
9886,defi-llama,jlswap,2023Q2,1
9887,defi-llama,jn-lp,2022Q3,1
9888,defi-llama,jn-lp,2022Q4,3
9889,defi-llama,jo-chemla,2021Q4,31
9890,defi-llama,jo-chemla,2022Q1,31
9891,defi-llama,jo-chemla,2022Q2,9
9892,defi-llama,jo-chemla,2022Q3,1
9893,defi-llama,joaoavf,2022Q3,4
9894,defi-llama,joaoavf,2022Q4,2
9895,defi-llama,jobsonlook,2021Q2,4
9896,defi-llama,jobsonlook,2021Q3,2
9897,defi-llama,jobsonlook,2021Q4,1
9898,defi-llama,jocavork,2023Q2,2
9899,defi-llama,joehawary,2021Q4,1
9900,defi-llama,joehquak,2023Q3,5
9901,defi-llama,joesixpack,2022Q3,2
9902,defi-llama,joh90,2023Q1,2
9903,defi-llama,johannbarbie,2021Q1,1
9904,defi-llama,john-xina-p88,2023Q1,1
9905,defi-llama,john2798,2023Q4,5
9906,defi-llama,johnclarke96,2022Q2,1
9907,defi-llama,johnclarke96,2022Q3,3
9908,defi-llama,johnclarke96,2022Q4,7
9909,defi-llama,johnletey,2023Q2,1
9910,defi-llama,johnlinus2021,2023Q1,1
9911,defi-llama,johnnykramer,2021Q4,1
9912,defi-llama,johnnythedev1231,2022Q3,2
9913,defi-llama,johnwwk,2022Q3,1
9914,defi-llama,jokbal-yum,2022Q2,2
9915,defi-llama,jolube,2022Q2,2
9916,defi-llama,jonathan-linear,2021Q4,2
9917,defi-llama,jonathanlmd,2023Q4,2
9918,defi-llama,joni-crypto,2021Q4,2
9919,defi-llama,jose-donato,2023Q1,2
9920,defi-llama,josemvcerqueira,2023Q2,3
9921,defi-llama,joseph-web3,2022Q2,3
9922,defi-llama,joseph-web3,2022Q3,6
9923,defi-llama,josh-alluvial,2023Q3,2
9924,defi-llama,josheleonard,2022Q2,2
9925,defi-llama,joshguha,2023Q2,1
9926,defi-llama,joshguha,2023Q3,2
9927,defi-llama,joshguha,2023Q4,2
9928,defi-llama,joshua8321,2022Q4,2
9929,defi-llama,joshuacheong,2022Q4,1
9930,defi-llama,josojo,2023Q1,2
9931,defi-llama,jparklev,2022Q3,5
9932,defi-llama,jparklev,2023Q1,1
9933,defi-llama,jpegbodhi,2021Q4,11
9934,defi-llama,jpegbodhi,2022Q1,9
9935,defi-llama,jpick713,2023Q1,2
9936,defi-llama,jpreciadom,2022Q1,1
9937,defi-llama,jr-alpaca,2022Q1,1
9938,defi-llama,jr-alpaca,2023Q1,1
9939,defi-llama,jrc-archimedes,2023Q1,3
9940,defi-llama,jscrui,2023Q4,3
9941,defi-llama,judasowelu,2021Q3,1
9942,defi-llama,jujubexyz,2023Q1,1
9943,defi-llama,julien-devatom,2022Q3,6
9944,defi-llama,julien-devatom,2022Q4,3
9945,defi-llama,julien-devatom,2023Q2,1
9946,defi-llama,junchaowu,2021Q2,1
9947,defi-llama,junchaowu,2021Q3,1
9948,defi-llama,junga-hectagon,2022Q3,5
9949,defi-llama,junhoyeo,2022Q4,2
9950,defi-llama,junhoyeo,2023Q2,1
9951,defi-llama,junior-sf,2023Q3,3
9952,defi-llama,junjieit,2023Q1,1
9953,defi-llama,junw3i,2021Q1,1
9954,defi-llama,jupiterswap,2022Q2,1
9955,defi-llama,jupiteruwdev,2022Q4,1
9956,defi-llama,jupiteruwdev,2023Q1,1
9957,defi-llama,justcode740,2023Q1,1
9958,defi-llama,justinschuldt,2022Q1,5
9959,defi-llama,justinschuldt,2022Q2,2
9960,defi-llama,justinschuldt,2022Q3,1
9961,defi-llama,justinschuldt,2022Q4,1
9962,defi-llama,jvalentee,2023Q3,1
9963,defi-llama,jviray,2023Q2,2
9964,defi-llama,jvnord,2022Q1,1
9965,defi-llama,jvnord,2022Q2,1
9966,defi-llama,jxeng,2022Q3,1
9967,defi-llama,k-zhdanova,2022Q4,1
9968,defi-llama,k05ta5,2023Q2,2
9969,defi-llama,k0nji,2022Q4,2
9970,defi-llama,k0stastz,2023Q1,2
9971,defi-llama,k4rr0ws,2023Q3,1
9972,defi-llama,kaheilaw0106,2022Q3,1
9973,defi-llama,kalinbas,2022Q3,2
9974,defi-llama,kalinbas,2022Q4,1
9975,defi-llama,kamikazebr,2022Q2,1
9976,defi-llama,kanissimov,2022Q2,1
9977,defi-llama,kanissimov,2022Q3,2
9978,defi-llama,kapinusio,2023Q2,2
9979,defi-llama,kappayield-range,2023Q4,3
9980,defi-llama,karapetyantv,2022Q3,1
9981,defi-llama,karapetyantv,2022Q4,1
9982,defi-llama,karelianpie,2023Q1,2
9983,defi-llama,kargakis,2022Q2,4
9984,defi-llama,kargakis,2022Q3,14
9985,defi-llama,kargakis,2022Q4,14
9986,defi-llama,kasavadex,2022Q2,1
9987,defi-llama,kashepavadan,2021Q4,3
9988,defi-llama,kasumi-1,2022Q3,1
9989,defi-llama,katamarinaki,2023Q1,2
9990,defi-llama,katamarinaki,2023Q2,5
9991,defi-llama,kavacave,2022Q2,1
9992,defi-llama,kavsky02,2023Q1,6
9993,defi-llama,kavsky02,2023Q2,1
9994,defi-llama,kavsky02,2023Q3,6
9995,defi-llama,kavsky02,2023Q4,11
9996,defi-llama,kayisgood,2023Q4,3
9997,defi-llama,kaymomin,2022Q2,1
9998,defi-llama,kaymomin,2022Q3,1
9999,defi-llama,kaymomin,2023Q2,2
10000,defi-llama,kaymomin,2023Q3,1
10001,defi-llama,kazazor,2022Q1,3
10002,defi-llama,kazazor,2022Q2,1
10003,defi-llama,kchaliki,2023Q1,2
10004,defi-llama,kcole16,2021Q4,1
10005,defi-llama,kcole16,2022Q1,1
10006,defi-llama,kcper,2022Q3,2
10007,defi-llama,kdex-dev,2022Q3,2
10008,defi-llama,kdlmaster,2022Q1,1
10009,defi-llama,keccakdog,2023Q1,2
10010,defi-llama,keccakdog,2023Q2,2
10011,defi-llama,kelcheone,2022Q2,1
10012,defi-llama,kelvinlau20100,2023Q3,1
10013,defi-llama,kenchangh,2021Q3,1
10014,defi-llama,kenchangh,2021Q4,4
10015,defi-llama,kenchangh,2022Q1,2
10016,defi-llama,kenchangh,2022Q3,4
10017,defi-llama,kenchangh,2023Q4,1
10018,defi-llama,kev1n-peters,2023Q3,8
10019,defi-llama,kev1n-peters,2023Q4,8
10020,defi-llama,kevin-fruitful,2023Q3,1
10021,defi-llama,kevin-thundertoken,2022Q2,1
10022,defi-llama,kevin-thundertoken,2023Q2,1
10023,defi-llama,kevincheng96,2023Q3,3
10024,defi-llama,kevinz678911,2023Q3,1
10025,defi-llama,kevupton,2023Q2,1
10026,defi-llama,kexleyBeefy,2023Q3,1
10027,defi-llama,kfukue,2022Q3,7
10028,defi-llama,kfukue,2022Q4,2
10029,defi-llama,khiemsoft,2022Q1,1
10030,defi-llama,khiemsoft,2022Q3,1
10031,defi-llama,khiemsoft,2023Q1,1
10032,defi-llama,khiemsoft,2023Q4,2
10033,defi-llama,kibbleswap,2022Q3,1
10034,defi-llama,kientt6034,2023Q4,1
10035,defi-llama,killbond007,2022Q2,1
10036,defi-llama,killbond007,2022Q3,3
10037,defi-llama,killbond007,2022Q4,1
10038,defi-llama,killbond007,2023Q1,7
10039,defi-llama,killbond007,2023Q2,8
10040,defi-llama,kilo-dev1,2023Q3,1
10041,defi-llama,kilo-dev1,2023Q4,1
10042,defi-llama,kim-hera,2022Q4,3
10043,defi-llama,kinesis-labs,2022Q4,2
10044,defi-llama,kingsley-einstein,2022Q3,4
10045,defi-llama,kingsley-einstein,2022Q4,2
10046,defi-llama,kinshukk,2023Q2,1
10047,defi-llama,kintar2010,2022Q2,2
10048,defi-llama,kirangoose,2022Q4,7
10049,defi-llama,kirangoose,2023Q1,1
10050,defi-llama,kirillmelcin,2023Q4,1
10051,defi-llama,kissjingalex,2023Q4,1
10052,defi-llama,kitkatty,2022Q1,1
10053,defi-llama,kitt-tientanopajai,2023Q3,1
10054,defi-llama,kivanov82,2022Q1,1
10055,defi-llama,kiwec,2022Q2,1
10056,defi-llama,kiwi0401,2023Q2,1
10057,defi-llama,kklas,2023Q4,2
10058,defi-llama,kleva-dev,2022Q4,2
10059,defi-llama,klkvr,2023Q4,3
10060,defi-llama,klobusnikpeter,2022Q4,3
10061,defi-llama,kmadorin,2023Q3,1
10062,defi-llama,kmadorin,2023Q4,1
10063,defi-llama,kmcintyre,2021Q2,3
10064,defi-llama,kmex-dev,2022Q4,1
10065,defi-llama,kodon1411,2023Q1,2
10066,defi-llama,koffeebot,2022Q2,1
10067,defi-llama,koffeebot,2022Q3,1
10068,defi-llama,kogecoindev,2021Q3,5
10069,defi-llama,kogecoindev,2021Q4,5
10070,defi-llama,kogecoindev,2022Q2,4
10071,defi-llama,kokosro,2023Q1,2
10072,defi-llama,kolebayevv,2022Q1,5
10073,defi-llama,kolima,2023Q1,6
10074,defi-llama,kolima,2023Q3,4
10075,defi-llama,kolima,2023Q4,1
10076,defi-llama,kombos,2021Q4,1
10077,defi-llama,kombos,2022Q1,1
10078,defi-llama,kommunitas,2022Q1,1
10079,defi-llama,kommunitas,2023Q2,2
10080,defi-llama,konkcoin,2023Q1,1
10081,defi-llama,kootsZhin,2023Q1,1
10082,defi-llama,kopeboy,2023Q1,2
10083,defi-llama,kormanyuri,2023Q2,2
10084,defi-llama,kornerglass,2022Q3,1
10085,defi-llama,koushikmohan1996,2021Q3,1
10086,defi-llama,kprime29,2021Q4,1
10087,defi-llama,kr-jigar,2022Q2,1
10088,defi-llama,kr-jigar,2022Q4,2
10089,defi-llama,kredenac,2022Q3,1
10090,defi-llama,kris-ipor,2022Q4,5
10091,defi-llama,kris-ipor,2023Q1,2
10092,defi-llama,kris-ipor,2023Q4,2
10093,defi-llama,kronosdao,2021Q4,3
10094,defi-llama,kropple,2022Q1,1
10095,defi-llama,ksdumont,2023Q4,6
10096,defi-llama,kshilov,2023Q4,4
10097,defi-llama,ksrakhilesh,2021Q4,2
10098,defi-llama,kucherovskuy,2023Q1,1
10099,defi-llama,kugguk2022,2023Q2,1
10100,defi-llama,kukafe,2021Q4,1
10101,defi-llama,kumarbitindi,2023Q1,6
10102,defi-llama,kunalgoyal9,2022Q2,10
10103,defi-llama,kunalgoyal9,2022Q3,2
10104,defi-llama,kungfuu-finance,2022Q2,2
10105,defi-llama,kwikswap,2021Q4,2
10106,defi-llama,kwikswap,2022Q1,1
10107,defi-llama,kx9x,2022Q1,1
10108,defi-llama,kyle8615,2023Q4,1
10109,defi-llama,kylidboy,2023Q2,5
10110,defi-llama,kylidboy,2023Q3,3
10111,defi-llama,kylixafonso,2023Q2,2
10112,defi-llama,kylixafonso,2023Q3,4
10113,defi-llama,kylixafonso,2023Q4,1
10114,defi-llama,kyriediculous,2023Q3,2
10115,defi-llama,kyscott18,2021Q3,1
10116,defi-llama,kyscott18,2022Q1,1
10117,defi-llama,kyscott18,2022Q3,1
10118,defi-llama,kyscott18,2023Q1,1
10119,defi-llama,l-fi,2023Q1,1
10120,defi-llama,l0c4t0r,2021Q2,1
10121,defi-llama,l0c4t0r,2022Q2,1
